Location Code,Hours Online,Monthly Income,Marital Status,Brand Loyalty,Sex,Years after high school graduation,Education Level,Renew,City,Months with Company
Urban,3.2692713192766316,5107.996619506202,Divorced,-0.43103617191491583,M,18.0,Graduate School,Yes,Mahasarakam,33.0
Rural,3.691878649881313,6285.806062222923,Married,0.7699174331761075,F,31.0,High School,No,Mahasarakam,27.0
Urban,4.534630314805373,3769.2384703606162,Divorced,-0.8154606531635697,M,27.0,High School,Yes,Mahasarakam,28.0
Rural,4.24312251537079,4513.18739413309,Single,-0.5014198562610451,F,30.0,Graduate School,Yes,Udon,103.0
Urban,5.242806720843858,4690.586060601986,Divorced,-0.20988969411917613,F,25.0,College,Yes,Mahasarakam,95.0
Rural,5.560594548690223,5090.894089564737,Single,0.08734637708306248,F,32.0,High School,,Mahasarakam,24.0
Urban,5.986869441010786,5013.854418988182,Divorced,0.3778322213718426,M,35.0,College,Yes,Khon Kaen,49.0
Rural,5.724402713004743,4217.424267385237,Single,-0.23845378430714392,M,30.0,High School,Yes,Mahasarakam,84.0
Urban,6.2882658431966405,3210.1457011436714,Single,-0.06335083620049628,M,26.0,College,Yes,Udon,
Rural,5.394356481848975,4392.40962159351,Married,0.7566545970634926,F,33.0,Graduate School,No,Mahasarakam,78.0
Rural,,5666.757428823591,Divorced,0.599651133343553,M,37.0,College,No,Khon Kaen,59.0
Rural,5.604419953384817,5032.718335407475,Single,-0.12537082725341858,M,38.0,College,Yes,Udon,55.0
Rural,5.636986174989931,6043.5202990501275,Single,-0.4470034440771268,M,37.0,High School,Yes,Udon,54.0
Rural,3.125138454093954,7080.559945427516,Married,-0.45174484014297256,F,28.0,College,No,Khon Kaen,43.0
Rural,4.240424420126658,6655.017078640437,Married,0.31064112291062185,M,23.0,High School,No,Khon Kaen,50.0
Urban,4.3432576530774645,3139.9672899066354,Divorced,0.63975436498125,F,16.0,Graduate School,Yes,Khon Kaen,94.0
Rural,6.948962213288292,4148.679343683882,Single,0.5248239618228296,M,27.0,College,No,Udon,47.0
Suburban,6.59842476462024,6373.562436020419,Divorced,1.3384003700156464,M,44.0,College,No,Mahasarakam,83.0
Urban,4.560042613519127,4264.458775080306,Divorced,,M,19.0,College,Yes,Khon Kaen,48.0
Urban,5.2646772701546,4633.344627004036,Single,-1.183342433696005,M,29.0,College,Yes,Khon Kaen,94.0
Rural,8.809359927919264,5208.45486926758,Married,0.5898017034464612,M,49.0,College,No,Udon,43.0
Suburban,4.577438207741006,3566.222622697423,Divorced,0.21873053344588814,F,13.0,College,Yes,Khon Kaen,96.0
Rural,3.1787934408184855,3435.9148860236764,Married,0.3138601712010305,F,38.0,College,No,Udon,76.0
Urban,5.713089134181281,6883.905808621004,Divorced,-0.161888687945124,M,38.0,College,Yes,Mahasarakam,53.0
Urban,3.8466685451378644,3547.5003850763715,Single,0.1912396989240511,M,11.0,College,Yes,Udon,80.0
Suburban,2.681785503821999,4261.440902451546,Divorced,-0.14963047641521854,M,20.0,,Yes,Udon,67.0
Urban,7.535608252779914,4739.428878576999,Divorced,0.15181672261972845,M,45.0,Graduate School,Yes,Khon Kaen,47.0
Rural,5.823622719693855,3648.551920506614,Single,0.46799357205189945,M,43.0,High School,No,Khon Kaen,112.0
Suburban,4.979101509599209,3722.755153845012,Divorced,0.022721962091185266,M,27.0,College,Yes,Mahasarakam,69.0
Rural,5.592836170404578,6306.869877997063,Married,0.635673016256563,M,34.0,Graduate School,,Udon,71.0
Urban,5.262481850227377,5066.069612958626,Divorced,,F,21.0,Graduate School,Yes,Udon,60.0
Suburban,4.220129116987127,4964.640237966789,Single,-0.3779929257689195,M,23.0,College,Yes,Khon Kaen,62.0
Suburban,6.1158699552778275,4116.564832135806,Married,-1.0118825408920136,F,45.0,College,No,Udon,42.0
Urban,3.990834991378519,4431.979446404525,Divorced,0.036494447956032544,M,28.0,College,Yes,Mahasarakam,84.0
Rural,5.7521621448068165,5707.055412439071,Married,0.1830960219995023,F,22.0,Graduate School,No,Mahasarakam,82.0
Suburban,7.475264657948649,5079.566315949781,Divorced,-0.6751585508479908,F,40.0,Graduate School,No,Khon Kaen,62.0
Suburban,6.3772492811258665,5462.5521422319425,Divorced,0.026674905319059694,M,35.0,College,Yes,Mahasarakam,76.0
Rural,4.120718190238505,6013.787580235836,Divorced,-0.3958153436188997,F,37.0,High School,No,Khon Kaen,62.0
Urban,6.553471821810492,6253.547093864127,Divorced,-0.45583495992585255,F,44.0,Graduate School,Yes,Mahasarakam,47.0
Rural,6.191833536384097,4317.0039451547345,Married,-0.7008360399284391,M,41.0,College,No,Khon Kaen,84.0
Urban,6.087768595359405,4991.495054398205,Divorced,-0.4104325997263296,M,31.0,Graduate School,Yes,Udon,68.0
Rural,7.606182654140937,5011.300963531804,Married,0.19611553775127766,M,47.0,College,No,Mahasarakam,66.0
Urban,4.345656561771304,4237.87014593925,Divorced,-0.18566817709460348,M,19.0,College,Yes,Khon Kaen,53.0
Urban,5.761853712933172,4116.913542807193,Divorced,-0.31404046061247354,F,27.0,High School,Yes,Khon Kaen,56.0
Urban,5.00150968980864,4050.16361141777,Divorced,0.29338722139305384,M,23.0,Graduate School,Yes,Mahasarakam,69.0
Suburban,3.7173366280261924,4187.535721284618,Single,0.324482773827079,F,15.0,Graduate School,Yes,Khon Kaen,48.0
Rural,5.72622138753467,4013.1579736275808,Single,0.14125806060561813,F,32.0,Graduate School,No,Mahasarakam,82.0
Suburban,5.3886131340842045,6243.1236751700235,Single,-0.4974090950021951,F,34.0,High School,Yes,Mahasarakam,76.0
Suburban,8.755626283694763,3471.849653524706,Divorced,0.5210407125115053,F,52.0,College,No,Mahasarakam,104.0
Rural,4.57506433398114,4709.938548989083,Divorced,-0.12564957869578292,M,19.0,College,Yes,Khon Kaen,49.0
Urban,4.706533693780878,5292.871743357332,Married,-0.034665060539534,F,21.0,High School,Yes,Khon Kaen,87.0
Suburban,5.7832392949811675,4346.928747092139,Single,-0.29582965390809507,F,24.0,College,Yes,Udon,86.0
Suburban,4.16790229611671,5788.525950685484,Divorced,0.2737054129786152,M,27.0,College,Yes,Udon,87.0
Suburban,4.298106218078706,6720.056926730071,Married,0.14397835223004168,,41.0,College,No,Mahasarakam,46.0
Suburban,4.959833762763122,3994.141300518274,Married,-0.3798071580340421,M,34.0,Graduate School,No,Khon Kaen,74.0
Rural,3.6780216025087764,3856.225424495043,Married,-0.5034130263356649,F,26.0,High School,No,Mahasarakam,42.0
Rural,2.902994136640956,6952.772208649732,Single,0.3187446498840435,M,32.0,High School,Yes,Khon Kaen,43.0
Suburban,4.771561974989812,4168.317125824576,Married,-0.6298086822234249,M,25.0,Graduate School,No,Mahasarakam,62.0
Urban,6.977200870989636,4503.083227634172,Married,-0.533292465464794,M,28.0,Graduate School,Yes,Udon,78.0
Rural,3.882323426433231,4206.296573703822,Single,-0.43110906329161824,F,39.0,Graduate School,No,Mahasarakam,68.0
Urban,4.182305772693047,,Single,-0.9180097770470697,F,25.0,College,Yes,Khon Kaen,51.0
Rural,2.9668693958766212,5980.0324091395005,Single,0.12980653488964425,M,28.0,High School,No,Mahasarakam,96.0
Suburban,6.488614919718461,4072.4980686059353,Married,0.7886036295223168,M,34.0,College,Yes,Khon Kaen,104.0
Rural,4.042404385332752,4916.595939717577,Divorced,0.42103357267954533,M,27.0,College,No,Udon,50.0
Urban,4.728393289636004,4240.207327629032,Divorced,-0.14080838057423328,F,22.0,High School,Yes,Udon,75.0
Rural,4.428845164764807,4900.365428451983,Divorced,-0.16663242119369392,F,36.0,College,No,Udon,66.0
Suburban,5.715858790727147,4061.2460513554634,Married,-0.5501735688847946,M,39.0,High School,No,Khon Kaen,58.0
Urban,4.121911874661084,4301.470187870863,Single,-0.3896737919098128,M,31.0,Graduate School,Yes,Khon Kaen,47.0
Suburban,3.8454030391426857,4283.748961593868,Divorced,-0.08556484331163991,F,22.0,High School,Yes,Mahasarakam,60.0
Rural,4.12569400672204,5186.558674413861,Married,-0.6739549070211152,F,29.0,College,,Udon,73.0
Suburban,1.9242631906901622,5014.620519990829,Single,0.9784161703372458,F,18.0,High School,Yes,Khon Kaen,84.0
Suburban,7.409767094674897,2773.851625427121,Married,0.480749714235109,M,41.0,College,No,Mahasarakam,88.0
Rural,3.02406284022321,5003.470147188388,Single,0.07533518601311257,M,19.0,Graduate School,No,Udon,78.0
Suburban,4.976919210681938,5030.825299515478,Single,0.6192635908123623,M,28.0,College,Yes,Mahasarakam,30.0
Urban,5.367661986628112,3304.4396782689073,Divorced,0.15448423217898286,M,10.0,College,Yes,Udon,43.0
Suburban,4.023210276267007,7732.465579845848,Single,,F,38.0,College,Yes,Khon Kaen,91.0
Rural,4.180456064244193,3815.593881823662,Married,-1.0239685092443442,M,32.0,High School,No,Khon Kaen,61.0
Suburban,5.114367939450947,5375.36893789986,Divorced,0.3008321189872535,F,24.0,High School,Yes,Udon,68.0
Rural,5.454442727913634,5522.545380492973,Married,-0.31818019701608424,F,44.0,High School,No,Khon Kaen,54.0
Suburban,4.449606841234393,5981.4463987270865,Married,0.2443432635364047,F,30.0,High School,Yes,Udon,65.0
Suburban,5.969299603969256,4521.787826045034,Single,0.47369717847376314,M,44.0,Graduate School,No,Udon,59.0
Urban,7.405950030573514,4071.334626328162,Divorced,-0.5754156752312442,F,28.0,College,Yes,Udon,47.0
Urban,5.481205252132744,6505.35845808767,Married,0.8778157066502655,M,38.0,Graduate School,Yes,Khon Kaen,49.0
Suburban,5.642537193174501,4839.542651509919,Divorced,-0.4187417917151791,M,30.0,College,Yes,Mahasarakam,64.0
Suburban,5.612734638995918,4049.578775867915,Married,-0.4950809525829326,F,27.0,Graduate School,No,Mahasarakam,86.0
Urban,5.554953600290236,4635.389540069718,Single,-0.6274101223749844,M,24.0,High School,Yes,Khon Kaen,82.0
Urban,4.292667104277268,5693.486011054868,Single,-0.40219688428299183,M,28.0,College,Yes,Mahasarakam,19.0
Suburban,5.224353302787662,5326.797054572726,Divorced,-0.32712398166551815,M,33.0,High School,Yes,Mahasarakam,54.0
Urban,5.638817563355289,,Divorced,-0.21949251628563515,F,24.0,,Yes,Khon Kaen,109.0
Urban,5.369570189184283,3495.857572108471,Single,0.33032716750563484,M,21.0,College,Yes,Udon,59.0
Suburban,4.641906618563814,6043.163658976594,Divorced,0.031478023612744224,F,35.0,Graduate School,Yes,Mahasarakam,79.0
Urban,4.728766362171188,2757.4972538013712,Divorced,0.22374980456309723,F,29.0,High School,No,Udon,82.0
Suburban,3.665753818078374,4961.64190466186,Single,0.6908534383972681,M,21.0,College,Yes,Mahasarakam,57.0
Urban,5.3990887779780925,4050.124991644346,Divorced,-0.1029318173604073,M,20.0,Graduate School,Yes,Mahasarakam,73.0
Urban,4.901182223827539,5562.296271495875,Single,-0.18677079763844973,M,30.0,College,Yes,Khon Kaen,64.0
Urban,3.0312803877056727,5994.597504654963,Divorced,0.5173682766487128,F,,High School,Yes,Khon Kaen,67.0
Urban,5.069658797740251,5267.979854859969,Married,-0.2091204303486498,M,29.0,High School,No,Mahasarakam,61.0
Suburban,5.872057701655174,4726.216614797445,Married,-0.048338312952676904,F,28.0,,Yes,Udon,59.0
Suburban,6.628024803063599,5440.2720363930375,Divorced,0.320749599322366,F,30.0,College,No,Udon,72.0
Rural,4.7386618531194005,4582.422683209554,Married,0.3645472266357499,M,33.0,High School,No,Khon Kaen,70.0
Suburban,4.313774956964902,8254.88920119804,Married,0.23782615167518883,F,30.0,Graduate School,,Udon,51.0
Suburban,3.978195457865947,4969.711827376671,Divorced,-0.38199444188604226,F,29.0,Graduate School,No,Khon Kaen,91.0
Urban,3.499596595074129,4489.332576018113,Single,0.1727429018707932,M,18.0,College,Yes,Khon Kaen,42.0
Suburban,5.346752586535105,4005.862627815667,Single,-0.35242175552914734,F,39.0,College,No,Mahasarakam,
Suburban,5.2537649908849,5327.805185242082,Single,-0.4563747501451766,F,30.0,Graduate School,Yes,Khon Kaen,45.0
Rural,6.584304414095639,7088.817213107766,Single,0.5827681605023938,M,46.0,Graduate School,No,Mahasarakam,86.0
Rural,6.372255428021258,4475.863682414961,Married,0.11905041460209656,F,37.0,College,No,Khon Kaen,71.0
Rural,6.6973435539447,3772.069348674282,Single,-0.04157296444725808,F,45.0,Graduate School,No,Khon Kaen,53.0
Suburban,4.812216668273662,6448.5375707773865,Divorced,-0.31844354707309724,M,34.0,Graduate School,Yes,Udon,72.0
Suburban,5.72821758477162,5173.452657825743,Married,-0.38085631734421577,M,25.0,High School,Yes,Khon Kaen,75.0
Suburban,6.045055550306893,3155.4962892355375,Single,0.0010045853514378256,M,42.0,Graduate School,No,Khon Kaen,57.0
Suburban,,4332.946408528813,Married,-0.9474609170156847,F,21.0,College,Yes,Khon Kaen,64.0
Urban,6.625916568653246,3673.6248242409374,Divorced,-0.07519615611008751,F,20.0,High School,Yes,Mahasarakam,81.0
Rural,4.479488011075279,6363.373483976962,Divorced,0.7966298864849962,F,31.0,High School,No,Khon Kaen,80.0
Urban,4.701239203870779,4512.608077396879,Divorced,0.13647046199750792,F,,High School,Yes,Mahasarakam,73.0
Rural,4.3017187205494745,6729.532187708278,Married,0.24707449556408762,M,42.0,High School,No,Udon,68.0
Urban,6.568937291294283,5911.214723163504,Divorced,-0.30176101198904387,,37.0,College,Yes,Mahasarakam,82.0
Urban,4.68901480565801,5530.904975554658,Single,0.22709878133441586,M,25.0,High School,Yes,Udon,35.0
Urban,4.615796060170322,5175.397395556811,Divorced,-0.4574012852302033,,25.0,Graduate School,Yes,,73.0
Urban,,4339.222245149524,Married,0.31782592110764607,M,24.0,College,Yes,Udon,49.0
Urban,5.081193995296515,4166.260037067892,Divorced,0.4188160922564847,M,21.0,High School,Yes,Khon Kaen,37.0
Suburban,5.3723928955036815,4858.914877863952,Married,-0.4414914387580017,F,31.0,High School,Yes,Udon,42.0
Rural,3.4800214938976746,4560.861356873189,Single,-0.3034255825567171,M,27.0,Graduate School,Yes,Khon Kaen,
Rural,5.093797223093995,4461.105020821257,Married,-0.9139695472403739,F,37.0,High School,No,Mahasarakam,73.0
Urban,3.0607792147413777,4414.074040592964,Divorced,-0.12992606532695428,F,13.0,Graduate School,Yes,Mahasarakam,80.0
Urban,7.108670673506965,3558.738575129926,Single,0.34046883719337007,M,29.0,College,Yes,Khon Kaen,51.0
Rural,5.391794022703428,5695.643119680281,Single,-0.1228351463351377,F,32.0,Graduate School,No,Mahasarakam,61.0
Rural,4.161135607706671,4850.84669443452,Divorced,0.5723918722987598,M,24.0,High School,Yes,Mahasarakam,68.0
Suburban,5.292944784148211,5135.544911552218,Single,-0.39955213143039436,F,26.0,College,Yes,Udon,63.0
Urban,4.812938545020582,4466.329549328129,Married,-0.3836484053483049,F,45.0,High School,No,,69.0
Rural,4.084309001849151,4080.7710655094224,Married,-0.6203437082177138,,35.0,High School,No,Khon Kaen,78.0
Suburban,6.251536181843799,6573.419867346539,Single,-0.10439640875245004,M,44.0,College,Yes,Udon,52.0
Suburban,5.470250345020528,3363.981371073198,Single,-0.07835053939917971,M,21.0,High School,Yes,Khon Kaen,15.0
Urban,5.1253066932146085,5077.00410642154,Divorced,,M,33.0,Graduate School,Yes,Udon,100.0
Urban,5.209872766571232,5147.397908431408,Single,0.5755865165713336,M,24.0,College,No,Udon,89.0
Urban,3.0883430025152476,3370.2870760436467,Single,-0.1395107971814345,F,17.0,College,Yes,Mahasarakam,46.0
Urban,5.814579181618729,5764.016591877057,Divorced,-0.357365605127136,F,28.0,College,Yes,Khon Kaen,77.0
Suburban,6.579858947985177,5445.902440424631,Married,-0.308538243277091,M,35.0,Graduate School,No,Khon Kaen,87.0
Urban,4.580795528163762,5740.691530465633,Divorced,0.18324601444488364,F,33.0,College,Yes,Udon,95.0
Urban,3.5717174202490205,6614.095102842255,Divorced,0.6632808799497344,M,30.0,Graduate School,Yes,Udon,23.0
Suburban,4.558836176487095,4119.765993011053,Divorced,-0.6741237284617891,F,21.0,College,Yes,Mahasarakam,42.0
Rural,5.543003742118326,5721.193925205151,Single,-0.3467549797799228,M,38.0,Graduate School,No,Udon,31.0
Rural,3.708481336174387,5503.499639361124,Single,0.1111649248737708,F,,High School,Yes,Khon Kaen,54.0
Rural,2.955424106539807,4238.369220855331,Single,0.032607685991903806,M,22.0,College,No,Mahasarakam,51.0
Urban,5.854976527437675,3986.436022873278,Divorced,-0.3870866846400962,F,31.0,High School,Yes,Udon,58.0
Suburban,4.108828423105759,4138.11446518689,Divorced,-1.083259521565908,M,26.0,Graduate School,Yes,Khon Kaen,55.0
Suburban,5.883109689322571,4140.470814995551,Single,-0.6014120390595498,F,19.0,High School,Yes,Mahasarakam,58.0
Rural,4.030040256470289,4931.705859238308,Single,0.14298393272995805,F,22.0,College,Yes,Khon Kaen,53.0
Suburban,4.9828000726517505,4399.156954072002,Divorced,-1.2099056368620087,M,23.0,High School,Yes,Udon,60.0
Urban,5.0986409405555815,6164.006454351926,Divorced,0.5081591257277671,F,33.0,High School,Yes,Mahasarakam,56.0
Urban,4.127691085322477,4584.260852879489,Single,0.6657039905125568,F,25.0,College,Yes,Mahasarakam,69.0
Rural,4.654150981110481,4346.722550762559,Married,-0.4724134710877811,F,37.0,College,No,Khon Kaen,64.0
Rural,3.2705412179635314,5183.323340975956,Single,-0.02127321327032819,F,20.0,Graduate School,Yes,Udon,24.0
Suburban,4.393660947372755,3876.7560273403888,Married,-0.3423135197918822,M,15.0,College,Yes,Udon,20.0
Suburban,6.4614345176602965,4100.218693971168,Single,0.020514639095716297,M,28.0,College,Yes,Udon,88.0
Suburban,7.508281279779407,5997.938190108614,Divorced,0.13360398968684198,F,42.0,Graduate School,Yes,Khon Kaen,45.0
Suburban,5.813026691695076,4798.724349225331,Single,0.046386324593716124,F,35.0,College,No,Mahasarakam,
Urban,7.071659324512019,5428.65058026195,Divorced,0.4777156272374627,M,50.0,High School,No,Khon Kaen,77.0
Suburban,5.4794034721701665,4611.968987955219,Married,-0.44340873907820577,M,42.0,Graduate School,No,Udon,73.0
Urban,3.38163645590885,5197.725548620225,Single,-0.04627862858431703,F,37.0,High School,No,Mahasarakam,48.0
Urban,4.784892067520779,5606.896522850296,Married,-0.4648647279295547,M,37.0,High School,No,Khon Kaen,51.0
Urban,4.233912809428259,5430.879912840461,Single,-0.22625710353242634,F,26.0,High School,Yes,Khon Kaen,76.0
Urban,2.603254249980792,5136.14845274315,Married,-0.10904639929321003,M,26.0,Graduate School,Yes,Udon,56.0
Suburban,7.712746649505522,4504.762871098363,Single,-0.6944378820178236,M,33.0,Graduate School,Yes,Khon Kaen,88.0
Urban,5.066930467025351,3729.6960696941906,Married,,F,25.0,Graduate School,No,Udon,54.0
Rural,3.576125258708312,3844.130979515789,Divorced,-0.45568031010157006,F,24.0,Graduate School,Yes,Udon,71.0
Urban,2.4387105189747365,4631.603114890731,Married,-0.19756176976201445,F,11.0,Graduate School,Yes,Mahasarakam,54.0
Urban,4.054459411385618,4211.6918408395495,Divorced,-0.19306135147380843,F,21.0,Graduate School,Yes,Khon Kaen,54.0
Urban,4.643550449755163,5843.425836368011,Divorced,0.747746794073261,F,28.0,High School,Yes,Khon Kaen,50.0
,4.559977837300131,4833.236649038504,Single,0.4395134200944267,M,39.0,College,No,Mahasarakam,61.0
Rural,5.938098640084391,4883.072297538008,Divorced,0.08562391144014551,M,26.0,High School,No,Khon Kaen,71.0
Urban,5.472058894842796,5530.2260118236545,Divorced,-0.4339405321756501,F,24.0,Graduate School,Yes,Khon Kaen,74.0
Urban,4.680823672946637,3170.1162549999804,Married,0.24372962002752338,M,,High School,No,Khon Kaen,57.0
Urban,4.822648535961603,3368.2158435413426,Single,0.33522626664428723,F,19.0,High School,Yes,Mahasarakam,57.0
Suburban,5.356024651847358,5035.279290301855,Single,0.03899533713616481,M,32.0,Graduate School,Yes,Mahasarakam,39.0
Suburban,4.402716874660376,4311.946008910677,Single,-0.5036721491094036,F,30.0,High School,No,Mahasarakam,78.0
Rural,3.4417665329946656,6031.340987287658,Divorced,0.7199911833308169,F,27.0,Graduate School,No,Khon Kaen,88.0
Urban,3.287625995800002,5427.159271882207,Divorced,-0.2260463585889162,,23.0,College,Yes,Udon,33.0
,5.330882016423777,4735.071413470245,Married,-0.3979305093301396,M,26.0,High School,No,Udon,74.0
Rural,4.416800756334272,5923.542814075974,Married,-0.11448418200508365,M,24.0,High School,No,Udon,51.0
