Marital Status,City,Active online hours,Gender,Years subscribed,Brand Loyalty,Location Code,Years after high school graduation,Education Level,Renew,Monthly Income
Divorced,Mahasarakam,3.5692282552548407,Female,6.0,0.48121014839015447,Rural,26.0,Graduate School,Yes,7065.35619038568
Married,Udon,5.420159591780952,Female,1.0,0.6737645682946688,Rural,35.0,College,No,5744.136610571192
Married,Mahasarakam,4.749707700317139,Female,1.0,0.06476940422676404,Rural,34.0,High School,No,5797.210910826081
Married,Udon,6.374700242355395,Male,5.0,-0.5818466865421268,Urban,36.0,High School,Yes,
Married,Khon Kaen,3.722621828192959,Male,4.0,0.41643874998176805,Rural,30.0,Graduate School,No,4398.75385207992
Married,Khon Kaen,5.1979542135111725,Female,3.0,-0.38307050034354095,Suburban,,Graduate School,No,5409.835142010012
Married,Khon Kaen,3.5912366187532268,Male,3.0,0.4301139950767836,Suburban,27.0,,No,5580.52065150401
Divorced,,6.654487162670172,Male,4.0,-1.240374848358204,Urban,33.0,High School,Yes,6012.466906269544
Single,Udon,8.10246423445254,Male,6.0,0.7034628203759424,Urban,26.0,High School,Yes,6012.354652746696
Single,Mahasarakam,3.9221567968536633,Female,3.0,-0.1889599470925209,Suburban,37.0,Graduate School,Yes,6006.431592388524
Single,Mahasarakam,4.9829947445688925,Female,2.0,-0.023692334124895624,Urban,23.0,Graduate School,No,5412.787008270838
Married,Udon,5.520282727518452,Male,3.0,-0.10644397453599039,Rural,41.0,College,No,5557.237212949533
Single,Udon,6.67872632489456,Male,,-1.2828198059803373,Rural,33.0,Graduate School,No,3994.3773841443585
Single,Udon,5.764369504732345,Male,7.0,-0.4167876026129195,Urban,10.0,Graduate School,Yes,6974.571250058923
Married,Khon Kaen,6.2262248692974085,Female,3.0,0.34325470427772053,Suburban,49.0,Graduate School,Yes,4921.360108422519
Divorced,Khon Kaen,4.1447762501589,Male,4.0,0.9498533486726493,Urban,26.0,College,Yes,6627.378264010209
Divorced,Khon Kaen,,Male,,-0.8601561945345308,,28.0,Graduate School,Yes,6417.022399997827
,Udon,5.918403144183014,Female,5.0,-0.8874967192269733,Suburban,24.0,Graduate School,Yes,6040.946896890284
Single,Khon Kaen,5.927824909631337,Female,3.0,-1.162856660063415,Suburban,29.0,High School,No,5841.17527911576
Married,Mahasarakam,5.2373044113693386,Female,3.0,-0.3827950200608063,Suburban,45.0,Graduate School,Yes,6159.386647992242
Divorced,Udon,6.429068812194175,Female,5.0,0.7350829713093389,Urban,37.0,Graduate School,Yes,6381.395039305961
Single,Khon Kaen,6.023925281253888,Female,4.0,-0.965310412713943,Suburban,32.0,High School,Yes,5752.3989780635975
Divorced,Khon Kaen,4.100939539105917,Male,4.0,-1.0036133299071086,Suburban,25.0,College,No,3907.129650901242
Divorced,Khon Kaen,3.3760064609102036,Male,5.0,0.361159289820288,Urban,38.0,High School,Yes,5457.108090195238
,Mahasarakam,5.375217403333305,Male,5.0,0.3160406744278281,Rural,42.0,,Yes,5302.3163484410625
Married,Udon,4.862507560119616,Male,3.0,0.324317377102752,Rural,36.0,Graduate School,No,4933.406574206754
Married,Udon,6.252801521598087,Male,5.0,-0.16787626337260697,Rural,37.0,High School,No,5540.845894475933
Divorced,Mahasarakam,6.32633149268671,Female,1.0,0.8756664441554755,Rural,35.0,College,No,4457.80388621183
Married,Mahasarakam,5.447319342238281,Male,4.0,-0.7604926983363672,Urban,35.0,College,No,4218.538626796157
Married,Mahasarakam,4.943437914678144,Male,5.0,0.17342019337447936,Rural,39.0,Graduate School,No,3796.813798569524
Divorced,Udon,6.4183147990016955,Female,6.0,-0.727318663470063,Urban,35.0,College,Yes,5436.032811580858
Single,Udon,5.612154461670536,Male,4.0,-0.31953436035048194,Suburban,38.0,College,Yes,5543.467397374739
Single,Udon,3.3327414084317084,Male,6.0,0.1446815358125707,Suburban,24.0,College,Yes,6498.748287189443
Divorced,Udon,4.283315009490693,,4.0,0.26420663840936837,Urban,27.0,High School,Yes,6296.562097945395
Single,Mahasarakam,6.872188844095486,Male,2.0,-0.6372739993312007,Suburban,62.0,High School,Yes,3919.068004637751
Single,Udon,6.373423803717183,Male,4.0,0.6394157908201292,Urban,32.0,College,Yes,5049.573049751454
Divorced,Mahasarakam,5.882170041988407,Female,,0.02895069052178971,Suburban,31.0,College,No,5280.559820710364
Married,Mahasarakam,3.39552670345513,Male,3.0,-0.05960653943931854,Rural,39.0,Graduate School,Yes,5444.866467378978
Married,Udon,6.860524661800331,Female,4.0,-0.4061726680551097,Rural,32.0,Graduate School,No,5997.407914846687
Married,Udon,4.9299727252360945,Female,5.0,0.38456473000469543,Suburban,46.0,High School,Yes,5484.858081495969
Divorced,Udon,6.091885129482533,Female,4.0,-0.05137546259104447,Urban,49.0,High School,Yes,5615.7438610224835
Divorced,Udon,5.108617570487011,Male,5.0,0.4395380205785663,Suburban,21.0,College,Yes,6538.612652163949
Married,Udon,4.286107941896666,Female,3.0,-0.4857964852741297,Urban,41.0,Graduate School,Yes,5395.183776884574
Single,Mahasarakam,5.908839506109457,Male,7.0,-0.2786631409603545,Suburban,6.0,College,Yes,7030.943110079862
Single,Khon Kaen,5.0798487141066495,Female,6.0,-0.1505786648481832,Urban,17.0,Graduate School,Yes,6489.259524801587
Divorced,Mahasarakam,6.084143456863641,Female,5.0,0.5012677364724142,Urban,24.0,College,Yes,5869.232377300709
Single,Khon Kaen,7.628225096522746,Female,5.0,0.06601812769010774,Urban,39.0,College,Yes,6337.467919064704
Married,Mahasarakam,5.029304877047857,Female,3.0,0.3832338281654849,Rural,31.0,High School,No,4890.22502393351
Single,Udon,3.8413366837037235,Female,3.0,0.3946673182648605,Urban,46.0,Graduate School,Yes,5568.996334345134
Divorced,Khon Kaen,4.086885213408255,Female,6.0,0.6753292924138722,Urban,27.0,Graduate School,Yes,7280.503717585421
Single,Khon Kaen,5.606444499153334,Female,6.0,-0.36202663263845875,Urban,35.0,Graduate School,Yes,6029.9072767295565
Single,Mahasarakam,7.323590764029565,Female,5.0,-0.3316551798920196,Suburban,39.0,Graduate School,,3971.2919741569854
Divorced,Khon Kaen,5.840077496902371,Female,6.0,0.692241139296908,Suburban,30.0,Graduate School,Yes,6597.3867505268445
Single,Mahasarakam,3.9949721073166278,Male,0.0,0.5161964722587952,Rural,31.0,Graduate School,No,6512.159517253343
Married,Khon Kaen,6.882060724983479,Male,4.0,-0.542309314957138,Rural,20.0,High School,No,3877.8024330510116
Single,Mahasarakam,5.1175598070676855,Male,3.0,-0.0352866649144012,Rural,27.0,College,No,6996.195397877062
Single,Mahasarakam,3.6675882079016793,Male,5.0,-0.3830196568537423,Urban,39.0,College,Yes,6071.909735936893
Married,Mahasarakam,5.035415390630192,Male,5.0,-0.225945606855147,Urban,36.0,College,Yes,5911.838929628687
Divorced,Mahasarakam,3.5178603341603525,Male,3.0,-0.22701869162405558,Rural,26.0,High School,No,4542.433123533055
Single,Khon Kaen,,Female,2.0,0.03115904443248821,Rural,31.0,High School,No,5535.080670859712
Married,Mahasarakam,5.088676575097095,Female,5.0,,Rural,30.0,College,No,2974.3725868698166
Single,Khon Kaen,4.634309390207433,Male,4.0,-0.1185521462134736,Urban,33.0,Graduate School,No,3312.8809065219602
Single,Khon Kaen,4.849383987712542,Male,2.0,1.0889627191985838,Rural,48.0,Graduate School,Yes,5567.272943130681
Married,Khon Kaen,8.879194590321703,Male,5.0,-0.5188915219908561,Urban,33.0,High School,Yes,6084.11830193906
Married,Udon,7.058025711227078,Female,3.0,-0.30947435066419393,Rural,28.0,High School,No,4095.069186455881
Single,Mahasarakam,3.696789385626147,Female,7.0,-0.19361147677291424,Urban,17.0,High School,Yes,6882.35938113291
Divorced,Udon,3.8264120533838746,Female,6.0,0.34040928551089844,Urban,28.0,College,Yes,6549.512285034238
Married,Khon Kaen,4.971633325852191,Male,6.0,0.762915835430599,Suburban,32.0,Graduate School,Yes,5812.767586755499
Divorced,Khon Kaen,4.720124622142197,Female,4.0,-1.3092626511424412,Suburban,32.0,Graduate School,Yes,6268.236888678706
Single,Khon Kaen,3.604879957938236,Female,6.0,-0.9938873776113171,Urban,27.0,Graduate School,Yes,6534.2511396913915
Single,Udon,7.648618728243571,Female,5.0,0.4441228396865073,Suburban,30.0,College,Yes,6176.356603239929
Married,Mahasarakam,4.184440621984111,Female,5.0,,Suburban,37.0,High School,Yes,6120.750149370903
Single,Mahasarakam,5.41955495679833,Female,3.0,0.4092065051867756,Rural,37.0,College,No,5825.119695492335
Single,Udon,5.9133170190819735,Female,5.0,-0.9042447592611734,Rural,37.0,College,,
,Udon,5.543481457531148,Female,2.0,-0.02183811358288073,Rural,41.0,High School,No,6894.720975170507
Single,Mahasarakam,3.917632085671671,Female,4.0,-0.15555093418093216,Suburban,,Graduate School,Yes,5755.657502642132
Divorced,Khon Kaen,4.668608544744206,Female,6.0,-0.07807564695204458,Rural,42.0,College,No,4672.341777824201
Divorced,Mahasarakam,5.412157135187101,Female,4.0,-0.5853792189391492,Urban,30.0,Graduate School,Yes,6068.715969644376
Married,Udon,5.701329582247567,Male,5.0,-0.15584151983321695,Rural,29.0,College,No,3510.2152687788757
Married,Udon,5.978710598670879,Female,4.0,-1.1915818566323158,Rural,33.0,High School,No,2580.0098537398612
Divorced,Udon,5.809980683419738,Female,3.0,-0.09386465456730915,Rural,29.0,High School,No,7166.216930032544
Single,Mahasarakam,5.968511567606396,Female,5.0,-0.21563262698933722,Urban,25.0,Graduate School,Yes,6408.017679684915
,Mahasarakam,3.5344695515295,Female,5.0,-0.9568976758694633,Rural,46.0,College,No,5844.240366940151
Single,Khon Kaen,4.557776823212536,Male,6.0,0.38159970313694835,Urban,14.0,College,Yes,7205.6696741025025
Divorced,Khon Kaen,6.182170585336576,Female,6.0,-0.45629121915998505,Rural,31.0,Graduate School,Yes,6448.486383889358
Married,Mahasarakam,4.445292049187285,Male,3.0,-1.3682222856069917,Suburban,30.0,High School,No,5631.734576288407
Married,Mahasarakam,5.988802780321937,Female,3.0,0.40082223857783505,Rural,29.0,High School,No,5609.001424015488
Married,Mahasarakam,3.604559750467669,Male,4.0,0.19827462704454868,Urban,34.0,Graduate School,No,5634.827499100385
Single,Mahasarakam,3.4179700843665306,Female,4.0,0.023416613256925387,Urban,33.0,College,Yes,6164.217393228535
Single,Khon Kaen,5.028143424860033,Male,,-1.368722622902323,Urban,22.0,High School,Yes,6554.942939303314
Divorced,Mahasarakam,6.1320694028867555,Female,2.0,0.04211906116104284,Suburban,34.0,High School,No,4036.6613172026005
Divorced,Udon,5.089719165423921,Female,3.0,,Suburban,51.0,College,Yes,5109.557953659085
Divorced,Udon,9.058579866436004,Male,4.0,0.5899569322878301,Urban,36.0,College,Yes,6356.055832346827
Divorced,Mahasarakam,7.639341428358845,Male,4.0,0.31085642302372146,Suburban,,High School,No,5468.744625382711
Divorced,Udon,7.611227912545106,Female,4.0,,Suburban,40.0,College,Yes,5465.188409355317
Married,Mahasarakam,,Female,5.0,0.4521749494042203,Rural,31.0,Graduate School,No,5510.822582458193
,Khon Kaen,5.7718472021354525,Male,7.0,0.1667207710730394,Rural,24.0,High School,Yes,6862.550679747611
Single,Mahasarakam,4.240849942403857,Male,2.0,0.6455293092872688,Rural,37.0,College,No,5510.19197513373
Single,Udon,4.500090315953741,Male,3.0,-0.5382773788689337,Rural,45.0,Graduate School,Yes,4668.568355770168
Married,Mahasarakam,6.799230588544989,Male,3.0,1.262386433410538,Rural,26.0,College,No,5059.710409554755
Single,Khon Kaen,5.025131924303023,Male,5.0,-0.6294573087977949,Urban,35.0,College,Yes,6179.19818372432
Single,Udon,5.346589713884729,Male,5.0,1.0988634032683529,Suburban,50.0,High School,Yes,5044.283229280137
Married,Mahasarakam,6.874062388195818,Female,3.0,0.610284569568187,Suburban,33.0,High School,Yes,6674.215192239538
Married,Udon,8.052299379508808,Female,1.0,0.3946906805495428,Urban,44.0,High School,Yes,5595.281141691262
Divorced,Mahasarakam,5.257000613097904,Male,5.0,-0.1524965622633661,Urban,32.0,Graduate School,Yes,6304.428922959921
Divorced,Mahasarakam,5.682596158391825,Male,3.0,-0.45420264986497794,Rural,28.0,College,No,4872.041305050155
Single,Udon,4.436387501131148,Male,3.0,0.7017248121185206,Rural,35.0,High School,Yes,5593.3464722442
Divorced,Khon Kaen,4.59263830403121,Male,6.0,-0.7661699309918671,Suburban,31.0,College,Yes,6491.603381177233
Divorced,Udon,5.765653863453388,Male,4.0,0.15729974616748246,Rural,32.0,High School,Yes,6288.1318819845255
Married,Udon,5.5562785043616,Male,2.0,0.9457899733506635,Suburban,20.0,Graduate School,No,3544.1771804445843
Single,,4.500719494227429,Female,6.0,0.512415204258028,Rural,19.0,High School,Yes,6683.773241330704
Divorced,Khon Kaen,5.975214535657567,Male,3.0,0.04189119050742756,Suburban,38.0,Graduate School,No,4615.209045466397
Married,Udon,6.583036083143815,Male,4.0,-0.6663025957041675,Suburban,40.0,College,No,4364.968302741037
Married,Udon,4.500944053418759,Female,4.0,-0.014473766174325293,Rural,32.0,High School,Yes,5970.3384146498165
Single,Udon,5.737263739360986,Female,6.0,-0.37912156244446044,Urban,26.0,High School,Yes,6968.241077376103
Married,Mahasarakam,5.4457525841478995,Male,,0.4579160245278191,Suburban,36.0,College,No,3487.9353726306103
Divorced,Khon Kaen,5.633763194308368,Female,3.0,-0.28250621614451094,Urban,34.0,Graduate School,Yes,5805.059669729582
Single,Udon,5.574937318704656,Male,3.0,0.0833720932594875,Urban,39.0,College,Yes,5109.78897983603
Single,Mahasarakam,6.325227265685175,Female,4.0,0.19020550466908723,Urban,42.0,College,Yes,5758.558019693953
Married,Khon Kaen,7.770518658815673,Female,5.0,0.5285482869910625,Suburban,30.0,Graduate School,No,4206.798942026346
Single,Udon,2.9268027187663344,Male,7.0,-1.2252145185237449,Suburban,24.0,,Yes,6943.26790742556
Married,Khon Kaen,6.3524699992690055,Female,5.0,1.2276977952303825,Urban,45.0,College,Yes,4980.366177846813
Single,Udon,5.959947263606517,Male,3.0,-0.43128019964279657,Suburban,38.0,Graduate School,No,6585.761943818563
Single,Mahasarakam,2.313573430961245,Female,5.0,-1.1683759703656944,Suburban,41.0,Graduate School,Yes,5242.3283317056275
Divorced,Udon,7.213145434691501,Female,2.0,0.20056712351545442,Urban,42.0,High School,Yes,6002.228640672144
Divorced,Mahasarakam,6.449868051656126,Female,5.0,-0.26282381915635844,Urban,25.0,Graduate School,Yes,6763.694376120589
Divorced,Khon Kaen,5.60763445144018,Female,6.0,0.2983837818358298,Urban,36.0,Graduate School,Yes,6478.498157737758
Single,Mahasarakam,4.956343569146745,Male,,0.5963540217296744,Urban,26.0,Graduate School,Yes,6559.764252532419
Married,Mahasarakam,5.929198371209136,Male,6.0,-0.11000307016862079,Rural,24.0,Graduate School,Yes,6374.524182462487
Married,Udon,6.641766569641294,Female,4.0,0.22938375460395333,Rural,35.0,Graduate School,No,5252.233517424481
Divorced,Khon Kaen,5.320197215385407,Female,7.0,0.3818094739633001,Suburban,35.0,Graduate School,Yes,6407.886847130919
Married,Udon,3.687192384989812,Male,4.0,0.3842128883755389,Rural,34.0,,No,5441.130978902983
Single,Udon,5.590987275754213,Male,5.0,1.0451630573145894,Suburban,10.0,Graduate School,Yes,6684.371586465029
Single,Mahasarakam,3.3866233592803097,Female,6.0,0.4152407974899612,Urban,22.0,College,Yes,6081.449731479434
Married,Khon Kaen,2.9774966495864246,Female,5.0,0.17980417231229606,Suburban,31.0,Graduate School,Yes,6354.751753260089
Divorced,Mahasarakam,5.03538670319572,Male,6.0,0.169599986963417,Rural,28.0,High School,Yes,6209.582306443357
Single,Mahasarakam,6.083795244336578,Male,4.0,1.0391994137472285,Urban,35.0,College,Yes,5222.26425051389
Married,Khon Kaen,5.123420833394194,Male,2.0,-0.9261673127143931,Suburban,26.0,Graduate School,No,4832.759954700555
Divorced,Mahasarakam,5.073727259413063,Male,7.0,-0.069937146451668,Urban,26.0,Graduate School,Yes,6348.691443783054
Divorced,Khon Kaen,10.0,Male,6.0,-0.40176198723574225,Rural,28.0,High School,Yes,6702.207045426091
Divorced,Mahasarakam,6.42447071860877,Male,2.0,-0.7170479857978539,Urban,40.0,College,Yes,4591.518032191279
Married,Udon,5.541566804881204,Male,5.0,0.3064875104284468,Rural,35.0,Graduate School,Yes,6488.57022234865
Divorced,,5.071432371123015,Female,4.0,0.028468168053175577,Rural,37.0,High School,No,5942.733978127322
Divorced,Mahasarakam,4.701118720777128,Female,4.0,-0.19481489567473462,Suburban,37.0,High School,Yes,5867.074551650318
Single,Mahasarakam,5.824290467933085,Male,6.0,0.22154454740231627,Suburban,31.0,High School,No,4033.930530514308
Married,Mahasarakam,1.4299112443365014,Male,2.0,0.5512725324615825,Rural,29.0,Graduate School,No,5741.468225485715
Single,Udon,6.349709479713621,Male,3.0,0.3988291377524364,Rural,36.0,College,No,4231.283611022935
Married,Khon Kaen,4.6385920993224,Female,3.0,0.4491124990085127,Urban,37.0,Graduate School,Yes,5376.0428534339235
Married,Khon Kaen,4.256775916777468,Female,5.0,0.08795520871764001,Urban,53.0,High School,Yes,5522.6496764998765
Divorced,Mahasarakam,5.349091243818052,Female,5.0,-0.6048430676815345,Rural,34.0,College,Yes,5980.346465936372
Married,Udon,6.24266950318492,Male,2.0,-0.4249525203050497,Rural,29.0,College,No,4453.401790711634
Divorced,Mahasarakam,6.606058729102342,Female,5.0,0.005878281321881448,Suburban,37.0,High School,No,5777.394034249161
Single,Udon,3.457143289454522,Male,5.0,0.058146625940324964,Urban,38.0,High School,Yes,5942.298206961234
Single,Mahasarakam,7.891932773260227,Male,6.0,0.3188638595035991,Suburban,,High School,Yes,5477.279971160002
Divorced,Udon,4.459848323338717,Male,5.0,0.12275812196192862,Suburban,20.0,Graduate School,Yes,5670.359918802323
Single,Khon Kaen,3.239841549527402,Male,3.0,0.15501316556613975,Suburban,33.0,College,No,5106.934006424425
Divorced,Khon Kaen,5.262688159497848,Female,4.0,-0.6462754381420738,Urban,35.0,Graduate School,Yes,5425.038341739933
Married,Udon,2.9945468412751617,Female,4.0,-0.5613341018992679,Rural,39.0,College,No,4679.486689380741
Married,Khon Kaen,6.596918384932495,Female,3.0,-0.3928422971403426,Suburban,26.0,High School,No,4232.21658428585
Single,Mahasarakam,4.226087507689322,Female,4.0,-0.4967971979910546,Rural,29.0,,No,4869.841656563547
Married,Khon Kaen,7.767782916874209,Female,3.0,0.05858888525887286,Suburban,37.0,Graduate School,No,6323.111630652137
Single,Khon Kaen,4.885004657850322,Male,7.0,0.3545855870043115,Urban,32.0,High School,Yes,5983.424553899438
Divorced,Udon,3.8535680334381013,Female,4.0,0.03242606811837896,Urban,42.0,Graduate School,Yes,5871.6289814132115
Divorced,Udon,4.539835037496745,Male,4.0,1.388711628692401,Urban,34.0,Graduate School,Yes,5689.827873102843
Divorced,Udon,2.9379467939608697,Female,4.0,-0.12922116083230162,Rural,38.0,Graduate School,No,4673.419982103691
Divorced,Mahasarakam,5.5560450651165425,Female,5.0,0.3038013547235632,Urban,14.0,Graduate School,Yes,6505.615955558259
Divorced,Mahasarakam,7.817996303219843,Male,2.0,0.27751266964498505,Rural,26.0,Graduate School,No,4229.444877493148
,Udon,7.821138090978332,Female,4.0,-0.6590262997710136,Rural,31.0,Graduate School,Yes,6286.936188743531
Single,Mahasarakam,4.1833471201613985,Female,2.0,-0.12086533870349823,Rural,31.0,High School,No,7427.085818516581
Divorced,Mahasarakam,3.562388097661308,Female,1.0,-0.49879548941955704,Suburban,34.0,High School,No,3553.333162487016
Divorced,Udon,5.213334341496764,Female,5.0,-0.19879789984970195,Suburban,42.0,High School,No,4953.936430848064
Single,Khon Kaen,6.8118560183704115,Male,6.0,-0.5625129728380268,Suburban,42.0,Graduate School,Yes,6347.337233651172
