ID,age,balance,housing,loan,contact,duration,campaign,previous,poutcome,deposit
2306,36,3407,no,no,cellular,993,4,4,success,yes
2307,31,5205,no,no,,529,2,0,unknown,yes
2308,25,3630,no,no,telephone,221,7,0,unknown,yes
2309,25,12,no,no,cellular,126,6,0,unknown,yes
2310,60,544,no,no,cellular,95,7,2,failure,yes
2311,40,10346,no,no,cellular,491,2,1,other,yes
2312,50,1612,no,no,cellular,532,2,2,other,yes
2313,32,718,yes,no,cellular,95,1,0,unknown,yes
2314,60,3547,no,no,telephone,351,6,0,unknown,yes
2315,32,914,no,no,cellular,372,1,0,unknown,yes
2316,52,1306,no,no,cellular,288,1,0,unknown,yes
2317,59,259,no,no,cellular,415,1,1,success,yes
2318,56,-1206,yes,no,cellular,382,2,0,unknown,yes
2319,47,372,no,no,cellular,257,1,0,unknown,yes
2320,43,3518,no,no,cellular,181,2,0,unknown,yes
2321,25,505,no,no,cellular,284,1,0,unknown,yes
2322,31,1776,no,no,cellular,220,1,1,other,yes
2323,27,20585,no,no,cellular,188,1,0,unknown,yes
2324,,1595,no,no,,155,1,1,failure,yes
2325,37,1000,yes,no,cellular,322,1,1,success,yes
2326,27,138,no,no,cellular,89,2,0,unknown,yes
2327,49,561,no,no,cellular,173,1,0,unknown,yes
2328,26,170,no,no,cellular,129,1,0,unknown,yes
2329,28,502,no,no,cellular,136,2,0,unknown,yes
2330,33,379,yes,yes,cellular,263,2,0,unknown,yes
2331,31,14533,no,no,,245,2,0,unknown,yes
2332,32,689,yes,yes,cellular,162,3,0,unknown,yes
2333,30,2567,no,no,cellular,813,4,0,unknown,yes
2334,34,443,no,no,cellular,235,3,0,unknown,yes
2335,58,2074,no,no,cellular,259,2,0,unknown,yes
2336,34,2374,yes,yes,cellular,270,2,2,failure,yes
2337,26,1347,no,no,telephone,280,6,5,other,yes
2338,49,7443,no,no,telephone,293,5,2,failure,yes
2339,57,10583,no,no,cellular,295,3,0,unknown,yes
2340,83,425,no,no,telephone,883,1,1,failure,yes
2341,61,997,no,no,cellular,269,1,1,success,yes
2342,64,5966,yes,no,cellular,983,1,0,unknown,yes
2343,,2061,yes,yes,cellular,459,1,3,failure,yes
2344,68,0,no,no,cellular,586,1,0,unknown,yes
2345,71,2887,no,no,cellular,128,1,0,unknown,yes
2346,54,1464,no,no,cellular,157,1,0,unknown,yes
2347,37,1315,no,no,cellular,224,1,0,unknown,yes
2348,22,466,no,no,cellular,377,1,0,unknown,yes
2349,44,2383,no,no,cellular,571,2,0,unknown,yes
2350,37,1649,no,yes,cellular,140,3,0,unknown,yes
2351,72,132,no,no,cellular,260,2,1,success,yes
2352,69,482,no,no,cellular,260,2,0,unknown,yes
2353,41,203,no,no,cellular,342,2,0,unknown,yes
2354,,88,yes,no,cellular,275,1,0,unknown,yes
2355,,2881,no,no,cellular,356,1,0,unknown,yes
2356,79,668,no,no,telephone,363,1,0,unknown,yes
2357,,73,yes,no,cellular,218,1,0,unknown,yes
2358,45,1309,no,no,cellular,367,1,0,unknown,yes
2359,40,2763,yes,no,,566,1,2,success,yes
2360,,2959,yes,no,telephone,711,1,1,failure,yes
2361,30,930,no,no,cellular,396,1,0,unknown,yes
2362,28,12956,yes,no,cellular,940,1,3,success,yes
2363,58,0,no,no,cellular,478,2,0,unknown,yes
2364,39,19,yes,no,cellular,503,2,5,success,yes
2365,31,625,yes,no,,135,2,3,failure,yes
2366,45,5511,no,no,cellular,272,1,0,unknown,yes
2367,56,1137,no,no,telephone,176,1,0,unknown,yes
2368,46,1329,no,no,cellular,247,2,0,unknown,yes
2369,56,1044,no,no,telephone,353,2,0,unknown,yes
2370,27,302,no,no,cellular,203,1,0,unknown,yes
2371,30,330,no,no,cellular,264,1,1,success,yes
2372,26,2857,no,no,,446,1,0,unknown,yes
2373,35,68,no,no,cellular,175,1,0,unknown,yes
2374,52,1524,no,no,cellular,1007,6,0,unknown,yes
2375,,1633,no,no,cellular,409,2,0,unknown,yes
2376,41,0,no,no,cellular,438,2,1,other,yes
2377,24,507,no,no,cellular,257,1,0,unknown,yes
2378,28,643,no,no,cellular,308,2,0,unknown,yes
2379,62,2785,no,no,cellular,270,3,0,unknown,yes
2380,52,137,no,no,cellular,227,2,0,unknown,yes
2381,23,870,no,no,cellular,316,4,0,unknown,yes
2382,82,8603,no,no,cellular,429,1,0,unknown,yes
2383,63,18016,no,no,,371,1,0,unknown,yes
2384,32,51,yes,yes,cellular,297,1,0,unknown,yes
2385,31,1032,no,no,cellular,284,1,0,unknown,yes
2386,37,981,no,no,cellular,682,2,1,success,yes
2387,40,431,no,no,cellular,180,2,0,unknown,yes
2388,66,203,no,no,cellular,376,1,0,unknown,yes
2389,37,3737,no,no,cellular,224,1,0,unknown,yes
2390,38,7005,yes,no,cellular,370,1,1,failure,yes
2391,27,111,no,no,cellular,495,2,0,unknown,yes
2392,58,565,no,no,telephone,876,1,0,unknown,yes
2393,49,889,no,no,telephone,388,1,0,unknown,yes
2394,,202,yes,no,,167,1,1,failure,yes
2395,31,307,no,no,cellular,361,1,2,failure,yes
2396,38,0,no,no,cellular,341,1,1,failure,yes
2397,,429,no,no,telephone,1006,2,0,unknown,yes
2398,71,4388,no,no,cellular,896,2,0,unknown,yes
2399,52,2557,no,no,cellular,340,1,1,other,yes
2400,55,3122,no,no,cellular,349,1,0,unknown,yes
2401,46,922,yes,no,telephone,576,1,0,unknown,yes
2402,28,3796,no,no,cellular,315,2,0,unknown,yes
2403,,185,no,no,cellular,153,1,0,unknown,yes
2404,49,151,yes,no,cellular,97,3,0,unknown,yes
2405,20,829,no,no,cellular,253,2,0,unknown,yes
2406,,103,no,no,,104,2,0,unknown,yes
2407,,79,no,no,telephone,336,4,0,unknown,yes
2408,73,1609,no,no,cellular,169,2,0,unknown,yes
2409,,2489,no,no,cellular,323,2,2,other,yes
2410,59,989,no,no,cellular,125,2,0,unknown,yes
2411,25,58,no,no,,139,5,0,unknown,yes
2412,44,323,no,no,cellular,332,2,2,failure,yes
2413,28,5474,no,no,cellular,486,5,0,unknown,yes
2414,25,219,no,no,cellular,576,1,1,success,yes
2415,28,1240,no,no,cellular,849,1,0,unknown,yes
2416,52,1228,yes,yes,cellular,218,1,0,unknown,yes
2417,57,1660,no,no,cellular,642,1,0,unknown,yes
2418,49,914,no,no,,185,1,0,unknown,yes
2419,33,1699,no,no,cellular,600,1,0,unknown,yes
2420,47,1167,yes,no,cellular,505,1,6,success,yes
2421,68,19317,yes,no,cellular,249,1,0,unknown,yes
2422,40,1646,yes,no,cellular,173,1,5,success,yes
2423,46,242,no,no,cellular,120,2,1,success,yes
2424,,382,no,no,cellular,409,4,0,unknown,yes
2425,55,2383,no,no,cellular,1019,2,2,success,yes
2426,30,2666,no,no,cellular,475,2,4,success,yes
2427,49,1718,no,yes,cellular,211,1,0,unknown,yes
2428,,1147,no,no,cellular,389,1,2,success,yes
2429,21,216,no,no,cellular,414,1,0,unknown,yes
2430,45,153,no,no,cellular,277,1,0,unknown,yes
2431,43,1791,no,no,cellular,254,1,0,unknown,yes
2432,47,86,no,no,cellular,253,1,4,success,yes
2433,27,6791,no,no,cellular,179,2,26,other,yes
2434,20,292,no,no,,385,2,1,failure,yes
2435,37,1291,no,no,cellular,150,1,2,success,yes
2436,61,175,no,no,telephone,270,2,0,unknown,yes
2437,57,0,no,no,cellular,355,1,0,unknown,yes
2438,40,0,no,no,cellular,131,2,6,success,yes
2439,53,0,yes,yes,,1452,1,2,failure,yes
2440,65,4717,no,no,telephone,256,1,0,unknown,yes
2441,67,701,no,no,cellular,254,2,0,unknown,yes
2442,66,3,no,no,cellular,550,1,0,unknown,yes
2443,67,405,no,no,cellular,345,2,0,unknown,yes
2444,,168,no,no,cellular,342,1,0,unknown,yes
2445,38,4297,no,no,cellular,206,2,0,unknown,yes
2446,56,10532,no,no,cellular,324,1,0,unknown,yes
2447,46,4693,no,yes,cellular,79,1,2,failure,yes
2448,69,9064,no,no,,714,1,0,unknown,yes
2449,32,6983,no,no,cellular,255,1,0,unknown,yes
2450,,2,no,no,,147,2,0,unknown,yes
2451,41,1536,no,no,cellular,273,1,2,failure,yes
2452,72,1612,no,no,cellular,530,2,0,unknown,yes
2453,33,1211,no,no,cellular,456,1,0,unknown,yes
2454,37,96,no,no,cellular,155,1,2,success,yes
2455,34,0,yes,no,cellular,262,1,2,success,yes
2456,44,1534,no,no,cellular,166,1,2,other,yes
2457,42,3403,yes,no,cellular,215,1,1,failure,yes
2458,58,687,yes,no,cellular,221,1,2,success,yes
2459,34,7050,no,no,cellular,130,1,0,unknown,yes
2460,55,538,yes,no,cellular,353,2,0,unknown,yes
2461,71,2600,no,no,cellular,212,1,0,unknown,yes
2462,23,0,no,no,cellular,217,1,7,success,yes
2463,60,1034,yes,no,,231,3,0,unknown,yes
2464,18,108,no,no,cellular,167,1,0,unknown,yes
2465,54,10185,no,no,cellular,559,1,2,other,yes
2466,59,3444,no,no,cellular,252,1,2,success,yes
2467,32,1815,no,no,telephone,235,1,2,failure,yes
2468,61,52587,no,no,cellular,290,1,0,unknown,yes
2469,31,10884,no,no,cellular,294,3,2,success,yes
2470,,201,yes,no,cellular,265,1,3,success,yes
2471,42,190,no,no,cellular,704,2,0,unknown,yes
2472,42,94,yes,no,,176,2,4,failure,yes
2473,70,1311,no,no,cellular,651,1,0,unknown,yes
2474,,589,yes,no,cellular,167,1,5,failure,yes
2475,60,1853,no,no,,408,1,0,unknown,yes
2476,53,4401,no,no,telephone,254,1,0,unknown,yes
2477,48,201,no,no,cellular,140,1,0,unknown,yes
2478,30,533,no,no,cellular,229,2,4,success,yes
2479,39,3840,yes,no,cellular,315,2,0,unknown,yes
2480,42,994,yes,no,cellular,149,1,5,failure,yes
2481,26,96,no,no,cellular,349,1,3,failure,yes
2482,46,1600,yes,yes,cellular,1244,1,0,unknown,yes
2483,40,100,yes,no,cellular,221,1,1,success,yes
2484,,260,yes,no,cellular,175,2,2,failure,yes
2485,58,1013,yes,no,cellular,206,1,1,failure,yes
2486,42,413,yes,no,cellular,589,2,0,unknown,yes
2487,31,181,no,no,cellular,182,1,1,success,yes
2488,21,123,no,no,telephone,449,1,0,unknown,yes
2489,35,353,no,no,cellular,582,1,0,unknown,yes
2490,50,2794,no,no,cellular,1336,2,0,unknown,yes
2491,36,3850,yes,no,cellular,239,2,4,failure,yes
2492,75,2970,no,no,,641,1,0,unknown,yes
2493,20,6991,no,no,cellular,178,2,0,unknown,yes
2494,57,2223,no,no,cellular,1064,1,0,unknown,yes
2495,41,27696,no,no,cellular,147,2,1,failure,yes
2496,59,116,no,no,cellular,398,4,3,failure,yes
2497,36,2987,yes,no,cellular,307,1,0,unknown,yes
2498,18,608,no,no,,267,1,0,unknown,yes
2499,34,48,yes,no,cellular,810,3,6,failure,yes
2500,55,113,no,no,cellular,306,1,3,failure,yes
2501,33,498,no,no,cellular,338,2,1,success,yes
2502,43,2643,no,no,cellular,188,3,5,success,yes
2503,34,1337,no,no,cellular,255,2,1,success,yes
2504,35,618,no,no,cellular,293,1,1,success,yes
2505,43,451,no,no,cellular,289,2,0,unknown,yes
2506,74,0,no,no,telephone,562,2,0,unknown,yes
2507,45,11,no,no,cellular,489,5,0,unknown,yes
2508,38,1165,yes,no,cellular,784,3,10,failure,yes
2509,32,2465,no,no,cellular,414,1,0,unknown,yes
2510,29,41,yes,no,cellular,148,2,0,unknown,yes
2511,31,35,no,no,cellular,315,2,1,success,yes
2512,50,3169,no,no,cellular,399,1,1,failure,yes
2513,44,14,no,no,cellular,234,1,0,unknown,yes
2514,,431,no,no,,496,2,0,unknown,yes
2515,56,616,no,no,cellular,293,2,2,success,yes
2516,76,3324,no,no,cellular,227,2,1,failure,yes
2517,28,113,no,no,,204,3,1,failure,yes
2518,34,13014,no,no,cellular,738,1,0,unknown,yes
2519,56,9367,no,no,cellular,320,2,2,success,yes
2520,45,2067,yes,no,cellular,393,2,1,success,yes
2521,36,376,no,no,cellular,479,1,0,unknown,yes
2522,57,842,no,no,cellular,284,3,0,unknown,yes
2523,49,1235,no,no,cellular,354,3,0,unknown,yes
2524,49,1,no,no,telephone,640,2,4,success,yes
2525,37,1276,no,no,cellular,156,2,0,unknown,yes
2526,,44,no,no,cellular,225,1,0,unknown,yes
2527,26,255,no,no,cellular,209,2,2,success,yes
2528,47,926,no,no,cellular,436,1,5,success,yes
2529,36,1506,no,no,cellular,326,3,0,unknown,yes
2530,37,444,no,no,cellular,137,1,5,success,yes
2531,62,557,no,no,cellular,185,1,0,unknown,yes
2532,,535,no,no,cellular,125,1,0,unknown,yes
2533,45,2671,no,no,cellular,94,4,0,unknown,yes
2534,63,896,yes,no,cellular,276,2,0,unknown,yes
2535,25,528,no,no,cellular,201,1,0,unknown,yes
2536,60,209,no,no,cellular,391,3,1,failure,yes
2537,44,226,yes,no,,190,3,3,failure,yes
2538,33,1974,no,no,cellular,498,2,1,failure,yes
2539,39,942,yes,no,,880,3,1,other,yes
2540,46,336,yes,no,cellular,260,3,1,other,yes
2541,42,-306,yes,no,cellular,308,1,1,success,yes
2542,56,4623,no,no,cellular,348,1,0,unknown,yes
2543,82,276,no,no,telephone,199,1,0,unknown,yes
2544,77,0,no,no,cellular,286,1,0,unknown,yes
2545,36,1189,no,no,cellular,220,1,0,unknown,yes
2546,35,431,no,no,cellular,343,2,1,failure,yes
2547,50,2218,yes,no,cellular,711,1,0,unknown,yes
2548,62,1495,no,no,cellular,606,1,1,success,yes
2549,26,828,yes,no,cellular,156,1,1,failure,yes
2550,55,12972,no,no,telephone,205,1,0,unknown,yes
2551,22,948,no,no,telephone,215,1,2,failure,yes
2552,30,48,no,no,cellular,161,1,1,failure,yes
2553,34,0,no,no,cellular,148,1,2,failure,yes
2554,31,537,yes,no,cellular,216,1,0,unknown,yes
2555,55,1938,no,yes,cellular,193,1,3,success,yes
2556,49,9131,yes,no,cellular,532,1,5,failure,yes
2557,67,443,no,no,cellular,441,1,0,unknown,yes
2558,43,132,no,no,cellular,574,1,3,success,yes
2559,25,3411,no,no,cellular,225,2,0,unknown,yes
2560,59,1,no,no,cellular,335,1,0,unknown,yes
2561,44,10905,no,no,cellular,240,2,1,other,yes
2562,42,976,no,no,cellular,164,1,0,unknown,yes
2563,29,2531,no,no,cellular,634,1,0,unknown,yes
2564,32,1270,no,no,cellular,232,3,0,unknown,yes
2565,30,5359,no,no,,145,1,2,success,yes
2566,38,10596,no,no,cellular,195,1,4,other,yes
2567,22,691,no,no,cellular,338,1,0,unknown,yes
2568,25,347,no,no,cellular,267,1,0,unknown,yes
2569,34,9962,no,no,cellular,474,1,0,unknown,yes
2570,27,11862,no,no,cellular,217,1,6,failure,yes
2571,35,1756,no,no,cellular,195,1,0,unknown,yes
2572,45,4068,no,no,cellular,184,1,0,unknown,yes
2573,42,5310,yes,no,cellular,273,1,3,success,yes
2574,20,215,no,no,cellular,228,4,1,other,yes
2575,60,106,no,no,cellular,216,3,1,success,yes
2576,,0,no,yes,cellular,374,1,0,unknown,yes
2577,25,469,no,no,cellular,273,1,1,other,yes
2578,65,2326,no,yes,cellular,276,1,0,unknown,yes
2579,50,3370,no,no,,531,2,2,success,yes
2580,22,144,no,no,cellular,116,1,0,unknown,yes
2581,,733,yes,no,,126,1,4,success,yes
2582,53,-309,yes,no,cellular,343,2,2,success,yes
2583,,5584,no,no,cellular,534,3,0,unknown,yes
2584,,61,yes,no,cellular,744,1,3,success,yes
2585,59,1047,no,no,cellular,438,1,3,success,yes
2586,29,265,no,no,cellular,130,2,1,success,yes
2587,,117,no,no,cellular,467,2,4,other,yes
2588,48,5473,no,no,,232,2,0,unknown,yes
2589,37,106,yes,no,cellular,511,1,13,failure,yes
2590,37,127,yes,no,cellular,192,1,1,success,yes
2591,64,380,no,no,cellular,479,1,0,unknown,yes
2592,69,0,no,no,cellular,412,2,0,unknown,yes
2593,36,255,no,no,cellular,242,6,4,success,yes
2594,43,2145,no,no,cellular,291,2,4,success,yes
2595,63,91,no,no,telephone,128,3,0,unknown,yes
2596,70,1853,no,no,telephone,314,1,0,unknown,yes
2597,60,11262,no,no,cellular,323,1,0,unknown,yes
2598,86,0,no,no,,189,1,0,unknown,yes
2599,72,1129,no,no,,186,1,0,unknown,yes
2600,60,108,no,no,cellular,624,1,0,unknown,yes
2601,,1696,yes,no,cellular,257,1,3,failure,yes
2602,57,854,no,no,cellular,700,4,1,failure,yes
2603,28,223,yes,no,telephone,157,2,1,other,yes
2604,36,40,yes,no,cellular,259,3,4,success,yes
2605,66,2048,no,no,cellular,212,1,0,unknown,yes
2606,33,3689,no,no,cellular,445,3,0,unknown,yes
2607,36,539,yes,no,cellular,398,2,1,failure,yes
2608,29,590,no,no,cellular,81,1,1,success,yes
2609,62,780,no,no,cellular,162,2,0,unknown,yes
2610,34,1464,yes,no,cellular,207,3,5,other,yes
2611,29,1311,no,no,cellular,622,1,0,unknown,yes
2612,30,7,yes,no,cellular,173,1,4,other,yes
2613,32,636,yes,no,cellular,370,1,4,success,yes
2614,,24277,no,no,cellular,261,1,0,unknown,yes
2615,55,1872,no,no,cellular,155,2,8,failure,yes
2616,36,490,no,no,cellular,207,8,1,failure,yes
2617,27,118,no,no,cellular,160,3,1,failure,yes
2618,45,4119,yes,yes,telephone,473,2,1,success,yes
2619,55,1504,yes,no,cellular,186,3,2,success,yes
2620,52,2087,yes,no,cellular,267,1,1,failure,yes
2621,49,5689,no,no,cellular,470,1,3,failure,yes
2622,30,201,yes,no,cellular,219,1,12,failure,yes
2623,39,119,yes,no,cellular,265,2,4,success,yes
2624,48,17964,yes,no,cellular,120,1,5,success,yes
2625,36,1113,no,no,cellular,212,1,0,unknown,yes
2626,27,1596,no,no,cellular,82,1,0,unknown,yes
2627,51,2635,no,no,cellular,181,1,2,failure,yes
2628,48,568,yes,no,cellular,378,2,1,success,yes
2629,70,2626,no,no,,140,2,0,unknown,yes
2630,63,4752,no,no,,233,2,0,unknown,yes
2631,34,528,yes,no,cellular,121,3,5,other,yes
2632,46,2552,no,no,cellular,260,1,8,success,yes
2633,31,3343,no,no,cellular,365,1,1,success,yes
2634,32,995,no,no,cellular,331,1,2,other,yes
2635,40,7968,no,no,cellular,733,1,1,success,yes
2636,30,0,no,no,cellular,316,3,0,unknown,yes
2637,55,2587,no,no,,328,2,2,success,yes
2638,,6468,yes,no,,730,1,4,failure,yes
2639,59,4744,no,no,cellular,879,1,0,unknown,yes
2640,26,1231,yes,no,cellular,230,1,7,success,yes
2641,73,3443,no,no,telephone,770,3,0,unknown,yes
2642,30,2568,no,no,cellular,563,1,4,other,yes
2643,64,1644,no,no,,569,4,0,unknown,yes
2644,36,1354,no,no,cellular,281,3,2,success,yes
2645,55,602,no,no,cellular,350,1,5,success,yes
2646,63,1795,no,no,cellular,219,1,0,unknown,yes
2647,52,0,yes,no,cellular,211,1,1,failure,yes
2648,,268,no,no,cellular,587,1,0,unknown,yes
2649,36,52,yes,no,cellular,351,1,6,success,yes
2650,31,924,no,no,cellular,231,1,3,success,yes
2651,47,3033,no,no,cellular,293,1,0,unknown,yes
2652,50,6574,no,no,cellular,495,1,3,success,yes
2653,70,0,no,no,,206,1,0,unknown,yes
2654,18,108,no,no,cellular,169,1,0,unknown,yes
2655,33,409,no,no,cellular,165,1,4,success,yes
2656,24,726,no,no,cellular,445,2,0,unknown,yes
2657,25,1871,no,no,cellular,260,1,1,success,yes
2658,26,1094,yes,no,cellular,137,1,0,unknown,yes
2659,32,2915,no,no,cellular,519,1,2,failure,yes
2660,25,480,no,no,cellular,140,1,0,unknown,yes
2661,58,1227,no,no,cellular,400,2,1,success,yes
2662,42,1205,no,no,telephone,376,2,0,unknown,yes
2663,30,161,no,yes,telephone,298,3,0,unknown,yes
2664,76,802,no,no,,475,5,0,unknown,yes
2665,,723,no,no,,276,1,3,failure,yes
2666,70,6538,no,no,cellular,394,1,0,unknown,yes
2667,30,147,no,no,cellular,234,1,1,failure,yes
2668,60,0,no,no,cellular,408,1,0,unknown,yes
2669,51,1416,no,no,cellular,345,1,0,unknown,yes
2670,71,14220,yes,no,cellular,397,1,0,unknown,yes
2671,31,12569,no,no,cellular,344,1,1,failure,yes
2672,32,555,yes,no,cellular,344,1,0,unknown,yes
2673,34,158,no,no,cellular,278,2,4,failure,yes
2674,28,261,yes,yes,cellular,259,2,4,success,yes
2675,45,786,no,no,cellular,84,3,0,unknown,yes
2676,53,27,yes,no,telephone,230,3,0,unknown,yes
2677,38,0,no,no,cellular,260,3,3,success,yes
2678,56,2815,yes,no,cellular,212,1,0,unknown,yes
2679,42,3082,no,no,cellular,285,1,0,unknown,yes
2680,47,1233,yes,no,unknown,91,1,2,other,yes
2681,73,739,no,no,,210,1,0,unknown,yes
2682,46,640,yes,no,cellular,108,2,2,failure,yes
2683,73,1843,no,no,cellular,106,2,0,unknown,yes
2684,28,322,no,no,,240,2,3,other,yes
2685,46,7331,no,no,cellular,658,4,2,other,yes
2686,74,1765,no,no,telephone,290,2,0,unknown,yes
2687,,1236,yes,no,cellular,335,4,0,unknown,yes
2688,41,6046,yes,yes,,185,2,0,unknown,yes
2689,73,934,no,no,cellular,961,5,0,unknown,yes
2690,47,1013,no,no,cellular,170,1,3,failure,yes
2691,49,596,yes,no,telephone,722,1,0,unknown,yes
2692,40,4775,no,no,cellular,215,1,0,unknown,yes
2693,57,3109,no,no,,107,2,2,success,yes
2694,50,388,no,no,cellular,173,2,4,failure,yes
2695,34,262,no,no,,89,2,1,success,yes
2696,56,654,no,no,cellular,875,1,0,unknown,yes
2697,32,1855,no,no,cellular,126,2,1,other,yes
2698,50,810,no,no,cellular,91,1,3,success,yes
2699,54,1664,no,no,cellular,106,1,3,success,yes
2700,26,362,no,no,cellular,925,1,2,success,yes
2701,40,1293,no,no,cellular,1702,3,2,success,yes
2702,29,874,yes,no,cellular,152,1,1,success,yes
2703,52,10943,no,no,,292,1,0,unknown,yes
2704,38,4539,no,no,cellular,387,1,0,unknown,yes
2705,46,2817,no,no,cellular,543,1,0,unknown,yes
2706,,1646,no,no,cellular,890,5,0,unknown,yes
2707,25,808,no,no,cellular,267,2,2,failure,yes
2708,70,44,no,no,cellular,1104,2,2,other,yes
2709,,425,no,no,telephone,773,1,2,success,yes
2710,43,2367,no,no,,83,1,3,success,yes
2711,45,10252,no,no,cellular,173,1,2,success,yes
2712,37,1000,yes,no,cellular,239,1,2,success,yes
2713,71,4380,no,no,cellular,369,1,0,unknown,yes
2714,27,20585,no,no,cellular,299,1,1,success,yes
2715,,2601,no,no,,261,1,0,unknown,yes
2716,42,238,no,no,cellular,692,1,0,unknown,yes
2717,77,0,no,no,cellular,210,1,0,unknown,yes
2718,61,3371,no,no,cellular,299,2,0,unknown,yes
2719,,10583,no,no,cellular,341,3,3,success,yes
2720,34,16,yes,no,telephone,316,1,1,other,yes
2721,40,1451,no,no,cellular,117,1,1,success,yes
2722,84,0,no,no,,992,2,0,unknown,yes
2723,26,132,no,no,cellular,194,1,1,success,yes
2724,37,189,no,no,cellular,238,1,2,success,yes
2725,47,288,no,no,cellular,101,1,0,unknown,yes
2726,37,1027,yes,no,cellular,137,1,1,failure,yes
2727,28,6784,no,no,cellular,502,1,3,other,yes
2728,54,1464,no,no,cellular,194,2,1,success,yes
2729,54,8295,no,no,cellular,849,2,1,success,yes
2730,,2917,no,no,cellular,215,1,0,unknown,yes
2731,30,158,no,no,,144,1,0,unknown,yes
2732,60,1588,no,no,cellular,728,1,0,unknown,yes
2733,44,282,no,no,cellular,296,3,0,unknown,yes
2734,33,5437,no,no,cellular,201,1,3,failure,yes
2735,,1185,no,no,cellular,290,1,1,failure,yes
2736,54,895,no,no,cellular,335,1,0,unknown,yes
2737,24,1857,yes,no,cellular,147,1,5,other,yes
2738,,4596,yes,no,cellular,234,2,2,success,yes
2739,58,565,no,no,telephone,153,1,1,success,yes
2740,33,1781,no,no,cellular,611,2,1,success,yes
2741,27,3415,no,no,cellular,266,3,1,success,yes
2742,60,12039,no,no,telephone,261,1,1,success,yes
2743,56,12,no,no,cellular,511,3,1,failure,yes
2744,25,139,no,yes,cellular,138,1,0,unknown,yes
2745,21,2488,no,no,cellular,180,1,0,unknown,yes
2746,73,7111,yes,no,cellular,146,1,0,unknown,yes
2747,67,361,no,no,cellular,411,2,0,unknown,yes
2748,51,2109,no,no,cellular,79,2,0,unknown,yes
2749,,1093,yes,yes,cellular,1226,2,0,unknown,yes
2750,35,2646,no,no,cellular,221,1,1,success,yes
2751,61,6,yes,no,cellular,210,1,2,success,yes
2752,35,670,no,no,cellular,301,2,0,unknown,yes
2753,36,592,no,no,cellular,204,2,5,failure,yes
2754,83,1965,no,no,telephone,1003,3,0,unknown,yes
2755,50,313,no,no,telephone,958,1,0,unknown,yes
