Age,Location Code,Years with Company,Hours Online,Sex,Brand Loyalty,Annual Income,Renew,Marital Status,Education Level,City
49.0,Urban,5.0,3.953821153087003,F,0.36585920456597043,40802.278336156014,Yes,Single,High School,Osaka
42.0,Suburban,5.0,3.6782658981953835,M,0.05972379345244727,35360.89733933812,Yes,,High School,Kyoto
34.0,Urban,5.0,4.80044957728418,M,-0.4366109523490713,37762.146607709255,Yes,Divorced,High School,Tokyo
61.0,Suburban,6.0,7.312714979681196,F,0.05233725109607418,44237.23315352007,Yes,Divorced,High School,Osaka
44.0,Urban,4.0,3.0240192541117383,M,-0.08342966743839106,76524.19949773143,No,Married,Graduate School,Osaka
50.0,Urban,7.0,3.5014235536181895,F,-0.42150977714901466,17061.11099959288,Yes,Single,High School,Tokyo
42.0,,4.0,4.302910047340852,M,-0.282988852659597,60271.21885943154,Yes,Divorced,High School,Kyoto
52.0,Suburban,6.0,2.9324034736071445,M,0.05449198921352949,42449.37181902127,Yes,Married,Graduate School,Osaka
34.0,Rural,3.0,4.2514897048772795,M,-0.0038286656453555834,41154.52165016689,No,Single,Graduate School,Osaka
26.0,Suburban,5.0,5.909751243213717,F,-0.4919353888031303,51055.635993021104,Yes,Divorced,High School,Osaka
66.0,Urban,4.0,5.394205743899716,M,-0.8935489304799232,51029.822238883855,Yes,Single,College,Osaka
50.0,Urban,6.0,4.994546563311188,F,-0.24400444799457058,37510.130737489104,Yes,Divorced,Graduate School,Osaka
50.0,Rural,6.0,5.17929862461499,F,0.5097661644540578,46994.09448203411,Yes,Single,Graduate School,Osaka
53.0,Urban,5.0,7.305867900158805,F,-0.40416253613452224,40290.52555972001,Yes,Divorced,High School,Kyoto
61.0,Urban,2.0,3.101076348951999,F,-0.6812516493767216,61226.5705240103,Yes,Divorced,High School,Tokyo
49.0,Urban,4.0,7.0887502600844865,F,-0.3375360498070543,51016.26651061591,Yes,Divorced,High School,Osaka
31.0,Urban,3.0,4.145228509439664,F,-0.23089213479886714,51538.298668762836,Yes,Divorced,Graduate School,Kyoto
37.0,Suburban,4.0,5.072402381745103,F,-0.2346763557566051,49808.237652522716,Yes,Married,Graduate School,Osaka
41.0,Rural,6.0,9.407310909166082,F,-0.30344655732255515,55028.0701494824,No,Single,,Osaka
35.0,Suburban,4.0,5.702155832773712,M,-0.8261142485895505,42550.22043525561,Yes,,College,Osaka
29.0,Suburban,2.0,5.434623029479525,F,-0.12109721001904644,61641.13212293157,Yes,Married,Graduate School,Kyoto
38.0,Rural,7.0,5.430817829951416,F,,72538.3616039725,No,Divorced,High School,Osaka
36.0,Rural,5.0,4.496519955658861,M,-1.0637347266839257,82544.33597514346,No,Single,Graduate School,Osaka
73.0,Urban,6.0,6.228654055327631,F,-0.2008342499557681,41429.50474392508,Yes,Divorced,High School,Kyoto
43.0,,6.0,7.417036773960404,M,-0.10816498365573057,29954.38390724952,Yes,Divorced,High School,Kyoto
56.0,Rural,5.0,3.9445318299161967,M,-0.30358613419669667,47409.44618654374,No,,High School,Tokyo
54.0,Urban,2.0,3.35008874202597,F,-0.0263260171393101,74428.01615483637,No,Married,High School,Osaka
54.0,Rural,5.0,6.771288748582522,M,-0.27245579792895364,52622.49978150773,Yes,Divorced,High School,Osaka
40.0,Suburban,3.0,4.2076996887917995,F,0.27944120116616955,73934.7654586448,No,Married,Graduate School,Osaka
50.0,Rural,6.0,3.3302081492730147,F,-0.37432524133111283,49450.557476937836,No,Divorced,College,Osaka
29.0,Rural,4.0,4.956285073561427,M,-0.4677437333093543,60951.28946832445,No,Married,High School,Tokyo
40.0,Urban,5.0,5.3393972774650615,F,0.2484785136850085,45424.58708536582,Yes,Divorced,College,Tokyo
46.0,Urban,3.0,5.800412180700997,M,-0.8083477164712888,40093.61764326951,Yes,Single,College,Tokyo
46.0,Suburban,5.0,4.085626798761794,M,-0.640777575751096,46992.252209640974,Yes,Divorced,College,Kyoto
35.0,Urban,4.0,4.067642969756777,F,,42483.464816697364,Yes,Divorced,High School,Kyoto
44.0,Suburban,3.0,4.619629734082606,F,-0.34554670378475916,48838.09418635408,Yes,Single,College,Kyoto
61.0,Suburban,4.0,3.550822438117776,M,-0.3805805905298092,52012.75242414491,Yes,Single,High School,Kyoto
52.0,Rural,3.0,6.068694026343026,M,-0.574039175543673,56242.436834649714,No,Single,Graduate School,Tokyo
29.0,Urban,4.0,2.6284420496956304,F,0.10538373265596263,52772.68338985313,Yes,Divorced,Graduate School,Osaka
39.0,Urban,5.0,6.1319206054390465,F,0.3031860131748113,41165.593933673634,Yes,Divorced,College,Osaka
34.0,Suburban,4.0,5.489187356889365,M,0.18384845557877705,58135.82867543794,Yes,Divorced,Graduate School,Osaka
29.0,Suburban,5.0,2.894660583231475,F,-0.17551653681587825,50622.475557457896,,Single,Graduate School,Osaka
50.0,Urban,10.0,3.126534088394884,F,-0.25861705694987386,58812.2346644341,No,,Graduate School,Osaka
63.0,Urban,5.0,6.865221321698502,F,-0.1906677145791073,46376.14913626161,,Divorced,Graduate School,Osaka
55.0,Rural,6.0,5.703582988794438,F,-0.16670674478229838,,No,Married,Graduate School,Kyoto
43.0,Urban,,4.957077131731122,F,-0.8915597439459984,41086.3379988621,Yes,Married,College,Kyoto
40.0,Suburban,3.0,6.1785985150102265,F,,58615.80514282333,Yes,Divorced,College,Tokyo
50.0,Urban,7.0,7.1243460635106794,F,-0.18390737463941995,25883.19286182426,,Divorced,High School,Osaka
38.0,Urban,4.0,5.406883929461129,M,-0.32528891248971004,54700.5051643491,Yes,Single,High School,Osaka
59.0,Rural,1.0,7.292432175524058,F,-0.91445163726995,59172.41242815211,No,Divorced,College,Tokyo
52.0,Suburban,5.0,6.08972812461816,M,-0.10419735432690894,46820.09407104171,Yes,Single,College,
41.0,Urban,6.0,2.6156120052309197,F,-0.15333528423544562,32428.069617346093,Yes,Divorced,Graduate School,Kyoto
47.0,Urban,4.0,6.681130057041487,F,-0.48673408529742623,44443.40769361022,Yes,Divorced,College,Kyoto
53.0,Suburban,6.0,6.875019831117705,F,-0.07489039228295374,79978.28673904488,No,Married,Graduate School,Kyoto
58.0,Urban,6.0,5.052849167659037,M,-0.31972230805762525,52350.415377547,No,Single,Graduate School,Tokyo
23.0,Urban,3.0,6.005245730028024,,0.043786729854058126,52156.69863195534,Yes,Single,Graduate School,Kyoto
41.0,Suburban,6.0,4.751306562881814,M,-0.01958862909255113,50536.92907707064,Yes,Divorced,High School,Osaka
42.0,,8.0,5.489532139335318,F,-0.2359714423186679,,No,Married,College,Tokyo
54.0,Urban,5.0,3.9873790137689054,M,-1.0345625072676452,55572.37167552878,Yes,Single,College,Kyoto
50.0,Suburban,7.0,2.3582896141280902,M,-0.06633562478582905,63759.512404804016,No,Married,Graduate School,Tokyo
70.0,Urban,3.0,4.908814394441895,M,0.008025388478542755,59799.37709310802,Yes,Single,High School,Kyoto
42.0,Urban,3.0,8.842875141881684,F,0.3859305256090745,56884.755023803744,Yes,Divorced,Graduate School,Tokyo
54.0,Suburban,5.0,5.7681187335107875,F,0.058289474204389014,36616.41961476614,Yes,Divorced,College,Kyoto
31.0,Suburban,5.0,2.736781738219378,F,-0.24841019964444946,52800.377765460544,Yes,Divorced,,Kyoto
53.0,Rural,,4.12661038716346,M,0.3519915044290488,68589.39136432523,No,Married,College,Kyoto
47.0,Rural,1.0,3.6597170060897506,M,-0.39571363491148837,61199.92874556005,Yes,Divorced,Graduate School,Kyoto
33.0,Urban,7.0,4.399483526232569,M,-0.3178379773720292,43445.70615396762,Yes,Single,Graduate School,Tokyo
50.0,Suburban,4.0,,M,-0.36208763419341794,41570.562121429,Yes,Single,High School,Tokyo
48.0,Suburban,5.0,3.920554050732282,M,-0.4404732987278638,38305.878641305375,Yes,Single,High School,Tokyo
54.0,Suburban,7.0,1.1342184740900114,F,-0.011584544981247447,59984.010233591565,No,Married,College,Tokyo
38.0,Urban,3.0,5.12051226439808,F,-0.11610090301801418,46694.26141339209,Yes,Single,Graduate School,Tokyo
62.0,Urban,,6.026005969853108,M,-0.8660172607933826,55947.19860646076,Yes,Married,Graduate School,Kyoto
42.0,Suburban,3.0,4.75820106427578,F,-0.1623010403797267,70878.17768653877,No,Married,High School,Osaka
53.0,Suburban,3.0,5.723358114945052,M,-1.0142611482198984,60122.40693095817,Yes,Divorced,College,Kyoto
44.0,Urban,5.0,3.700921009335559,F,0.12359172337637192,40181.897139028515,Yes,Divorced,High School,Kyoto
56.0,Urban,5.0,8.470508810900714,M,0.2684677163438824,44478.07767086489,Yes,Divorced,High School,Tokyo
64.0,Suburban,4.0,5.634571992897584,F,-0.15207114386133166,59522.7789437095,Yes,Divorced,High School,Tokyo
48.0,Urban,6.0,5.463378187041338,F,0.43296176515585827,36213.559030398195,Yes,Divorced,Graduate School,Osaka
51.0,Suburban,4.0,5.7396555271393135,M,0.28606727690401756,49770.723967307786,Yes,Single,High School,Tokyo
49.0,Urban,5.0,5.586436288714541,M,-0.21275894971732176,35328.385024781506,Yes,Divorced,Graduate School,Tokyo
37.0,Rural,5.0,2.7358470827083066,M,-0.39599801096678244,45576.17908564235,No,Married,Graduate School,Osaka
43.0,Rural,3.0,5.963703861931606,F,-0.40139738264549224,53609.91004327121,Yes,Single,College,Tokyo
33.0,Urban,5.0,5.723055907315003,M,-0.26478513832913686,39418.96279098713,Yes,Divorced,College,Osaka
36.0,Urban,5.0,5.999110695137809,M,0.15254670942299126,62226.727504437666,No,Divorced,High School,Osaka
69.0,Suburban,5.0,4.516680766193737,M,-0.2752368111000005,59496.45457716211,Yes,Single,College,Osaka
46.0,Rural,2.0,6.510470485485768,F,0.27031249456460227,46684.71420806164,No,Married,High School,Kyoto
60.0,Suburban,4.0,5.727599804225719,F,-0.24161020279424902,36560.30162821953,No,Divorced,Graduate School,Kyoto
47.0,Suburban,8.0,2.016984225543352,F,-0.31206410590439565,43206.7785508701,Yes,Married,Graduate School,Kyoto
29.0,Rural,3.0,5.324295510513231,M,-0.19339294619142486,72461.04954059634,No,Married,College,Osaka
54.0,Urban,5.0,4.832173769017913,F,-0.6462170731216974,68861.2097945985,No,Married,High School,Osaka
44.0,Suburban,5.0,5.143875027193471,M,-0.5249495987811512,73761.76096303885,No,Single,High School,Tokyo
58.0,Rural,3.0,6.804689330108868,F,0.4363821853050721,60781.70629465278,No,Married,College,Osaka
45.0,Urban,4.0,4.660017632739942,M,-0.22393775349695996,43396.92175236516,Yes,Single,College,Kyoto
38.0,Rural,2.0,5.696112013490991,M,-0.2874095833721716,,No,Married,College,Osaka
42.0,Urban,0.0,3.940003961743697,M,-0.2861225069530584,66988.9114054409,Yes,Single,Graduate School,Tokyo
36.0,Urban,6.0,4.804485320368546,M,-0.3940572912765476,32575.446200206774,Yes,Divorced,Graduate School,Tokyo
43.0,Suburban,5.0,7.417916043849958,M,-0.03917036427285883,75518.84733913283,No,Married,College,Osaka
47.0,Urban,4.0,6.163413096934529,M,-0.2888645242204618,43820.56674420476,Yes,Divorced,High School,Osaka
51.0,Urban,4.0,5.484608702910917,M,-0.8734439573627626,47662.52630237973,Yes,Divorced,Graduate School,Osaka
31.0,Rural,5.0,3.8202357028936795,F,-0.5736005197478538,82450.22136123253,No,Single,Graduate School,Kyoto
47.0,Rural,4.0,4.408904082352172,M,0.17433359172237012,45183.21486837213,Yes,Married,Graduate School,Tokyo
48.0,Suburban,5.0,4.992965629590184,M,0.4042377168048694,52743.094699160974,Yes,Divorced,College,Osaka
43.0,Rural,4.0,5.11804654092189,M,-0.12266076881095074,68609.00222786635,No,Married,College,Tokyo
55.0,Suburban,5.0,4.5430574990077535,F,-0.06670388172962852,54481.98153560742,No,Married,High School,Osaka
48.0,Suburban,5.0,5.686083053764683,F,-0.4715735315392837,41369.329863515515,Yes,Single,Graduate School,Tokyo
54.0,Urban,5.0,6.114464418935174,M,-0.6754086752293018,53532.77629343956,Yes,Married,High School,Tokyo
46.0,Urban,4.0,4.3588033260096735,F,0.16264230080268804,45618.32779587927,Yes,,Graduate School,Kyoto
51.0,Suburban,2.0,3.5078984580801396,F,,60023.856259736516,No,Divorced,College,Kyoto
58.0,Rural,5.0,3.2317868159745613,F,-0.6367876669988994,63658.79619921179,No,Married,High School,
51.0,Urban,5.0,6.696066784750228,M,,37236.793017064876,Yes,Married,Graduate School,Osaka
55.0,Urban,3.0,4.682255005517224,F,-0.4367545217495451,43168.34809278939,Yes,Divorced,College,Tokyo
37.0,Urban,3.0,4.8971855606223125,M,-0.35172620457578896,59912.436035698134,Yes,Single,Graduate School,Kyoto
56.0,Urban,4.0,6.476761119076295,F,-0.33637833594586297,43846.7022000913,Yes,Divorced,Graduate School,Kyoto
60.0,Urban,4.0,6.085710433567909,M,-0.1645091369314896,50885.12857313059,Yes,Single,Graduate School,Osaka
45.0,Rural,1.0,4.6759441765396055,M,-0.6349595359589949,55498.74954422972,Yes,Single,High School,Kyoto
60.0,Urban,3.0,2.342829070188613,F,-0.07103213443261161,54648.55535775847,Yes,Divorced,College,Tokyo
64.0,Urban,3.0,5.090932389118407,F,0.04317405826591475,58172.86250728536,Yes,Divorced,Graduate School,Kyoto
58.0,Suburban,4.0,4.685085855714393,F,-0.2943235274579316,58467.05986056324,No,Divorced,College,Kyoto
45.0,Suburban,3.0,4.947949833221268,F,-0.3947302073084539,48555.33484665126,Yes,Divorced,College,Kyoto
52.0,Suburban,5.0,5.930447763027194,F,-0.5747308180049263,46936.54842708319,Yes,Divorced,College,Kyoto
46.0,Rural,6.0,4.211227140569899,F,0.004445807880932601,52201.22517364002,No,Married,High School,Kyoto
53.0,Urban,6.0,5.031680488653711,M,-0.07546865371601386,36807.08982343122,Yes,Married,High School,Tokyo
57.0,Suburban,4.0,6.380667246221887,M,-0.20360220759025677,62171.79632246202,Yes,Single,High School,Tokyo
48.0,Suburban,4.0,3.5024506318091144,F,0.018914885797453818,54591.54439374189,No,Divorced,Graduate School,Kyoto
48.0,Urban,5.0,5.0459332459869755,F,-0.8476738247293479,40540.96943791128,Yes,Divorced,Graduate School,Osaka
44.0,Urban,6.0,6.912260119030524,M,-0.5763802491475924,36795.07036892208,Yes,Divorced,College,Osaka
51.0,Rural,5.0,4.71064871826655,F,0.24762991988159438,41513.22012899653,No,Married,Graduate School,Kyoto
55.0,Urban,6.0,3.125692265582578,M,,66987.14060710356,No,Married,Graduate School,Osaka
42.0,Suburban,5.0,4.596815546016805,M,0.022113431846395554,73104.24731318397,No,Married,Graduate School,Tokyo
53.0,Urban,6.0,6.347537858679145,M,-0.272889471677209,50154.672040414436,Yes,Single,Graduate School,Tokyo
61.0,Rural,3.0,3.53329092315814,F,-0.3018424318970281,68550.55368909365,No,Married,College,Osaka
51.0,Suburban,4.0,3.894744013922872,M,0.034832512860292986,42933.06656645516,No,Single,College,Tokyo
58.0,Rural,6.0,5.062768569484941,M,0.6898512288812201,69640.27383193237,No,Married,College,Kyoto
51.0,Rural,,6.155825145879336,F,-0.3100167719570458,40228.714550450866,Yes,Married,College,Kyoto
35.0,Rural,4.0,6.120968081353017,M,-0.3828109186172949,39229.76307281451,Yes,Divorced,College,Kyoto
47.0,Urban,4.0,3.905938072241268,M,0.20146088423089964,55950.8306330211,Yes,Single,Graduate School,Tokyo
35.0,Rural,4.0,4.596383294181985,M,-0.3103002512042415,70659.62333467361,No,Single,High School,Osaka
58.0,Suburban,5.0,7.851502310976039,F,-0.4144327832110718,45808.20025926201,Yes,Divorced,High School,Osaka
55.0,Rural,5.0,3.660308601380406,F,0.3238133165905299,66573.08632869933,No,Married,High School,Tokyo
44.0,,7.0,5.278721383242398,F,0.29240933111888556,36052.252729087326,Yes,Single,College,Osaka
51.0,Suburban,5.0,4.81255488263417,M,0.10966176974514774,42517.57325833328,Yes,Divorced,Graduate School,Kyoto
63.0,,2.0,5.823253574434144,F,-0.07634514267957063,48098.21229302818,Yes,Single,Graduate School,Osaka
20.0,Suburban,4.0,5.180775206322559,F,-0.6026360066956515,74087.52981074198,No,Married,Graduate School,Osaka
44.0,Urban,5.0,6.038263938735426,F,-0.1436316564184112,61453.199503738506,Yes,Single,Graduate School,Kyoto
45.0,Suburban,4.0,4.332118542077538,F,-0.37826293948251005,54089.45236650606,No,Married,College,Kyoto
31.0,Rural,3.0,3.858116858437177,M,-0.5676658854467849,74808.51183533805,No,Married,College,
62.0,Urban,6.0,3.9404809327817936,F,0.06287785180653005,32609.944257565978,Yes,,Graduate School,Kyoto
50.0,Rural,8.0,,M,0.17039044041566498,64856.46172573901,No,Single,College,Kyoto
43.0,Urban,5.0,6.2517475767940365,F,0.018242164848878195,38341.026399316426,Yes,Married,College,Kyoto
38.0,Urban,4.0,5.590485140727555,F,-0.7229279625050804,67709.29081300626,Yes,Divorced,High School,Kyoto
34.0,Urban,5.0,4.600440525749439,M,-1.0014323905722113,36612.32118171097,Yes,Single,Graduate School,Osaka
51.0,Suburban,4.0,4.532459555032516,F,-0.5350145026768304,37102.93453805303,No,Single,College,Tokyo
48.0,Suburban,3.0,5.0237235164293335,F,-0.534929834056255,37679.54922483297,No,Single,High School,Kyoto
46.0,Urban,5.0,5.1212482164735595,F,-0.10673622460340725,55353.264603350966,Yes,Divorced,High School,Osaka
58.0,Rural,6.0,4.1316134988572975,F,-0.08082442545720711,78499.37604400178,No,Divorced,Graduate School,Osaka
46.0,Suburban,2.0,6.139439494060202,M,-0.13963689263866924,35471.30265037234,No,Married,College,Osaka
59.0,Suburban,4.0,,M,0.04941743253193753,29191.123901079704,Yes,Married,Graduate School,Kyoto
38.0,Rural,4.0,2.7756947344140945,M,0.11989642824986158,82037.34382825746,No,Divorced,College,Kyoto
44.0,Rural,7.0,5.130189486708496,M,-0.32171475120367377,75941.96152028683,No,Married,College,Kyoto
51.0,Urban,7.0,3.795693047865408,F,-0.8538372422524118,24694.069116078765,Yes,Divorced,Graduate School,Kyoto
49.0,Suburban,4.0,,F,0.2474443036271013,53613.1273148157,Yes,Single,Graduate School,Osaka
59.0,Rural,6.0,6.918158888544662,M,-0.3922541970271821,77287.81007128238,No,Single,Graduate School,Osaka
42.0,Rural,6.0,5.910657648047202,,0.18627171497794393,39692.742047476546,Yes,Single,Graduate School,Kyoto
60.0,Rural,5.0,10.0,F,0.24269434204908075,76883.8548401811,No,Single,High School,Osaka
63.0,Urban,3.0,3.753163422315076,F,-0.8278100425972565,66030.83344768191,No,Married,College,Tokyo
48.0,Urban,,5.65488238184234,F,-0.334621718000783,44369.431494793134,Yes,Single,Graduate School,Tokyo
41.0,Rural,4.0,5.366102301009635,F,0.11668868544553168,29245.140149534418,No,Divorced,,Tokyo
39.0,Rural,5.0,5.66298758625957,M,-0.3058472365417931,64108.71419958882,No,Married,Graduate School,Osaka
58.0,Urban,3.0,2.847490822635763,F,0.15350999959409617,47644.04610767097,Yes,Divorced,High School,Tokyo
48.0,Rural,8.0,3.2932232497685834,M,-0.40211580773286293,88540.46864863244,No,Divorced,High School,Kyoto
43.0,Suburban,3.0,4.086654151237513,M,-0.42919732892574125,54797.37258414658,Yes,Divorced,College,Kyoto
39.0,Rural,3.0,6.6258467925205355,M,0.3639217666728487,61213.966665981294,,Married,College,Kyoto
36.0,Rural,2.0,5.834745191904442,F,-0.0718556370055628,60856.35700896741,No,Divorced,College,Tokyo
36.0,Rural,2.0,3.174026809607628,M,-0.32375740130471303,57484.95634064957,Yes,Single,High School,Tokyo
59.0,Rural,7.0,5.613178974191606,M,-0.473179014268745,78167.07683457051,No,Married,Graduate School,Kyoto
51.0,Suburban,4.0,4.329605216601046,F,0.2827054796474437,66234.5489565363,No,Single,College,Osaka
37.0,Suburban,4.0,4.579064362562605,M,-0.15124999201179334,50826.83156724193,Yes,Divorced,Graduate School,Osaka
35.0,Urban,4.0,2.4842697447151028,F,-0.2200095167117141,77500.36857395797,No,Married,College,Tokyo
36.0,Urban,7.0,2.8584282996900656,M,-0.20835411288446548,46457.75321310449,Yes,Single,College,Kyoto
42.0,Urban,3.0,7.323381574999495,M,-0.3973319830040152,54997.62157018326,Yes,Single,College,Kyoto
37.0,Suburban,5.0,7.813646368644182,F,-0.6386699959517057,52823.00966593806,No,Single,High School,Kyoto
64.0,Suburban,3.0,5.816993364227056,F,-0.38958120211156544,61153.52097287303,Yes,Divorced,Graduate School,Osaka
44.0,Suburban,4.0,8.252104922044511,F,-0.03897302362476901,41230.80867696984,Yes,,High School,Kyoto
33.0,Rural,5.0,3.9695897499336588,M,-0.5465774917958545,65605.48215182808,No,Divorced,College,Tokyo
50.0,Suburban,4.0,6.577857086928722,M,-0.17784335289830996,46311.47137643468,Yes,Divorced,High School,Tokyo
41.0,Rural,5.0,4.7226945800819085,M,-0.4794146785780253,63239.07179235238,No,Married,High School,Osaka
49.0,Urban,2.0,5.020493557129757,M,-0.5225362207989455,36894.15361914914,Yes,Divorced,Graduate School,Osaka
44.0,Suburban,6.0,4.655987689715957,M,-0.21392070297723087,38269.93961296807,Yes,Divorced,Graduate School,Tokyo
28.0,Suburban,2.0,5.260598364152152,F,-0.7290756929222113,61127.157104814716,Yes,Single,High School,Osaka
52.0,Rural,2.0,5.126956183021123,M,0.21398038776581763,67130.9344592772,No,Single,High School,Osaka
