distribution_channel,promotion_effectiveness,pricing_strategy,customer_satisfaction,consumer_confidence,economic_conditions,advertising_spend,Sales,demographic_factors,Season,brand_image
Retailer,-0.822791660535628,65064.37153336551,5.3566227048477515,0.7345357626454706,-1.5618109290019184,4455.746596638803,5833.76679670553,2,Summer,0.17536456593449526
Distributor,-0.3435247454828699,63558.065520002514,3.107521374002482,1.4339788906668116,1.5543616053396887,5257.338646226789,6265.383837083049,0,Summer,0.5972898798072687
Retailer,0.4383457759498939,50029.414578826334,4.335666405362141,-0.6246704723030417,0.8124546785259,7515.451634973209,5262.287465849276,0,Summer,0.44727066045527036
Retailer,1.4073912938946311,53037.252238356734,2.4807121554135048,-0.8326389305503479,-0.34667063918950225,6666.220460057061,4851.653668390773,2,Summer,0.1324227999043942
Retailer,-0.8512315765193746,53892.867848103,7.486058798669135,-0.38839099105491415,-0.5072721423657488,4837.417242152268,4627.4813616226475,1,Summer,-1.5174050690430418
Retailer,0.14116905179597522,54322.242394537934,6.021247417945811,-0.038828581964724385,-1.1200101408333727,5498.123509615387,6457.851765763754,1,Rainy,0.7912125527431285
Retailer,-0.8117016936220524,49830.34613188482,2.323915363135599,-0.15385179565534937,0.8028981510056333,2175.9687121106754,3205.4818818709587,1,Rainy,-0.5580698651714322
Retailer,-0.4647025751694527,60682.17813167635,6.653888967553057,1.0588812477121108,-1.1088154659014708,4974.44752077892,6077.39041636735,0,Summer,-0.18212339094298294
Retailer,0.16464133069137493,69536.14224351475,5.365536048818417,-1.0513185600357018,2.721404287932731,3614.1585073798174,5933.63624096648,1,Summer,-0.4009228857509346
Retailer,-0.24219030036217157,47527.982171605385,6.581486904805757,0.8681663358358995,0.4674195516947336,4956.32594278248,6527.967080906961,1,Summer,1.3730902598042776
Internet,0.9537374801594007,68469.70631384598,2.9660038491983993,0.9981303833485409,0.05520091840446159,5862.635159910475,5170.154867514117,0,Rainy,-0.8229131920808005
Distributor,0.5458138884851469,77736.82056043396,6.361974545820137,0.06061002954395857,0.21006361673173202,3816.355233594867,8351.432617937815,2,Rainy,-0.13424369614278692
Internet,-0.5287298609079342,64152.54419655966,3.3667609639281286,-0.23709201317560957,-0.6815251980497488,6624.2241242684895,5437.2468809114835,0,Summer,1.9306620833200812
Distributor,0.31340578815285763,72077.01419747739,2.0521666130190086,-2.075189064367764,-0.9283587720030416,7333.188558011081,5872.997791214167,2,Summer,0.18438600005060107
Retailer,-0.4457237885557945,48580.36124661419,3.134170335236996,-0.9186442791397116,0.7750338946201722,9345.103045192802,3597.18689725028,0,Rainy,0.28061688467091345
Distributor,-0.9106168246551907,66488.94169840391,4.936585242248976,1.1748841473049334,0.10645230127628,6410.5377016865095,6000.335353980512,2,Rainy,-0.6666977803960977
Retailer,-0.8322833516555566,52760.17033193399,4.0364177391750315,0.10311395972279237,0.3867370626857683,5691.7420510882575,3988.4613548682373,0,Rainy,0.09532438604087831
Distributor,-0.8437633780551091,43640.91892278085,5.418708388533908,0.7911982959730658,-1.2672692182677625,6705.873939444032,4909.551760829613,2,Summer,-0.5155605412665152
Retailer,1.2295639033506653,78537.01564208005,6.338924362683992,-0.1318791426301259,0.9324306352010813,6206.850286094937,7554.6688434291755,0,Rainy,-1.3051590481670556
Retailer,-0.38026727712220176,65196.09784764763,4.991840108348079,-0.958862097966575,-0.549297170313035,3013.538773954427,5167.336593071396,1,Summer,-0.9673983990734224
Distributor,0.8195376573223592,52168.586423494475,5.56461651821151,-0.18473698325003235,1.0826557290614263,5357.212521726638,6223.626796638557,0,Rainy,-0.7422336833410007
Distributor,-1.2927517801028012,79511.06320951857,5.610099726159554,0.6902340869373953,0.4199320339505916,5989.16621507241,7829.777326327254,0,Rainy,1.2203705301674528
Retailer,-0.454189776781727,50620.593948361726,8.076010647316,-0.6074870721428924,0.8240269332711001,7498.1866364435,5753.830646736863,0,Rainy,-0.06781355183592519
Retailer,-2.295301418041613,61012.53162539001,2.4812652183633674,0.5137187720924746,0.9409216516090543,4333.197971092665,4553.594126644727,0,Summer,1.8948129224581116
Retailer,1.154739219779354,70506.24031002459,5.981150070944973,1.0902508150981718,-0.5997089907341965,5258.6499096171,7155.813589499955,1,Summer,-0.7325657173711569
Distributor,0.9102330132908658,60496.03350893092,5.071459764232877,0.9823562916397776,-0.180055706927291,4349.048311958252,6632.585542186411,0,Rainy,-0.7540171847284151
Internet,-0.013531592329815606,55918.17536914283,5.093973726313802,-0.2543323073173191,0.5703359497304198,2747.6629316652406,5466.100093914665,1,Rainy,1.002775630552172
Retailer,,46398.13919340307,5.994495426599198,-1.4063067373723557,-0.4698882312338474,3339.920035296519,4765.757670981737,1,,-0.29569978013081016
Retailer,-0.1729256288805383,60760.33471762891,5.295665404805474,-0.3471693679080849,1.054518922800319,4307.401813998906,6141.561859514312,1,Summer,0.13348076295338357
Retailer,-0.1691108593584056,68231.02852117346,4.334917239816615,-0.6070800805304681,0.7032094327864619,5877.413480494312,6166.459587882402,2,Rainy,0.29669842290992265
Retailer,0.9319447725703777,82434.66641412277,6.577583720236202,-0.299630062757938,0.39374227651063004,6960.319150950854,7797.364233312368,2,Summer,-0.03443625742375335
Internet,0.7044439937242535,53237.425787179294,5.1702123575697145,-0.22361311722996657,-0.2870352603685039,1488.687823514003,6644.6018041926945,0,Rainy,2.1615255360045467
Retailer,0.6737640849924685,40325.539731191515,4.892273567315924,-0.22781576072774176,0.7963455501408,6133.834273812339,4256.514139111291,2,Summer,-0.5876544192376545
Internet,0.23072864000345772,69691.70254106387,2.5045844861132984,1.9781874348760429,-1.1233823388930968,5335.926314316471,4912.9193399792,1,Rainy,-0.4558485096291928
Retailer,0.7662050115759811,66940.41167703061,5.772055136825193,0.32425592166003214,-0.23002080513409337,4769.211315814925,7702.059204020194,2,Summer,0.589733135475801
Retailer,-1.0261266910912397,37569.93857271907,5.13525583669564,-0.14296021337177392,-1.911648956972199,7214.300653190165,3599.2353145228094,0,Summer,-0.494749298380944
Distributor,0.9706332185805219,51509.837834528975,6.629300882994803,-1.0871870931864294,0.4667369725133298,4380.399237492105,6666.70244139325,0,Rainy,-0.6108680637047007
Retailer,0.5067705822193973,46147.38065558511,4.067388016579159,1.5524687550981733,0.004018847167471172,7623.901211179181,5794.490859080945,1,Rainy,0.26794211996347495
Retailer,-0.7109836551124175,33889.44552781955,5.707577892451952,-0.6507890192595448,-0.5393631292078617,5039.584800400453,5112.161958621345,2,Rainy,1.5828335533897022
Retailer,1.044787936700792,37679.32590369086,5.929165796200804,0.272921658581086,0.6363851492183761,5531.912992681267,6052.652686116186,1,Rainy,0.2687484281355944
Retailer,-0.2511671163205883,64320.94143362961,2.878405097112502,-0.5499085220263561,0.3187289411389233,4413.449430347857,5283.784038007892,2,Rainy,0.5629350405930669
Retailer,0.15015348667182424,63989.444608540434,6.589482396351086,-0.7167655552788614,-1.0793970596832576,3870.500449812485,7419.482898664068,0,Summer,1.50887042071249
Retailer,-0.06483122748767843,65853.337365919,6.222569998321257,0.9632052876486813,0.3958166485150398,6025.638145688549,7315.0770301182965,1,Rainy,0.5311008139600083
Retailer,-0.44705944359241945,41090.260155246666,5.59095212046,-0.03641749905430874,-1.0443198069698574,4748.190851513076,5096.119955230257,0,Summer,0.6400217067374612
Retailer,,91364.73483146346,7.041059706445012,0.5229254605690897,0.14857245966877675,3818.055440749472,8766.498282106357,2,,-0.0013615078415592386
Retailer,1.0241211916743858,60226.30879979744,4.519861538759328,0.42204712984595877,-0.7751575427085906,6624.664209780018,7874.6984919420065,1,Rainy,2.4197837317804027
Retailer,-1.645308497655678,49157.176192961335,5.624338906473076,0.9654374129936002,0.694084429351544,5585.521446448977,3896.528068054224,2,Summer,-0.5459178799306055
Distributor,-0.8730462737390061,51533.55840121534,2.5914563685363174,-0.9514739528472153,-0.6393963923587277,1315.1731275774055,3415.751851171886,2,Summer,-0.5802991737436692
Retailer,,34992.65599247682,4.670852130738673,-1.650107078749844,-2.2220567811236953,5762.72483025928,5162.029922916804,0,,1.042241534368153
Retailer,1.7860894139445567,77768.86814200014,3.4504553484423477,0.8309265575369791,0.7129756559737815,7670.367387329918,6722.739147533033,2,Rainy,-1.0435454652313456
Retailer,-0.9124212463724435,56952.39647077252,5.727983814830098,0.9319445998870014,-1.0947893462799474,6318.212053680589,5833.005278560058,0,Rainy,0.8086914156547241
Retailer,-0.006534361060495511,26685.650723007926,4.074895784374956,0.9882764728495701,-1.290729381718462,2376.7054475896343,3549.4795724405367,2,Summer,-0.2920559532208695
Retailer,-0.1344752855174439,49409.72521207821,4.682371018627518,0.7373599639024687,1.2221397855355443,6472.076367460011,3810.505680454251,2,Rainy,-1.5631358319184836
Retailer,0.010607602670753658,45260.817129701405,4.083888603673804,1.5279677694829563,0.005514284641429437,4922.832449020801,4228.164305824002,1,Rainy,-0.8510990722991701
Retailer,-1.3624964604232823,29156.601570561757,1.7635472292828673,-1.1584938995348606,-0.25615808321539707,1116.562251585583,163.97627337532776,0,Summer,-1.248874161760127
Retailer,0.3452937630676383,37576.09497661643,6.0642528283735615,-0.3275255894845925,0.6511150993753606,4616.542583486251,4601.385015467286,1,Rainy,-0.3637542007321417
Retailer,0.4715727996721092,79094.89353764305,3.3637607337590234,0.11432803355558901,0.0034640070579915203,4440.803528812377,6815.381297621514,1,Summer,0.2911835385695882
Retailer,0.9438351303434644,49299.109988544944,6.135748229139924,-1.1974919680718081,0.4710297324630774,3287.4315685906704,6298.233011201417,2,Rainy,1.236520221851801
Retailer,0.3480395315443619,41861.25178197611,4.570233836077222,0.1504682342170469,1.064556780430327,4620.019679349624,5083.061466151403,2,Rainy,0.14970066509348334
Retailer,0.2957549186593679,50970.51059883231,6.21276554814567,-0.4785034352598667,0.3774489296838665,5465.792695890346,6019.8738735756415,1,Rainy,0.36799559130010295
Internet,-0.7464482972114201,49045.73411350156,6.946970197520508,-1.6969617160679038,-1.179118190511204,4291.239636540224,5582.425777782693,0,Summer,1.88209999145625
Retailer,0.9339765261793775,49499.58987081756,4.622003218422653,0.1995203106008677,0.378230338570194,3627.2565718070655,5629.934177329057,2,Summer,-0.8744910780103782
Retailer,-1.3766477882901225,52247.710036317134,6.899584041398054,-0.2745058741593119,0.1345270350269202,5315.594919828634,4987.52209573744,1,Rainy,-0.48628850978615523
Distributor,1.9440444970506403,51884.15758728761,5.108254171914285,1.1191197907360029,0.0750737758552235,5140.336399332661,7532.964756683081,1,Summer,-0.2301393688492099
Retailer,0.14053216553356881,45856.250693302616,4.840579271268929,0.07611046788864961,-0.5745598505353958,3013.7882766594707,4606.400973555486,2,Rainy,-0.5753082663254524
Internet,-1.3560881723451395,88209.91113313742,8.860645257539272,1.2798969212177977,-0.4429774798650649,9103.566590811257,7005.17373268849,1,Rainy,-1.4641714570797566
Retailer,,44545.88380391425,6.4385312632031875,-0.3017553266060618,0.0735195526332162,5689.154571209188,5655.027372481307,2,,-0.003013371103094043
Retailer,0.27284256553276254,63591.759039894925,5.471406119986533,-0.14994745259439926,0.32605844644016857,6439.268515466878,5491.62156173447,2,Rainy,-0.8893022786672359
Retailer,0.4450742380744289,56155.92426237592,6.458725706264257,0.22200954314438867,-0.344855843341691,5330.5048299222535,6878.664542525866,1,Summer,0.6524267222518195
Retailer,-0.3286334756109824,61082.57294748202,4.77623604201128,0.8758695894377099,-0.21249542479937789,3988.2155305233355,6450.548366004852,1,Rainy,0.9850133446525572
Internet,-2.6886704379511466,53231.800048022465,8.681850993036342,0.9823652834334239,0.41794125811674626,8662.216448979067,4958.677594506747,1,Rainy,0.6393208190570188
Retailer,,56895.705920255794,5.400745415483841,-1.1836566919121134,-0.06169907325445776,5274.845621435192,4172.576066662871,1,,0.7609699585414749
Retailer,0.26545983591085637,48664.24553414565,4.909317453261298,-0.5287163763157314,1.1064768360734147,5356.586429839937,4393.383107920653,1,Summer,-0.587065154226941
Retailer,1.115066908808368,75248.43973932527,7.749425978234209,1.5148974969747848,-0.35823593713517254,4550.6699637751935,8463.661149390844,0,Summer,-0.6113128961701835
Retailer,0.514589492377993,77280.48203599473,3.3034711739899922,0.27662357759872214,0.21625475810550496,3844.919592944997,6804.313826490142,0,Summer,0.39975471587673034
Internet,1.647096780956538,45554.08398321675,4.57562352039123,-1.4894731172719202,0.1185860821163422,3702.9895338975493,5179.382188915244,0,Summer,0.746499906340398
Internet,-0.8031378482030507,40591.591471207066,5.28088042369531,-0.8176729602341055,-0.9123886706879971,5876.871181632812,3689.1933547024273,2,Rainy,0.4855533193477011
Retailer,0.6809416061189779,52863.720102893196,7.794363838611343,0.035813760049432874,2.0109321552374957,4579.153655095614,6327.252733556247,0,Rainy,-0.9482730807066027
Retailer,-0.18888726875058842,88617.94531282442,5.3369256491423345,-1.200773058370112,-0.2769733794617525,6594.097905340895,6253.7954597864955,1,Summer,-1.3144180196380204
Distributor,-0.5696990282742478,72053.14671799022,5.591273321780877,-1.706876673374704,-1.0919024476118373,5012.222066651903,6002.266356318021,0,Summer,-0.8086920648145141
Retailer,1.3948870534859492,61047.87985436303,5.335509712594254,0.46742234217020684,0.7601971265335951,5345.116697064372,6253.437362177887,0,Rainy,-1.1016728602106711
Retailer,-0.38457995457453187,52696.79186989696,2.7080135502393867,-0.7986288606990878,0.4651995656510979,5906.476437235682,3345.046512769571,0,Rainy,-0.2306703120244923
Retailer,-0.14813090662710862,71307.49411510647,5.980030048051453,-0.8966500315736379,-0.550447880662559,5387.306120008063,7210.492480696557,2,Summer,1.7793081663350594
Retailer,0.2554108932187909,51535.20755682142,6.79495639176202,0.18576986707410545,-1.5346269989800512,4294.88421106306,6839.594994767008,0,Summer,0.982647878502791
Internet,1.869721074639955,72208.47306163976,6.289973891329419,-0.1400639457898372,1.3050495508958582,4917.57910876295,6793.55688343198,2,Summer,0.2369006054823477
Internet,-0.2108616696097502,45847.43134283816,6.176801662844993,0.8795846742343236,-0.9506421373112871,6072.225580562374,5578.840860587703,0,Summer,1.3428987329283029
Retailer,-1.9882359428328096,67104.03421627867,1.7429398842995236,0.3178669092652247,-0.14619313512128293,7562.731518325463,3323.96586177393,2,Rainy,0.337972854904598
Retailer,0.995370125321381,56798.63487445204,6.240335361102428,0.6484541451382914,1.0409290972848249,3335.0287112464543,7513.356030854495,1,Rainy,1.2230084649077242
Retailer,0.5219489057119671,69528.18680788775,4.689109282013673,-0.6685497700172223,0.11502590286003768,5344.45596036439,5965.270749730281,0,Summer,-0.2750818583537912
Internet,0.17142838968959923,41599.656235625815,4.67632897364964,-0.3718058937693379,-2.162253694386486,3225.8252108288607,3157.9754399333374,0,Rainy,-1.2233535321454119
Distributor,-1.452716770174137,65599.62844606517,6.368924155888106,-0.8267263434854928,-0.8604623926801127,5973.843021468421,7610.9381559745725,1,Summer,2.6854185393133982
Internet,-1.681571583622429,62877.1194466289,6.41571481356774,0.592405088087083,0.510207624892123,5498.471930736283,4881.134959308765,1,Summer,0.06214239550357621
Distributor,0.3551254033671989,78384.74250173058,4.399887735921394,-0.17114861445914514,1.084728353509196,3925.6909541903915,6940.845768812415,1,Rainy,-0.5714359655616371
Retailer,0.6595500213043463,57005.06232050516,6.5262656491855475,-1.048616399078035,1.1593771168642883,4279.358628605906,6343.354421425143,1,Rainy,0.0871278104959323
Retailer,0.941922611290846,68483.68978490208,4.511136144453711,-1.0837003899286357,-0.9389879753729802,4970.923636821655,7498.1656011746645,2,Summer,1.8623255878866978
Retailer,-0.40932363953624273,69133.36267856827,4.03747376234421,0.33646138221842475,0.10366644090646322,6981.639499439191,6819.783697935597,1,Summer,1.5142647390947428
Retailer,1.1367515413525555,44440.13140269511,4.572648645565434,-1.063596255156559,2.1463942377035203,5844.840143143842,4877.253807681225,2,Rainy,-0.9399727895317398
