sales_channel,Season,advertising_spend,population_variables,pricing_strategy,Sales,promotion_effectiveness,brand_image,product_quality,economic_conditions,consumer_confidence
Call center,Summer,6578.187518330869,0,15709.108121556019,5968.333399120249,2.029734043955889,-0.06049945514157684,3.3057432630567223,-0.4020410996706314,-1.505195666894729
Web,Rainy,2340.7927745023885,1,48946.26765506077,3614.964526734481,-0.538100406724512,0.5279843675505053,5.277944452730817,-1.7151324545223066,0.6655449490362603
Call center,Rainy,4512.31527632225,0,54229.513494586616,3229.1442495440415,-0.19499568006065562,-1.4029295225124612,4.181178577113702,0.5264817494693387,0.5582690997622305
Call center,Summer,2567.8860287880166,2,81812.73638930687,5593.9209232034445,2.0382759628928433,0.09660018897665743,5.3953705197031745,-0.3357275205082807,0.6869064366595399
Agent,Rainy,2102.4251441643105,1,42411.76313066539,3596.855966139253,0.9891815764515645,-0.03598497374547336,4.008930301239339,,
Call center,Rainy,4570.094271857922,1,34828.38463966152,4996.699669853004,2.1287046992735164,-1.9255452430591298,5.473649622532403,-0.25324167424288807,1.022836678873856
Agent,Summer,2198.8836664745227,2,46533.59711307412,3930.395630252135,0.19725189166482554,0.34958807296430006,5.117998995257308,0.5965393394240358,1.033802154227863
Agent,Rainy,6024.372799695991,0,48709.548997375554,5516.986073654618,0.6228809901898239,-0.608041166651397,4.929226601490466,,
Call center,Rainy,4503.927071685685,1,57355.290208590784,7283.259810615119,0.5995257433067176,1.304293352098067,7.357969647132535,-0.7403825223258799,-0.04320159404582469
Call center,Rainy,2829.5235473226294,2,30600.58599752117,1415.0601163119782,-3.070985307454335,0.426665814669015,3.858273951264173,-1.3476777918865688,0.784300403695071
Call center,Summer,6598.716911588006,0,64992.2449639829,4702.5296785601995,-1.9993094892503214,-0.321980348887201,5.908963979398177,1.123202254772913,-0.2649228497006144
Agent,Summer,6789.166713558812,1,63036.727691911554,4709.04022084387,0.9498479537739293,-1.4622947351609992,3.368134452967835,0.6785046897090802,0.344119894068851
Agent,Rainy,1390.3315229606014,1,58549.95227642035,5126.159382013092,-0.7977172805124798,2.1034058204210635,6.977339572146331,-0.47184766032476627,0.744438515194516
Call center,Rainy,4886.707621283694,1,49775.111412503386,2637.3301392620156,-0.8944689524941617,-1.6988877820248427,3.9890075012802475,-0.2577612040566235,0.6684788407828436
Call center,Summer,5786.657525595944,2,65549.72753454006,5982.260975487691,1.5985960257895389,-0.8988653066988018,5.242567578385485,-1.63735737258792,0.9875781481016352
Web,Summer,4134.942551891473,1,46421.64991335256,4214.427947859733,0.08519535400624359,-0.492623017640784,4.900414528822956,0.6406898629792356,-0.48856433972491636
Web,Summer,3267.488373895076,2,62239.301598715014,3110.2181131343955,0.0019477617815221015,-1.121885688873373,4.58155212016301,-0.6566176495090057,0.3013562037296074
Web,Summer,6111.156018090704,1,54081.70499646195,6042.46191554858,-1.059692065485925,1.4416724110077903,5.201782315157641,-0.7202940579259075,2.13645445289049
Call center,Summer,5557.174336412355,0,40059.177902003285,4515.5725722790485,0.16820390497855106,-0.44632795793062524,3.9969990739349055,1.039845055691177,-0.5873540243061999
Call center,Rainy,3881.765463573787,0,46923.55152026222,4638.013237647534,-0.9021364791496348,0.6385557090442343,5.662020416677789,0.096808033827408,-0.44215259806319507
Web,Rainy,6330.197227389075,1,82232.27779972076,6975.6144670628155,0.9653051875853662,-0.4209586504993402,6.567071177187801,-1.9270725770781738,-0.6247794565741586
Agent,Rainy,6702.100654918446,2,71458.20859403918,1701.2260396983283,-0.33254514475979213,-3.0613859078702106,1.103642744508206,-0.7354290528719398,-0.5227212544653153
Call center,Summer,5984.727041588598,0,29554.607642888193,4533.919476579004,-0.3902314711866845,-0.28335726088944396,4.3350897160595485,-1.0955110858407484,0.4498871557505883
Web,Summer,5343.288302383104,0,50183.43689695015,5070.645182193857,1.5047843381373764,-1.0249710851847726,4.651753208794982,-1.3215001705486593,1.24523583410746
Call center,Summer,4806.759887685399,2,48839.65300748104,2890.638030840118,-0.6736172119355494,-1.14712575319297,3.7848886172149565,0.07500572261606327,-0.3063014482216299
Call center,Rainy,6077.324141952553,2,68660.11599796175,3806.7119313972316,-0.34194676489568476,-2.043651989993977,4.487892847985354,1.1715383651400861,-0.28345025869605683
Agent,Summer,4238.913582741344,0,68090.28126827665,3113.182296063173,0.43653917098449435,-0.18571962878150283,1.4574537994458576,,
Call center,Rainy,4176.5234499405515,0,65416.963676887535,3061.9392762932994,-1.7267161143955134,-0.15143314967979649,4.274875884449339,1.0374904775004867,0.6729778884682008
Call center,Rainy,4354.6263291049845,0,55035.39945025534,4693.7659310034105,-0.4526938390402344,2.200907934733712,2.408776999553863,-0.6730363567952576,-0.8992746214837417
Call center,Summer,6424.156209411016,1,66891.22878395606,4908.533291500827,-0.9678478679529618,-1.3756465867693595,6.719910988493443,1.2596337221102718,-0.15445572441872624
Agent,Summer,3880.2112272246277,0,37179.72132533134,3396.4527225721804,-1.4695837899409094,-0.11546330479300497,5.751480428463798,-0.30473985680097254,-0.2261725870936331
Call center,Summer,3652.7841177675173,1,37688.12984261295,5689.3315413277915,1.7535611689337807,-0.003357183271286297,5.375569692042358,0.7682797669529928,-0.5273269751588939
Agent,Rainy,6346.462698020543,0,82238.10126318497,5582.359499755819,-0.40082852238748035,-1.1230387079241455,6.340144096493736,-0.4541983083330924,1.4639582567491274
Call center,Summer,3184.099302766136,1,58916.33972739311,5007.060600307085,1.2105248161109252,1.1382356588137115,3.4419344053498824,-1.2381647801152753,-1.1574261574479645
Call center,Summer,2564.1014216860694,2,55034.78278787527,2058.6072925894678,-0.15835975441193242,-0.6118914981027469,2.7961876780956416,-1.0373147919411334,-0.5570577925566006
Call center,Summer,6311.309848742753,2,68700.22955087625,6466.758080815038,-0.15103187850609737,1.1104096171641624,4.866951575830472,-1.3301550937336912,0.0545424699682923
Call center,Summer,6323.897615226779,1,53127.59703381123,6299.504295780822,-1.4540282165270522,0.24583464913633563,7.519565493555925,2.1780240541083065,0.11255683437275459
Agent,Rainy,5269.781024962319,2,65190.29834256798,2417.140928726417,-1.981313913860814,-1.3985676122319541,4.0089368014706475,1.5099053231176607,-2.538831683054588
Call center,Rainy,4395.76392721855,1,62724.447976672214,3684.7285918334182,-0.6062781263545969,-0.16412096879714386,3.569032308302452,1.5693718211996486,-0.4779649701306118
Call center,Rainy,6818.246536612348,1,41334.28491732457,6172.27867548165,0.7444820913153071,0.8218291986889393,3.438262786630305,-1.327827642417142,0.28630517013609225
Call center,Summer,5714.8222734840265,1,74988.98985732617,1164.777249519092,-2.885216359025545,-1.6940808633190332,2.69522567294736,1.9048506221851054,1.4982681650072929
Call center,Rainy,3287.1729525850374,2,37094.33666344898,1226.6598021284262,-0.9165432543001072,-1.851135950376271,3.506469209941848,0.48771719356471127,0.25640839612144056
Agent,Rainy,4097.517136911331,2,46996.07887011739,3324.1312899666827,0.06772442697917369,-0.957629216341892,4.035107579297488,-0.8901398121768495,1.0565964991760546
Call center,Summer,4603.767179154771,0,68279.59930794351,2933.1703472577165,-0.057907623291869256,-0.6777904843540511,2.3940409789901618,-0.8951580042535319,0.48262989972706805
Web,Summer,5015.956175234148,0,50400.32402463728,5670.970440930611,-0.6232238379117662,0.5823779089473011,6.3781276604687696,1.1532767919922708,-0.6499599302390007
Web,Rainy,4230.839690374991,2,24638.877673465617,3324.1521153272615,0.7573199786241577,-1.6800174135958008,4.081975787052523,1.173216086461637,-1.060712204963311
Web,Summer,5550.124887178485,2,46086.65680284404,5960.913777806652,1.5763559706032053,-0.9313955004582263,5.568341009024569,-0.8412961547128356,2.3765457858163317
Call center,Rainy,5067.913085810184,2,34197.342210148054,5117.092792951528,-0.3460362188236464,-1.1182375292353037,7.810033375663094,-1.608336502518763,0.02485618588240044
Web,Rainy,4412.178285915565,2,68230.38372629098,5682.93240308185,-0.5113490592650483,0.013969625799330233,7.517804925839801,-0.7688188296592429,2.7251479978880857
Web,Rainy,5598.906593771224,0,61038.67065993227,4030.3101215387023,-1.0589731770761348,-1.0183027392000004,5.070799101235531,-0.38693988298744036,0.6153721004553102
Web,Rainy,4192.084350331246,2,39419.46069885447,4450.277872198738,0.6912560391801016,0.054853105631775756,3.6637700512102938,0.9778619945074667,-0.6870237293303781
Agent,Rainy,4232.218463582354,0,72672.95705853666,4907.784455653755,-0.793489087775864,-0.3395116102456871,6.975946085603605,0.2931822932468393,-0.5945250426340682
Agent,Summer,3010.9423144896195,2,48981.61970584067,2125.7628636934523,-1.2444683454643022,0.04490757539634571,3.213187127056073,0.41122233382130974,-0.40058398327860434
Call center,Rainy,5555.802778602848,0,52739.41997929593,5541.230599148822,0.1953137094084478,0.9068083136268266,4.016739822251731,-0.7884639446016539,-1.9147774359083254
Call center,Summer,5423.188715019628,2,64853.31735995478,5895.459086691116,0.7024345795781008,-0.18873233204047377,5.438295947694761,,
Agent,Summer,6940.8355070068355,0,76035.83910514752,6558.998929050271,1.6194914991570604,-0.6751314705257504,4.5592612934914225,-0.1453409462264625,-1.870298136390558
Call center,Summer,1251.0940849724143,0,69170.80491270285,3368.3422722796736,0.4761294454190233,0.18303310220826177,4.784778136266908,-1.4492340255569591,-1.350319207073035
Web,Summer,4203.3734302858,1,81733.74998114191,4551.413924657241,0.8243945044332963,-1.1573706978961438,5.028869207813985,-0.8170727600476979,-0.1449926174807027
Call center,Summer,5448.715765302818,0,59613.89413458539,7664.207328369423,0.5095485050404032,3.452543069324128,3.646787539348318,-0.38586602147334786,2.359234785570247
Call center,Summer,2579.553076557798,0,52432.102264848734,9314.997519430846,2.293957225534372,2.161565198798765,10.0,-0.11317973094828228,-1.5494163105703365
Call center,Rainy,6369.470432201522,2,44958.19659973202,6403.562235935191,2.120096234468711,-0.0671005188862972,3.588427347887001,-1.71860422685513,0.3077497220106974
Call center,Rainy,4673.522425716082,2,59589.65232785249,6499.000495587074,1.468615623995177,1.622791704004906,3.837430375741186,-1.1065695583986122,-0.40873350503226047
Call center,Summer,7773.037132940661,1,67095.64470159949,6077.995315006403,-0.12115304503081245,-1.166545302163342,5.894095591071864,,
Call center,Rainy,3277.5627760155294,1,49635.819427827584,1810.0040827790467,-1.9298066225854686,-0.7650767393228367,4.271061892508118,0.612899888553205,0.7475493696082774
Web,Summer,4498.4662263643895,1,66316.78985699717,5716.081641747127,-0.3119761855454185,0.6593888594229151,6.537225221976358,-0.41015190404524937,1.19733935719226
Agent,Rainy,3147.9633351594393,1,60757.57692965071,3793.0745676340794,-0.9998029330484739,1.7521575040652577,3.2394274492400914,0.19830910819361205,1.4380588246800408
Web,Summer,6996.1037265185005,1,75407.77168489702,7528.416939457724,0.34553070003503594,-0.1365539195697463,7.320172667155658,-0.21484152857636876,0.2962225413650547
Call center,Summer,3890.2320977846666,1,36740.13349350011,3662.8740334476306,-0.9583989685289643,0.19621834271621885,4.7350722763585695,-1.4051891027621635,-0.2536766907766514
Call center,Rainy,3729.394583247107,2,61217.911022141816,4312.080841530482,0.3005844781139407,-0.5718872009799743,4.963766335218534,-0.5404900835930769,1.0278179481983274
Call center,Rainy,5955.014411623679,0,50188.92877206846,5244.4758299096775,-1.5110338209465533,0.8279478261434455,5.523051720820243,-0.1797364197888231,0.4028122467195882
Call center,Summer,4505.948224101005,1,54724.75100354029,6411.142908608798,0.7986016328741025,1.077447555149928,5.578254525154484,0.10655315427865922,0.030760113773403416
Web,Summer,4829.421307052284,2,54331.01941413902,4941.777091564731,1.3426797082535116,-2.079606064735872,5.9135300097699695,0.587348872854023,-2.0221473304689312
Call center,Summer,1811.4230987412575,0,58660.150133062176,3757.8464587120534,-1.4943629167837582,0.3797820682393504,7.293804945491766,0.4689622491372583,-1.3889778557152277
Call center,Summer,2155.158764309905,2,53409.012042268325,2615.617206555376,-0.8294122862414657,-0.24458395026801194,4.671573896459923,-0.1148785048687867,0.847708067658795
Web,Summer,4126.407508145079,2,77596.83322609842,6496.948655181455,1.4856994250655837,1.2086211933453177,4.405021189081824,1.43546250333012,-1.9606810918320734
Call center,Rainy,5130.399511673886,0,72541.61595777195,4087.7252433547937,-0.9757816274757711,-0.9051373341222511,5.531775143526501,-1.5468103110607898,0.99480138166881
Call center,Rainy,4856.532423870865,0,43014.536904713066,5844.898325374839,1.368123357615208,0.8356809510324107,3.5588047710458737,0.061350520033075145,-0.32086740341046655
Call center,Summer,5580.535062687951,2,48807.7065450717,4498.259409943331,-0.655990735757184,0.03131961532666844,3.9814702657548326,,
Call center,Rainy,3868.7884499755205,0,60085.55573012206,4365.146521890242,1.2258088591820986,-0.5208677064992581,4.045896787041334,0.8975648569490136,0.5914982663085084
Call center,Summer,7330.148730790603,2,19045.623103489837,5629.734866358211,-0.07523883505898474,-0.6225316834051776,5.4451252320783325,-1.4470031828257766,-1.5006026002852308
Call center,Summer,4425.763917110495,1,44097.60427474745,4416.983133476309,0.5825829028706188,0.9180149093083548,2.3404381908292056,1.519759269802141,-0.5525993868274468
Call center,Rainy,6208.403002160448,1,38448.69757037838,5701.9533617906945,-0.0807287407299145,-0.5554407486623646,6.1373450341673,0.7315111785502281,-1.0096068547224943
Call center,Summer,3734.2339581247934,2,51056.65759852374,2640.157568771598,0.23215948893233157,-1.3025249677214072,3.0023224954697607,-1.6786670026900394,-0.4407420861853393
Agent,Summer,8144.281853066341,2,29208.831949853444,5818.675026431103,-0.626360212224611,-0.42996266711307873,5.224472840062067,-0.8195992379719437,-2.8687596107595383
Call center,Summer,5998.562342997317,1,58822.46273040046,4622.478225729618,0.6336233728160986,-0.9666384629511149,3.4222278510486186,1.3760372766193183,-0.24787610083680095
Call center,Summer,6199.789903269475,2,64222.88425538588,4310.686467824695,0.5350189198598633,-1.7695431983463958,4.371761228928172,-0.4464572579109276,-1.2008741412416744
Web,Summer,6778.238665632495,2,69757.9055742685,5503.296195451872,-0.23117437198684226,-0.4599910988507534,5.044379234020536,,
Agent,Rainy,5050.223505012815,0,47834.23721377751,6223.617008414607,-0.9506353478083682,0.09054975664368337,8.445945269791679,0.2908335987933933,-0.21727007531024695
Call center,Summer,2541.761551682891,0,47254.995140432104,3292.5328052678906,-0.10325410992751363,0.2775542716759762,3.888328409905839,-2.1712230627283784,0.5182755382056844
Call center,Rainy,4434.187524698468,0,43301.033534487455,4713.806836445116,1.226821761219853,-1.386659805306853,5.592503037592137,0.08209995653107714,-1.2400786982168754
Call center,Rainy,4496.274577903804,1,55595.7124033938,5245.997415439139,1.562814588303924,-1.3837499243172964,5.796367018766177,-1.1474443567595725,1.4630324127948353
Call center,Rainy,3572.018442554409,0,40997.68235061919,4996.624594744229,0.9770412225158354,0.753486831454068,4.357479030162763,-1.1291269393668044,-0.7318848016828599
Call center,Rainy,2829.119585380783,1,46487.688396057994,3894.147846832426,-0.48385893470181024,1.181436890852094,4.090493949945287,0.09631627751184504,0.730061273188268
Agent,Rainy,3561.505777709081,2,83478.4007767301,4445.8678837152875,-0.3463144066662658,0.2096293193331091,5.236647574629108,-1.6762598818931527,-1.2610389797273276
Call center,Rainy,6230.703040550783,1,40450.739843148534,6034.005586791821,1.3116001687020185,-0.3557301423139525,4.2105624517607225,2.43844029958749,-0.4759553490707378
Agent,Rainy,2603.6067385215433,2,58480.93601686957,3295.917433242122,-1.9957992510453213,0.5543674544096366,5.640428845282809,1.251942779177957,0.06237373790800747
