Education Level,Sex,Hours Online,Years with Company,Marital Status,Location Code,City,Monthly Income,Years after high school graduation,Brand Loyalty,Renew
High School,F,5.247162903036019,3.0,Divorced,Urban,Manchester,4900.517620798485,27.0,-0.0635357621918266,Yes
High School,F,5.488979750811116,4.0,Divorced,Suburban,Manchester,6473.745825783048,47.0,0.12723200986174152,Yes
College,M,7.006830103440979,4.0,Single,Rural,Manchester,5153.344462391635,33.0,-0.41316588505825286,Yes
High School,M,5.1882337898354995,4.0,Married,Urban,New Castle,5593.129831834672,23.0,0.3805400549273076,Yes
Graduate School,F,7.426394733618603,4.0,Divorced,Urban,London,3990.775148241977,41.0,-0.11385742036479901,Yes
College,F,5.736576565462704,4.0,Single,Suburban,Manchester,5063.070271082099,28.0,-0.5441620008672969,Yes
High School,F,5.931978247883271,3.0,Married,Suburban,Manchester,3859.3344756881725,44.0,0.6203470804943501,No
College,F,3.7207471616842622,5.0,,Urban,Manchester,5576.245758485969,23.0,0.12958676272625658,Yes
Graduate School,F,6.155584973946747,2.0,Divorced,Suburban,London,4935.160147648287,31.0,-0.08217886334405503,Yes
Graduate School,F,4.7662019954427075,4.0,Divorced,Urban,New Castle,6094.9710379937105,26.0,-0.24698210440673773,Yes
College,F,4.93918352502552,8.0,Single,Suburban,New Castle,5383.868962439999,34.0,-0.05741047001166155,No
High School,F,8.007232752796579,3.0,Divorced,Urban,Manchester,4422.908151090018,31.0,-0.13699919025571808,Yes
High School,M,3.6404624900295,4.0,Divorced,Rural,London,5961.648920828485,27.0,0.10358381623067213,Yes
Graduate School,M,5.307832217635856,4.0,Married,,New Castle,5021.039768854679,18.0,0.37049493077454,Yes
Graduate School,M,5.9309531950233145,,Single,Suburban,Manchester,5160.156618265639,31.0,-0.8799070364836702,Yes
Graduate School,M,4.199517491592694,4.0,Married,Urban,Manchester,6378.874815092722,38.0,-0.20021128090140217,Yes
High School,M,5.3528191739981965,5.0,Divorced,Urban,New Castle,4998.266172941004,28.0,0.8871310660473251,Yes
College,M,4.740092275861249,3.0,Divorced,Rural,Manchester,3949.4344927475845,40.0,0.7686598298782926,
Graduate School,F,5.221042217311965,5.0,Single,Urban,New Castle,6691.284236601845,25.0,0.6028582824910071,Yes
Graduate School,F,,5.0,Married,Suburban,Manchester,4708.386416878676,42.0,-0.20128991057998746,No
College,F,5.758992496557543,5.0,Single,Suburban,London,5410.734953780592,33.0,-0.47852492354005594,Yes
High School,M,4.934377035251343,6.0,Single,Urban,New Castle,4866.428990058676,29.0,0.4391319949521016,Yes
Graduate School,F,5.348236107184037,4.0,Single,Urban,London,5417.065462820565,29.0,0.4893858278955571,Yes
High School,M,5.968219897691554,4.0,Divorced,Urban,Manchester,4935.906112587835,26.0,0.27217819973611257,Yes
Graduate School,F,5.246911324493779,5.0,Married,Rural,London,4879.666587276736,30.0,0.4986189853724846,No
Graduate School,M,6.070747568239848,7.0,Single,Suburban,New Castle,4269.430417501884,27.0,-0.3953513895694733,Yes
,F,4.962847074978538,8.0,Divorced,Rural,Manchester,2781.17404106634,33.0,0.1273065090823644,No
Graduate School,F,6.289168157100004,5.0,Married,Rural,London,2178.5211606771604,41.0,0.2926763547261206,No
Graduate School,M,6.184840857226538,4.0,Single,Urban,London,4737.486872612326,28.0,0.562169155712712,Yes
High School,F,5.147546997916476,5.0,Single,Urban,New Castle,5325.935571794728,39.0,0.5668763416834484,Yes
Graduate School,,2.2393130162738926,8.0,Single,Urban,London,6563.53388431269,28.0,,Yes
High School,F,5.222574839945064,6.0,Married,Urban,Manchester,5927.458790114933,41.0,-0.10321987278173089,Yes
Graduate School,M,4.661369882019543,2.0,Single,Rural,Manchester,5070.5171892523595,43.0,-0.06547981893310786,No
High School,F,5.319859805570612,6.0,Divorced,Suburban,London,4890.948732408909,32.0,0.7136531296089366,Yes
Graduate School,M,6.040596269655989,4.0,Single,Urban,New Castle,5229.67078560117,36.0,0.6006309577216725,Yes
College,F,4.436458560110358,4.0,Divorced,Urban,New Castle,6602.761252738088,37.0,0.10215294256373225,Yes
High School,F,4.738314428084262,5.0,Divorced,Urban,London,5590.531752918633,16.0,-0.9741886199274274,Yes
Graduate School,F,5.208880798927989,3.0,Single,Suburban,New Castle,4871.0205700960605,35.0,-0.008377473433061847,No
College,M,4.101261110440699,5.0,Married,Rural,Manchester,4119.255798011243,39.0,-0.05230793038662923,No
College,F,4.6004263637213905,3.0,Single,Rural,New Castle,6800.31953135496,29.0,-0.24683865892278783,Yes
Graduate School,M,5.715592778342644,2.0,Single,Urban,Manchester,5522.97840596102,38.0,-0.01576106655922538,Yes
College,F,6.514410084356424,4.0,Single,Suburban,Manchester,4896.13607748005,44.0,0.11396850714964396,No
Graduate School,M,5.384980129605081,6.0,Divorced,Urban,Manchester,6139.790406199179,32.0,-0.051948973379195434,Yes
College,M,4.085780043903867,1.0,Divorced,,Manchester,,35.0,-0.0012079877943584894,No
College,F,4.550697541697699,10.0,Divorced,Rural,New Castle,5157.499344907603,30.0,-0.0953071932048338,No
High School,F,7.294289856352482,1.0,Married,Suburban,Manchester,3051.918490158932,46.0,-0.0610197773821029,No
Graduate School,F,7.016845919072236,4.0,Married,Suburban,Manchester,4106.016261338371,41.0,0.5017223388403128,No
High School,M,5.295638135811843,3.0,Married,Rural,London,6785.326841573846,36.0,-0.060968135611854546,No
College,M,5.732277154911168,4.0,Single,Rural,London,4972.567385887196,43.0,-0.331079823852338,No
College,M,5.626411637928304,5.0,Married,Rural,New Castle,4838.718561853121,37.0,0.4698074020191705,No
Graduate School,F,4.309691315858004,9.0,Married,Urban,London,5800.917455962314,29.0,-0.031267228190809876,Yes
High School,M,4.9356828586754435,6.0,Single,Suburban,New Castle,4314.168970394525,37.0,0.7755505610248863,No
College,M,4.819033615926482,5.0,Single,Urban,London,5097.081991673412,27.0,0.4242596741380266,Yes
Graduate School,F,4.323488686920099,7.0,Single,Urban,New Castle,6720.579113882872,36.0,0.25288602015032835,No
High School,M,4.697937989691446,6.0,Single,Urban,New Castle,5437.560749710902,20.0,0.40424753755169923,Yes
High School,M,6.741190272526346,6.0,Divorced,Suburban,London,4644.3737760988,47.0,-0.2718589612154271,Yes
High School,F,4.734545817808899,,Married,Rural,New Castle,5272.7858799901,38.0,0.4359697326526654,No
High School,F,6.3123303688039485,7.0,Single,Rural,New Castle,4059.3675479087783,44.0,-0.2186831497732884,No
College,M,4.44744699024178,1.0,Married,Suburban,Manchester,2893.4536270329227,43.0,0.05264010454849409,No
High School,F,5.411627869647588,5.0,Divorced,Urban,London,6018.307472784581,45.0,0.2667834681562754,Yes
Graduate School,F,5.961449768115484,4.0,Single,Rural,Manchester,3819.972104985526,37.0,0.34706374001779466,No
High School,M,6.001759129492451,4.0,Divorced,,London,4437.622799730159,,0.046636971198214694,
College,F,4.315172796110156,7.0,Married,Rural,London,7085.552296602917,,-0.16695348298129217,No
College,M,5.590376784740009,3.0,Divorced,Urban,New Castle,6516.288435597611,27.0,0.20353786131272328,Yes
High School,F,5.196250916253347,6.0,Married,Rural,London,3715.630238583174,34.0,0.7383456330751277,No
Graduate School,F,7.144702613434293,2.0,Divorced,Suburban,London,5242.034967424121,37.0,0.13364986278081414,Yes
Graduate School,F,5.780508424249859,1.0,Single,Urban,London,5772.414943123404,27.0,0.2768218143274358,Yes
High School,M,2.53774699552562,4.0,Single,Suburban,New Castle,4750.618438576008,35.0,-0.1137789901149864,No
High School,M,4.87669298329787,4.0,Divorced,Rural,New Castle,6077.991422598862,40.0,0.5609394360566331,Yes
College,F,5.921564035096355,1.0,Married,Suburban,London,4798.352281639651,45.0,-0.21983515567104933,No
Graduate School,M,3.6604471174507,9.0,Married,Rural,New Castle,5515.595359130907,33.0,-0.12442741963297255,No
,M,4.21952011902683,8.0,Married,Suburban,Manchester,3874.856299274736,32.0,0.192972909826535,No
High School,M,6.205512363999996,2.0,Married,Urban,New Castle,4826.172265493678,,0.7341139825330677,Yes
High School,M,6.408834655193445,6.0,Divorced,Suburban,London,4455.10386003351,42.0,0.2597212558385432,Yes
High School,M,6.229445378809368,4.0,Divorced,Rural,New Castle,5598.955433806031,42.0,-0.6028700171038052,Yes
Graduate School,F,7.287841188566762,5.0,Married,Suburban,New Castle,4236.676027506766,43.0,0.6057205467960354,No
Graduate School,,6.311970485641456,3.0,Single,Suburban,London,5254.617026224625,31.0,0.16447256685668554,Yes
High School,F,4.728014596563505,4.0,Married,Urban,New Castle,6297.620738710968,43.0,-0.31566728140322936,Yes
College,F,5.0030991935998275,2.0,Married,Rural,London,3768.8624096604653,38.0,0.4178861084181537,No
College,F,6.76692558882553,2.0,Married,Suburban,New Castle,2670.237956827282,41.0,-0.16545356137976758,No
Graduate School,M,3.9340071498632874,5.0,Married,Urban,Manchester,6350.889566699541,,0.8879896973357101,Yes
Graduate School,M,4.537595054645161,,Divorced,Rural,Manchester,3395.088508118864,45.0,0.018454021070821842,No
High School,M,6.4554750460962005,2.0,Single,Rural,New Castle,5123.480898559546,38.0,-0.29744184884308367,Yes
High School,F,3.8547110131015683,7.0,Divorced,Urban,Manchester,6111.4517142882,27.0,0.18371949507190397,Yes
Graduate School,M,5.092256287173128,4.0,Divorced,Urban,New Castle,4837.912061931158,15.0,-1.1163776880833758,Yes
Graduate School,F,5.049753255469683,5.0,Married,Suburban,Manchester,5756.27771277133,39.0,-0.155270849294741,No
High School,M,4.95898042121331,3.0,Married,Suburban,London,6121.284844381968,23.0,-0.6690153380191242,Yes
Graduate School,,3.4591572244603537,3.0,Married,Rural,Manchester,,37.0,0.05709630529720857,No
College,M,2.5434190779454906,5.0,Divorced,Urban,New Castle,6451.069881186491,12.0,0.16415857224915842,Yes
College,M,6.244517791504795,4.0,Divorced,Suburban,Manchester,5519.930794046768,32.0,0.203565964996059,Yes
Graduate School,M,4.018367502839417,6.0,Single,Rural,Manchester,5257.131126910241,42.0,0.06384393595158819,No
College,F,6.999259871920979,5.0,Divorced,Urban,London,4188.282493683926,24.0,0.719969235576122,Yes
High School,F,6.548785279654552,3.0,Divorced,Urban,Manchester,4829.761377783899,39.0,-0.25740858098442043,Yes
Graduate School,M,5.451058510868572,5.0,Divorced,Urban,London,6024.47621805324,25.0,-0.20891550288650057,Yes
High School,M,5.331820782917141,2.0,Divorced,Urban,Manchester,5607.825563150381,38.0,0.028719094592196674,Yes
Graduate School,F,5.145768544168458,4.0,Single,Urban,Manchester,2704.3718280061635,36.0,0.0921900845880862,No
High School,F,3.2536173019929193,4.0,Married,Rural,Manchester,7700.938035391392,40.0,0.0279069784694626,Yes
Graduate School,M,4.423910157704259,5.0,Divorced,Urban,New Castle,5663.528960585155,27.0,-0.04093688233058214,
High School,F,3.5257394526640327,5.0,Divorced,Rural,New Castle,3898.922624686826,29.0,0.24944697771196653,No
High School,F,3.2275344587589117,3.0,Divorced,Rural,Manchester,6179.492975392095,16.0,0.042612852367854955,Yes
College,M,,8.0,Married,Rural,New Castle,6682.9166391788085,29.0,-0.2822071369891659,No
College,F,5.222557098708092,1.0,Divorced,Suburban,London,6420.638478243963,35.0,0.30816517709534635,Yes
High School,M,6.1619153034784695,4.0,Divorced,Urban,Manchester,5226.719282608254,46.0,0.15102161535405384,Yes
High School,M,5.257950273822388,3.0,Divorced,Urban,Manchester,5980.853648728961,33.0,0.2555472474170914,Yes
High School,M,3.403013434171105,4.0,Divorced,Urban,New Castle,6444.274928266426,29.0,-0.6874619355492099,Yes
Graduate School,F,4.395747350841704,2.0,Single,Urban,New Castle,5270.773845024726,21.0,-0.036745169430886404,Yes
Graduate School,M,5.350509280015198,3.0,Married,Suburban,London,3110.5377854204453,43.0,0.459367121622669,No
Graduate School,F,6.886637012155323,4.0,Divorced,Urban,New Castle,4992.031398424806,33.0,0.30328278920786145,Yes
High School,F,5.223445786899347,5.0,,Rural,London,4006.7150280936958,39.0,0.38810001828277874,No
College,F,2.8977360669289176,6.0,Divorced,Rural,Manchester,6508.803564635384,12.0,-0.47104759861281575,Yes
High School,F,2.8938359286648025,8.0,Married,Rural,London,4525.332906167442,29.0,1.258786415074483,No
College,F,6.54982177968757,3.0,Married,Rural,New Castle,4536.867457466214,42.0,0.3344341803133826,No
Graduate School,F,5.9902329774941245,6.0,Divorced,Urban,New Castle,5657.588403635864,30.0,-0.21477208542811155,Yes
High School,F,5.079283015227348,4.0,,Suburban,New Castle,5469.067139391261,35.0,-0.23950421505210118,Yes
College,M,4.468078283231575,4.0,Married,Rural,London,6551.666316507264,25.0,0.44028174584843766,Yes
College,F,7.038495834884321,5.0,Divorced,Urban,London,4922.448811556236,32.0,-0.16868780129683905,Yes
College,F,3.208341273890032,4.0,Single,Rural,Manchester,,33.0,-0.14841654567129936,No
High School,F,8.138816521413041,4.0,Single,Suburban,London,2642.210086620318,37.0,-0.25734450797288166,No
College,M,4.047691805063652,4.0,Divorced,Urban,London,6189.6009997783785,27.0,-0.03478895761862551,Yes
High School,M,7.58849613519604,3.0,Married,Rural,London,5056.078496693665,41.0,-0.255258523461516,Yes
College,F,4.272538328509219,5.0,Divorced,Rural,New Castle,6362.174829098649,37.0,0.24519625868335299,Yes
High School,,4.534388613041683,2.0,Married,Rural,,4220.25591775205,38.0,-0.12962709885824322,No
College,F,4.68272867210814,4.0,Married,Urban,London,6444.508827382246,40.0,0.1596818315869944,Yes
Graduate School,M,4.716395650622684,4.0,Single,Urban,Manchester,5934.075559197588,25.0,0.21672485966135716,Yes
Graduate School,F,4.8847446419271385,7.0,Single,Suburban,London,4652.204588181037,41.0,0.10827735420735157,No
Graduate School,M,5.028232137280954,6.0,Divorced,Rural,Manchester,5498.940338659661,37.0,-0.44989314215888,Yes
Graduate School,F,7.591857751559613,3.0,Divorced,Rural,Manchester,4166.597286733032,45.0,-0.06495924373152107,Yes
High School,M,6.222391030612941,,Divorced,Suburban,London,5564.720703693507,48.0,,Yes
Graduate School,F,4.682362468576733,4.0,Single,Suburban,New Castle,5524.139107931258,35.0,-0.997553262982976,Yes
Graduate School,F,5.305757861495549,6.0,Single,Rural,New Castle,4178.709221507937,37.0,-0.5487694768810835,No
College,M,7.608417708530827,4.0,Divorced,Suburban,London,4084.606811729492,37.0,0.3591836943776449,Yes
High School,M,5.284957786853986,4.0,Single,Rural,New Castle,4643.006588216635,39.0,1.1202995566129546,No
High School,M,6.592409349197598,2.0,Divorced,Urban,New Castle,5034.1525455463125,23.0,1.2099366531618811,Yes
College,M,4.804493470416985,4.0,Married,Suburban,New Castle,5812.194981071715,,-0.30183319455462265,Yes
High School,F,3.7632664785011882,4.0,Married,Suburban,Manchester,6682.798911221174,39.0,-0.10016736243061872,No
Graduate School,M,6.525618601986547,2.0,Divorced,Urban,New Castle,5432.191545412008,35.0,-0.3973243445049425,Yes
High School,F,4.5427988482932165,6.0,Married,Rural,Manchester,4284.25201029986,32.0,-0.08568844764368624,
Graduate School,F,5.198543294593936,4.0,Married,Suburban,Manchester,4053.0386757179954,37.0,0.2617828662418231,No
Graduate School,F,5.191180804434106,3.0,Single,Urban,Manchester,,23.0,0.34780384836153566,Yes
College,M,6.512061871095785,4.0,Married,Rural,London,4741.127683240144,35.0,0.23013131578076443,No
High School,M,5.044991204810268,4.0,,Urban,New Castle,4983.942611550601,39.0,0.4509040784244262,Yes
Graduate School,F,4.849125577291296,5.0,Single,Suburban,,,36.0,-0.03317126874838558,No
Graduate School,M,5.768224646680275,1.0,Single,Suburban,New Castle,6205.627495753069,37.0,1.160289689584804,No
High School,F,3.959021203544223,6.0,Divorced,Suburban,New Castle,5716.238269038862,24.0,-1.1413445664605162,Yes
High School,F,7.087452315405838,5.0,Married,Rural,Manchester,3370.1628774029896,,0.1439061446883128,No
High School,F,4.314778542354384,2.0,Divorced,Suburban,Manchester,7212.023023964835,20.0,-0.5805755671909857,Yes
Graduate School,F,4.52556697559765,4.0,Single,Suburban,Manchester,5179.876121838464,24.0,0.2514386663489165,Yes
College,F,4.266582167043651,5.0,Married,Suburban,Manchester,5272.908971042307,33.0,0.14409887096072113,No
,M,4.51529032287472,4.0,Single,Suburban,Manchester,6537.2786653503645,29.0,0.07178805007467881,Yes
College,F,6.623751492960983,3.0,Married,Urban,London,5094.144048556169,35.0,0.6544499782455054,Yes
High School,M,3.7895605415886537,6.0,Married,Rural,Manchester,4485.108423815785,31.0,0.33638173767797463,
College,F,4.555666554031541,6.0,Divorced,Suburban,New Castle,6767.656706877382,16.0,0.1746215294441978,Yes
College,M,3.799228179664762,7.0,Divorced,Suburban,Manchester,6188.687707463923,28.0,0.06598262344981862,Yes
Graduate School,F,2.976352057899645,5.0,Married,Suburban,New Castle,6845.582479556906,33.0,-0.3476798400005352,
College,M,4.324157450378664,5.0,Single,Urban,Manchester,7139.196399908042,38.0,0.2617391807775013,Yes
Graduate School,M,5.048006185848987,4.0,Single,Rural,New Castle,5913.18609397974,33.0,-0.07662349161345047,Yes
High School,M,5.3353633738084305,3.0,Married,Suburban,London,5821.011729018123,33.0,-0.45599404341523875,Yes
Graduate School,M,2.780990345466405,5.0,Single,Suburban,Manchester,6530.864982698602,26.0,-0.010163060112654831,Yes
Graduate School,F,5.397081916455942,5.0,Divorced,Urban,Manchester,4353.477804208707,,-0.21982374637068713,No
College,M,3.9659089563484944,6.0,Divorced,Rural,London,3855.9680191335938,37.0,0.06897697611286221,No
High School,M,5.089075079321974,6.0,Married,Rural,Manchester,4957.130816186996,34.0,0.5735009946195808,No
High School,F,3.9983989719087605,8.0,Single,Urban,Manchester,5770.616285785705,21.0,0.6840281460641574,Yes
Graduate School,F,6.696685714588175,1.0,Married,Rural,London,3868.3767413091787,48.0,-0.4333387810974565,No
Graduate School,F,5.441358917579815,7.0,,Rural,London,4612.403212151381,34.0,0.35973168299861563,No
Graduate School,F,6.2397395309180945,5.0,Married,Urban,New Castle,4991.087008543758,39.0,0.5206255477764613,Yes
High School,F,6.59204492254151,5.0,Divorced,Urban,New Castle,4987.239650307398,41.0,0.48816082118995013,Yes
College,F,5.831929337527645,3.0,Married,Rural,Manchester,3786.588000934401,39.0,0.3607319390581102,No
College,F,4.604192894980953,8.0,Divorced,Suburban,Manchester,5159.650937875744,39.0,0.08111596472762056,Yes
