sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Agent,-0.3175733143444873,4.986278254626567,0,4909.899622893699,72653.98339362121,3040.0756885297324,Winter,1.3558003331628514,-0.09741076516532791,0.21282035703384813
Call center,-1.447467441783858,5.75668322551486,2,6411.697321463621,80800.65551331604,5374.746622487256,Spring,-0.21826628491753214,1.0992309435182015,1.692597617863003
Call center,-0.33458986996791534,3.074096181234088,2,4861.523487083732,46542.99148086903,5317.95858741413,Winter,2.1529854996118796,-1.2641572700311936,1.5780403016764675
Call center,-0.12349610302059234,4.807300147988406,0,3909.959126962925,75299.9583399875,3991.151549261067,Spring,0.5818988760493129,-1.205556094460829,0.7877403038880426
Call center,0.8310708704106373,1.9381821026589043,2,5485.159169662187,52512.770858312564,8188.530327665814,Winter,-1.1186257131210449,0.13610773408721394,2.8827715406908823
Call center,2.0715479425007266,4.8709708712545075,1,2897.0323526894626,52210.05478928552,2426.0959228390393,Summer,-0.6086785645940768,0.5310345917053498,0.331053052957084
Call center,-0.8663085259371172,2.7067388623829736,1,5962.155841174909,59055.94890914901,5483.651582460313,Spring,0.5320707308046209,2.5398361711546693,0.23863445991347998
Call center,1.2848025150714888,4.829757625869476,1,2681.7488239276126,64481.33664256046,5322.002027593686,Spring,2.205499988854515,-0.20979862652740847,1.1137360208450922
Call center,-0.771625282215767,2.489960050518212,2,5674.7036391617385,56552.34274294453,5777.613728211602,Spring,2.4842665693762433,0.7351230215361176,0.4192465523417702
Call center,1.0427277842738758,5.014440336564374,0,4887.493701006355,77711.85272709007,5252.079697769972,Summer,0.0026527372331969575,1.149390719983771,0.2982526313333116
Call center,0.35920380787882983,3.637067285140634,2,5415.348519413867,46343.54761079915,3612.00664100393,Winter,-0.5916590504496072,-0.06546794086216595,-0.0021565410465616765
Call center,3.5633965451817144,7.13666589868628,0,3091.0703037125722,68799.4651540583,5695.965710743188,Autumn,-1.09620458991299,0.7287906356678074,-0.019642935463092728
Web,1.9598995091330402,6.1960230843332,2,3927.4791767967304,77090.86672538538,6025.316589479566,Spring,-0.14552125646731748,-0.01777484756337812,0.4611794197777067
Agent,0.07996898955280457,4.129591404987546,0,3906.604126540911,67609.80756898198,1120.8133652068277,Winter,-1.9307771453587017,-0.42343765993232857,0.15309436471105115
Call center,0.3459206092738756,3.3014993403026747,2,4041.393846827164,54120.692921087,5341.395876289167,Spring,-1.572639621227985,0.2855475192745316,-0.26427639850832707
Web,-0.15527364341172772,3.80717812329754,1,1697.213053134914,40230.566041979546,1405.6413721345748,Autumn,1.261907797141684,1.7852624456325483,0.2789475221719318
Call center,-0.5091589360474701,4.478454521941452,2,3676.9226249700387,76040.6035789424,4681.637327669627,Summer,1.5713709041172719,-0.8926418009944642,0.33407507159622857
Agent,-1.3401280076403865,3.577641418854441,0,3895.7578256162897,69086.97481266342,4176.710833284988,Spring,-0.9501069550393193,-0.16933273235255195,0.28555886590187424
Call center,0.7773354782117216,3.945126622110851,2,4041.866333709851,46909.15563726185,4465.21799646337,Winter,-0.5549437811266629,0.18690962881017617,-0.47254304782303225
Web,-2.21666099999277,7.531246449036338,2,3598.701458598219,45203.893872917084,6531.453235924153,Summer,0.5425455909291155,1.3251186590512856,-0.18720340348496703
Call center,-1.812457657149147,5.132764219177789,1,7915.6390385422155,53861.102602711544,6560.348490993253,Winter,0.4940310863825663,1.0540952533654642,-0.8360431187041196
Call center,-0.575140675042245,8.018769349389505,0,3027.001398081647,100000.0,,Autumn,0.10310900649781128,0.2921704293575093,
Call center,1.4204989633155976,3.6553473789886444,0,4183.55984708591,53601.19072507585,6651.988850466268,Winter,0.5997806018695172,-1.4195902637199211,0.22751901654758766
Web,-0.688604621471149,6.010096889087795,2,2996.85676447618,52578.63566647221,4902.291118396219,Spring,-1.0348797927370577,-0.34999734688066486,0.319052330393061
Call center,-0.09137970542061956,1.5169781302530638,1,5115.605594923888,46357.66646379212,4776.77528050508,Summer,0.3859696800592188,0.278041866056583,0.7076010499360107
Call center,0.9816558724773476,6.978482846903514,2,2014.577532777927,48647.676870191695,2630.599086165063,Spring,2.224427697539162,-1.068737847259106,-1.1562663943958877
Call center,-0.5057314342965563,4.135322948530836,2,7692.892704308426,51809.73357901256,6099.757977852994,Autumn,1.5005263953343064,0.5618238616126233,-2.3242440536509785
Agent,0.8865432536464927,4.574890244338072,0,6580.79781096581,56569.659520034395,6030.8742239018775,Spring,-0.768481401682967,0.7914606540506776,-0.5558468475418745
Web,0.8292636370568703,2.8657149146219534,2,1625.0134529251773,55621.06233407596,4270.708893441415,Winter,-2.3637691021962786,-1.557653311188546,1.7113587910222323
Call center,0.8990556942932045,5.421614750477293,2,1835.242423108049,73555.32471666214,4937.999123621118,Spring,1.6670885534869475,-1.398091164014352,1.1632391809627247
Web,-0.22674625462480852,4.751950706205988,0,4789.690879636053,70564.66600197286,8431.95166233113,Autumn,0.7461198723023522,-1.3476052597506074,-1.758234696952341
Call center,-0.869737879672992,6.210164793922419,1,5561.289592869067,51414.1999429968,3600.313113136377,Winter,0.21386286479431252,1.4550264120881191,0.8926002115331875
Call center,-0.3865056068113111,3.1319104343076725,1,5882.225424810655,40399.665945598346,3320.8184866781357,Autumn,1.8062877885412314,0.18883301154673893,0.35961298025938077
Call center,-2.2907493708852593,3.9933614037563285,0,3495.63018939201,56090.82398176757,2126.605552972771,Spring,0.22872351473188185,-0.4599837110866324,1.5471334248185835
Agent,-2.403310211490268,5.691001802007367,2,5872.925190878643,55636.350622183076,3878.229877445487,Winter,-0.7321122958483209,1.0871358713574992,-0.8076541513257921
Call center,-0.29878930505994944,6.893138171118206,2,6637.470644744652,55179.246668730186,5273.847132602527,Winter,2.1558460708254072,-0.3248281942121327,-0.6599832888108397
Call center,0.8912059623778584,6.642565531940094,0,4947.52429977985,67078.05266124329,4503.139599434152,Spring,-1.3356039778783828,-1.198207655287411,-1.3279526110724738
Agent,1.2160258408132605,2.5860455584971924,2,5597.099385953763,63234.83125460188,4306.667018734627,Winter,0.20418296194595564,-1.1562786743121642,-1.5389280338550893
Call center,0.4298185113517633,6.519052929458676,1,1583.896642973527,57483.308983279334,4632.3168400124405,Summer,-1.6591636445657079,-1.5868604646126487,-1.222062450419776
Call center,-0.07267716376717852,5.544837719796884,0,6368.949520325882,70935.37904384553,8328.708901681803,Autumn,-0.6207188504109935,-0.24980214360281655,-0.37113125342008224
Call center,1.7921568333691562,3.5338527361062084,1,4510.336026698872,58577.89809146668,1472.4672304401706,Spring,0.3878261723485157,1.5695783816661748,-0.07341099225106834
Call center,-0.8095713130645793,5.581083863853625,0,6514.371721644458,43033.77171763007,3913.1950987993187,Summer,0.4366427765294404,1.470192782891063,0.356995677493886
Call center,-1.1055692001020332,7.374432981903407,1,3937.397565348471,75392.75595916969,3835.5614107378437,Spring,0.6135151279732298,0.43626276863498603,-0.595233081787001
Call center,1.2432453163420112,3.2922387803283844,1,4606.050666504332,55094.8819816418,4119.883125022915,Winter,0.3854158659383344,1.416116918802319,0.4129700285430165
Call center,1.0619443913127675,5.243702250633063,2,4447.680059691691,63102.613918520154,4938.067185256152,Summer,1.1873872096642115,0.42936801973411653,0.340012553091671
Call center,-0.6238301512108738,4.435034947432153,2,6437.628260773906,65238.15744814597,6554.817809823078,Summer,-0.33937782818532,0.08794989076520669,1.234734894072554
Web,-1.291464069896115,5.702723938078793,0,4015.7218504872276,70314.43887427074,3553.317377848097,Summer,-1.2153253114188967,-0.31639752190868375,0.31501939829726733
Agent,0.4060805269414631,5.229369275659967,1,5451.438425733316,31917.169505448048,5618.919147528501,Summer,-0.900357632987135,-0.08868274697109176,1.8314314510668546
Agent,-0.5913807921335147,4.840955170138466,2,5173.428280824991,56121.00214557306,6395.890502054226,Spring,-0.09390374840836925,-1.3469402463890399,-1.0047681628532625
Call center,0.6235037266770392,4.373048203893542,2,3170.9462502033725,36041.717575209506,4798.377713380057,Summer,-0.8646093814348288,-1.294775136281998,0.045708387271318436
Call center,0.33573244138022323,2.0491201226672824,1,3886.372171311053,49908.287795691744,7231.037648562008,Autumn,0.016319998089915244,-0.6347316658307584,-0.0222299601474728
Call center,1.0048940839397351,4.958567920620408,1,5112.517701350854,43153.648814191205,4769.639340397991,Spring,-0.4149846004675448,0.9441422733507248,-0.8637262476096237
Web,-1.254874085556989,3.466017304241819,0,3196.544715581529,75273.94921457047,4823.617515832376,Autumn,0.7691005306636804,-0.07679766944947512,-0.08349773356486458
Call center,1.386834865130628,5.197666005945276,0,4103.254891917461,33540.245443564636,6137.775985727234,Winter,-0.2669894232692259,-0.7392601904904883,-0.13922306659069156
Agent,1.7160176687186999,5.291438675907138,2,6947.182615641679,73221.37739455921,,Summer,0.20705146066354105,1.8445087019142514,
Call center,1.051436339585765,2.0188468408549656,0,4066.3769366485567,62169.24989221827,2526.6524262737935,Winter,0.12582349466913953,-0.42514605834440444,0.32969223420261057
Call center,-1.1508614411262084,3.7594622399934847,2,5638.001055928899,80215.50295662136,7574.079989029747,Autumn,2.0636692872722557,-0.12836329600570412,0.6306930712612558
Call center,-0.4649822324654974,4.4457192625978985,0,5646.681106407679,64880.62698056825,,Spring,0.8397422445608271,0.09708890514900316,
Call center,0.04724207759997123,6.3320541537548145,2,4326.524550309944,62010.181473550096,5766.184126973696,Summer,-1.6387451776855946,-0.8720104898731299,-2.527722692305464
Call center,-1.2909546320945882,6.142555949045499,0,4884.146199513136,48411.635586822,4073.371741653601,Summer,-0.25931555717479604,-0.9529593723743197,0.08458655684911345
Web,0.02794377677083656,4.328827183099578,2,4741.891920153148,65550.74708873554,4582.793687468907,Summer,0.3721245023179524,0.7174180760701007,-0.35549290920002224
Call center,-1.8633634601938296,7.159372102780945,2,6006.6018651283,66792.97274915873,4341.32090116705,Spring,1.2498152174104589,0.9653063394756473,-0.20998233800619362
Web,0.1526123663471801,2.878045812499149,2,3388.476404727023,62267.0735847379,3211.9925570336986,Autumn,-0.8842192505302455,-0.28749105457061813,0.7020930972783997
Call center,0.09054932594810733,2.610261302191669,2,3504.1409325074214,71106.4512933503,7212.050360993454,Spring,-1.0603246624181781,-1.51516022421626,0.5436443845537166
Call center,0.5383931785177263,3.865135909550056,1,3822.6708821823418,48568.310747019466,5991.800977109131,Winter,0.4149297544705632,-0.7352295944624415,0.243699160028151
Call center,-0.3016609814967208,4.168773224600858,2,5418.443417700748,55877.34229049694,5725.325411331111,Summer,0.9327846026920525,0.7895010983536297,-0.9233182031742064
Call center,0.9600543940342621,3.2523565990394285,1,3208.9758499629215,61898.87273983641,4301.706960990778,Winter,0.30758072027880745,1.39750459127831,-0.18326585543925875
Agent,-0.2857365452207605,4.14749657147949,2,5501.792202620459,76629.53821695244,7019.236736323174,Winter,-1.3032516558046652,-0.9664159899187905,-0.7451691057418754
Agent,-0.042308891807822706,5.088071035901625,2,4812.201863109584,55807.561638444415,4123.030053798738,Autumn,-1.6350773736280158,0.3799194222577533,-1.4740286708017758
Call center,1.184378035653022,3.333961095959186,1,2684.7655547907734,63518.20543830531,1963.7702934148028,Autumn,-0.9841848654231843,-1.0023132630865885,1.1362891520255853
Call center,-1.3271218286924416,5.891532136295785,1,5213.858679123339,46702.58920941854,5482.160123288253,Autumn,0.5861272125231227,0.6640188800040655,0.2561869169594397
Call center,-0.2854827727722937,2.7761899367649674,0,5523.489961982827,68273.25287630547,4225.080928176184,Winter,0.059102307497294095,1.4392879888374936,-0.9982464581185103
Web,-1.5494801784334793,6.238608852255661,1,2623.785788851381,47608.42867528972,5888.859870929242,Summer,1.7991380092812477,-1.58261404213987,-0.18574667293453384
Call center,-0.11908661495091143,5.673537834061622,0,4868.466946012679,59548.01295711037,9671.9509147693,Winter,0.9551092593319891,-0.13153033652357196,-0.08409353888424013
Web,1.7474584821889025,3.614503148960491,2,3234.5827880788283,71873.21973492319,5975.625871367272,Winter,0.8829455235454073,-0.7951587688182319,0.5026694431776414
Call center,-1.4087781815296019,4.237877383015902,1,3723.270943866646,75713.43280878558,5641.958109816077,Spring,-0.4356147999701611,-0.07049082212652409,-0.9523085495083982
Agent,0.6183554129326114,2.763987300072739,0,6772.719925925698,58060.23608496436,5581.136032140466,Autumn,1.1569457682212942,-0.09237880349373702,0.1763941861930506
Call center,-0.4717455799422913,2.277325610917945,0,4590.520411655593,59981.53991079853,4302.5843667322015,Summer,0.1498390543907732,-1.2871853352380251,0.9413441803782899
Call center,-0.3034597817445854,3.4788250522693422,2,6487.676025086687,50785.943028124275,5953.681854483973,Spring,0.9517833498306882,0.024450830789015082,2.566540633714466
Agent,0.588019974089033,4.562356905280202,0,4511.844850971631,69861.82102601283,4310.374243692465,Autumn,-0.12986205467189738,0.15382180216904887,1.5249457077615294
Agent,-0.8944477138027112,8.681695308160371,0,8351.40642093207,69980.14352700062,6438.078648526722,Autumn,0.3547526971580889,-0.8381926202839994,0.6243496659949146
Call center,0.9475439671648924,5.431866098871969,2,4944.329427083603,62846.117523495006,,Autumn,-0.0641366764601299,0.6390441551454697,
Call center,0.5536738671662759,3.5044931073182424,2,4988.358559798138,73134.11716562808,5523.087017662286,Spring,-0.08074818956321278,0.01035650979523935,0.9030427678521403
Call center,-1.0302137408673584,3.7446193332308138,2,4818.718177743114,57153.19513083831,4930.258165840358,Summer,-0.43214043097910015,0.5717125493465521,0.4007370396733977
Call center,-3.37862435886665,4.238538392664537,1,7581.220285194411,66586.85935098596,3971.743708611501,Autumn,1.0627755073780536,0.787262634638915,0.3692133734965488
Call center,0.5296674222408512,6.197340034717667,1,6158.067716320356,67818.27253637565,5360.26745926305,Spring,0.665796928249565,-0.9517241711315219,-0.0697223534553213
Call center,1.2142958804345902,6.309785919828569,2,3302.20203662707,63176.230649777695,5873.624753027845,Winter,-0.8558793938825006,0.2845825464057284,-0.1607872681380372
Call center,1.0899423007299422,3.289485933955338,0,3585.6057666841434,60681.652764288745,4179.409747946014,Summer,1.501529576322404,-0.6316997186394323,0.6058469756095368
Call center,0.3102525855170238,2.667730224984794,0,4094.9313501877255,40812.57326185759,3891.981182379239,Spring,0.9930461252769868,0.7774177020107764,0.8412149643356533
Agent,-0.21490759114767688,4.8475499002296365,2,6134.6236220155715,49523.65668380838,9661.182335192098,Winter,0.8401900281200889,0.03271124896372103,-0.7927968485381818
Web,-0.6930591090073334,4.666455825569039,0,4844.8416589626695,50031.01950100724,5438.863238054615,Spring,0.4234293113848742,-0.5549687527637199,1.0651900098991833
Agent,2.0750203870618735,4.626720936282703,0,6958.485824537561,65103.46411871155,6730.688176718755,Spring,1.6444395381642842,0.3539705595973641,1.1049285092512395
Call center,-1.4987885079748062,5.280205835483218,0,5340.363957368349,24418.537441614786,5499.626061672446,Summer,1.0138896385942044,0.08186577556497276,-0.4878903589437356
Call center,-1.28020031508675,3.8453302816817354,2,5598.841340579109,64543.65522591998,6904.165338826709,Winter,-0.28982675803898306,0.11750214300433795,0.834186406214959
