Years after high school graduation,Renew,Active online hours,Monthly Income,Marital Status,Location Code,Brand Loyalty,Education Level,City,Years with Company,Gender
39.0,No,6.336376470803755,4363.554825426818,,,0.10214510655590259,Graduate School,Manchester,3.0,M
41.0,No,7.049921515323249,4277.271892100025,Married,Rural,0.38624147959805133,High School,Manchester,4.0,M
32.0,No,6.694919794387536,4018.25195948711,Married,Rural,0.5947352771662581,Graduate School,London,5.0,F
33.0,No,6.848029165024452,4363.032690938407,Divorced,Suburban,0.3709219420569278,Graduate School,New Castle,4.0,M
30.0,Yes,3.0782760818855284,5719.671769207628,Married,Suburban,-0.431986242317143,High School,London,5.0,F
19.0,Yes,5.2139291351335935,6496.86358101949,Divorced,Urban,-0.43268845396835764,Graduate School,Manchester,5.0,F
19.0,No,7.082809344926206,4101.771401174976,Married,Rural,0.74881536926806,Graduate School,Manchester,6.0,M
28.0,No,5.799078666312947,5343.164950705441,Divorced,Rural,0.7087890637615493,College,New Castle,6.0,F
25.0,No,6.618186512870608,3891.8907527080473,Married,Suburban,-0.06255668239546869,Graduate School,London,,F
11.0,Yes,4.8722035650701585,4592.177912154603,Married,Urban,-0.5178296554814849,High School,Manchester,4.0,F
51.0,No,3.759675181670937,6859.550451712831,Married,Rural,0.8445688671954912,High School,New Castle,4.0,F
22.0,No,8.439470115383177,3674.222999036636,Married,Rural,1.1987564589169826,Graduate School,New Castle,5.0,F
31.0,No,5.645757649756852,,Married,Suburban,0.26595725954365745,College,New Castle,3.0,M
32.0,Yes,5.173419099348239,5025.758957525541,Single,Urban,0.03212575749616889,Graduate School,New Castle,6.0,F
20.0,Yes,6.490438535198977,5235.167244561852,Single,Suburban,-0.27909816066367166,High School,London,4.0,F
34.0,No,6.73690163625732,3928.5115534498063,Married,Suburban,0.29498571928519557,College,New Castle,5.0,M
26.0,No,7.9151340525636105,4774.2127317380855,Married,Rural,1.0376159302095798,High School,London,4.0,F
36.0,No,6.2950335820612775,3396.790652231991,Single,Rural,0.5258363793822571,College,,9.0,F
34.0,Yes,4.895548847905413,4527.6050004021945,Divorced,Suburban,0.08893810083228679,College,London,3.0,F
12.0,Yes,3.8773795002136664,4001.4060849305915,Divorced,Suburban,-0.8428434006912713,College,Manchester,3.0,F
32.0,Yes,4.695448677511938,6967.158653536288,Divorced,Urban,-0.43239927532698597,,Manchester,5.0,M
39.0,Yes,6.630842639601883,4722.354320477574,,Urban,0.5353915871468786,College,Manchester,4.0,F
30.0,No,6.020099163997772,5093.638067384315,Married,Suburban,0.3116269457243769,Graduate School,London,4.0,M
36.0,No,6.807053848637565,2533.4770627410767,Married,Suburban,-0.5589036732922747,Graduate School,New Castle,5.0,M
41.0,No,4.708818349012757,5954.223317227864,,Rural,0.43504018516075105,College,New Castle,5.0,M
40.0,Yes,7.0026829733934965,3952.5512630577564,Divorced,Suburban,-0.2888814967826526,High School,Manchester,3.0,M
51.0,Yes,6.248683557220124,4004.3758132706434,Married,Urban,0.053348364439401094,High School,New Castle,3.0,F
18.0,No,5.304024008382754,4702.26347476867,Divorced,Suburban,0.3963486808567754,Graduate School,,5.0,M
30.0,No,5.20774843974811,5554.285518898766,Married,Rural,0.2819142474143526,High School,Manchester,5.0,M
25.0,No,5.155418971950117,4806.600199815968,Married,Rural,0.6159518878759271,High School,New Castle,6.0,F
32.0,Yes,2.002404871597374,5885.423768886879,Divorced,Urban,-0.6903646135197415,,London,6.0,M
29.0,No,8.39687234907013,4107.531625289125,Married,Suburban,1.081729390887467,Graduate School,New Castle,5.0,F
26.0,Yes,4.550629174371305,5044.791059496678,Single,,-0.3419905148656587,College,London,6.0,M
31.0,Yes,2.951160641313177,4776.167729281047,Single,Urban,1.0355726310704265,Graduate School,New Castle,6.0,M
37.0,Yes,4.937449524095744,5852.912503695754,Single,Urban,-0.3949657584000815,High School,New Castle,4.0,M
30.0,Yes,5.236875170017295,,Divorced,Urban,0.4171216688708987,Graduate School,Manchester,6.0,F
8.0,Yes,5.087065240277156,5434.659157342467,Single,Suburban,0.6793269336492088,College,London,6.0,F
31.0,Yes,4.454731533311519,6136.598908181419,Married,Urban,-0.24401464303205495,High School,London,6.0,M
22.0,No,6.460770062622652,4627.406790739054,Single,Rural,0.7660777244678444,College,London,5.0,M
27.0,Yes,5.316921838202909,4770.999260154253,Single,Urban,-0.14089754248813113,High School,Manchester,2.0,M
33.0,Yes,3.1375176499305804,5478.75568219697,Divorced,Urban,-0.605384121996609,High School,London,5.0,F
23.0,No,4.941582549180343,6317.398451420713,Married,Rural,-0.1321196180709726,High School,New Castle,,F
34.0,Yes,4.396279520250622,3220.0857040571027,Married,Suburban,-0.5314377381274465,College,New Castle,2.0,F
27.0,Yes,5.619014852506003,6463.678927978562,Single,Urban,-1.097004498470526,,New Castle,3.0,M
37.0,No,6.438135961630082,2806.146890487475,Married,Suburban,-0.11229568031420173,College,London,6.0,M
41.0,Yes,5.338785629467906,4470.693500979594,Divorced,Urban,-0.41587987289289563,College,London,4.0,F
,Yes,2.9922575469469526,5331.39271075656,Divorced,Urban,0.017949372746236786,,Manchester,5.0,F
27.0,Yes,4.979817439617205,4202.244198276953,Divorced,Urban,-0.26139877164162995,Graduate School,London,3.0,M
,No,3.975830658638209,7526.586368484753,,Suburban,0.5065723536254756,Graduate School,Manchester,2.0,F
13.0,Yes,4.47010026577336,4652.285241582133,Single,Urban,-0.1435839152617922,Graduate School,New Castle,5.0,F
28.0,Yes,3.6279508417658466,5688.228759896266,Divorced,Suburban,-0.8590540624557692,College,New Castle,4.0,F
32.0,No,6.93804225836491,3057.9214838635835,Single,Suburban,0.01772347074774519,High School,New Castle,5.0,M
24.0,No,6.7573982601618265,4466.307999719784,Divorced,Suburban,-0.14887211819913843,High School,London,3.0,M
35.0,Yes,4.103739935589755,3531.9197694078002,Divorced,Urban,0.042358366515490464,Graduate School,Manchester,2.0,F
18.0,Yes,3.973687276448717,4254.567655373022,Divorced,Urban,0.3231512770668173,College,Manchester,6.0,F
13.0,Yes,5.316013583966498,4685.053433431452,Divorced,Suburban,0.4530510418720844,College,London,5.0,M
29.0,Yes,3.959458944593024,5016.6834039297755,Single,Suburban,0.1620384960912074,College,New Castle,6.0,F
14.0,Yes,5.062477226581134,4390.562348919053,Divorced,Urban,-1.0910312783795753,Graduate School,London,2.0,F
21.0,No,7.755124727625963,4425.4731450869085,Married,Rural,0.6455644264019351,College,Manchester,4.0,M
31.0,No,5.937223975001092,5606.165026743667,Married,Rural,0.670921878730621,College,Manchester,4.0,M
36.0,No,5.023207374312159,4513.867273979838,Married,Rural,0.4384512093626736,College,London,6.0,M
23.0,No,5.2983098580839165,6240.950623322086,Divorced,Rural,0.6979926520246926,Graduate School,New Castle,3.0,M
20.0,No,8.036252871361446,3652.225115671605,Single,Rural,0.44542815931511537,High School,Manchester,3.0,
28.0,No,5.3971571575555535,7562.417341781273,Married,Suburban,0.6717551430339995,College,London,1.0,M
35.0,Yes,3.0776154683156784,5736.916107368499,Divorced,Urban,-0.5153837026233238,High School,London,6.0,M
29.0,No,6.974811858461189,3804.409070221063,Divorced,Suburban,0.8085019707528766,High School,London,7.0,M
29.0,No,3.8773419016758215,6799.6224222993715,Married,Rural,0.2927785938826063,High School,New Castle,2.0,F
28.0,No,9.75360782183969,2640.9142006461034,Single,Rural,0.3922461442608268,High School,New Castle,3.0,M
25.0,No,7.643248826858347,4457.593462840197,Single,Rural,0.7634547921820437,High School,Manchester,3.0,M
36.0,Yes,5.931056749536457,4154.434521937111,Divorced,Rural,-0.3770190844911815,High School,London,4.0,M
29.0,No,4.039711255180436,5569.400449324733,Single,Rural,-0.19867981607869067,High School,London,4.0,M
38.0,No,5.9558576208596135,4280.300143092114,Married,Urban,0.1917130139075187,College,London,5.0,M
35.0,Yes,4.345286586287772,4832.784604974282,Single,Urban,0.006467565355948723,Graduate School,New Castle,3.0,F
44.0,Yes,5.808560970498653,4649.857476489982,Single,Urban,-0.9298331046390287,College,New Castle,3.0,M
26.0,Yes,4.143890031743792,4888.202515776865,Divorced,Suburban,0.26194121011442073,College,London,3.0,M
35.0,No,8.147763436147459,1978.7900390239852,Single,Rural,-0.14455889277427608,High School,Manchester,5.0,F
44.0,No,7.3648539340976455,3156.999870381102,Married,Rural,0.1346100327675068,High School,New Castle,5.0,F
29.0,Yes,5.374570591378855,3821.083452169835,Divorced,Urban,0.15821406296395132,College,New Castle,3.0,M
29.0,Yes,4.353216786516067,4935.60520218232,Married,Suburban,-0.16353599309271144,College,London,3.0,
24.0,Yes,5.83859264272713,5555.2081278253,Married,Urban,-0.6885093472003885,College,New Castle,2.0,F
34.0,No,6.192082474401402,5963.030993574257,Single,Rural,0.4115542791422353,College,Manchester,2.0,M
7.0,Yes,6.432302657348374,3360.3837293205042,Divorced,Urban,0.21495164091425228,,Manchester,2.0,M
33.0,No,6.20259902559247,5055.775881246744,Married,Rural,0.5491300158415886,College,New Castle,3.0,F
39.0,Yes,5.5098911666123165,4679.739419992191,Single,Urban,-0.06189789745746452,Graduate School,London,3.0,M
27.0,Yes,5.9886138513569955,4141.287797272124,Divorced,Urban,-0.2636178092446357,College,New Castle,2.0,F
30.0,Yes,5.023678520408233,3980.2844147203614,Single,Urban,0.24602679486949855,Graduate School,London,4.0,M
37.0,Yes,4.338833885145265,4434.765460960729,Divorced,Urban,0.15784615442678168,Graduate School,Manchester,3.0,F
28.0,No,6.098405395058537,4340.993347067711,Married,Rural,0.05147500496256337,College,New Castle,2.0,F
22.0,Yes,4.156884046138382,2947.6720558348457,Divorced,Suburban,1.1452328907568297,Graduate School,New Castle,7.0,F
19.0,Yes,4.441219415587427,6003.54022505507,Single,Suburban,0.1406940967518123,High School,London,6.0,M
37.0,Yes,2.5257656477743042,6439.239456286214,Divorced,Urban,0.060189020785744146,High School,London,6.0,M
40.0,Yes,3.853489401999944,5003.206832636518,Divorced,Suburban,-0.19438826620650346,High School,London,6.0,F
29.0,Yes,5.914275848783608,4658.778974779525,Divorced,Urban,-0.14283714938838454,High School,New Castle,3.0,F
25.0,Yes,5.264094612567919,5290.367631693118,Single,Suburban,0.1574531713928944,College,Manchester,4.0,M
41.0,No,6.225913051006573,5391.238054764669,Married,Rural,0.1660546454441485,College,New Castle,2.0,F
29.0,No,6.03325014449442,6144.277521727589,Married,Rural,0.8491844246500938,High School,London,3.0,F
32.0,Yes,2.7195228653429164,3412.0379178061207,Divorced,Urban,0.7825376618771441,High School,Manchester,8.0,M
31.0,Yes,4.474737628663223,5469.44773754242,Single,Urban,-0.3773030344889122,College,New Castle,5.0,M
37.0,No,6.203645604073049,4548.6914494475095,Married,Rural,0.7887779747369515,Graduate School,London,6.0,F
39.0,Yes,2.714447552820146,5749.716754216507,Married,Urban,-0.0023786461829584105,High School,New Castle,6.0,F
21.0,Yes,6.354388495397425,4508.880327115743,Divorced,Suburban,-0.44210075640186974,Graduate School,New Castle,3.0,F
43.0,Yes,4.895939669729702,4852.986800346542,Divorced,Suburban,0.2795028288318834,High School,Manchester,3.0,F
38.0,Yes,4.280095283448302,6126.403960073218,,Rural,-0.3618142315104519,Graduate School,London,5.0,F
42.0,No,6.388222993093983,4430.763734331528,Divorced,Rural,0.7668906462488085,High School,London,6.0,F
31.0,No,6.347369489199166,4729.224235819823,Single,Suburban,-0.029016727516749996,Graduate School,London,2.0,M
24.0,No,3.545772256843877,7546.750962769378,Divorced,Suburban,0.640840106081332,High School,New Castle,4.0,F
20.0,No,6.228324794344256,5328.559244728366,Divorced,Rural,0.8453751375288877,High School,London,4.0,F
34.0,Yes,6.223125277310809,4051.0488671288276,Single,Suburban,-0.6193544618224078,High School,Manchester,0.0,F
31.0,No,6.592464366066788,3980.7836786328717,Married,Suburban,-0.04375778539578193,High School,London,3.0,M
35.0,No,6.516024789070072,3636.746642455958,Married,Rural,-0.4454747091464464,Graduate School,New Castle,4.0,M
28.0,Yes,4.615998433726622,3780.8891333824554,Single,Urban,-0.42855245362185157,College,Manchester,3.0,F
26.0,No,6.892635509988121,3990.266307661758,Divorced,Rural,0.31113681055631215,College,London,4.0,F
43.0,Yes,3.4818406136616824,4949.698486800658,Married,,-0.024551844696616837,College,London,4.0,M
26.0,No,4.764091080211169,6008.926155146139,Divorced,Urban,0.25548954774585997,College,New Castle,3.0,F
14.0,Yes,5.736812356828566,3724.2961444430666,Divorced,Urban,0.2893442173256222,High School,London,4.0,F
20.0,,5.734671024869417,5343.124485295225,Divorced,Rural,0.5424420680561644,College,Manchester,4.0,F
29.0,Yes,3.6636044101220255,5256.687371088321,Single,Urban,0.2056062739389812,High School,,6.0,F
27.0,Yes,4.640154683002027,3846.9541479824043,Married,Urban,0.13109903892613609,High School,Manchester,4.0,F
20.0,Yes,1.0631646415317304,5398.896925466649,Divorced,Suburban,-0.14009259827876064,College,Manchester,5.0,F
25.0,Yes,6.78944572370793,4391.690075857816,Single,Urban,0.004474228467679198,College,New Castle,3.0,M
25.0,Yes,4.661701867778032,4906.958577845833,Single,Urban,-0.04914400665499119,College,London,4.0,F
18.0,Yes,2.606584119819128,6790.32596265139,Divorced,Urban,-0.0008502166785800958,College,New Castle,6.0,F
35.0,Yes,3.858719171017234,4981.056801433429,Single,Urban,-0.1622958848281742,Graduate School,New Castle,,M
16.0,Yes,4.583475784967425,5092.05935529631,Married,Rural,-0.7104641299334751,Graduate School,New Castle,3.0,F
25.0,Yes,4.486344356894791,4404.271184764026,Single,Urban,0.2644916312771838,Graduate School,London,4.0,F
26.0,Yes,5.585189606869075,3557.7973222148657,,Rural,0.2823669332087375,High School,,4.0,M
25.0,Yes,4.536844560453536,5518.143097504999,Divorced,Urban,-0.7854589170449162,High School,New Castle,3.0,M
33.0,Yes,3.573819976935016,5229.690552575215,Divorced,Urban,-0.04285756294767801,High School,London,5.0,F
19.0,Yes,5.780415267583822,4992.446515800789,Single,Urban,0.30049440310866893,High School,London,5.0,M
36.0,Yes,7.286651379694001,4565.007601770146,Married,Suburban,-0.7106702559623017,High School,New Castle,0.0,M
22.0,No,3.0746895853468716,7139.582007596431,Single,Urban,0.7052303999581593,College,Manchester,4.0,M
36.0,No,5.1894618710905815,5952.594159513705,,Suburban,0.2975440939753834,College,New Castle,2.0,F
17.0,,7.069591700767605,5702.469034312617,Married,Urban,1.1808340179060226,High School,Manchester,3.0,M
31.0,Yes,5.704902256654949,4280.200250874906,Divorced,Rural,-0.13136602103738038,College,London,4.0,F
31.0,No,5.303217402004522,5593.651384927514,Married,Suburban,0.6006835567123378,Graduate School,London,5.0,F
27.0,Yes,4.692396349879927,4990.976463518201,Divorced,Urban,0.20201585878845404,Graduate School,Manchester,5.0,F
18.0,No,7.0669165919817445,3876.860094783294,Single,Rural,0.4878579863663755,College,London,5.0,M
34.0,Yes,3.6618982768021926,6298.974822323676,Married,Suburban,-0.22443388646869739,College,New Castle,5.0,F
7.0,No,5.047883474369334,4797.246922098508,Single,Suburban,0.5419325143149605,College,Manchester,6.0,F
34.0,Yes,4.781056308457117,2886.6360366394283,Divorced,Urban,0.20372440955416465,College,New Castle,3.0,F
37.0,Yes,3.160926932358109,6099.82967303082,Single,Rural,0.4671896277519516,Graduate School,New Castle,6.0,F
36.0,No,4.173944537076702,6539.635372102953,Married,Rural,0.31780011788894064,High School,Manchester,3.0,F
24.0,Yes,4.500737836744374,4401.581261418651,Divorced,Urban,0.21974044730643885,College,London,5.0,F
30.0,No,4.242532489141103,5099.961198578875,Married,Suburban,-0.13714618721038568,College,Manchester,5.0,M
25.0,Yes,5.359859677944157,3000.1333863862415,Divorced,Urban,0.856784157666604,College,Manchester,4.0,F
26.0,Yes,6.394744843164334,5106.406056655655,Divorced,Urban,0.49261500851429574,High School,Manchester,4.0,F
24.0,Yes,5.66223428079525,6233.541816362279,Single,Suburban,-0.7889685763015186,Graduate School,London,4.0,M
21.0,Yes,3.116597018017995,4411.6371113651785,Single,Rural,,High School,New Castle,5.0,F
26.0,No,4.622936375187383,6614.704178414255,Divorced,Suburban,0.3331667637804975,Graduate School,Manchester,3.0,F
15.0,Yes,3.9003080247066046,4048.8206375719196,Divorced,Suburban,0.31444930390985754,High School,,6.0,F
35.0,No,5.0166732953264646,5220.897321942831,Married,Rural,0.44650678010994027,High School,New Castle,6.0,F
32.0,No,6.214679649078742,4456.483047246895,Single,Rural,-0.02461368590448393,College,New Castle,4.0,M
23.0,No,6.225982844888121,3828.9384152859475,Divorced,,-0.30042893349272826,High School,London,4.0,M
32.0,Yes,4.804839375349842,5106.250423955354,Divorced,Suburban,0.1836664097442048,College,Manchester,3.0,M
45.0,Yes,4.761994821076165,6195.241932174334,Single,Urban,-0.7620153907427568,High School,London,4.0,F
18.0,Yes,6.233866680560607,4319.543139741066,Single,Suburban,0.42953329150788755,College,Manchester,3.0,M
32.0,No,6.815156958977832,5103.763873442617,Married,Rural,0.9197663275789647,College,London,4.0,F
30.0,No,6.92657482550099,3936.5033970491804,Married,,0.3696588875128737,College,,5.0,F
17.0,No,8.704410217441769,2520.1103832275853,Married,Suburban,0.5806674104328049,Graduate School,New Castle,6.0,F
27.0,No,6.704894699452875,3845.7014563789257,Single,Rural,-0.1841140755320444,College,Manchester,3.0,F
21.0,No,7.46977095721063,4789.619831531521,Married,Rural,0.46383512416116673,High School,New Castle,2.0,F
40.0,Yes,5.8725249559480845,3671.1907774661304,Divorced,Suburban,0.2018396476513002,College,New Castle,4.0,F
34.0,Yes,5.975165914515914,4714.223054262169,Single,Rural,-0.2728234012965774,College,Manchester,3.0,M
25.0,No,6.0255763207673345,4590.545794525335,Divorced,Rural,0.1641167727347218,High School,New Castle,4.0,F
26.0,No,8.140781561322624,3729.207505958281,Divorced,Rural,0.4113411810452079,Graduate School,Manchester,3.0,M
21.0,Yes,4.330523687001684,4878.715120995144,,Suburban,0.22951006825110115,Graduate School,New Castle,6.0,M
32.0,Yes,4.894978663547935,5082.156659863276,Single,Urban,-0.6803488390385526,High School,Manchester,3.0,M
23.0,No,3.014052575321118,7572.318427432109,Married,Suburban,-0.38234653491685355,College,New Castle,0.0,F
