Sex,Renew,Marital Status,Years after high school graduation,Location Code,Monthly Income,Education Level,Online Activity,Brand Loyalty,City,Years with Company
M,Yes,Divorced,31.0,Urban,4559.459654390702,Graduate School,5.008638374714886,0.37014582743207086,Manchester,3.0
F,No,Divorced,40.0,Rural,4045.9572164533374,Graduate School,6.891901286143078,-0.10205498598084835,Manchester,2.0
M,No,Married,33.0,Urban,3387.1293146408675,Graduate School,4.487067132371546,-0.2091486001168885,London,4.0
,Yes,Divorced,32.0,Urban,4480.517841297682,High School,5.202891491092992,-0.20734175781359818,London,4.0
M,Yes,Married,37.0,Suburban,4173.954461596726,Graduate School,6.455568761462789,0.7951718149478418,New Castle,2.0
F,Yes,Married,34.0,Urban,3593.1223596990462,College,3.3892643234617283,-0.6393929214138204,New Castle,3.0
M,Yes,Divorced,30.0,Urban,4732.943967540888,High School,6.781736308717085,0.5511150225146678,London,3.0
F,Yes,Married,34.0,Urban,3189.8033587885743,High School,4.525177028742041,0.15589032553999135,London,7.0
M,Yes,Divorced,50.0,Suburban,3716.238353800846,Graduate School,4.0221612602151415,0.17318176633518606,London,3.0
F,Yes,Single,28.0,Suburban,4313.121635306874,Graduate School,5.178610493330398,-0.6848194584112435,London,4.0
F,Yes,Divorced,26.0,Rural,4763.526667421518,High School,3.2919438583323286,-0.558708763905489,New Castle,2.0
F,Yes,Single,28.0,Urban,4534.7814855317565,College,5.191567721390932,0.6872675423423029,New Castle,5.0
F,No,Married,18.0,Rural,5269.907032640696,High School,6.404491613466228,0.02690349546311486,Manchester,4.0
F,Yes,,24.0,Urban,4747.340900320636,College,4.947570163390019,0.8901685735449163,London,2.0
M,No,Married,29.0,Rural,3891.6002072777937,College,5.831842702001776,-0.8114390149897309,Manchester,4.0
M,No,Married,,Rural,4129.177213203769,Graduate School,6.480484514512724,-0.043823185223543476,London,2.0
F,No,Married,32.0,Rural,4467.222077834616,College,5.394818980580418,0.3541169069277587,Manchester,8.0
M,No,Divorced,56.0,Rural,2733.2295986104464,Graduate School,5.140669980724957,-0.14288752771269636,London,3.0
M,No,Divorced,22.0,Rural,5198.522525362605,Graduate School,5.20004649768226,-0.8286549077501101,New Castle,3.0
M,No,Married,10.0,Rural,6842.460601101575,High School,7.512506320233031,,London,3.0
M,Yes,Single,17.0,Urban,4201.723039846983,College,5.610280509382555,-0.186965310166885,New Castle,6.0
F,Yes,Single,23.0,Urban,4568.510944538219,High School,5.4251003282849934,0.4243209140247778,London,2.0
F,No,Married,17.0,Rural,6645.988886969117,College,7.86765865680155,-0.27883380226509835,New Castle,2.0
M,Yes,Single,49.0,,3962.7671869277283,High School,7.278101254728272,0.14728045590825675,London,4.0
M,Yes,Divorced,36.0,,3989.660324196681,Graduate School,6.898584444141276,-0.8661524515030604,Manchester,5.0
F,Yes,Single,22.0,Urban,4103.655428738035,College,6.847182978612424,0.053216852095935074,London,4.0
M,No,Divorced,38.0,Rural,3877.299031652645,Graduate School,6.45268110196262,0.21069605716234557,New Castle,3.0
F,No,Married,23.0,Rural,5165.84426912476,High School,5.822151030033978,-0.08368574219486137,New Castle,3.0
M,Yes,Divorced,28.0,Urban,4312.771293835614,High School,5.312270168942139,-0.5617339229602409,London,4.0
F,Yes,Single,26.0,Suburban,4606.375310376565,High School,6.462911344503917,0.4110846801164946,Manchester,3.0
M,No,Divorced,33.0,Rural,4882.363420222694,Graduate School,5.2171099831514605,0.5162765526963842,London,4.0
F,No,Married,21.0,Suburban,,Graduate School,7.029102757871656,-0.12426791936845466,Manchester,3.0
F,Yes,Married,42.0,Urban,4189.966689912167,High School,5.075089195856148,0.474983025765052,New Castle,1.0
F,Yes,Single,27.0,Urban,4191.289355937174,College,8.426330330507183,1.0953968222340522,New Castle,9.0
F,No,Married,37.0,Suburban,4141.8609654877955,Graduate School,7.084230288526087,-0.4841845301434494,New Castle,5.0
M,,Single,32.0,Suburban,3499.6681328513796,High School,5.667405242829918,-0.5539282764931146,London,4.0
F,No,Married,29.0,Suburban,4821.723281751472,High School,6.188581396235568,0.06453499413347644,Manchester,4.0
M,Yes,,21.0,,2941.1098987045684,Graduate School,5.262191579500152,-0.11094583432942261,New Castle,6.0
M,No,Married,18.0,Rural,5483.242790492359,High School,6.9793960277805684,-0.2185858990163374,London,5.0
F,No,Married,46.0,Rural,4083.107437757686,Graduate School,5.424918715025925,0.7922062813378495,Manchester,5.0
F,Yes,Divorced,36.0,Urban,3870.1808598677308,Graduate School,6.0783613181250224,-0.41832486655900625,London,3.0
F,Yes,Divorced,29.0,,5109.297672396087,Graduate School,4.172886820005619,0.591919034701059,Manchester,3.0
M,,Married,19.0,Rural,5311.677324824091,Graduate School,6.064019968022483,0.5516073276535871,London,3.0
M,Yes,Single,24.0,Suburban,3506.0513886504177,High School,4.516248371100775,-0.4471996451489824,Manchester,4.0
F,No,Married,46.0,Suburban,3820.834073095997,High School,5.715808915494666,0.8618802611359964,New Castle,7.0
F,No,Married,14.0,Rural,5827.214831732246,College,6.702256326901895,-0.5000692746329314,Manchester,6.0
F,Yes,Divorced,50.0,Suburban,3672.218907871571,High School,6.43043123555297,0.19075820484948133,Manchester,5.0
F,No,Married,34.0,Rural,4148.700265265664,High School,5.38266871920351,0.7294601286605789,Manchester,4.0
M,Yes,Single,40.0,Urban,3257.414145077634,Graduate School,5.426061504180213,0.12575820291641923,New Castle,1.0
M,Yes,Single,35.0,Urban,3659.9262118577017,College,6.078321115595749,-0.01227221101026795,New Castle,3.0
,No,Divorced,31.0,Rural,3767.126983347552,Graduate School,4.914856115527559,0.30441093920451723,New Castle,2.0
M,Yes,Divorced,22.0,Urban,4173.084604553883,High School,6.109764714432933,-0.23665415109748195,New Castle,5.0
F,No,Divorced,30.0,Suburban,5105.924619825092,Graduate School,5.7117637894368265,-0.466337431067891,London,6.0
M,Yes,Single,25.0,Suburban,3256.2769215204216,Graduate School,5.229513666433447,-0.4586259522086835,Manchester,7.0
M,Yes,Divorced,32.0,Suburban,3276.44617197517,High School,6.996582992908828,-0.19567374970626433,New Castle,7.0
M,No,Single,29.0,Suburban,4402.164519600606,Graduate School,7.546259716635248,-0.711141715600987,New Castle,0.0
M,Yes,Single,35.0,Suburban,3790.982096302834,Graduate School,4.251797473328621,-0.02165731559400691,London,4.0
M,No,Divorced,33.0,Rural,5055.330863954249,High School,5.692663157775841,,New Castle,5.0
F,Yes,Single,39.0,Urban,3424.5708816032,High School,5.351112093983618,0.05554852595495684,New Castle,6.0
F,Yes,Married,14.0,Urban,4890.419712627896,Graduate School,8.276776536163993,1.0088575865876976,Manchester,3.0
M,Yes,Divorced,34.0,Suburban,3422.5017327004703,College,8.561051983125324,-0.43114395605440503,London,5.0
M,No,Married,27.0,Suburban,5048.883986051967,Graduate School,6.593635029404725,,New Castle,6.0
M,No,Divorced,48.0,Rural,3570.417670781252,High School,4.891496027842041,-0.007743936651535786,London,4.0
M,Yes,Divorced,21.0,Urban,3843.2988515375796,Graduate School,3.083921907009831,-0.33502902739430335,New Castle,5.0
F,Yes,Single,48.0,Urban,2978.6237681077937,Graduate School,7.8045655695939615,0.3534772813399967,Manchester,4.0
M,No,Married,21.0,Rural,6641.755708152567,High School,7.940728763474887,-0.8215141798093862,New Castle,3.0
F,Yes,Divorced,37.0,Urban,3784.3475590530807,Graduate School,6.346181563591057,0.008275996940164392,Manchester,2.0
M,Yes,Divorced,26.0,Rural,4585.912759930695,College,3.511493086151373,0.015876028339637603,London,
F,No,Single,25.0,Suburban,3075.4009753132336,High School,5.599372265488868,-0.6060982377257405,Manchester,4.0
M,No,Married,34.0,Rural,4013.8825966552977,College,5.00384756736562,0.23780921469837063,New Castle,5.0
M,No,Married,41.0,Suburban,4012.205142704493,College,6.344538847265283,-1.1735881138606892,Manchester,3.0
M,Yes,Married,19.0,Suburban,6956.687513897625,Graduate School,7.64339923313793,0.8418421659402922,London,3.0
F,Yes,Single,39.0,Rural,4412.581781198756,High School,7.181766433417558,0.16266889639086393,London,5.0
F,Yes,Married,27.0,Urban,4344.044931670305,Graduate School,5.245417731408174,0.2133507033640658,New Castle,1.0
F,Yes,Single,32.0,Urban,3434.015732819377,Graduate School,6.180171068447882,0.27291808489991015,New Castle,6.0
M,Yes,,28.0,Suburban,4102.9067936195515,Graduate School,5.735764129688261,0.49731679977900645,Manchester,1.0
F,Yes,Married,27.0,Suburban,4088.7429704933297,High School,4.064372915631557,0.7911442345158427,London,5.0
M,Yes,Single,27.0,Urban,3963.027040884051,Graduate School,7.32437567901298,-0.5485600278122928,Manchester,5.0
M,Yes,Single,24.0,Urban,4999.563201743524,Graduate School,6.277213649312903,-0.25182533797777507,Manchester,6.0
M,Yes,Single,34.0,Suburban,3721.6014418132468,College,7.010822875535255,0.7146816056099053,,2.0
M,Yes,Divorced,27.0,Suburban,3973.634501311065,College,4.8355286022661765,0.09518609371447347,,4.0
F,Yes,Divorced,7.0,Urban,4289.598833548512,College,4.45847929022371,-0.07272627392785352,London,6.0
M,Yes,Married,26.0,Suburban,4511.813669301992,College,6.4038988182130865,-0.5461443822336861,New Castle,3.0
M,Yes,Married,30.0,Urban,3377.7580106632404,Graduate School,4.808271492019225,-0.37517313947287056,Manchester,3.0
M,Yes,Single,4.0,Suburban,4256.411544975794,Graduate School,4.615555670371561,-0.5349769021409614,New Castle,3.0
F,,Single,31.0,Rural,4261.017692644968,College,4.285216952170512,0.35502311149919985,New Castle,0.0
F,No,Married,27.0,Urban,6089.5420001968705,College,6.5991884532673915,-0.6178844685978774,London,2.0
M,,Single,31.0,Suburban,3418.965439903125,College,7.383148580467226,0.14189703066154027,Manchester,5.0
M,No,Divorced,30.0,Suburban,4459.322592460856,High School,5.3453780781504765,-0.754705345187823,Manchester,4.0
F,No,Single,42.0,Rural,4675.908094695799,Graduate School,6.62732090137111,0.6454723894525947,Manchester,5.0
F,No,Married,27.0,Urban,5841.182097508361,College,7.293739443670928,0.7809808578882864,Manchester,5.0
M,No,Married,37.0,Rural,4719.089163517482,Graduate School,6.17232844611358,0.12827033442290248,New Castle,4.0
M,No,Divorced,26.0,Rural,6010.486027585434,Graduate School,8.120158411557679,-0.23419806941001156,Manchester,3.0
F,Yes,Single,17.0,Rural,5099.984127147059,High School,4.711300982967851,0.04895158306800821,New Castle,1.0
M,No,Married,23.0,Rural,4766.368207117575,High School,6.544827403692315,-0.7568653547936058,Manchester,3.0
M,Yes,Divorced,34.0,Suburban,3202.4576430147213,College,5.046762656882146,-0.10729024124121046,London,4.0
M,Yes,Single,29.0,Urban,5098.563498660753,College,6.836292584588143,-0.24025153574408636,New Castle,4.0
M,Yes,Married,35.0,Urban,4145.4336208355635,College,4.0464423300341865,-0.1004445938001178,Manchester,2.0
M,Yes,Married,28.0,Suburban,3541.1305095124403,College,3.814584430743786,0.17373062133985487,London,4.0
F,No,,32.0,Suburban,5669.813340581321,College,6.892495171911601,-0.516423523014859,Manchester,4.0
M,Yes,Single,29.0,Urban,4541.829466886757,High School,4.39535516091967,-0.488436171560311,New Castle,3.0
M,No,Divorced,20.0,Rural,,High School,6.541475457787314,0.34620101896451905,New Castle,3.0
F,,Married,24.0,Suburban,3786.3617515382116,Graduate School,7.56887833725881,0.027014131594651977,London,5.0
F,Yes,Divorced,28.0,Suburban,3785.3901554585937,High School,6.142770437560209,-0.4582282328034511,Manchester,3.0
M,Yes,Single,5.0,Suburban,4804.966963985,High School,5.7031201490387575,0.9387928140332754,London,2.0
M,No,Divorced,31.0,Suburban,5749.794885609801,Graduate School,5.689805499820403,0.6867168818504121,London,2.0
,No,Divorced,34.0,Rural,4703.365770889234,Graduate School,5.554147878994523,1.2964344030377464,Manchester,5.0
M,No,Single,43.0,Rural,3803.3755480977597,High School,6.007074636819088,-0.030356969819702928,New Castle,3.0
F,Yes,Divorced,16.0,Urban,3546.039610693283,College,2.6285297545781927,0.09429801962872954,New Castle,3.0
F,No,Divorced,31.0,Rural,3829.597599826275,College,4.787266604786546,-0.40266584439649583,Manchester,6.0
F,No,Married,24.0,Urban,4955.926332708862,Graduate School,6.978763215363967,,London,3.0
M,Yes,Divorced,41.0,Rural,2820.741636840905,High School,2.191461146869735,0.5390239622494708,Manchester,3.0
M,Yes,Single,48.0,Suburban,3894.442347400709,High School,7.640771844802468,-0.6236554749358331,Manchester,3.0
F,Yes,Divorced,14.0,Urban,4238.449356026098,College,3.1064983798308767,0.13448680358368176,Manchester,2.0
F,No,Single,35.0,Suburban,2557.41879242124,College,3.63508841958228,0.17383961063793682,London,3.0
F,Yes,Divorced,19.0,Urban,4750.177461424408,High School,4.01962090868539,0.2804711675642919,New Castle,5.0
F,No,Married,18.0,Suburban,7179.810656026517,High School,7.522987751618523,-0.22381423342001705,London,5.0
F,No,Married,24.0,Rural,4642.25016847724,College,5.886736021058048,-0.39726495897123115,New Castle,7.0
F,No,Divorced,28.0,Suburban,3923.379592554541,,4.218345572255709,0.5108996066719683,Manchester,6.0
F,No,Divorced,36.0,Rural,3879.563676314771,Graduate School,4.982938475498657,0.6033137115684891,New Castle,4.0
M,Yes,Single,23.0,Suburban,3991.477328541647,High School,5.877652180787139,0.02730429725104523,Manchester,6.0
M,No,Divorced,11.0,Urban,6046.481892761721,College,6.254545988685005,0.20733933435644386,New Castle,3.0
M,Yes,Single,32.0,Urban,3822.9853641566096,Graduate School,4.86307650339113,0.945305013066073,London,2.0
F,Yes,Married,30.0,Suburban,3036.3878017211528,College,4.0235872675531565,0.013827890132693397,,5.0
F,Yes,Single,34.0,Urban,4860.449619356407,College,4.340100512166468,-0.1368122485321948,New Castle,2.0
M,No,Married,24.0,Suburban,5727.252673729998,Graduate School,6.847404072402046,-0.011968562964164865,Manchester,4.0
F,Yes,Divorced,34.0,Urban,3669.507106820108,Graduate School,6.722784324237014,-0.4481477437555491,London,4.0
M,No,Single,24.0,Suburban,4839.555050378587,High School,7.285111571001599,0.11089951630166847,New Castle,4.0
M,No,Married,30.0,Rural,4405.953067451702,Graduate School,5.774081735874784,-0.14038010864374467,New Castle,5.0
M,No,Divorced,31.0,Suburban,4746.489783891267,High School,6.117162752587694,0.08015063505553575,Manchester,5.0
M,Yes,,18.0,Urban,4813.845156590309,High School,4.897239156726005,-0.6690674415972248,Manchester,3.0
,Yes,Single,38.0,Urban,2582.3682933298905,College,5.361703813259785,-0.5762029076393458,London,6.0
M,No,Divorced,12.0,Rural,6469.786098579136,High School,7.76651148633733,0.3128738681261792,London,3.0
F,Yes,Single,41.0,Suburban,2470.6785253659486,Graduate School,1.7308356165733594,-0.8360805322974564,New Castle,2.0
M,No,Married,31.0,Rural,6211.194515001386,High School,6.04364618333593,-0.03491320986690249,Manchester,5.0
M,Yes,Divorced,17.0,Suburban,4250.655972736916,Graduate School,4.046334972212653,0.7652523280888649,London,0.0
F,No,Divorced,36.0,Suburban,5139.835114314863,College,5.769221512316688,-0.22094310839813927,New Castle,3.0
F,Yes,Single,25.0,Urban,4914.808959602624,High School,5.018309820148558,-1.1872980261045099,Manchester,1.0
M,Yes,Divorced,24.0,Urban,3970.0156706067028,Graduate School,5.74965544240669,0.484471090250791,New Castle,3.0
F,No,Married,28.0,Rural,4328.46139777039,College,4.175318663498862,-0.5144189005109748,Manchester,3.0
F,Yes,Divorced,40.0,Urban,2903.3456141778297,High School,5.929715748565638,-0.3255545727825666,London,4.0
M,No,Divorced,33.0,Suburban,4795.6576156131,Graduate School,6.519165236834056,0.20290435238566243,London,2.0
F,Yes,Single,28.0,Urban,3494.446655503475,Graduate School,3.025822196526159,0.49724176631121564,New Castle,4.0
M,Yes,Divorced,29.0,Suburban,3799.577422644753,High School,4.367553586117111,0.005446792945893935,Manchester,4.0
F,No,Married,25.0,,5108.30000934445,College,6.684606457580301,0.02401129634454357,Manchester,5.0
F,No,Married,32.0,Urban,4009.6837191452664,High School,6.853708239702074,-0.05446287765246228,Manchester,3.0
F,Yes,Single,26.0,Urban,3240.3034194817383,College,3.916234675395955,-0.42511771873288706,London,7.0
M,Yes,Divorced,50.0,Rural,3269.189055149211,Graduate School,6.588652241764066,0.41229790687385165,Manchester,7.0
F,Yes,Single,38.0,Suburban,3209.296403740616,College,6.407730432977914,-0.19345145984094744,London,4.0
F,No,Married,23.0,Rural,5860.632133823409,High School,6.803185946525636,-0.00921383115433774,Manchester,3.0
M,No,Married,36.0,Suburban,4106.311554725034,Graduate School,6.1612727442759,0.1351850376240977,London,4.0
F,Yes,Single,19.0,Urban,4726.9113875237545,High School,5.183486517015421,-1.1462416736368037,London,4.0
F,No,Divorced,35.0,Suburban,4263.968764311685,Graduate School,5.571169529576502,-0.20826546391705925,London,4.0
M,No,Married,27.0,Suburban,4080.1983283044788,High School,5.514724869151629,-0.6610050966574241,Manchester,2.0
F,Yes,Single,33.0,Urban,4900.1668507673885,Graduate School,3.9222919356101853,0.7066943221952603,Manchester,3.0
F,No,Married,22.0,Rural,5466.404977871969,College,6.681092349290077,0.24497356652823327,London,7.0
M,Yes,,36.0,Suburban,3841.1133715197457,High School,3.7779374407782496,0.6658511619289361,Manchester,2.0
M,No,Divorced,26.0,Rural,4053.502522344399,High School,4.139855036488698,0.05700610370658388,Manchester,5.0
M,No,Single,37.0,Suburban,3405.960487620852,Graduate School,5.537109472920304,-0.29903391896265286,Manchester,4.0
M,No,Single,38.0,Rural,3268.1017395807607,College,4.637258904858403,0.5060161960806332,Manchester,5.0
F,Yes,Divorced,31.0,Urban,4859.538077866439,High School,6.784211383453027,0.4350590973967832,Manchester,3.0
F,No,Married,32.0,Rural,3836.8214187592944,College,7.8062661922187555,-0.04080711764677804,,3.0
F,Yes,Single,30.0,Urban,4937.52221765414,College,7.109360468226634,-0.3835625762567665,New Castle,3.0
F,Yes,Married,25.0,Suburban,4531.494706911602,High School,7.486475344926793,0.09027597883049328,London,2.0
M,No,Divorced,16.0,Suburban,4957.965489780244,Graduate School,6.729533625926153,0.4897316741352691,Manchester,7.0
F,Yes,Divorced,10.0,Rural,4496.829630616782,High School,4.082198918585173,0.8835316494901698,Manchester,3.0
M,,Divorced,18.0,Urban,4946.695598149547,Graduate School,3.974173183536547,0.10368158695016608,London,4.0
F,No,Married,37.0,Urban,4373.529498201994,High School,5.590790047182899,0.05663622450823699,New Castle,2.0
F,Yes,Married,33.0,Suburban,4819.789230420846,Graduate School,7.0147138507234175,,London,5.0
