age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
22.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,30.0,United-States,<=50K
55.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,55.0,United-States,>50K
19.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,40.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,25.0,United-States,<=50K
23.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,23.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Female,15.0,United-States,<=50K
42.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,40.0,United-States,>50K
22.0,State-gov,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,10.0,United-States,<=50K
18.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,20.0,United-States,<=50K
34.0,Private,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
30.0,Private,Assoc-acdm,12.0,Separated,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
62.0,Self-emp-not-inc,Some-college,10.0,Widowed,Farming-fishing,Unmarried,White,Female,50.0,United-States,<=50K
51.0,Private,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.0,United-States,<=50K
34.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,30.0,United-States,<=50K
28.0,Self-emp-not-inc,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,40.0,United-States,<=50K
56.0,Private,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40.0,United-States,<=50K
46.0,Private,HS-grad,9.0,Divorced,Tech-support,Not-in-family,White,Female,30.0,United-States,<=50K
23.0,Local-gov,Some-college,10.0,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40.0,Guatemala,<=50K
33.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,30.0,United-States,<=50K
27.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,40.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,20.0,United-States,<=50K
18.0,,HS-grad,9.0,Never-married,,Own-child,White,Male,60.0,United-States,<=50K
37.0,Local-gov,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
39.0,Local-gov,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,40.0,United-States,<=50K
26.0,Private,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,Black,Female,40.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,60.0,United-States,<=50K
34.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50.0,United-States,<=50K
33.0,Private,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,40.0,United-States,<=50K
33.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,30.0,United-States,<=50K
20.0,Private,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,8.0,Mexico,<=50K
26.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,20.0,United-States,>50K
17.0,Private,11th,7.0,Never-married,Sales,Own-child,White,Female,20.0,United-States,<=50K
31.0,Private,Some-college,10.0,Divorced,Sales,Own-child,White,Female,35.0,United-States,<=50K
34.0,Private,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
23.0,Private,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,40.0,Mexico,<=50K
39.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,45.0,United-States,>50K
22.0,,HS-grad,9.0,Never-married,,Own-child,White,Female,40.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,20.0,United-States,<=50K
40.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,35.0,United-States,<=50K
68.0,,Some-college,10.0,Never-married,,Unmarried,Black,Female,40.0,United-States,<=50K
27.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,45.0,United-States,>50K
54.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,40.0,United-States,>50K
23.0,Private,HS-grad,9.0,Divorced,Priv-house-serv,Unmarried,White,Female,40.0,United-States,<=50K
38.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,48.0,United-States,>50K
54.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,35.0,United-States,<=50K
40.0,Private,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,42.0,United-States,<=50K
19.0,Private,10th,6.0,Never-married,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
21.0,,HS-grad,9.0,Never-married,,Other-relative,White,Male,60.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40.0,United-States,<=50K
41.0,Private,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.0,United-States,>50K
26.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
35.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,45.0,United-States,<=50K
70.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,25.0,United-States,<=50K
45.0,Private,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,40.0,United-States,<=50K
83.0,Private,HS-grad,9.0,Widowed,Protective-serv,Not-in-family,White,Male,55.0,United-States,<=50K
59.0,Private,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
18.0,Private,9th,5.0,Never-married,Other-service,Own-child,Black,Male,15.0,United-States,<=50K
31.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
43.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,45.0,United-States,>50K
24.0,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
33.0,Private,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50.0,United-States,<=50K
48.0,Local-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,52.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.0,Dominican-Republic,<=50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
25.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,25.0,Mexico,<=50K
53.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,40.0,United-States,>50K
66.0,Self-emp-not-inc,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.0,United-States,<=50K
31.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,>50K
30.0,State-gov,Bachelors,13.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,40.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,40.0,United-States,<=50K
74.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
40.0,Private,Some-college,10.0,Separated,Other-service,Not-in-family,White,Female,40.0,United-States,<=50K
26.0,Private,10th,6.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40.0,United-States,<=50K
53.0,Private,Assoc-acdm,12.0,Never-married,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
29.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40.0,South,<=50K
42.0,Private,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Male,40.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,32.0,United-States,<=50K
62.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,24.0,United-States,<=50K
33.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
21.0,Private,HS-grad,9.0,Never-married,Transport-moving,Own-child,Black,Male,20.0,United-States,<=50K
46.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
25.0,Private,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40.0,United-States,<=50K
29.0,Private,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,40.0,Mexico,<=50K
29.0,Federal-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,48.0,United-States,<=50K
50.0,Private,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,40.0,United-States,<=50K
40.0,Private,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,40.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,45.0,United-States,<=50K
54.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
29.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
49.0,Private,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,40.0,United-States,<=50K
46.0,Private,11th,7.0,Widowed,Other-service,Not-in-family,White,Female,27.0,El-Salvador,<=50K
71.0,Self-emp-not-inc,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,8.0,United-States,<=50K
27.0,Private,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,80.0,United-States,<=50K
56.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
64.0,Private,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,60.0,Philippines,>50K
23.0,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,25.0,United-States,<=50K
36.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.0,United-States,>50K
39.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
26.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,40.0,United-States,<=50K
31.0,Federal-gov,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,40.0,United-States,<=50K
36.0,Private,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,>50K
25.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,50.0,United-States,<=50K
27.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
24.0,Private,12th,8.0,Never-married,Sales,Not-in-family,White,Male,40.0,United-States,<=50K
50.0,Self-emp-not-inc,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,20.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
24.0,Private,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40.0,United-States,<=50K
29.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,45.0,United-States,<=50K
31.0,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.0,United-States,<=50K
54.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,Italy,<=50K
20.0,Private,11th,7.0,Married-civ-spouse,Sales,Other-relative,White,Female,50.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,40.0,United-States,<=50K
28.0,Local-gov,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,30.0,United-States,<=50K
39.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.0,United-States,>50K
46.0,State-gov,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Separated,Exec-managerial,Unmarried,White,Female,42.0,United-States,<=50K
34.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,25.0,United-States,<=50K
44.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.0,United-States,>50K
34.0,Self-emp-inc,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,50.0,United-States,<=50K
28.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,50.0,United-States,>50K
38.0,Self-emp-inc,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.0,United-States,>50K
64.0,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,50.0,United-States,>50K
19.0,,Some-college,10.0,Never-married,,Own-child,White,Female,40.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,52.0,United-States,>50K
61.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
45.0,Private,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,40.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,40.0,United-States,<=50K
34.0,Private,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Male,30.0,United-States,<=50K
27.0,Private,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,60.0,United-States,<=50K
22.0,Private,10th,6.0,Never-married,Craft-repair,Unmarried,White,Male,40.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,40.0,United-States,<=50K
19.0,Private,11th,7.0,Never-married,Other-service,Other-relative,White,Female,15.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,40.0,United-States,<=50K
51.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.0,United-States,<=50K
20.0,State-gov,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,25.0,United-States,<=50K
42.0,Self-emp-not-inc,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.0,United-States,<=50K
40.0,,Bachelors,13.0,Never-married,,Own-child,White,Female,40.0,United-States,<=50K
25.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
40.0,Private,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,50.0,United-States,<=50K
41.0,,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,30.0,United-States,>50K
49.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,80.0,United-States,<=50K
46.0,Private,HS-grad,9.0,Separated,Machine-op-inspct,Own-child,Black,Female,40.0,United-States,<=50K
32.0,Self-emp-not-inc,HS-grad,9.0,Separated,Sales,Not-in-family,White,Male,50.0,United-States,<=50K
28.0,Private,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40.0,Mexico,<=50K
19.0,,HS-grad,9.0,Never-married,,Other-relative,Black,Male,20.0,United-States,<=50K
19.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,25.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Adm-clerical,Own-child,Black,Male,20.0,United-States,<=50K
39.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,55.0,United-States,<=50K
60.0,Self-emp-not-inc,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,30.0,United-States,<=50K
38.0,Private,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,50.0,Canada,>50K
36.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44.0,United-States,>50K
45.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,40.0,United-States,<=50K
30.0,Private,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,43.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,45.0,United-States,<=50K
48.0,State-gov,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Black,Female,24.0,United-States,<=50K
46.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,15.0,United-States,<=50K
43.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.0,United-States,>50K
25.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Own-child,Other,Male,40.0,United-States,<=50K
50.0,Private,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,40.0,United-States,<=50K
61.0,Self-emp-inc,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,55.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,50.0,United-States,<=50K
65.0,Local-gov,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
56.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,45.0,United-States,<=50K
43.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,80.0,Thailand,<=50K
55.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,50.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,40.0,United-States,<=50K
40.0,Private,Some-college,10.0,Divorced,Machine-op-inspct,Own-child,White,Male,32.0,United-States,<=50K
22.0,,Some-college,10.0,Never-married,,Own-child,White,Male,50.0,United-States,<=50K
20.0,Private,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.0,United-States,<=50K
46.0,Local-gov,12th,8.0,Married-civ-spouse,Other-service,Husband,White,Male,35.0,United-States,>50K
43.0,Private,HS-grad,9.0,Separated,Transport-moving,Unmarried,White,Male,40.0,Mexico,<=50K
46.0,Federal-gov,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,40.0,,<=50K
34.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,20.0,England,<=50K
35.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,35.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,41.0,United-States,<=50K
25.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,28.0,United-States,<=50K
44.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,35.0,United-States,>50K
35.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.0,United-States,<=50K
32.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
50.0,Private,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40.0,United-States,<=50K
20.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,15.0,United-States,<=50K
