Marital Status,Gender,Age,Brand Loyalty,Renew,Location Code,Hours Online,Education Level,City,Months with Company,Monthly Income
Single,Female,53.0,-0.12415326708474095,No,Rural,5.4601670874769415,High School,Udon,60.0,5508.740252603255
Single,Male,54.0,-0.34069967842849924,No,Rural,8.455304224530886,Graduate School,Khon Kaen,78.0,7153.1535802884555
Single,Male,58.0,-0.7047238599833199,Yes,Urban,6.1014159695562515,High School,Udon,56.0,3801.225632053413
Divorced,Male,57.0,-0.13745743896852042,No,Suburban,6.536770989801606,Graduate School,Mahasarakam,99.0,6705.2400577453545
Married,Male,47.0,-0.19366497305498592,Yes,Suburban,5.282197589214498,High School,Udon,49.0,3770.1690241049673
,Female,68.0,0.36583265229411577,Yes,Urban,6.145469516971159,High School,Mahasarakam,31.0,3640.468921856015
Married,Male,42.0,0.44493837918408163,Yes,,7.9365019670245704,High School,Mahasarakam,53.0,4645.55275352064
Divorced,Male,49.0,-0.2699771311300608,Yes,Urban,6.191485025842283,Graduate School,Udon,70.0,4512.898479725986
Divorced,Male,55.0,-0.23116871960914248,Yes,Urban,8.316684577247814,High School,Khon Kaen,50.0,4197.8075348828115
Single,Female,57.0,-0.030387669787964616,Yes,Urban,5.1220285797185685,High School,Udon,59.0,4142.121267044042
Single,Male,,-0.10401809520936411,Yes,Urban,5.304870585964532,Graduate School,Mahasarakam,82.0,
Single,Female,64.0,0.5146113810700037,Yes,Urban,5.311860988760859,High School,Mahasarakam,89.0,4993.917760460382
Divorced,Male,63.0,-0.5171468271893761,Yes,Urban,5.982193391320615,College,Udon,72.0,3597.9574004532224
Single,Female,51.0,0.29187571381107835,Yes,Urban,7.005169296620515,College,Khon Kaen,75.0,5244.701739838663
Single,Female,64.0,0.3524059320805745,Yes,Rural,5.519526998971843,Graduate School,Khon Kaen,30.0,4468.518407080459
Married,Male,42.0,0.252584272695359,Yes,Urban,3.814672270515093,High School,Khon Kaen,93.0,5397.360481397729
Single,Male,56.0,-0.2503662467512848,Yes,Urban,6.249585893319042,Graduate School,Mahasarakam,72.0,4795.0756235169565
Single,Male,49.0,0.15290823786182872,Yes,Urban,4.7866653217997355,Graduate School,Mahasarakam,48.0,5978.45055214821
Divorced,Female,57.0,0.19363557284024346,Yes,Suburban,4.90980014893063,High School,Mahasarakam,91.0,4779.084690066418
Divorced,Male,55.0,0.032034349592540146,No,Rural,6.5537308609412275,Graduate School,Mahasarakam,2.0,5863.121227359568
Married,Male,52.0,-0.14543678525816123,No,Urban,6.230149512882555,College,Khon Kaen,73.0,4655.718058162121
Divorced,Female,55.0,1.0901075577196564,Yes,Suburban,8.572594033174786,Graduate School,Khon Kaen,40.0,5860.093427336013
Single,Male,53.0,0.4344982449136032,No,Suburban,5.000171432799045,College,Udon,77.0,4889.996680844268
Divorced,Male,42.0,0.1805430694189629,No,Rural,7.134346152347288,Graduate School,Khon Kaen,40.0,5539.7393515027725
Single,Female,63.0,0.42308286368777226,Yes,Urban,7.863814444440312,Graduate School,Mahasarakam,36.0,3933.265446702085
Married,Female,49.0,-0.35562526807080197,No,Rural,5.574459714622795,College,Khon Kaen,65.0,5496.387638514393
Divorced,Female,49.0,-0.20022553019539574,Yes,Urban,4.486452168278939,High School,Mahasarakam,43.0,4457.597113124965
Divorced,Female,59.0,0.09975480085488657,No,Rural,7.641728986926061,High School,Udon,97.0,7417.570108952719
Divorced,Female,68.0,-0.05696356444286249,Yes,Urban,5.678918010288993,Graduate School,Udon,64.0,4715.869948908659
Divorced,Female,62.0,0.4339943254598264,Yes,Urban,,College,Khon Kaen,30.0,3920.3501874558824
Single,Male,54.0,0.06897243549358106,Yes,Suburban,5.368792702502053,Graduate School,Mahasarakam,76.0,4419.6371070614605
Single,Female,57.0,-0.08884471909449138,Yes,Urban,6.539524724165607,College,Mahasarakam,83.0,4301.978492117385
Divorced,Female,52.0,0.07000952341669253,No,Suburban,6.852981718355456,High School,Mahasarakam,51.0,4783.401228763995
Married,Female,60.0,-0.25164020639143897,No,Suburban,,High School,Khon Kaen,68.0,7314.469386689567
Single,Male,56.0,0.5581142189063188,Yes,Urban,7.293578390110209,Graduate School,Mahasarakam,45.0,3742.867465646259
Married,Female,52.0,0.019848402856438047,No,Suburban,7.23866021186732,Graduate School,Khon Kaen,51.0,6397.939932433507
Married,Male,71.0,0.435339848269787,Yes,Urban,6.007824875867149,Graduate School,,68.0,4462.976340912871
Single,Female,54.0,0.17405476063373476,Yes,Suburban,5.8636888444155355,High School,Khon Kaen,76.0,4668.362418960331
Single,Male,57.0,0.16368063243441838,No,Rural,5.377599754466166,Graduate School,Khon Kaen,70.0,6384.303193467318
Divorced,Female,58.0,-0.36254823997204266,Yes,Suburban,5.795278466867176,Graduate School,Khon Kaen,68.0,4420.379254054598
Divorced,Female,53.0,0.1568905614874092,Yes,Urban,5.587231106361705,High School,Mahasarakam,48.0,3578.1092642204894
Divorced,Male,48.0,-0.30788120847743095,Yes,Suburban,5.262608413196936,High School,Khon Kaen,53.0,4005.2620866922484
Single,Female,56.0,0.8529864855868758,Yes,Urban,7.047061424561178,High School,Udon,73.0,5562.848365000077
Single,Female,68.0,0.42957569214216373,Yes,Rural,6.642140258311541,High School,Udon,91.0,3255.663342797207
Divorced,Female,61.0,0.13002669172402537,Yes,Suburban,8.372840413274282,College,Udon,90.0,3661.6940580666833
Divorced,Male,40.0,0.604717222160321,No,Rural,5.540787594317301,High School,Mahasarakam,62.0,3466.243354986079
Single,Male,62.0,-0.5516845807776923,Yes,Urban,6.31509211365968,College,Mahasarakam,82.0,2958.142107346645
Single,Male,42.0,0.4578353542188986,Yes,Urban,5.737392776250453,High School,Khon Kaen,81.0,5673.694544417305
Married,Male,49.0,0.24433659570469918,Yes,Rural,5.451604059516395,High School,Khon Kaen,69.0,3919.8242828664797
Divorced,Female,54.0,-0.07290374800380006,No,Rural,4.657177152168076,College,Udon,71.0,4146.542025111405
Married,Male,55.0,0.07457682378660449,No,Rural,5.596394360922857,High School,Khon Kaen,35.0,5291.640400225787
Single,Female,59.0,-0.7550144921636887,,Suburban,5.346067277121839,Graduate School,Mahasarakam,85.0,3893.9671761564346
Divorced,Male,48.0,0.10460519011963325,No,Suburban,5.3089968789251945,High School,Khon Kaen,0.0,
Married,Female,62.0,,No,Suburban,5.425940729306165,Graduate School,Mahasarakam,86.0,6897.116172215492
Single,Female,56.0,-0.1531676901519637,Yes,Urban,5.997641325264169,High School,Mahasarakam,61.0,4534.998696602728
Divorced,Female,32.0,-0.16502229466226048,Yes,Suburban,3.7343318366768847,Graduate School,Khon Kaen,86.0,
Single,Female,38.0,-0.4556220121370731,Yes,Urban,5.0185545797158735,Graduate School,Mahasarakam,66.0,4945.201477562511
Divorced,Female,43.0,0.24567114230453027,No,Rural,6.1972643274751436,Graduate School,Khon Kaen,51.0,5007.99665550069
Married,Female,49.0,0.13686032738642281,No,Suburban,,High School,Khon Kaen,113.0,5285.39602214745
Divorced,Male,41.0,-0.5445774447505665,Yes,Suburban,6.120177750068154,High School,Khon Kaen,27.0,3578.4922064483862
Married,Female,46.0,,No,Suburban,6.901899213649966,High School,Khon Kaen,60.0,5745.894288677998
Single,Female,53.0,-0.034054470712196444,Yes,Urban,5.117023647268669,Graduate School,Mahasarakam,63.0,5258.8495334251365
Married,Male,61.0,-0.3072518303814735,No,Rural,6.39938262154103,High School,Mahasarakam,57.0,7218.599636599082
Married,Male,39.0,0.16705925981748204,No,Suburban,6.213945710840723,Graduate School,Mahasarakam,55.0,3532.5473071255838
Married,Female,60.0,-0.08277585523689474,No,Rural,3.477203499084275,College,Khon Kaen,41.0,4797.444207486666
Divorced,Female,52.0,-0.1362733072911574,Yes,Urban,5.729775544803908,High School,Khon Kaen,56.0,4571.911078228713
Single,Male,57.0,0.00869895232919038,No,Rural,4.0347531218063395,College,Mahasarakam,83.0,3545.8517902184612
Married,Male,49.0,0.2725419912013669,No,Suburban,5.8736561811671955,College,Mahasarakam,41.0,5051.159752397119
Married,Male,48.0,-0.17886544936173754,Yes,Urban,6.446446871376112,High School,Khon Kaen,66.0,4515.23774571853
Divorced,Female,48.0,0.7066657586251024,No,Suburban,6.249385352246669,High School,Udon,71.0,3642.5586325465015
Divorced,Female,59.0,0.03929062042805351,Yes,Rural,4.7467483205267715,High School,Udon,64.0,4038.938744928046
Divorced,Male,43.0,0.2548188523941807,No,Urban,7.267198669160991,College,Khon Kaen,48.0,4993.610007292818
Single,Male,51.0,-0.024134229758417225,Yes,Urban,4.097299412963359,High School,Khon Kaen,101.0,4814.466724695265
Single,Male,53.0,0.213435923699798,Yes,Urban,8.25759868531408,High School,Udon,38.0,3058.2744983924595
Married,,55.0,-0.046653027398428415,No,Urban,6.2554246920320935,Graduate School,,80.0,5342.429357153178
Single,Female,48.0,-0.11018337036129,Yes,Urban,6.1812176474162,High School,Udon,58.0,6249.983234332229
Single,Male,59.0,0.1100578668645856,Yes,Urban,4.540530116830724,Graduate School,Mahasarakam,65.0,5249.081753037755
Single,Male,52.0,-0.40545293202301436,Yes,Suburban,5.890701611062071,Graduate School,Khon Kaen,63.0,4578.720742812757
Married,Male,45.0,-0.03389562029071305,No,Rural,5.7387126101916435,Graduate School,Mahasarakam,58.0,4843.534425068602
Married,Male,45.0,0.09913655786749011,No,Suburban,6.382206464773904,College,Khon Kaen,26.0,6016.68610206388
Divorced,Male,64.0,0.0961474856969753,Yes,Urban,8.277380222710427,High School,Khon Kaen,95.0,3795.72279793896
Single,Female,50.0,0.07402890207533666,No,Rural,5.099500715810459,High School,Mahasarakam,93.0,4858.473390039641
Divorced,Male,58.0,,Yes,Suburban,6.901405997689938,High School,Khon Kaen,50.0,3681.977372927112
Divorced,Male,64.0,-0.39036087306786127,No,Urban,5.460478329843156,High School,Udon,85.0,6129.897675030801
Divorced,Male,42.0,0.45830643219398765,Yes,Urban,5.006809579557617,High School,Khon Kaen,40.0,4863.940807922077
Single,Male,42.0,0.32763430798195803,Yes,Urban,6.653330280825053,Graduate School,Mahasarakam,61.0,4450.900329862914
Single,Female,53.0,-0.41734774647114503,Yes,Suburban,3.4494262799446407,College,Udon,64.0,4277.525946607208
Divorced,Female,56.0,-0.2925443498792747,No,Suburban,7.810857606849564,Graduate School,Mahasarakam,25.0,7509.50986468241
Married,,57.0,0.35847540329526767,No,Rural,6.755954530610763,Graduate School,Udon,67.0,5732.843822845848
Married,Female,52.0,-0.2535274088157323,No,,6.110752764607772,College,Khon Kaen,50.0,
Single,Female,55.0,-0.030509755415988854,No,Rural,6.053043964634488,High School,Mahasarakam,31.0,4800.161841248631
Divorced,Male,60.0,1.0689371516253985,Yes,Rural,7.738318806804999,Graduate School,Udon,47.0,4452.580517542643
Married,Male,49.0,0.1355642618179175,No,Suburban,6.029637288252997,High School,Udon,115.0,4501.510841341217
Divorced,Female,54.0,0.06750962780827008,Yes,Urban,5.605870238809822,Graduate School,Khon Kaen,62.0,4315.33412791652
Married,Female,44.0,-0.12097825463570827,Yes,Urban,4.596176325058581,College,Udon,75.0,5407.494654566073
Single,Male,45.0,-0.2770446302712584,Yes,Urban,5.586684964318433,Graduate School,Khon Kaen,61.0,3322.978851597622
Married,Female,51.0,0.24263066201691558,No,Rural,5.015738549173934,College,Udon,53.0,3401.831254154881
Divorced,Female,50.0,0.5443435824107367,Yes,Urban,8.395923763086747,High School,Udon,52.0,3764.4655815423607
Divorced,Male,52.0,0.8630155505368163,Yes,Urban,7.3917166081695225,College,Khon Kaen,35.0,4401.477803172302
Married,Female,54.0,0.09857544607962943,No,Suburban,5.183490387474001,High School,Udon,74.0,6107.223402963881
Divorced,Female,65.0,1.091098735739921,Yes,Suburban,8.598099232104245,High School,Khon Kaen,54.0,4761.638321480537
Married,Male,51.0,0.04234944030703838,No,Rural,7.105321555226257,Graduate School,Udon,78.0,5438.605451394668
Single,Female,43.0,-0.5061636920621626,Yes,Urban,4.864003174270182,College,Khon Kaen,32.0,5102.941173557772
Married,Male,65.0,0.8054649213309946,Yes,Urban,7.484250275749514,College,Udon,39.0,4953.441023021888
Married,,52.0,-0.323026956691554,No,Rural,5.7268047653708765,Graduate School,Udon,73.0,
Married,Female,50.0,-0.5197266730081579,No,Rural,6.485382188143286,College,Udon,44.0,5328.039733893173
Married,Male,52.0,0.19275964433011591,No,Rural,7.883907469519071,College,Mahasarakam,25.0,6278.210908984059
Divorced,Female,61.0,-0.22976577550199462,Yes,Urban,4.901849470846027,College,Udon,37.0,4591.520852611007
Single,,56.0,0.5189115910121276,Yes,Urban,8.834515511690249,Graduate School,Udon,83.0,4199.670142085745
Single,Male,44.0,-0.6515779927456853,Yes,Suburban,5.629677605407117,Graduate School,Khon Kaen,90.0,
Married,Male,50.0,-0.3442584272338044,No,Rural,7.0876701837603715,College,Udon,72.0,5629.737956942324
Single,Female,53.0,-0.1059562302726525,No,Rural,4.95363816481513,College,Mahasarakam,60.0,5449.913414050655
Married,Male,48.0,0.20699581682850876,No,Urban,5.714034814503269,High School,Udon,58.0,4876.021955810205
Single,Female,48.0,0.4454350654186864,Yes,Urban,6.249101152154787,College,Khon Kaen,70.0,5599.80059712118
Divorced,Female,45.0,-0.24349268711400185,Yes,Urban,4.992035063390155,High School,Udon,84.0,4644.186969917594
Divorced,Male,53.0,0.44057446378526066,Yes,Suburban,5.2608665327979125,Graduate School,Udon,62.0,5634.716239836863
Divorced,Female,47.0,0.5255205451503271,Yes,Urban,6.737100375905011,High School,Udon,,3535.0357835493996
Divorced,Female,58.0,0.525929949046226,Yes,,6.43136026967935,High School,Udon,60.0,4559.54787984149
Divorced,Male,52.0,0.12537779360113957,Yes,Suburban,5.370053488027084,Graduate School,Udon,73.0,3913.958485842133
Married,Male,55.0,0.3159280587413303,Yes,Rural,6.329652323422991,Graduate School,Mahasarakam,73.0,4088.439649819583
Single,Male,54.0,-0.2838676299906449,No,Rural,6.391607207233145,College,Khon Kaen,73.0,5540.303971615871
Single,Female,53.0,-0.21789553256284472,Yes,Suburban,5.726829377696205,Graduate School,Khon Kaen,84.0,3603.396328101796
Divorced,Male,51.0,-0.017058203816033735,Yes,Urban,6.600064820486037,High School,Khon Kaen,79.0,2756.9464848250905
Divorced,Female,52.0,0.20932456209580522,Yes,Urban,5.608291627729496,Graduate School,Udon,62.0,4746.645340327116
Single,Male,44.0,-0.06757345408752047,Yes,Rural,3.8533432216266807,High School,Khon Kaen,18.0,6483.438986905141
Single,Male,53.0,0.0782447274814898,No,Rural,5.695374744904884,High School,Khon Kaen,76.0,3222.595485422881
Divorced,Male,47.0,-0.25088374050165724,Yes,Urban,4.989881906277205,High School,Udon,69.0,5442.955613108157
Divorced,Male,57.0,0.11479617482281973,Yes,,7.401665959948435,High School,Khon Kaen,71.0,4085.298796394104
Married,Female,56.0,-0.26103075960870414,No,Rural,4.302544127892002,Graduate School,Khon Kaen,58.0,5729.55255974295
Single,Female,45.0,0.11416339916102013,Yes,Suburban,5.01703487984597,High School,Khon Kaen,58.0,5073.12829781856
Divorced,Female,52.0,-0.23235738173809123,Yes,Suburban,5.5612202111894735,High School,Udon,58.0,4795.3524100066825
Married,Male,59.0,-0.08702266126488595,No,Suburban,6.069595421016589,College,Udon,93.0,6998.242388981338
Divorced,Male,57.0,-0.26195052389775364,Yes,Suburban,5.152453432538909,Graduate School,Udon,79.0,4023.9786626241234
Divorced,Female,50.0,0.9385656784934381,Yes,Urban,7.559752018237991,High School,Udon,29.0,5439.061973936796
Divorced,Male,56.0,-0.065973878143614,Yes,Urban,7.077379499734679,Graduate School,Mahasarakam,71.0,3304.062010406181
Single,Female,76.0,-0.1982909776494436,Yes,Urban,6.160211964770784,Graduate School,Khon Kaen,52.0,3723.7558005754872
Married,,46.0,0.2039162521276784,No,Rural,6.783957942477781,Graduate School,Mahasarakam,,4565.719253041389
Divorced,Female,52.0,-0.12794759828046842,No,Rural,6.088650883116503,College,Udon,28.0,5147.40717454807
Single,Female,57.0,0.04951484244402973,No,Rural,6.877642747806938,Graduate School,Mahasarakam,48.0,6950.709999315157
Married,Male,57.0,0.38970923029471016,Yes,Rural,8.464518920827944,High School,Mahasarakam,46.0,4267.000135882033
Married,Male,56.0,-0.2694431950267037,No,Rural,6.331975118937342,College,Mahasarakam,81.0,5643.59244876093
,Male,57.0,-0.05723768241166327,No,Rural,4.80421074997419,High School,Mahasarakam,56.0,5323.782427967718
Divorced,Male,57.0,-0.4512131030323582,Yes,Urban,6.076419090516605,Graduate School,Udon,68.0,4011.3838360178943
Divorced,Male,68.0,0.18168179777270355,Yes,Urban,8.021993756908198,College,Khon Kaen,46.0,3771.176853068695
Single,Male,55.0,0.005843368569552643,,Rural,4.807676599704919,,Udon,59.0,4341.6483334332315
Divorced,Female,52.0,-0.07458692450232596,No,Suburban,5.031322256325754,High School,Udon,28.0,5082.756524481177
Single,Female,52.0,0.11723211469686297,Yes,Urban,7.518716396847224,College,Udon,59.0,3071.4395779642655
Married,Female,53.0,0.38758423295952377,No,Rural,4.8350028955004865,College,Udon,78.0,4153.113186043259
Single,Male,54.0,-0.2686842591069402,No,Rural,6.66656761053413,High School,Khon Kaen,75.0,5897.52614068449
Divorced,Male,31.0,-0.11566269339103052,Yes,Urban,3.7663802910124407,College,Khon Kaen,37.0,5772.406597811932
Single,Female,56.0,-0.25301719493969094,Yes,Suburban,5.393747836173873,College,Khon Kaen,47.0,4158.283395755186
Married,Male,54.0,0.24389554208741213,,Rural,4.664369010391539,High School,Mahasarakam,36.0,5018.493582967653
Divorced,Male,56.0,-0.07843035152473055,No,Rural,4.830917579527491,High School,Khon Kaen,75.0,5968.967703345819
Divorced,Female,62.0,0.14402583690711873,No,Rural,5.452980518004734,Graduate School,Khon Kaen,74.0,
Divorced,Female,58.0,0.2918146952184443,Yes,Suburban,8.176094128250615,Graduate School,Khon Kaen,50.0,3888.7818242980075
Divorced,Female,49.0,0.589295221817733,Yes,Urban,5.590259098683267,High School,,71.0,4279.091442448027
Single,Female,46.0,-0.02258756513621979,Yes,Urban,4.989149780541164,College,Khon Kaen,71.0,5341.63278843609
Divorced,Female,49.0,-0.1859790140950468,Yes,Rural,5.468266244316256,Graduate School,Khon Kaen,67.0,3891.571507500274
Married,Male,55.0,0.0519528378466565,No,Suburban,5.403961110357468,Graduate School,Udon,,
Single,Male,59.0,0.5185475414373968,Yes,Suburban,7.838369290922268,College,Udon,78.0,4141.550100402434
Divorced,Male,54.0,-0.2954348660384677,Yes,Suburban,7.77744535906781,College,Udon,68.0,7168.459249779284
Divorced,Male,,0.2620205198016193,No,Rural,3.2202538766183464,High School,Khon Kaen,49.0,4466.087016922648
Single,Male,54.0,-0.11696419842371647,No,Suburban,7.547397106802758,Graduate School,Udon,49.0,6734.473287022708
Divorced,Female,52.0,-0.31262120603113375,Yes,Rural,3.50631391131553,Graduate School,Udon,45.0,4458.51779982122
Married,Female,45.0,-0.09647816444199542,Yes,Urban,4.692847932157665,Graduate School,Khon Kaen,64.0,4527.153298300642
Divorced,Male,70.0,-0.3253647427556965,Yes,Urban,6.143136831805197,Graduate School,Udon,56.0,4227.782257073114
Married,Female,60.0,-0.5385524890439574,No,Rural,5.879699065733466,High School,Udon,,6491.57964402875
