Sex,Education Level,Marital Status,Location Code,Brand Loyalty,City,Age,Active online hours,Monthly Income,Months after becoming member,Renew
Male,Graduate School,Divorced,Urban,0.7442680984452125,Khon Kaen,33.0,7.014468325857743,3743.5788892413852,86.0,Yes
Male,High School,Single,Suburban,-0.10637915013319327,Khon Kaen,75.0,3.483837356230058,3016.734653870937,92.0,Yes
Male,Graduate School,Married,Rural,0.13966399748732955,Mahasarakam,39.0,5.3301439737985215,6192.46985360845,41.0,No
Male,High School,Married,Urban,-0.7544107466458628,Khon Kaen,35.0,5.303114093852118,5946.099826641457,52.0,Yes
Female,College,Divorced,Urban,-0.0735557539013847,Mahasarakam,58.0,6.060621446689234,6401.940702780801,82.0,Yes
Female,High School,Divorced,Urban,-0.8114299263889577,Mahasarakam,40.0,,4314.379531579896,35.0,Yes
Male,Graduate School,Divorced,Urban,-1.0831994750816776,Udon,55.0,3.7248419250869356,4464.12114657109,46.0,Yes
Female,College,Married,Rural,0.2942056066290685,Udon,42.0,3.429665902231279,4691.1207086183185,46.0,
Female,College,Single,Urban,-0.25837042001114763,Mahasarakam,72.0,6.0178566678803875,4142.968022741517,66.0,Yes
Female,High School,Single,Urban,0.06456689002507482,Udon,45.0,5.629418115064114,6324.440604099303,79.0,Yes
Male,College,Single,Rural,0.47051930310420764,Khon Kaen,52.0,4.574829876819215,5279.113201307563,62.0,No
Female,College,Single,Suburban,-0.02497640310877772,Udon,50.0,3.4564361138027917,4891.802372566466,26.0,Yes
Female,College,Married,Rural,0.37891812760096355,Mahasarakam,36.0,2.882783611920998,4031.7595127401173,12.0,No
Male,High School,Married,Urban,-0.2060714006624006,Udon,55.0,5.562938622156372,3917.7448484188744,53.0,No
Female,College,Married,Suburban,0.9166225893831633,Udon,71.0,3.8824452846946165,5030.38659761048,72.0,No
Female,High School,Married,Rural,-0.48556954877366076,Udon,63.0,5.348632624816117,4438.668240258881,43.0,No
Male,Graduate School,Married,Rural,0.2156049804431316,Udon,55.0,6.551288023948329,4684.752823087749,30.0,No
Male,Graduate School,Divorced,Urban,-0.5450381420940669,Udon,60.0,5.546818250942215,4861.123468508094,49.0,Yes
Male,High School,Divorced,Urban,-0.6506806596653416,Mahasarakam,55.0,4.513887940551815,4163.282471831793,62.0,Yes
Female,Graduate School,Married,Suburban,0.2648925523659067,Udon,49.0,4.5266849815105665,4434.379518213742,58.0,No
Female,Graduate School,Married,Rural,0.08708740199600284,Khon Kaen,35.0,6.579939657747957,4944.277850932237,60.0,No
Female,College,Divorced,Suburban,-0.19275938732007256,Khon Kaen,57.0,4.08506749904161,3883.31934450579,36.0,
Male,High School,Married,Urban,-1.0210316267913626,Mahasarakam,43.0,5.080522677901221,5259.3186924153015,50.0,Yes
Male,High School,Married,Suburban,0.49810643885512984,Khon Kaen,47.0,4.733895037375947,4284.564883374267,45.0,No
Male,Graduate School,Divorced,Urban,0.49857849337986315,Udon,49.0,,5268.328429605037,55.0,Yes
Male,High School,Married,Urban,-0.7101335684692546,Udon,41.0,5.201868896879972,5328.929918770035,71.0,Yes
Male,College,Divorced,Urban,-0.253753245684762,Khon Kaen,55.0,6.2307424632596495,4950.729905363265,61.0,Yes
Male,College,Single,Urban,0.2801567276642317,Mahasarakam,45.0,3.157111501139176,4440.592555878848,41.0,Yes
Female,Graduate School,Married,Suburban,-0.46126883677573177,Mahasarakam,46.0,6.217175566725494,5011.2837350454565,,Yes
Male,Graduate School,Single,Urban,-0.26652423753218557,Mahasarakam,66.0,6.503088771334072,3977.6965070057136,30.0,Yes
Male,College,Married,Rural,-0.14170882985648833,Khon Kaen,44.0,5.746291813997111,6819.083604385483,67.0,No
Male,High School,Single,Suburban,-0.6603215303072337,Khon Kaen,68.0,4.548350193007287,6218.811268713944,86.0,Yes
Female,High School,Single,Urban,-0.5290621956790609,Khon Kaen,58.0,5.499343892242256,4070.5173015517453,66.0,
Female,High School,Divorced,Urban,0.32731459106709165,,48.0,4.377836280631885,4674.3098603586395,61.0,Yes
Female,Graduate School,Single,Rural,0.41110470354373363,Mahasarakam,39.0,5.4625942589130805,4420.978304801521,24.0,No
Male,College,Married,Suburban,0.013591061889494882,Udon,50.0,4.744158539960439,5115.641991908146,56.0,Yes
Male,College,Married,Suburban,0.25360411767492896,Udon,56.0,5.150613554822224,4774.933826176315,44.0,No
Female,Graduate School,Married,Urban,-0.0017325650581733326,Udon,54.0,5.264475310625493,5513.8640344207,70.0,No
Female,College,Married,Suburban,0.343196378169787,Udon,42.0,7.006131107658792,4584.865357237569,66.0,No
Male,Graduate School,Divorced,,-0.2134904309871395,Mahasarakam,52.0,3.840510007679681,3742.2565329209865,32.0,Yes
Male,High School,Divorced,Urban,-0.5978492262632603,Khon Kaen,61.0,5.542018960873597,5321.599393623443,50.0,Yes
Male,Graduate School,Married,Suburban,0.7548136043428666,Udon,44.0,3.486846633438407,5320.374438436667,54.0,No
Female,College,Single,Rural,0.07444298092626846,Udon,45.0,4.963012313360408,4267.3034101423,11.0,No
Male,High School,Divorced,Rural,0.1955372511578824,Udon,51.0,9.273078836730273,5681.520342741276,84.0,No
Male,Graduate School,Single,Rural,-0.7240946179421388,Udon,44.0,4.424138793328138,3576.1653428333666,60.0,Yes
Female,High School,,Rural,0.8127387798597827,Khon Kaen,46.0,4.1739647231353,3778.174396096034,57.0,No
Male,High School,Single,Urban,-0.7327721286762391,Udon,63.0,6.182387427496494,4150.359140864419,44.0,Yes
Female,Graduate School,Single,Urban,0.846879008984945,Mahasarakam,33.0,6.258674705438078,3762.709231796935,69.0,Yes
Male,High School,Single,Suburban,-0.3693419913404998,Khon Kaen,60.0,5.4535409349486965,1681.2174309746724,41.0,Yes
Male,College,Single,Urban,-0.544479677216996,,48.0,3.534254533862854,4049.506389728856,58.0,Yes
Female,Graduate School,Single,Suburban,0.44036930268926033,Khon Kaen,56.0,6.9670296828228215,3375.3698555849733,44.0,Yes
Male,High School,Married,Suburban,0.7165999871427359,Mahasarakam,55.0,1.6283815964618276,4729.345947504367,22.0,No
Female,College,Single,Urban,-0.115993430973686,Udon,54.0,3.6294996223013936,5555.79488989289,76.0,
Male,College,Married,Suburban,-0.3243013756233263,Mahasarakam,58.0,6.426199284350763,6172.442849318366,62.0,No
Male,College,Divorced,Urban,-0.9060750141147143,Mahasarakam,56.0,1.8537552831142272,4547.482436543178,66.0,Yes
Female,College,Married,Rural,-0.2785686120488273,Khon Kaen,56.0,3.2993948783070026,,54.0,
Male,High School,Married,Rural,-0.37107907490707015,Mahasarakam,34.0,6.281397724201971,2978.995297699538,14.0,No
Female,Graduate School,Married,Suburban,0.6664976610751058,Udon,63.0,4.782811236410215,5500.342237729857,55.0,
Female,College,Single,Suburban,-0.330710794902085,Mahasarakam,53.0,4.244405851610615,4680.723869207213,64.0,Yes
Female,High School,Single,Suburban,-0.41081260412099174,Mahasarakam,43.0,4.5426599042184845,3583.6200827460098,53.0,Yes
Male,High School,Single,Suburban,-1.0375534773624695,Udon,60.0,3.865134431450237,4186.818536904158,101.0,Yes
Female,Graduate School,Divorced,Urban,-0.6942394692526423,Udon,49.0,5.432263141415902,5821.004651139633,21.0,Yes
Female,College,Married,Rural,-0.2703310669482536,Mahasarakam,52.0,4.807485184107062,4665.444338397921,28.0,No
Female,High School,Single,Urban,0.025856267081290324,Khon Kaen,41.0,7.02716408050844,4702.384973903129,67.0,Yes
Female,Graduate School,Married,Rural,0.04201108656251665,,65.0,4.213182712933298,4078.7493851025865,15.0,No
Male,Graduate School,Married,Rural,0.33873004718617317,Udon,48.0,5.574294889180671,5269.155339380195,46.0,No
Female,College,Divorced,Rural,-0.09337633978697454,Mahasarakam,65.0,4.606930555212971,4417.590540338419,47.0,No
Male,Graduate School,Divorced,Urban,-0.8767122363420035,Khon Kaen,55.0,3.922395603356044,7659.606911706306,39.0,Yes
Female,Graduate School,Married,Suburban,-0.27580579818941675,Khon Kaen,44.0,2.3760782565797105,4954.869524700076,60.0,Yes
Male,Graduate School,Single,Rural,0.5618520456532218,Udon,58.0,4.866136825303825,5092.320856357317,67.0,No
Female,High School,Single,Suburban,-0.7599910540684324,Mahasarakam,46.0,6.509136935687157,3054.4898397306897,8.0,Yes
Female,College,Married,Rural,0.27413191435242346,Udon,58.0,6.504635381007578,4861.937263888807,60.0,No
Female,Graduate School,Married,Rural,0.13258710575503557,Mahasarakam,51.0,5.746501053607717,6106.360538786907,61.0,No
,Graduate School,Divorced,Rural,0.31094058569561156,Udon,58.0,5.094872813506395,3152.1354562528395,49.0,No
Male,College,Married,Suburban,-0.5074809862346422,Udon,46.0,5.920344371347716,6432.364259581881,12.0,No
Female,Graduate School,Divorced,,-0.8684218673840424,Mahasarakam,58.0,5.146930623471208,5612.074505548401,77.0,Yes
Male,Graduate School,Divorced,Rural,-0.5005838890633058,Udon,39.0,4.234528219254935,2475.624457659525,36.0,Yes
Female,College,Divorced,Rural,-0.5303602051585022,,58.0,5.38987135297353,6804.227539130266,74.0,Yes
Male,Graduate School,Single,Urban,0.6116304705445389,,52.0,5.3014552646606266,4415.784354097106,63.0,Yes
Male,Graduate School,Single,Rural,-0.926214375808703,Udon,51.0,6.795482181122539,3673.337379680961,57.0,No
Male,College,Divorced,Suburban,0.369364603956209,Mahasarakam,61.0,4.989901307062401,3864.4642202927344,50.0,
Female,College,Divorced,Suburban,-0.7961670616231138,Khon Kaen,51.0,5.890081040700469,3887.702102644938,42.0,Yes
Male,High School,Married,Suburban,-0.06823348226567948,Mahasarakam,52.0,5.336325630697296,5731.882193641277,59.0,No
Male,Graduate School,Divorced,Rural,-0.29108664739708545,,,5.893904177669985,4649.969352998558,40.0,No
Male,High School,Married,Suburban,-0.594647947963052,Mahasarakam,59.0,6.603605820249116,4951.6271005450135,38.0,No
Male,College,Single,Rural,0.8485568156084002,Khon Kaen,52.0,3.6335918578199173,5126.439298440421,75.0,No
Female,College,Divorced,Rural,-0.17994332729505172,Udon,46.0,3.2298005582140457,5282.765608769641,75.0,
Female,College,Divorced,Urban,-0.6616661332353035,Mahasarakam,60.0,4.026913773567747,4650.948743189567,84.0,Yes
Male,High School,Single,Urban,-0.08600420146974717,Udon,41.0,4.861500064612568,4991.753722939621,49.0,Yes
Male,Graduate School,Married,Urban,-0.40220493169429966,Udon,52.0,,5462.582785040982,50.0,Yes
Male,High School,Married,Rural,0.1769988749562965,Mahasarakam,48.0,7.4654379528988475,5509.82689974751,,No
Male,High School,Divorced,Rural,-0.3639079072376817,Udon,66.0,4.9811169154766235,3156.102560749422,39.0,Yes
Female,College,Divorced,Urban,0.26462958780702583,Mahasarakam,45.0,5.385198937886311,6904.784622747857,38.0,Yes
Female,College,Married,Rural,-0.0957512929915405,Mahasarakam,65.0,5.0686157977683015,3361.0573576389834,44.0,No
Male,College,Single,Rural,-0.5222569391557341,Udon,48.0,4.579957262548501,6678.78439227217,38.0,Yes
Male,High School,Divorced,Suburban,0.11632069009377924,Udon,35.0,6.258718055225769,5031.938492592095,44.0,Yes
Male,College,Married,Urban,-0.2670212168643446,Udon,56.0,3.886206130720675,5043.5655568308475,53.0,Yes
Female,High School,Married,Rural,0.6713637531775611,Udon,66.0,4.572108280751912,4584.302963500773,70.0,No
Male,High School,Married,Suburban,-0.01294524585333412,Udon,47.0,6.13621246412293,6430.609279467786,,No
Male,Graduate School,Divorced,Rural,0.62643897099866,Khon Kaen,43.0,5.901588297544276,3163.7080350477513,33.0,No
Male,College,Divorced,Urban,-0.0012193869209272123,Mahasarakam,44.0,4.25060561204547,3974.3684627989583,75.0,Yes
Male,Graduate School,Divorced,Suburban,-0.5873980023709229,Udon,49.0,6.703941501560848,4773.612261920611,67.0,Yes
Male,College,Single,Suburban,-0.6938457942613241,Udon,54.0,4.896221468837353,5613.805673866331,32.0,Yes
Female,High School,Married,Urban,-0.1299503348644106,Mahasarakam,36.0,4.255760663996948,6049.197348289272,60.0,Yes
Female,College,Single,Rural,0.34699008506446133,Khon Kaen,49.0,5.46956413399468,3135.204818129117,42.0,No
Male,College,Single,Rural,1.1440831872114328,Khon Kaen,47.0,4.383536049386033,5376.947059151106,31.0,No
Female,Graduate School,Single,Rural,-0.7942556159501251,Udon,42.0,3.77157991782779,5005.638708563938,39.0,Yes
Male,High School,Married,Suburban,-0.09559036099884208,Udon,53.0,3.646675451303829,5475.566976321686,69.0,Yes
Male,Graduate School,Single,Urban,-0.036796485052403946,Khon Kaen,51.0,5.464922372980539,6311.547925988929,86.0,
Female,College,Single,Suburban,0.14006777097970852,Udon,53.0,7.046174483657541,5600.1647240597795,62.0,Yes
Male,High School,Married,Urban,-0.4209493930096455,Mahasarakam,46.0,6.684493890067525,5555.485394195662,42.0,No
Male,College,Divorced,Urban,0.09086302690081591,Khon Kaen,55.0,4.507590828837535,5319.518690615315,46.0,Yes
Female,College,Single,Urban,-0.021515334990400113,Mahasarakam,36.0,6.973887442680374,4943.539029960835,65.0,Yes
Male,High School,Divorced,Urban,0.01513933397951725,Mahasarakam,59.0,2.9855791204157045,3411.8095779658834,2.0,Yes
Male,Graduate School,Single,Urban,-0.33034901270463,Khon Kaen,43.0,5.763151052532888,4133.663505188444,44.0,Yes
Male,College,Married,Urban,0.27962751738446595,Mahasarakam,52.0,4.827450495838012,5735.97077396796,53.0,No
Male,High School,Married,Urban,0.2272764651920624,Khon Kaen,50.0,5.071137291865618,4883.966958171824,67.0,No
Female,Graduate School,Married,Urban,-0.341985510590118,Udon,52.0,3.447952016358168,4117.691229326626,32.0,Yes
Female,High School,Divorced,Rural,-0.3617802359997385,Khon Kaen,52.0,6.246294947670209,5342.835545106569,79.0,
Female,College,Married,Rural,0.40674817706284294,Khon Kaen,69.0,5.907067335133417,5332.016023814539,63.0,No
Male,High School,Married,Urban,-1.2091322524333306,Mahasarakam,66.0,4.5051556174737675,5986.083686352498,43.0,Yes
Male,High School,Married,Urban,0.4680582380390417,Mahasarakam,58.0,4.602171229349097,5246.296349338875,45.0,Yes
Male,High School,Married,Suburban,-0.3475754030993129,Mahasarakam,57.0,5.870513370226675,6712.743288499246,48.0,No
Male,Graduate School,Married,Rural,0.8949093339044173,Udon,41.0,5.494870821568863,6492.116026392701,51.0,No
Female,College,,Rural,-0.2948761462558007,Mahasarakam,60.0,5.98359197540539,5252.403835840177,75.0,Yes
Male,College,Divorced,Rural,0.050774976168247096,Udon,47.0,4.680764446192085,3843.412015721984,78.0,Yes
Male,High School,Divorced,,0.47227448213056966,Udon,33.0,5.515635943200207,3891.597038485923,75.0,No
Female,College,Single,Urban,-0.5664900563246439,Udon,45.0,3.770920404705544,4423.043675263569,77.0,Yes
Female,Graduate School,Divorced,Urban,-0.5822822192073622,Mahasarakam,,6.587538463232559,4451.473819572697,91.0,Yes
Female,College,Divorced,Urban,-0.19136869628745423,Khon Kaen,55.0,5.910764464168286,5872.07975566773,65.0,Yes
Female,High School,Single,Urban,-0.5909019670066408,Udon,41.0,2.5995780166664026,3094.095454867367,43.0,Yes
Male,Graduate School,Divorced,Urban,0.41196989973753123,Udon,55.0,7.84040553781243,6207.193898873118,50.0,Yes
Female,Graduate School,Single,Suburban,-0.6671714673551197,Udon,61.0,6.471698717592052,5066.427137134283,72.0,Yes
Female,College,Divorced,Rural,0.32545491828702117,Udon,55.0,,4388.720924608587,27.0,No
Female,College,Married,Urban,-0.19138817135385805,Udon,65.0,4.81685314964178,4247.1966805771945,52.0,Yes
Female,Graduate School,Divorced,Urban,-0.3188499198156262,Mahasarakam,50.0,6.522387870501174,5544.200887678948,58.0,Yes
Female,High School,Married,Rural,0.17693400405843024,Khon Kaen,33.0,6.668440212022748,4366.240846193727,55.0,No
Male,College,Married,Rural,0.34517961607507325,Khon Kaen,53.0,3.015426557078779,5720.111641135616,50.0,No
Male,High School,Divorced,Urban,-0.4529174123186732,Mahasarakam,39.0,5.86124911342412,3985.1338358481057,64.0,Yes
Male,Graduate School,Divorced,Urban,0.5249775824997291,Mahasarakam,31.0,6.438785320093797,2820.5839917240746,51.0,Yes
Male,High School,Divorced,Suburban,-0.9936661265848216,Mahasarakam,56.0,5.86504693688013,3742.8734700041696,57.0,Yes
Male,Graduate School,Divorced,Urban,0.32520521979726574,Mahasarakam,47.0,5.757412666419589,5618.725206620486,40.0,Yes
Female,College,Single,Urban,-0.3327359528896246,Udon,55.0,4.656361406191595,5295.703164369971,54.0,Yes
Female,College,Divorced,,0.3172686158390481,Udon,38.0,6.279304940555986,3967.8335841192693,45.0,Yes
Female,High School,Divorced,Rural,0.47696080227142135,Khon Kaen,57.0,2.885472495932601,4893.214013157381,44.0,No
Male,Graduate School,Single,Rural,0.08763026762332521,Mahasarakam,50.0,7.077519481174075,5412.940529561427,52.0,No
Male,High School,Divorced,Rural,0.45929566986879033,Khon Kaen,63.0,3.434734894211763,4265.125429271665,56.0,No
Male,College,Divorced,Suburban,-0.6004295737889195,Khon Kaen,63.0,6.211375826833681,5459.295170356821,53.0,Yes
Female,Graduate School,Married,Urban,-0.551143208220226,Udon,55.0,6.643321278578649,4447.917323227667,70.0,Yes
Male,Graduate School,Divorced,Suburban,-0.15666152184323814,Mahasarakam,51.0,4.687273664459436,2520.53109567543,36.0,No
Female,High School,Single,Suburban,0.29664877468588885,Khon Kaen,49.0,4.963031034866039,5851.734849650126,51.0,Yes
Female,College,Single,Urban,-0.32967481393326314,,58.0,6.6301298784823395,4587.284607507521,61.0,Yes
Female,Graduate School,Single,Rural,0.5920627397940657,Mahasarakam,,5.311702491204305,4600.95188700461,39.0,No
Female,High School,Married,Rural,0.18468737158935639,Khon Kaen,38.0,5.381250192753717,4361.846819006866,41.0,No
Male,Graduate School,Divorced,Suburban,-0.2672640245990435,Khon Kaen,60.0,4.448742598636331,4274.601809285331,58.0,Yes
Male,Graduate School,Divorced,Urban,-0.042930756932602246,Khon Kaen,31.0,3.9306227184316884,5180.177211742417,82.0,Yes
Male,Graduate School,Married,Suburban,-0.9708090636529281,Udon,55.0,5.13963836530934,4265.62022466226,41.0,Yes
Male,Graduate School,Married,Urban,0.008360461230812681,Khon Kaen,56.0,5.198000609935081,4993.588455892073,71.0,Yes
Female,High School,Divorced,Urban,0.1515193133292589,Mahasarakam,44.0,8.420609785684414,4992.727080137648,33.0,Yes
Male,High School,Married,Urban,-0.1252447278144335,Khon Kaen,51.0,4.429151207867598,6699.887306501854,62.0,Yes
Male,College,Divorced,Rural,-0.4204018309600031,Khon Kaen,47.0,6.195032225555067,4809.767942979732,52.0,Yes
Female,College,Married,Suburban,0.5749003887459003,Khon Kaen,49.0,6.378877014938806,3769.4436306887746,63.0,No
Female,College,Married,Rural,,Khon Kaen,58.0,5.678710645702287,4567.457710066471,57.0,No
Female,Graduate School,Single,Suburban,-0.8463317089382528,Udon,66.0,8.000677235567021,4538.359880055569,41.0,No
Male,College,Married,Rural,-0.04713611271448233,Mahasarakam,51.0,5.681890189636863,3338.0613718129152,38.0,No
Male,High School,Married,Urban,0.5194298641968846,Mahasarakam,51.0,5.315085110848211,4482.089338957019,43.0,No
Female,High School,Divorced,Rural,,Khon Kaen,41.0,5.6523223785594245,5634.861859846893,68.0,No
Female,Graduate School,Married,Urban,-0.22612405439659813,Udon,49.0,5.4716888480367345,5336.718283738747,84.0,Yes
Female,College,Married,Rural,0.6944089146496797,Mahasarakam,74.0,3.7856171272431918,3599.8677522796834,33.0,No
