Years after high school graduation,Monthly Income,Sex,Location Code,Brand Loyalty,Active online hours,Years subscribed,Marital Status,City,Education Level,Renew
40.0,5137.393707318938,F,Urban,0.702192925501313,2.3359101379193006,4.0,Divorced,Tokyo,College,Yes
23.0,6208.770346756932,M,Urban,,3.164272001603331,5.0,Single,Osaka,College,Yes
30.0,4951.583967496169,M,Urban,0.3948903145325039,4.245960032844626,3.0,Divorced,Kyoto,High School,Yes
25.0,5403.0908260355445,M,Urban,0.6193527023577702,2.2590488972336376,4.0,Divorced,Osaka,High School,Yes
26.0,3914.7186567885383,F,Rural,-0.911026763782748,8.18300802892934,6.0,Single,Tokyo,,No
5.0,6561.02762263458,M,Rural,0.21587003466313442,4.9145466010031535,6.0,Divorced,Kyoto,Graduate School,Yes
25.0,5403.4705657688555,F,Suburban,-0.02724031453601243,4.046874929747458,3.0,Divorced,Tokyo,College,Yes
26.0,5317.955370940195,M,Urban,0.37956816134090116,3.3926239753400713,4.0,Divorced,Tokyo,High School,Yes
34.0,5539.8036648532625,F,Suburban,-0.34069505257140775,5.695813169332595,6.0,Divorced,Osaka,Graduate School,Yes
27.0,5003.483377613204,M,Rural,-0.4053594481311102,5.991231787377929,5.0,Single,Osaka,Graduate School,
24.0,3912.437172851399,M,Rural,-0.4380041964531435,6.158560280518683,6.0,Married,Osaka,High School,No
20.0,7323.738361138348,F,Urban,-0.3170781266591053,3.7929522032555827,2.0,Divorced,Osaka,Graduate School,Yes
37.0,5151.022626601754,F,Rural,-0.8213421459916485,5.570545686043169,2.0,Divorced,Tokyo,High School,No
10.0,5395.0075347842485,M,Suburban,-0.5851377842578687,7.142850327390278,3.0,Married,Tokyo,Graduate School,No
29.0,5579.8807213733635,,Urban,0.12320547279087216,4.503290281650486,5.0,Married,Osaka,Graduate School,Yes
51.0,3138.045880328745,M,Urban,-0.08965308554056617,3.7060265141245643,5.0,Single,Tokyo,College,Yes
24.0,3801.3577564023763,F,Suburban,-0.40126478450394637,6.358438227058766,4.0,Married,Tokyo,College,No
33.0,5170.172425314203,M,Suburban,0.26596547034488366,5.867435973445187,5.0,Divorced,Tokyo,College,Yes
37.0,5517.006831202724,F,Urban,-0.02148309355953429,4.2707697769289235,5.0,Single,Tokyo,College,Yes
33.0,5765.081135453962,M,Urban,0.7572644454118604,4.854214519073096,4.0,Divorced,Osaka,College,Yes
34.0,3888.931533885746,M,Rural,-0.5793275279059349,5.883228023125612,4.0,Married,Kyoto,High School,No
26.0,,M,,0.4882445155768692,4.808939312052852,4.0,Divorced,Tokyo,College,Yes
21.0,3724.906707232818,F,Suburban,-0.027553155178534912,5.180646147732645,4.0,Married,Osaka,High School,No
28.0,5056.602504207674,F,Urban,-0.00513837486641347,5.528311559268494,5.0,Divorced,Osaka,Graduate School,Yes
28.0,5791.999580920885,M,Rural,-0.2199277515806029,5.189019980647014,3.0,Divorced,Tokyo,Graduate School,No
25.0,6285.796490924222,F,Urban,-0.06898936665469058,4.004981596640941,5.0,Divorced,Kyoto,Graduate School,Yes
23.0,5152.96117335311,F,Urban,0.8214351152930924,1.8447836450580302,4.0,Divorced,Tokyo,College,Yes
35.0,5237.79090444497,M,Urban,-0.07034434110181946,5.990892265544123,5.0,Divorced,Tokyo,High School,Yes
22.0,4410.99258065767,F,Rural,-0.20872958212000653,5.032878275138052,5.0,Single,Kyoto,,No
33.0,3041.953923840648,M,Urban,-0.27899120821264667,6.3901796426720505,4.0,Single,Kyoto,College,No
39.0,5274.692888117399,,Urban,-0.02324826661062064,6.145849561480178,4.0,Single,Osaka,Graduate School,No
29.0,5484.298567400907,F,Suburban,0.24830031118365975,4.117173962498431,5.0,Single,Tokyo,College,Yes
,5243.077390851866,F,Suburban,0.22943121945964762,5.5440461064908275,6.0,Divorced,Tokyo,Graduate School,
28.0,4541.065788507615,M,Urban,0.2621059996850553,3.816126984681504,3.0,Married,Tokyo,College,Yes
59.0,5004.805391409044,M,Urban,0.36471881819763413,3.2915750023732544,6.0,Divorced,Osaka,College,Yes
36.0,5206.004971427707,M,,-0.6178097508223288,3.839593527240543,2.0,Married,Osaka,Graduate School,No
24.0,4360.953612871408,F,Urban,-0.37850851224846843,5.620840331520773,4.0,Married,Tokyo,Graduate School,No
23.0,5374.319522307741,M,Rural,,4.801809693741995,5.0,Single,Kyoto,College,No
30.0,5193.525820802987,M,,-0.6707752614562698,6.062393119354809,5.0,Married,Osaka,College,No
31.0,5387.572784345234,F,Rural,-0.7415590794584765,4.08789339734521,5.0,Married,Osaka,Graduate School,
21.0,7449.569557855003,M,Urban,-0.04831378504236501,,7.0,Divorced,Kyoto,,Yes
35.0,6076.459807550958,M,Suburban,0.7167858445956198,3.42085376453278,4.0,Single,Osaka,Graduate School,Yes
31.0,4616.370870994364,M,Suburban,1.1553306463828097,3.868691295674142,4.0,Single,Kyoto,College,Yes
,6470.915090097954,F,Suburban,0.5771067986740159,3.083094930487615,3.0,Single,Osaka,Graduate School,Yes
40.0,5200.960441886691,M,Suburban,,4.9872571624539725,6.0,Single,Osaka,Graduate School,Yes
32.0,6573.7518738652125,M,Urban,-0.3689684321269442,3.817516589097939,4.0,Single,Osaka,High School,No
26.0,5125.529210512118,M,Rural,-0.32924965363247866,7.71770360543187,7.0,Married,Tokyo,High School,No
38.0,5355.908365391176,M,Urban,-0.7638815196032328,5.931272607276215,4.0,Single,Kyoto,College,Yes
21.0,4534.641421218722,F,Suburban,0.7412720029220273,4.7237021502114995,2.0,Single,Kyoto,Graduate School,Yes
33.0,4790.908527974131,M,Urban,0.17206589514771775,4.027094829212006,3.0,Divorced,Kyoto,Graduate School,Yes
27.0,4801.831150376955,M,Rural,0.35794310991834594,4.0468441761709695,4.0,Divorced,Kyoto,Graduate School,Yes
,3479.0038391018907,F,Urban,0.020740569494485023,7.749931725832333,3.0,Married,Kyoto,High School,No
44.0,3400.451853766609,F,Suburban,-0.17498994619900338,7.394938210795832,4.0,Single,Kyoto,High School,No
30.0,6043.523954021029,M,Urban,0.332089132369804,3.3200375803462485,2.0,Single,Osaka,Graduate School,Yes
21.0,5652.467255594739,M,Urban,0.02623097511596985,4.8715177175939735,4.0,Divorced,Osaka,College,Yes
17.0,5095.0060809804845,F,Rural,0.4651403767670399,2.6175324508869666,6.0,Divorced,Tokyo,High School,Yes
,5401.309645298744,F,Urban,-0.042930767301881244,4.845401880459456,4.0,Divorced,Osaka,College,Yes
33.0,5158.430356919799,F,Suburban,0.5981035264305802,3.999235911214259,3.0,Divorced,Osaka,High School,Yes
30.0,6271.213402246139,M,Urban,-0.13918297370321506,,4.0,Single,Tokyo,High School,Yes
38.0,4842.334278530961,F,Suburban,0.6164517628038322,4.49417523837822,3.0,,Kyoto,College,Yes
37.0,5972.034424021775,M,Urban,-0.19281063385989478,4.5170589677790165,4.0,Married,Tokyo,College,Yes
30.0,4900.507989841683,M,Suburban,-0.04334286114167386,4.538428219031518,4.0,Married,Tokyo,Graduate School,
36.0,4585.993297569828,F,Rural,0.05825038968669341,5.236442227748849,7.0,Married,Tokyo,Graduate School,No
34.0,4104.822332614589,M,Urban,0.1593758468716718,3.611771254657145,4.0,Divorced,Osaka,High School,Yes
46.0,6023.6165490326475,M,Urban,0.5714634435405912,1.846165517476439,5.0,Single,,Graduate School,Yes
23.0,6262.487147129654,M,Suburban,-0.0749012487427363,4.415414634537902,4.0,Divorced,Tokyo,College,Yes
26.0,6431.281502743159,F,Urban,0.2838348205194693,5.122113040084886,3.0,Married,Kyoto,College,Yes
18.0,5572.025230925997,M,Urban,0.034147535558774506,3.061636236368141,5.0,Divorced,Tokyo,High School,Yes
18.0,,M,Rural,0.30778525164661064,4.533315856504853,3.0,Divorced,Tokyo,Graduate School,Yes
19.0,4399.803193022972,M,Rural,-0.04887626028932124,,4.0,Married,Kyoto,,No
31.0,5826.211979795977,F,Suburban,0.08328641622160127,3.303871572284054,5.0,Divorced,Tokyo,College,Yes
37.0,6392.46438105666,M,Suburban,0.31437110240538235,3.308105326031558,3.0,Married,Kyoto,Graduate School,Yes
18.0,5005.244212235073,F,Rural,0.6796580421447482,3.1980701568291314,4.0,Divorced,Kyoto,Graduate School,
23.0,6482.9211493350085,M,Urban,-0.5528636788053556,7.654228156544076,6.0,Single,Osaka,High School,Yes
28.0,,M,Urban,0.32603340246823775,2.6028396606571573,2.0,Divorced,Tokyo,Graduate School,Yes
31.0,4427.870066992268,M,Suburban,0.10311125983710387,6.90398854680463,2.0,Single,Tokyo,Graduate School,Yes
32.0,5343.531501699041,M,Urban,0.6961750067114689,3.8158609826220253,5.0,Married,Tokyo,High School,Yes
30.0,5030.753027225986,F,Urban,0.01785604776249755,4.535977184002932,,Divorced,Tokyo,Graduate School,Yes
47.0,5039.685066654127,F,Suburban,0.37997925182507153,4.905578950416833,4.0,Single,Kyoto,High School,No
44.0,5174.8350216314575,F,Urban,0.7852390668249632,3.071328987013521,3.0,Single,Kyoto,Graduate School,Yes
51.0,5414.45154465393,M,Suburban,0.18198706425262579,3.225612644994343,4.0,Divorced,Osaka,College,Yes
29.0,6029.911945115354,M,Rural,,2.065167910713785,7.0,Divorced,Kyoto,Graduate School,Yes
32.0,3221.145991479473,M,Urban,0.11648407645905748,6.740295986203324,1.0,Married,Kyoto,College,No
28.0,5571.112902786439,F,Suburban,0.3795083477730804,6.30506645937598,3.0,Divorced,Osaka,College,Yes
33.0,3904.377172325245,F,Urban,-0.015123309855571025,5.076100431954601,3.0,Single,Osaka,College,No
24.0,5879.405309707795,F,Urban,0.3274012984075598,5.841893857365011,,Single,Osaka,High School,Yes
16.0,5012.91605324807,M,Rural,-0.8664809599687558,5.460821297039603,5.0,Single,Tokyo,College,No
20.0,4590.568180781257,M,Rural,-1.5,8.917832034150294,6.0,Married,Tokyo,College,No
25.0,4586.401541214464,M,Rural,0.04334872116174697,6.002946211072721,4.0,Married,Tokyo,High School,No
38.0,4748.034028172781,M,Urban,-0.08193707070553827,3.3346581893784943,4.0,Single,Osaka,Graduate School,Yes
37.0,4659.8677336268265,F,Urban,-0.11471124688889076,3.6684015906089247,6.0,,Osaka,College,Yes
30.0,5751.481010151674,F,Rural,-0.7962042748713624,5.687787478974144,4.0,Single,Kyoto,High School,No
29.0,3657.0585833361483,M,Urban,0.8265085088675085,2.798548430255187,3.0,Divorced,Osaka,Graduate School,Yes
45.0,4959.374947306911,M,Rural,0.1981471525077263,5.362014137232012,4.0,Divorced,Osaka,College,Yes
30.0,5254.6493676013615,F,Rural,0.37634710084066303,4.72004896485119,3.0,Divorced,Kyoto,College,No
36.0,5768.496140393811,M,Urban,-0.479015755323026,4.33417916421986,4.0,Single,Osaka,High School,Yes
29.0,4231.849381081049,F,Rural,-1.1334812306213649,7.19212340146844,2.0,Married,Kyoto,College,No
25.0,5925.54035744742,F,Suburban,0.6092664982435286,4.11599196173756,3.0,Married,Tokyo,Graduate School,Yes
40.0,5992.310779782457,M,Urban,0.29294913984478055,3.6654187949878683,5.0,Divorced,Tokyo,Graduate School,Yes
50.0,4847.5747435330995,F,Urban,-0.1399430372133199,4.873329333651226,2.0,Divorced,Osaka,High School,Yes
37.0,5694.319950608444,M,Rural,-0.17349355253337445,6.0429605184983695,4.0,Divorced,Tokyo,High School,Yes
39.0,3734.281006145049,F,Suburban,-0.10970868297314425,4.9212597746389335,4.0,Single,Kyoto,College,Yes
34.0,5063.746628783117,M,Urban,0.5559044966043205,,5.0,Single,Kyoto,College,Yes
17.0,4431.255495751525,M,Suburban,-0.45204005239671374,5.608660591951737,6.0,Divorced,,College,No
21.0,5019.519148905114,F,Suburban,-0.28603043272509543,5.136763149954336,5.0,Married,Osaka,High School,No
35.0,5182.188225823113,M,Rural,-0.13066493869494494,3.934787165588125,5.0,Married,Osaka,College,No
32.0,6549.474656872751,F,Urban,0.18706416590487074,3.75538738130427,4.0,Married,Osaka,High School,Yes
24.0,6408.276084906968,M,Urban,-0.7484245104343508,3.6085239428387075,5.0,Divorced,Kyoto,High School,Yes
29.0,4701.212091333815,F,Suburban,-0.5091930355645946,5.726722613391498,3.0,Married,Tokyo,College,No
31.0,6230.449188746178,M,Urban,-0.3515378957460554,4.575328856569351,3.0,Single,Osaka,Graduate School,Yes
39.0,5616.141811065895,F,Urban,-0.0300416826440036,5.074085063955495,4.0,Married,Kyoto,High School,Yes
34.0,5060.414659964221,F,Suburban,0.36269738252658623,4.984232180380196,5.0,Divorced,Tokyo,High School,Yes
39.0,3525.593934127296,M,Urban,0.35868522759948557,3.9186607715622825,5.0,,Kyoto,High School,Yes
26.0,5421.1768503118265,M,Urban,-0.3920824632593033,6.218717009224961,2.0,Married,Tokyo,Graduate School,No
27.0,6313.70231717469,F,Suburban,0.8914739925239635,2.4690824594273453,3.0,Married,Osaka,High School,Yes
24.0,4837.915403114939,F,Rural,-0.40764944309013157,6.162477451128592,3.0,Married,Osaka,High School,No
15.0,4252.487221536457,M,Rural,-0.9514384209127431,4.885203614355405,5.0,Single,Kyoto,High School,No
37.0,4044.145737888607,M,Rural,-0.7288272952143862,6.986421891175547,4.0,Married,Kyoto,Graduate School,No
27.0,3518.3412012003987,M,Rural,-0.34285288107298756,5.995112530062712,4.0,Single,Osaka,Graduate School,No
27.0,4677.46204287553,M,Urban,0.6140122091665672,3.9347257712720545,5.0,Divorced,Kyoto,Graduate School,Yes
47.0,4465.584506203213,F,Urban,0.6957362157019082,4.435815637086592,3.0,Single,Kyoto,College,Yes
24.0,5618.0445155391235,F,Rural,-0.16452465059366586,5.473816978605972,3.0,Divorced,Kyoto,Graduate School,Yes
26.0,5386.483233296848,F,Rural,-0.9279577615098802,7.903181127864788,4.0,Divorced,Kyoto,Graduate School,No
24.0,5371.497148164192,,Suburban,-0.6729278581723553,5.500699270928277,7.0,Married,Kyoto,High School,No
47.0,4518.354404542131,F,Rural,-0.013828265744432522,4.5769256376112,3.0,Divorced,Osaka,Graduate School,
26.0,4713.3216469868985,M,Urban,-0.04521344409768342,6.221193198321586,2.0,Divorced,Tokyo,Graduate School,Yes
50.0,4443.745509024103,M,Urban,0.8922389692087533,5.109584794294726,6.0,Divorced,Tokyo,Graduate School,Yes
27.0,5616.520708525812,F,Rural,0.053127597504003754,4.385077444084852,5.0,Single,Kyoto,High School,No
21.0,5859.741923623394,F,Urban,-0.3753247999647657,5.615083651213638,7.0,Divorced,Tokyo,High School,No
7.0,4523.040567342247,M,Rural,-0.7832690595164012,5.533281442454599,4.0,Divorced,Kyoto,College,No
28.0,3648.614127497277,F,Rural,-0.9149215460976291,8.175906237082676,4.0,,Kyoto,College,No
29.0,4911.369720302298,F,Rural,-0.37310470723453615,6.289671528935528,4.0,Married,Tokyo,High School,No
43.0,4256.3200926845175,F,Urban,0.31816891676753745,5.120474180433435,4.0,Divorced,Osaka,High School,Yes
29.0,5550.791189405697,M,Suburban,0.8557121877200452,5.43301243272346,,Single,Osaka,College,Yes
33.0,4176.071086644054,F,Rural,-0.3734764913291831,6.280480042253251,3.0,Married,Kyoto,High School,No
35.0,4944.341991349851,M,Rural,-0.11996912935078313,6.17493715577047,3.0,Married,Osaka,College,No
30.0,5522.907127853784,M,Urban,0.10621756184058753,5.853380602542054,6.0,Divorced,Osaka,High School,Yes
42.0,5650.059050783511,F,,0.4074762240295578,3.237711501610584,7.0,Divorced,Tokyo,Graduate School,No
41.0,5014.926677005693,M,Suburban,-0.2241358991015003,2.2281358247315715,5.0,Single,Kyoto,College,Yes
23.0,4357.260872908864,M,Suburban,-0.3689380422424856,6.011302327674528,4.0,Divorced,Tokyo,College,No
36.0,4947.750505401027,M,Urban,0.3001871728286832,4.839187395879455,4.0,Single,Osaka,High School,Yes
30.0,3378.8432927747563,M,Suburban,-1.0577026452205902,8.806860178780099,5.0,Married,Osaka,Graduate School,No
32.0,5633.826260847686,M,Urban,0.9081038015898587,3.9196465586012454,4.0,Single,Kyoto,Graduate School,Yes
52.0,4878.66035815046,M,Urban,-0.33965596799421577,3.998989034095789,7.0,Married,Tokyo,High School,Yes
34.0,5041.587717279156,F,Suburban,0.20050999589139495,4.319264297692973,3.0,Single,Kyoto,Graduate School,Yes
22.0,5548.557270305088,M,Urban,0.3074506846095943,4.003000559319725,3.0,Divorced,Osaka,Graduate School,Yes
30.0,5029.203616993619,M,,1.1549443066821048,3.7821670924470645,3.0,Single,Kyoto,,Yes
33.0,5734.048965409489,,Urban,0.5359455983685208,5.500223522222351,5.0,Married,Osaka,College,Yes
22.0,6529.436067736089,M,Suburban,0.4078010565751876,3.568864243555714,4.0,Divorced,Tokyo,College,Yes
38.0,5342.985466177078,F,Urban,0.518043148221277,5.954947765272713,2.0,Divorced,Tokyo,College,Yes
27.0,5999.674818122268,M,Suburban,0.2545051484248316,4.151108056716599,4.0,Divorced,Tokyo,Graduate School,Yes
27.0,7040.928686760535,M,Urban,0.22706649476205987,4.074708620922895,,Married,Osaka,High School,Yes
45.0,5716.416005389603,F,Urban,0.48224704984088773,5.043859399446036,3.0,Divorced,Kyoto,High School,Yes
44.0,3927.6877660461705,F,Suburban,0.5543332140783481,6.586556464912975,5.0,,Kyoto,Graduate School,Yes
35.0,3191.826012713328,M,Rural,-0.6086807889760847,7.899741888473747,5.0,Married,Tokyo,College,
40.0,4471.621588718673,M,Suburban,0.238616538053674,4.527665036459891,6.0,Divorced,Kyoto,Graduate School,Yes
34.0,3080.7307984920303,M,Urban,0.01131029722535451,4.8301955227680535,4.0,Single,Tokyo,Graduate School,No
31.0,4484.84936639583,M,Rural,-0.5380764732947255,6.273847557601986,4.0,Married,Osaka,College,No
34.0,5643.772576758836,M,Suburban,-0.10703277553331489,5.060922016215304,5.0,Single,Osaka,Graduate School,No
21.0,2967.4179249251733,M,Suburban,-0.07578519620514261,4.980013296474713,3.0,Married,Kyoto,High School,No
21.0,5049.086131927365,M,Suburban,1.0310872771148405,4.487369592684492,4.0,Single,Osaka,Graduate School,Yes
41.0,5864.510689510774,F,Rural,-0.40584235758592063,4.650943232404428,2.0,Married,Kyoto,High School,No
38.0,5541.125291784063,M,,-0.14242213858733718,6.221119183434499,3.0,Married,Kyoto,Graduate School,No
39.0,5130.159013175088,M,Suburban,0.14733881918785982,4.912007618941925,5.0,Divorced,Kyoto,Graduate School,Yes
29.0,6128.242724489198,M,Suburban,-0.5112421273011133,5.970611978181596,4.0,Single,Osaka,Graduate School,Yes
22.0,6000.7355989529,F,Urban,0.505972135038366,3.0703810742079867,5.0,Divorced,Kyoto,Graduate School,Yes
17.0,2082.019946814563,M,Rural,-0.685501456119795,7.166089360156638,3.0,Married,Kyoto,High School,No
20.0,4990.937471371829,M,Suburban,0.7445395998612043,3.8927862383355167,4.0,Divorced,Tokyo,Graduate School,Yes
19.0,3105.023185015979,M,Suburban,-1.1781974820950798,8.792506949126881,4.0,Married,Osaka,College,No
46.0,4530.963883149474,M,Urban,0.42083327332276077,4.798705931546559,5.0,Divorced,Kyoto,High School,Yes
22.0,4991.199226555312,M,Suburban,0.7758761145750878,4.634630965133108,4.0,Married,Osaka,High School,Yes
35.0,5353.0914923874025,M,Suburban,0.003171454237060667,3.14643124674426,4.0,Divorced,Osaka,Graduate School,Yes
41.0,5256.151916398031,F,Rural,0.17028725739681191,4.313875210973484,4.0,Divorced,Tokyo,College,Yes
28.0,3765.2962256742126,F,Rural,-0.31718939383856015,6.35874281045486,2.0,Married,Tokyo,College,No
21.0,6447.362486008144,F,Suburban,-0.037358811454475505,4.972811384713255,4.0,Single,Tokyo,College,Yes
36.0,5413.538741090746,F,Rural,0.5056709013006195,4.289065033944311,4.0,Single,,College,Yes
34.0,4178.556689067649,M,Rural,-0.3908952070153418,5.530760044818119,4.0,Married,Kyoto,College,No
9.0,5555.129415288007,M,Suburban,0.6420365686199865,5.032564610515111,2.0,Single,Osaka,Graduate School,Yes
38.0,4100.214913779131,M,Rural,-0.09285155347910072,5.644039474533266,2.0,Single,Tokyo,College,No
35.0,6055.284264711037,F,Urban,0.022663836293868103,4.167226800723029,3.0,Single,Tokyo,College,Yes
24.0,3680.0575237237645,M,Rural,-0.012780430753329339,5.7710358077042265,5.0,Married,Tokyo,Graduate School,No
26.0,5104.934515172372,M,Suburban,0.2514118343761057,6.882322419671425,4.0,,Osaka,College,Yes
25.0,3484.3044413504717,M,Rural,-0.8569704468742319,6.368100815800946,2.0,Married,Tokyo,High School,No
28.0,6190.338414873552,M,Suburban,0.07150690594631243,5.601425640197808,3.0,Married,Osaka,Graduate School,Yes
22.0,5523.574909107128,F,Suburban,0.3338221116003998,3.4114519397250724,4.0,Divorced,Kyoto,High School,Yes
35.0,6246.40119581963,M,Urban,0.20299636612185917,3.6325646408403145,2.0,Divorced,Osaka,Graduate School,Yes
29.0,5615.835202434436,F,Suburban,-0.7113881996196295,4.545127912079197,4.0,Married,Kyoto,Graduate School,No
24.0,6419.37905525474,F,Urban,0.16536636189062384,4.528572901798004,4.0,Divorced,Osaka,Graduate School,Yes
31.0,4916.875954656655,F,Urban,-0.02875102868960315,5.9362644524625665,6.0,Single,,College,Yes
30.0,5698.52825408648,M,Urban,0.6107138206489875,1.4563599529747053,5.0,Single,,High School,Yes
38.0,7089.156887424809,M,Suburban,0.05122058158447812,2.9355194679436023,5.0,Divorced,Tokyo,College,Yes
19.0,3713.9414688874795,M,Suburban,-0.23693003199779597,4.756084760399772,3.0,Single,Osaka,College,No
