City,Online Activity,Marital Status,Renew,Education Level,Months with Company,Location Code,Age,Monthly Income,Brand Loyalty,Gender
Khon Kaen,5.268990930082038,Married,Yes,College,70.0,Suburban,39.0,5739.497991465425,0.25846934085363027,Male
Udon,3.404543192884602,Single,Yes,High School,91.0,Suburban,44.0,6272.146884337417,0.3655587132323479,Female
Khon Kaen,5.048908468712853,Single,Yes,Graduate School,75.0,Urban,46.0,5487.4079792595585,-0.5181805310031128,Female
Mahasarakam,2.5987660703860125,Married,No,Graduate School,61.0,Rural,55.0,5608.475650186854,-0.6749509446811645,Female
Mahasarakam,3.6608795467830024,Single,No,,35.0,Rural,48.0,4525.952880329699,-0.4969827013216441,Male
Khon Kaen,,Divorced,Yes,High School,53.0,Urban,53.0,4936.20040446057,-0.08050862650440299,Female
Udon,6.415754775429286,Divorced,Yes,Graduate School,,Suburban,57.0,4038.150112974462,-0.0016437685702587745,Male
Mahasarakam,8.597179888750322,Married,Yes,High School,70.0,Rural,45.0,5425.207464927771,0.011657934050969418,Female
Mahasarakam,4.701523678664672,Single,Yes,College,77.0,Rural,,4490.602960370954,,Female
Khon Kaen,6.6640147623751576,Divorced,Yes,High School,57.0,Urban,47.0,4296.626114881386,-0.023761668397468877,Female
Udon,5.257002195205085,Single,No,Graduate School,59.0,Suburban,52.0,5369.519185165458,0.20756998137414906,Female
Khon Kaen,6.621240320844416,Divorced,Yes,High School,64.0,Suburban,43.0,3820.756760590526,0.9406703491626544,Female
Udon,4.025194671552525,Divorced,No,High School,42.0,Rural,46.0,4507.241866309624,-0.7151586819339477,Male
Mahasarakam,7.361513487518264,Single,Yes,High School,68.0,Suburban,56.0,7543.657948640719,-0.08420761542562816,Male
Khon Kaen,6.669997438723169,Single,Yes,College,43.0,Suburban,50.0,3716.7580598860445,-0.09929626136938804,Male
Mahasarakam,5.728877630954425,Divorced,Yes,Graduate School,56.0,Urban,45.0,6339.356731906755,-0.0580989847055666,Male
Udon,3.6785818359550513,Married,No,Graduate School,79.0,Rural,47.0,4013.2471550755527,0.1868758966640978,Female
Khon Kaen,4.874494808375614,Married,Yes,Graduate School,72.0,Urban,39.0,4249.99686512049,-0.5054172460731886,Male
Khon Kaen,4.319658822655737,Married,No,Graduate School,81.0,Suburban,55.0,5392.283996394943,-0.5326645194728634,Female
Mahasarakam,3.716287189152675,Single,Yes,High School,58.0,Suburban,38.0,5774.045837970855,-0.2208094513781867,Female
Udon,6.476050338609467,Divorced,Yes,Graduate School,62.0,Suburban,51.0,5798.805504952705,0.6801078868716864,Female
Mahasarakam,6.519236698334849,Divorced,Yes,Graduate School,85.0,Urban,57.0,5940.566006414828,0.07012931898702915,Female
Udon,6.642201710724894,Divorced,Yes,College,73.0,Suburban,62.0,4275.962649583398,-0.650224371887084,Female
Khon Kaen,2.6875059472521476,Married,No,Graduate School,62.0,Rural,46.0,5652.785157734626,-0.4429089418693194,Male
Udon,4.712101436911224,Single,No,High School,81.0,Rural,45.0,5669.349383294744,-0.17072470988640626,Female
Mahasarakam,4.470500165888298,Married,Yes,College,88.0,Urban,46.0,6017.923211856453,-0.32706561736618756,Male
Udon,4.08244141709242,Divorced,Yes,College,63.0,Urban,65.0,4111.589380497805,-0.02099106093056588,Male
Mahasarakam,4.845655136169531,Married,No,High School,54.0,Rural,41.0,3862.3468502728915,-0.36357288519041864,Female
Mahasarakam,5.290760332290301,Divorced,Yes,College,68.0,Suburban,38.0,5404.376817399176,-0.6040426268060862,Male
Mahasarakam,4.506661527537398,Divorced,No,College,39.0,Rural,31.0,5454.328563775535,-0.12227394244889028,Female
Udon,5.247668149841049,Single,Yes,High School,72.0,Rural,48.0,4043.569778887614,-0.26867016418300615,Female
Udon,6.569749297937495,Single,Yes,Graduate School,58.0,Urban,47.0,5322.383916160532,-0.12328151879732596,Male
Udon,5.105670443313391,Married,No,,51.0,Urban,50.0,4366.162484616403,-0.4557880341076439,Female
Khon Kaen,6.448979885141284,Single,Yes,College,34.0,Suburban,44.0,3875.8151228625243,0.4719447553289858,Female
Mahasarakam,2.9536044710904896,Single,Yes,College,55.0,Urban,58.0,5820.017216859016,-0.37249760042858227,Male
Mahasarakam,1.8308503227945732,Single,No,Graduate School,66.0,Suburban,43.0,5768.290780456813,-0.0022384037027583237,Male
Khon Kaen,5.592279480409657,Divorced,Yes,College,81.0,Suburban,51.0,5001.578315440937,-1.1039662712152556,Female
Mahasarakam,5.966291581256483,Single,Yes,Graduate School,77.0,Suburban,49.0,5186.074133574954,-0.03026960613261398,Female
Udon,2.329593240375452,Single,Yes,High School,,Urban,55.0,5996.331697728322,-0.12952128325276255,Female
Khon Kaen,4.7606942640346945,Married,No,College,54.0,,43.0,5051.486789950328,0.5175620922588946,Female
Udon,6.551204571207025,Divorced,Yes,Graduate School,100.0,Urban,59.0,5865.779641433508,-0.6176785963135496,
Khon Kaen,2.8947381571941593,Divorced,No,High School,76.0,,48.0,5556.751265175013,-0.25651285691511116,Female
Mahasarakam,5.882736506142914,Divorced,Yes,High School,51.0,Suburban,46.0,6153.709557722003,-0.42599292720463466,Female
Mahasarakam,6.547535153132887,Single,Yes,High School,68.0,Urban,44.0,4498.330701449758,0.5225597795827328,Female
Udon,4.897045249426301,Married,No,Graduate School,87.0,Suburban,35.0,4320.197402362496,0.2685018576574011,Female
Udon,5.669908551667781,,No,College,43.0,Urban,41.0,6136.4164674782705,0.14496264416909702,Male
Udon,6.485885573270348,Married,No,College,106.0,Rural,75.0,4250.886803207659,-0.24301463778219962,Female
Khon Kaen,3.609338059893436,Married,No,High School,65.0,Suburban,,4646.865870233619,-0.07681094836806929,Male
Mahasarakam,6.609306970109873,Divorced,Yes,College,60.0,Urban,47.0,3966.239642392984,-0.26801012140461494,Male
Udon,3.3633509262591645,Married,No,Graduate School,56.0,Rural,51.0,6461.938872712643,-0.04333806051280223,Female
Mahasarakam,5.324862027620607,Married,No,Graduate School,59.0,Suburban,55.0,4911.484694490124,-0.3043300819096472,Female
Udon,4.346262676810202,Married,No,Graduate School,72.0,Rural,45.0,4819.624630908355,-0.260495206230073,Male
Udon,2.663166095326818,Married,No,Graduate School,68.0,Suburban,47.0,3966.0430292497895,0.4060572961399536,Female
Udon,6.758317111025784,Divorced,Yes,College,71.0,Urban,38.0,4148.8709600279135,-0.5242200055063405,Female
Udon,4.296164551712067,Divorced,No,College,70.0,Suburban,56.0,4153.968745519987,-0.5552636893293638,Male
Khon Kaen,4.241324636311108,Married,No,Graduate School,64.0,Rural,45.0,3590.3996061814446,-0.005202155010916074,Male
Mahasarakam,4.610853700901814,Married,Yes,Graduate School,29.0,Suburban,39.0,5256.285351330939,-0.17219123903143668,Female
Khon Kaen,6.072689093466037,Married,No,College,45.0,Suburban,42.0,5299.750294256803,0.16312667847097498,Male
Udon,3.298751230679462,Divorced,No,High School,83.0,Rural,52.0,3568.742818147194,-0.04578052122372739,Female
Udon,2.9083075093015367,Single,No,Graduate School,63.0,Rural,50.0,5619.595604907935,0.2812488458799378,Female
Mahasarakam,4.872518222549145,Divorced,Yes,College,56.0,Urban,57.0,6497.995792601399,-0.008661253998083152,Female
Udon,7.263505403000866,Single,Yes,High School,77.0,Suburban,60.0,5117.665613398844,-0.05509706486793586,Male
Udon,3.81692769459422,Married,No,College,72.0,Rural,36.0,4623.962639027759,-0.13693821344373924,Female
Mahasarakam,5.747612074805027,Married,No,High School,73.0,Rural,53.0,3134.063123600915,-0.42975737509114753,Female
Udon,4.667129062659859,Single,No,Graduate School,80.0,Suburban,30.0,3936.7140176958474,-0.17416691689626268,Female
,4.717143933072978,Single,Yes,High School,100.0,Suburban,47.0,5197.820429232537,0.3231888516673729,Female
Udon,1.3759894107155266,Single,No,Graduate School,70.0,Suburban,52.0,4255.605913487087,-0.77444263849778,Female
Udon,4.875692539894289,Divorced,No,Graduate School,58.0,Rural,48.0,5534.047650452519,-0.6705670213555869,Female
Mahasarakam,4.676945856157078,Married,No,College,66.0,Suburban,46.0,4800.959606353021,-0.1937464646427085,Female
Khon Kaen,5.778957809405068,Married,No,High School,54.0,Rural,42.0,4738.744184078915,-0.007870902568352878,Male
Khon Kaen,3.579531269784989,Divorced,Yes,High School,63.0,Urban,43.0,4448.80909314294,-0.40108046111700923,Male
Khon Kaen,4.7133736128298125,Single,Yes,College,67.0,Urban,40.0,5955.991242415366,-0.8610542863211584,Male
Khon Kaen,6.333248916311975,Married,Yes,High School,55.0,Urban,41.0,5330.240666856681,-0.31512839689943933,
Khon Kaen,3.503846511284955,Married,No,High School,69.0,Rural,56.0,3843.318337481692,-0.7461123199954101,Male
Khon Kaen,3.352826952906134,Married,No,,103.0,Suburban,49.0,6194.016023150241,0.2767008275411649,Female
Mahasarakam,6.805322969092678,Divorced,Yes,High School,47.0,Urban,68.0,5121.097626926273,-0.4618585131891114,Female
Udon,6.253833413463752,Married,No,College,64.0,Rural,47.0,4164.736238159091,-0.3823702444234208,Female
Udon,5.029624245477503,Divorced,No,High School,47.0,Rural,35.0,4839.842441909825,0.29378335546943646,Female
Mahasarakam,5.547614897180836,Divorced,Yes,Graduate School,,Urban,37.0,5506.1794979898505,-0.612265647738243,Female
Udon,3.804776063716578,Married,No,High School,54.0,Rural,59.0,5932.195445378932,0.12698241744327757,Female
Mahasarakam,5.975932604280873,Single,Yes,Graduate School,35.0,Urban,52.0,6256.430994543389,0.18223913888521354,Male
Mahasarakam,5.506754894026919,Divorced,Yes,Graduate School,54.0,Urban,58.0,2643.7940491554573,-0.3187206801778103,Male
Udon,8.425210450890544,Single,Yes,High School,71.0,Suburban,50.0,3983.754574510295,0.2121519821087212,Male
Mahasarakam,5.273799728476417,Divorced,Yes,Graduate School,65.0,Suburban,60.0,4384.1413622594355,-0.3933564809991481,Male
Khon Kaen,3.3899476012644287,Divorced,Yes,College,70.0,Urban,63.0,4232.742342533022,-0.29414576058563524,Female
Mahasarakam,4.489181925756606,Married,No,College,95.0,Rural,56.0,4212.580391403556,-0.431617680958863,Male
Khon Kaen,2.613466349010827,Single,Yes,College,78.0,Urban,58.0,4352.772882780492,-0.6730858217125941,Male
Mahasarakam,8.47871656932563,Married,Yes,College,67.0,Urban,41.0,6448.966156657397,-0.09455550520599446,Female
Udon,4.407460516203695,Single,No,High School,75.0,Urban,54.0,4560.997319649852,0.027174513421788615,Male
Khon Kaen,7.009221226096253,Single,Yes,College,26.0,Suburban,38.0,6354.755541768788,0.3486755988424607,Male
Mahasarakam,6.09716964384299,Divorced,Yes,College,60.0,Urban,55.0,4610.676182780847,0.3177526122899541,Female
Khon Kaen,6.463089665780707,Divorced,Yes,High School,51.0,Urban,43.0,5381.827385456058,-0.37967118243737036,Female
Khon Kaen,2.703023145726537,Single,No,Graduate School,79.0,Rural,33.0,6249.508038555027,-0.03265348995932657,Male
Mahasarakam,7.69327250113214,Divorced,Yes,Graduate School,44.0,Urban,47.0,4053.997490489303,-0.5035013356035486,Male
Udon,7.445330409754417,Single,Yes,Graduate School,65.0,Urban,47.0,4850.845921559548,-0.4471214584035542,Female
Khon Kaen,6.222549400193462,Married,Yes,Graduate School,83.0,Urban,37.0,3696.5111174586573,-0.4245978039516253,Male
Udon,4.3526413272344975,Married,No,Graduate School,43.0,Suburban,41.0,4229.829681118263,0.15227208593315728,Female
Khon Kaen,2.8527629494692914,Divorced,Yes,Graduate School,53.0,Suburban,46.0,5267.586327918593,-0.6723382891045706,Female
Mahasarakam,3.366798292915508,Married,No,Graduate School,65.0,Rural,59.0,4436.57531695573,-0.17536488904418623,Male
Khon Kaen,5.786654806193089,Divorced,Yes,Graduate School,54.0,Urban,41.0,5441.397847345991,,Male
Khon Kaen,8.370533334243877,Divorced,Yes,Graduate School,112.0,Suburban,,5388.379966906159,0.11129196567889792,Male
Mahasarakam,4.684220817175583,Divorced,Yes,College,104.0,Suburban,51.0,4178.739937215004,-0.2976860805889073,Male
Khon Kaen,7.973485342192848,Divorced,Yes,College,85.0,Rural,37.0,4182.659444120678,0.44687452017230767,Female
Udon,5.260471898269033,Married,No,Graduate School,71.0,Rural,40.0,5445.9273178864705,-0.4776334195733024,Male
Khon Kaen,3.200715117169092,Single,No,College,25.0,Rural,32.0,3581.8435257997626,0.29025478579868874,Male
Mahasarakam,4.23046721965106,Divorced,Yes,College,58.0,Urban,44.0,4244.599127741139,-0.539718387771936,Male
Mahasarakam,1.8892817545955722,Divorced,No,Graduate School,64.0,Rural,51.0,5997.772018017698,-0.22115660435486684,Female
Udon,4.078211942213059,Married,No,Graduate School,52.0,Rural,25.0,6833.258471230823,-0.7384537615741621,Male
Mahasarakam,5.142362996074845,,Yes,College,90.0,Urban,61.0,7444.447100854664,-0.05068925881918085,Female
Mahasarakam,7.334635962062016,Divorced,Yes,,47.0,Urban,50.0,6492.3488365710255,-0.2240244202872963,Female
Udon,5.721467211954446,Single,Yes,Graduate School,62.0,Urban,45.0,5673.178629996986,-0.20321117534382505,Female
Mahasarakam,6.7003791470086025,Divorced,Yes,Graduate School,87.0,Urban,55.0,4252.093651301977,0.3472366942662215,Male
Khon Kaen,3.97958517482129,Married,No,Graduate School,83.0,Rural,49.0,5383.2562882464945,-0.0344721635514072,Male
Mahasarakam,4.092520428384827,Single,No,College,80.0,Suburban,46.0,6371.168045822039,0.6154285281986185,Female
Udon,5.624801875861513,Single,Yes,Graduate School,80.0,Urban,53.0,5103.043799810348,-0.515883250286532,Female
Udon,3.223981034901067,Divorced,No,College,40.0,Suburban,49.0,3962.6082501992764,0.33923763233211046,Female
Mahasarakam,4.787028514192364,Single,No,College,93.0,Rural,49.0,2885.4281440402106,0.3922236199127562,Female
Khon Kaen,3.8096984285898987,Single,Yes,College,56.0,Suburban,57.0,4968.024506712164,-0.4805080015383123,Male
Mahasarakam,5.187081285196125,Single,Yes,High School,57.0,Suburban,47.0,5613.843899253824,-0.33291934967998654,Male
Mahasarakam,6.314908220430853,Single,Yes,College,85.0,Urban,54.0,4107.355514548402,-0.4389939205732172,Female
Khon Kaen,7.888882510618515,Divorced,Yes,College,87.0,Suburban,27.0,5777.20523842713,-0.06331112527508595,Female
Udon,3.219272668411593,Divorced,No,Graduate School,90.0,Rural,57.0,2703.4006053897065,-0.5363146952711383,Male
Mahasarakam,4.269663735154259,Divorced,Yes,Graduate School,60.0,Urban,58.0,6039.090573406483,-0.02390977556415208,Male
Udon,5.149721757190141,Married,Yes,High School,67.0,Urban,46.0,5536.15312850244,-0.19347001277136788,Male
Mahasarakam,5.885743247500136,Single,Yes,High School,89.0,Suburban,49.0,3190.3299797022814,-0.07400156978788511,Male
Khon Kaen,4.864640049937367,Divorced,Yes,College,62.0,Urban,59.0,4881.754176706493,-0.4334991228164742,Female
Udon,5.454383328465894,Single,No,College,84.0,Urban,45.0,3123.4622051182914,-0.20487932838078265,
Khon Kaen,5.974437722064479,Divorced,Yes,Graduate School,,Urban,42.0,5525.370955197504,-0.20197913264227896,Female
Udon,4.406615165487481,Married,No,Graduate School,49.0,Rural,54.0,5514.635714222614,0.25491782856121914,Male
Udon,2.84869748610083,Married,No,College,41.0,Rural,55.0,7451.908498107545,-0.457914459097711,Female
Khon Kaen,4.583018066503977,Single,Yes,Graduate School,62.0,Urban,57.0,3943.81844650643,-0.17771869815588864,Female
Udon,4.5001126626791015,Married,Yes,Graduate School,61.0,Suburban,30.0,5473.37503780879,-0.21958552297872175,Male
Khon Kaen,5.139855043070673,Married,No,High School,48.0,Rural,48.0,5339.561895666955,0.14796432828592476,Female
Udon,4.505095880158243,Divorced,No,High School,56.0,Rural,22.0,5242.3908430435695,-0.40358537278941,Female
Udon,5.262268626686589,Divorced,Yes,College,72.0,Urban,48.0,5143.144625427957,0.36870460256562326,Male
Mahasarakam,4.348847018357765,Single,No,High School,35.0,Rural,62.0,4347.504953343352,-0.19746023515092231,Female
Mahasarakam,5.682215755805764,Married,No,High School,79.0,Rural,57.0,5313.873812635117,-0.31468354253687525,Male
Mahasarakam,5.265848546522461,Divorced,Yes,College,74.0,Suburban,55.0,6024.861638771682,0.35792102190743436,Male
Udon,6.669537296078955,Single,Yes,High School,33.0,Rural,46.0,5167.932417193741,0.08275268931733999,Female
Udon,3.725735662021946,Divorced,Yes,Graduate School,29.0,Urban,64.0,3768.5164805653567,0.7690810951354119,Male
,5.554024977359204,Divorced,Yes,Graduate School,109.0,Urban,32.0,5176.442335106628,-0.23797846815004436,Female
Mahasarakam,6.003166309664387,Single,Yes,College,56.0,Urban,59.0,4899.011600493633,0.001874138970574521,Female
Mahasarakam,3.96847015221373,Divorced,Yes,High School,40.0,Urban,36.0,5757.800443882168,0.25153834121952656,Female
Mahasarakam,5.967812907112112,Married,Yes,College,95.0,Urban,37.0,3661.150040057743,-0.23031723144231503,Female
Mahasarakam,3.4851786389709907,Single,No,College,41.0,Rural,50.0,4300.546524005042,-0.3021102374717927,Male
Khon Kaen,4.911543195785563,Married,Yes,Graduate School,69.0,Suburban,43.0,4693.287034952432,-0.10996054298092983,Female
Mahasarakam,4.3906214986472625,Married,No,High School,56.0,Urban,37.0,5890.696325030309,-0.4347975137049671,Female
Udon,3.5383873630508162,Single,No,Graduate School,36.0,Suburban,40.0,,0.41768697247070075,Male
Khon Kaen,5.763213112030639,Divorced,Yes,College,63.0,Urban,60.0,4734.69428545087,-0.2540337495094032,Male
Khon Kaen,5.127294386689418,Divorced,Yes,High School,47.0,Urban,52.0,5798.9150618883705,-0.030130486938758444,Male
Udon,5.09349446169479,Married,No,High School,75.0,Rural,48.0,6340.471502604083,0.05923360746999734,Female
Khon Kaen,5.358797333172912,Single,Yes,Graduate School,77.0,Urban,49.0,5219.850515797404,0.2201117835178358,Male
Udon,5.474552824697976,,Yes,Graduate School,26.0,Rural,51.0,5181.054231798271,-0.12154171674005779,Female
Mahasarakam,4.148400195335859,Married,No,Graduate School,52.0,Suburban,45.0,4113.688707648212,0.857509511935924,Female
Mahasarakam,7.12229971693518,Divorced,Yes,High School,88.0,Urban,48.0,4997.977194623807,-0.42475269509125246,Female
Khon Kaen,5.140965165595482,Married,Yes,High School,73.0,Suburban,61.0,5555.756304062146,0.07487075540466943,Male
Mahasarakam,5.202420953387295,Divorced,Yes,Graduate School,55.0,Urban,47.0,4458.733896978406,0.17683292178629678,Male
Mahasarakam,5.368336055887957,Divorced,Yes,College,100.0,Urban,61.0,4132.619662579937,-0.18439852426421904,Male
Mahasarakam,4.356329076162164,Married,No,Graduate School,93.0,Rural,51.0,4636.698287323118,0.08332493177423969,Male
Mahasarakam,2.3481844818784623,Married,No,,72.0,Rural,41.0,4631.325688415769,-0.024959027716316085,Female
Mahasarakam,4.630169876164388,Married,No,College,55.0,Urban,50.0,5571.009448670715,-1.2201404554399027,Male
Udon,5.209250880446175,Divorced,Yes,High School,58.0,Urban,56.0,4866.765340324084,-0.3622299428692516,Male
Mahasarakam,3.7522442036181705,Divorced,Yes,Graduate School,64.0,Urban,29.0,6674.964125976918,0.114752566492273,Male
Mahasarakam,5.104511855688889,Divorced,Yes,High School,51.0,Suburban,53.0,4488.105691454362,-0.20717070317486863,Female
Udon,6.408179450608667,Divorced,Yes,Graduate School,29.0,Urban,33.0,4596.802218162919,-0.033975192501846385,Female
Mahasarakam,5.623072959414257,Married,Yes,College,43.0,Suburban,48.0,5557.379526348465,-0.2028367996186337,Male
