City,Renew,Monthly Income,Education Level,Months after becoming member,Active online hours,Sex,Marital Status,Location Code,Years after high school graduation,Brand Loyalty
Osaka,No,3023.8704659490204,College,41.0,5.5929766453955025,Female,Single,Rural,19.0,0.0571931746370391
Tokyo,No,5186.314948801924,High School,69.0,4.324562412882927,Male,Divorced,Suburban,11.0,-0.2579574095852785
Osaka,Yes,5815.549676118324,High School,60.0,3.8374153843004057,Female,Single,Suburban,39.0,-0.28084170718787727
Kyoto,Yes,4266.740008585904,High School,81.0,6.196375958173512,Male,Single,Suburban,42.0,-0.3702191588216679
Osaka,No,5262.837061563245,Graduate School,37.0,7.750644812260635,Male,Married,Suburban,37.0,0.7120524508356383
Tokyo,Yes,3553.3959192142283,Graduate School,60.0,5.280503016428807,Male,Single,Urban,36.0,-0.09959181106819714
Osaka,Yes,5407.265493949269,High School,61.0,4.415436201611246,Female,Divorced,Urban,37.0,-0.15083694613548712
Tokyo,Yes,4810.433274191554,High School,48.0,6.263751204591596,Female,Single,Suburban,19.0,0.07574980543683041
Kyoto,Yes,5038.096554778953,High School,33.0,8.051131024409328,Male,Single,Urban,28.0,0.18438962962818561
Kyoto,Yes,4865.504270083935,High School,55.0,4.899966254073715,Male,Married,Urban,29.0,-0.4001480693626016
Osaka,No,3328.596487300525,Graduate School,62.0,4.65043504986324,Female,Married,Rural,27.0,-0.9002169357765831
Kyoto,No,4267.492182931959,High School,65.0,5.231778033856556,Female,Divorced,Urban,32.0,-0.30236403570631587
Tokyo,No,3473.070168770184,Graduate School,27.0,5.550534170389915,Female,Married,Suburban,35.0,0.3013541630074502
Tokyo,No,3606.9470970398215,High School,66.0,1.3077418379272103,Male,Married,Rural,19.0,-0.18756667241245514
Tokyo,No,4362.061146082389,College,94.0,4.670128778599713,Male,Single,Rural,15.0,-1.3236786276713133
Osaka,No,5887.616213965864,College,65.0,4.242822607584848,Male,Divorced,Urban,34.0,0.5313508725900866
Osaka,No,5190.845161273026,College,86.0,1.0,Female,Married,Rural,35.0,0.08184281606835758
Tokyo,No,4417.641250655689,Graduate School,76.0,6.334171707993362,Female,Married,Rural,28.0,-0.7128863266501907
Osaka,Yes,5606.573958037497,Graduate School,44.0,5.138710362359297,Male,Married,Rural,26.0,0.22405554218724055
Tokyo,Yes,3613.135645145184,Graduate School,,5.859265718805634,Male,Single,Urban,30.0,-0.39596118520543916
Kyoto,Yes,6088.70718480052,Graduate School,99.0,5.559337918752806,Female,Single,Urban,29.0,-0.1955637404532657
Osaka,Yes,3748.6130919567563,High School,70.0,4.648117826004543,Female,Divorced,Suburban,30.0,-0.027675985124875346
Tokyo,Yes,5179.895613240732,College,57.0,5.685410489959892,Male,Single,Urban,32.0,0.5138607903687803
Tokyo,Yes,4431.742364367922,College,66.0,3.2817585758348526,Male,Divorced,Rural,33.0,-0.3295987683945987
Tokyo,Yes,5363.869150661182,,61.0,5.156615269555882,Male,Divorced,Urban,36.0,0.028943132399686766
Osaka,No,3877.4151006811544,Graduate School,38.0,4.662568360827985,Female,Married,Rural,32.0,0.07079854576879424
Tokyo,No,5532.910419359203,Graduate School,78.0,3.352922869994841,Male,Single,Suburban,28.0,-0.3570206908012743
Kyoto,Yes,4768.5301026991165,High School,76.0,4.843465002239749,Male,Divorced,Suburban,36.0,-0.3467336950035067
Osaka,Yes,4171.562569031733,College,58.0,7.238319694381885,Female,Divorced,Urban,38.0,-0.3060305860087199
Tokyo,Yes,3331.9657366328047,College,61.0,7.545343470233047,Female,Married,Urban,39.0,-0.6551029776860755
Kyoto,Yes,4167.433278775923,Graduate School,60.0,2.9998863842112127,Male,Married,Urban,45.0,0.04888701731074768
Tokyo,Yes,2088.8983979593777,High School,80.0,4.663017515298082,Male,Single,Suburban,41.0,
Tokyo,Yes,4115.318353999367,College,77.0,7.337725373269333,Male,Married,Rural,46.0,-0.2863696952942853
Osaka,Yes,4502.866449785651,High School,86.0,2.971507593796828,Female,Divorced,Suburban,45.0,-0.11317308533705028
Tokyo,Yes,4284.622505128596,Graduate School,55.0,5.000959147551757,Male,Single,Urban,49.0,0.4461037529747317
Kyoto,Yes,5129.848294885347,College,79.0,4.934668011495884,Male,Single,Urban,49.0,-0.2872353862993541
Kyoto,Yes,3956.6088505783036,High School,72.0,3.1970896575583114,Female,Married,Suburban,55.0,0.2864918236017163
Kyoto,Yes,4106.095414449449,Graduate School,,3.748714027233546,Male,Divorced,Rural,42.0,-0.7071008742731518
Tokyo,Yes,5563.209902563777,Graduate School,69.0,4.2101678191885625,Male,Divorced,Suburban,,0.12819623731628005
Tokyo,No,3266.9878188542816,College,49.0,5.81166345402452,Male,Married,Urban,27.0,1.5
Kyoto,No,5824.663872369303,College,88.0,4.352363951564697,Female,Married,Rural,29.0,-0.9872220093910302
Kyoto,No,3744.7564941332653,High School,32.0,3.5204928183375257,Male,Single,Suburban,27.0,0.019569019805001087
Kyoto,Yes,4851.454207892551,High School,82.0,5.28933674260234,Female,Divorced,Suburban,29.0,-0.6566608104126705
Osaka,Yes,5221.104625224781,High School,69.0,6.09211674780973,Male,Single,Suburban,44.0,-0.380857430224546
Tokyo,No,6149.808020823665,College,71.0,4.718976936361992,Female,Divorced,Rural,40.0,0.6195801662914586
Kyoto,Yes,5317.8753836161695,High School,79.0,8.660546575727576,Male,Divorced,Suburban,34.0,-0.23591891552324357
Tokyo,No,5808.501747688367,Graduate School,52.0,6.480017193215241,Male,Divorced,Rural,21.0,0.4073775912640515
Osaka,Yes,5659.673317244338,Graduate School,39.0,6.4784641510498435,Female,Married,Suburban,28.0,0.2715638666620077
Tokyo,Yes,4197.565142262922,Graduate School,63.0,,Male,Single,Urban,32.0,0.025950063102918863
Kyoto,Yes,4387.159120379712,Graduate School,65.0,5.466595976975603,,Divorced,Urban,55.0,-0.16237626458513335
Osaka,No,4215.921443390669,Graduate School,32.0,5.117232765708968,Female,Married,Suburban,27.0,0.8476646886238197
Tokyo,No,5481.182003112463,High School,70.0,5.254677299952288,Male,Married,Suburban,34.0,0.30692255686576775
Osaka,Yes,5700.9219140426785,High School,71.0,4.13217137162611,Female,Single,Suburban,21.0,-0.06269817972301978
Osaka,Yes,4646.710940869571,High School,28.0,6.474531799285627,Male,Divorced,Rural,37.0,1.3363826016506437
Osaka,Yes,3862.3943652601997,Graduate School,71.0,,Female,Divorced,Urban,39.0,-0.35008741035378915
Kyoto,Yes,4245.673457595152,Graduate School,67.0,7.50474156992478,Male,Divorced,Suburban,30.0,0.2821460518110982
Kyoto,Yes,4794.628938018611,High School,73.0,5.596519999421984,Female,Divorced,Urban,56.0,-0.605953117270226
Kyoto,Yes,3362.237633562586,Graduate School,74.0,5.137026464794037,Female,Divorced,Urban,30.0,-0.1672556240941359
Osaka,No,4332.650672433101,College,79.0,5.975040166574468,Male,Married,Rural,28.0,-0.7430883881222101
Kyoto,Yes,3603.6777996736246,College,50.0,5.764054122229043,Male,Divorced,Urban,38.0,0.24999826020441707
Tokyo,Yes,4150.513277566553,High School,48.0,6.039081341967135,Male,Single,Urban,44.0,
Tokyo,Yes,4632.432048613576,College,70.0,5.3736958665454715,Male,Married,Rural,31.0,-0.17736677027461467
Tokyo,No,5518.277244855374,Graduate School,51.0,4.963573501625078,Female,Divorced,Rural,30.0,0.7070946476926829
Osaka,Yes,4973.469407433956,Graduate School,60.0,7.107196520655984,Female,Divorced,Urban,40.0,0.46893968413896947
Tokyo,Yes,5318.487559729111,Graduate School,62.0,5.172870456023205,Female,Married,Urban,46.0,-0.07054164995321932
Tokyo,Yes,4077.838114225239,Graduate School,56.0,2.7050215879407182,Female,Divorced,Urban,,-0.3583646080717533
Kyoto,No,5465.941881571701,Graduate School,93.0,5.973851116420541,Female,Divorced,,25.0,-0.03339769073517451
Osaka,No,5053.016300183592,High School,45.0,3.9537997669163434,Male,Single,Rural,23.0,0.5004668693635258
Kyoto,No,,College,75.0,6.670459396042743,Male,Married,Rural,25.0,-0.09679787350781416
Osaka,No,6404.295517941755,High School,59.0,6.355755464855505,Female,Divorced,Urban,7.0,-0.36440733763864774
Osaka,Yes,4707.427463476283,High School,78.0,7.170182222141791,Female,Divorced,Urban,42.0,
Kyoto,Yes,3358.5410190908196,College,33.0,6.45356498806485,Female,Divorced,Urban,31.0,-0.17947218236018314
Osaka,No,6316.62628247015,Graduate School,51.0,,Female,Divorced,Rural,32.0,0.2619892842335727
Osaka,Yes,4944.942363305419,Graduate School,56.0,4.818385999871252,Female,Single,Rural,36.0,0.6497066305426329
Osaka,No,4401.857087817437,College,35.0,7.514912308600282,Male,Married,Rural,31.0,-0.004575710254729193
Tokyo,Yes,4921.118800777185,College,48.0,6.023208580724345,Male,Single,Urban,36.0,0.8937010052471561
Osaka,No,3115.6780459455813,Graduate School,82.0,3.4760928118933325,Female,Single,Rural,25.0,-1.1044092282892235
Tokyo,No,6398.938270132236,Graduate School,62.0,5.000812868757288,Female,Married,Suburban,20.0,0.23246728274726491
Kyoto,No,4112.560585429446,Graduate School,55.0,6.035566284442456,Female,Divorced,Urban,25.0,-0.475643888816903
Kyoto,Yes,5530.971157096295,Graduate School,40.0,4.218559032771621,Male,Married,Urban,36.0,1.0447347518318548
Tokyo,Yes,4543.456488473793,High School,61.0,6.214179669384777,Male,Single,Urban,32.0,-0.17675204523681137
Tokyo,Yes,4131.67464783645,College,94.0,6.496030541983204,Male,Divorced,Urban,31.0,-0.3035800298731396
Tokyo,Yes,5614.82452183723,College,45.0,5.5478535662320505,Male,Divorced,Urban,36.0,-0.1016918637813467
Kyoto,Yes,6230.952541227295,Graduate School,69.0,4.664415090113789,Female,Married,Suburban,18.0,0.013758563204985808
,Yes,4910.0479895174985,College,44.0,7.6205233733240405,Female,Divorced,Urban,32.0,0.13836109702446875
Kyoto,Yes,5611.617744032763,College,57.0,4.015700310272997,Female,Single,Urban,37.0,-0.2584540831146299
Tokyo,No,5767.273823700907,High School,77.0,3.613304300671186,Male,Divorced,Rural,27.0,-0.2030191061172224
Tokyo,Yes,3621.3460595952906,College,92.0,6.023408565202927,Female,Divorced,Urban,36.0,-0.9016029219036905
Kyoto,No,3925.953696202992,Graduate School,51.0,6.384049637392839,Male,Single,Suburban,31.0,0.11993605551185804
Kyoto,Yes,4178.52759898529,High School,84.0,4.383870242037274,Male,Divorced,Urban,41.0,-0.5297849689174375
Tokyo,Yes,3109.9541962302865,High School,80.0,5.415084744504472,Male,Divorced,Urban,39.0,-0.12251335431140353
Tokyo,Yes,5342.54054997923,Graduate School,72.0,4.805665407162542,Male,Divorced,Rural,38.0,-0.6793422268337551
Osaka,No,4558.35339201027,College,73.0,5.72193797875194,Female,Married,Suburban,28.0,0.4828144436084256
Tokyo,No,4763.103000096256,Graduate School,59.0,7.236803777052467,Male,Married,Rural,14.0,-0.0887040117651286
Osaka,Yes,5366.42582136836,College,54.0,4.759851822777877,Female,Divorced,Urban,25.0,0.20889245813455593
Tokyo,No,3747.8261072551486,High School,64.0,5.94764761782675,Male,Married,Rural,30.0,-0.031561535978452626
Tokyo,Yes,3914.3564531778716,College,53.0,7.078949563208232,Male,Single,Urban,42.0,-0.2426194239478588
Osaka,Yes,3634.3189486375845,Graduate School,71.0,6.342047237313328,Female,Divorced,Urban,42.0,-0.07186871658395028
Tokyo,No,4935.490390688262,High School,45.0,6.626550809731155,Male,Married,Rural,16.0,-0.8318481695464266
Osaka,Yes,3082.3570567214556,College,62.0,7.0406241394292435,Male,Divorced,Suburban,41.0,-0.8257236079272865
Tokyo,Yes,3952.7160326782023,Graduate School,65.0,6.361164215828227,Male,Divorced,Urban,36.0,0.3527169439900806
Tokyo,No,4594.273722239219,High School,37.0,5.676083466347037,Male,Married,Suburban,32.0,0.7411617163002113
Tokyo,No,3558.7194803448892,Graduate School,120.0,6.076189809165973,Male,Married,Suburban,15.0,-1.1280830594439333
Tokyo,Yes,3830.9632292468864,College,43.0,3.3687201333530226,Male,Married,,16.0,0.35829485646983783
Tokyo,Yes,4786.182989381847,High School,55.0,4.8568567423777536,Male,Single,Suburban,20.0,-0.36266022223578515
Tokyo,Yes,3207.119766657461,Graduate School,78.0,8.191346984336231,Female,Divorced,Urban,44.0,0.25121729456441166
Tokyo,Yes,5524.256233297445,High School,54.0,3.834197778213191,Female,Single,Urban,28.0,-0.4781274111224145
Kyoto,No,5046.86045022509,Graduate School,76.0,7.149893091649567,Female,Married,Rural,17.0,-0.8804807461481307
Tokyo,Yes,3698.881646732916,College,70.0,4.27556017234361,Female,Divorced,Urban,20.0,0.09444213489524189
Kyoto,Yes,5452.138966372321,High School,71.0,3.4390377441089375,Male,Single,Urban,32.0,-0.28269061021980507
Tokyo,Yes,4063.6088934968157,College,78.0,6.19017565639576,Male,Single,Suburban,37.0,
Tokyo,Yes,4315.875368840547,College,59.0,5.282672592524575,Female,Divorced,Suburban,44.0,-0.2447696171694283
Kyoto,No,6551.3113409938705,College,60.0,3.9565743138295355,Male,Divorced,Urban,20.0,0.3480972546067448
Kyoto,Yes,4641.617829279071,Graduate School,78.0,5.359546300935973,Male,Divorced,Urban,48.0,-0.28696514646532784
Osaka,No,3677.05269997493,High School,41.0,4.533729866881512,Female,Divorced,Suburban,32.0,1.227889133371443
Osaka,Yes,5094.869452782011,High School,67.0,6.969799621864874,Male,Divorced,Urban,43.0,-0.5126221274373878
Osaka,Yes,4268.1530582773885,College,56.0,7.5238885347943265,Female,Divorced,Rural,28.0,-0.21914191074725353
Tokyo,No,5045.033749155991,High School,71.0,7.17357042612578,Female,Married,Rural,20.0,0.4826248915589346
Tokyo,No,,Graduate School,73.0,5.905896331157715,Male,Single,Rural,,-0.8775807291798541
Tokyo,No,5280.527147663329,College,44.0,5.918742847299713,Male,Married,Suburban,25.0,-0.49989692669844543
Kyoto,No,6114.336481426354,College,108.0,4.061014084984916,Female,,Suburban,22.0,-0.1212323195682159
Kyoto,Yes,3842.884882599308,Graduate School,55.0,6.682051827817869,,Married,Urban,44.0,0.27604698075507994
Tokyo,Yes,3752.687465489787,Graduate School,71.0,4.132460274254423,Female,Divorced,Urban,35.0,-0.029198971300810228
Osaka,No,3993.6849788948607,High School,66.0,8.423022852402934,Female,Married,Rural,23.0,-0.8335455472601194
Kyoto,No,3780.568451297591,College,78.0,6.651271022894125,Female,Divorced,Suburban,25.0,0.15128135337746218
Tokyo,Yes,4923.108933496034,College,69.0,5.407037608493126,Male,Divorced,Rural,23.0,-0.018044062028297447
Kyoto,Yes,4906.578081398331,High School,82.0,5.547402194876451,Male,Single,Urban,35.0,-0.21205302058060416
Tokyo,Yes,4422.013595687331,Graduate School,57.0,5.658629063071304,Male,Divorced,Urban,27.0,0.20361991796112433
Osaka,Yes,5816.5863015848845,Graduate School,90.0,6.078715795660952,Female,Divorced,Urban,28.0,-0.6555459571999551
Tokyo,Yes,5893.00933199479,College,,8.514008027925055,Female,Divorced,Urban,29.0,0.9423135476263911
Osaka,Yes,3101.7345346739985,College,75.0,6.773660487575611,Male,Divorced,Urban,46.0,-0.20387038497405588
Osaka,Yes,3675.4359323335466,Graduate School,69.0,6.554742594608352,Female,Divorced,Urban,29.0,0.5408265674703886
Osaka,Yes,5527.032891230967,College,57.0,5.177063031167293,Male,Divorced,Suburban,19.0,0.06583360596370913
Tokyo,Yes,4725.048350582953,College,68.0,3.868709979065728,,Divorced,Suburban,33.0,0.09914975422455258
Tokyo,Yes,5126.641121383983,High School,89.0,3.863317119602323,Female,Single,Urban,37.0,-0.625234558296095
Kyoto,No,5222.188478866066,High School,89.0,7.482902238643884,Female,Single,Suburban,12.0,-0.906063272481102
Kyoto,Yes,4056.8502675541995,High School,54.0,8.277569000134871,Female,Divorced,Urban,33.0,-0.4359388526587727
Osaka,Yes,2946.9406277569233,Graduate School,62.0,9.586317202773397,Female,Divorced,Urban,48.0,0.982154374864731
Tokyo,Yes,4584.723477503973,High School,65.0,2.5917408122434966,Male,Single,Suburban,48.0,-0.009397635708502106
Osaka,No,5307.890178737075,High School,82.0,6.058157151220844,Male,Single,Rural,16.0,-0.2952588647755138
Kyoto,No,3952.4271449716052,High School,67.0,4.437935919998671,Male,Single,Rural,32.0,-0.09733337968048578
Kyoto,Yes,6449.019249474401,Graduate School,57.0,3.54099648863906,Female,Divorced,Rural,35.0,-0.059085452701777286
Osaka,Yes,6467.193367918395,High School,52.0,9.562254020856425,Male,Divorced,Urban,27.0,-0.0010589075591895258
Osaka,No,4470.681109918565,High School,80.0,5.194945553132973,Male,Single,Rural,28.0,-0.3253026854721108
Osaka,Yes,4285.588390693654,High School,61.0,3.9397624074767466,Female,Divorced,Urban,35.0,-0.1629005899177521
Kyoto,Yes,4936.617028420941,College,38.0,8.072608470580745,Male,Single,Suburban,25.0,0.26973606017082796
Tokyo,No,4681.943885315374,College,76.0,6.975184429575811,Female,Single,Suburban,25.0,-0.8773642778144259
Kyoto,Yes,5147.242870068916,Graduate School,84.0,8.769898686479653,Male,Married,Urban,29.0,-0.18939986591267957
Kyoto,Yes,4716.76682339874,College,46.0,6.182603037326019,Female,Divorced,Urban,37.0,0.5523760919735551
Tokyo,Yes,5352.06468053517,High School,57.0,6.042520202369229,Female,Divorced,,34.0,-0.2626409982723813
Kyoto,Yes,3870.8950475175175,High School,70.0,4.1065091790170625,Male,Divorced,Suburban,38.0,0.0915191543710065
Tokyo,No,4613.606544422452,College,54.0,4.294662088416694,Male,Married,Rural,25.0,0.053641399488544905
Tokyo,No,4721.105430009484,Graduate School,73.0,6.157430595383272,Female,Married,Rural,27.0,-0.19697851520967924
Tokyo,Yes,5277.839170600984,College,57.0,6.3454747155290585,Male,Divorced,Suburban,35.0,0.03318906850732134
Kyoto,No,6292.922535052169,High School,98.0,10.0,Female,Single,Rural,37.0,-0.5335373224403556
Osaka,No,3838.433485050443,High School,34.0,7.151176627840644,Male,Married,Rural,33.0,-0.2559493436899293
Tokyo,Yes,4030.258435112113,Graduate School,64.0,6.744782298094277,Male,Divorced,Suburban,47.0,-0.1572733605249733
Kyoto,No,3640.377281102669,College,73.0,3.749770941765953,Female,Married,,8.0,-1.1151245097839872
Osaka,No,4934.580246948136,Graduate School,70.0,6.712796446027038,Female,Married,Rural,35.0,-0.1875945784296685
,No,5802.510817805471,High School,42.0,,Male,Single,Rural,30.0,0.3229877292221671
Tokyo,No,1869.664316216123,High School,22.0,5.941528496528052,Male,Married,Suburban,21.0,0.2222496474040525
Kyoto,No,4595.141173811057,College,50.0,4.368180573004268,Female,Single,Rural,10.0,-0.35529725020124936
Kyoto,Yes,2873.752466961012,Graduate School,81.0,3.4978906448024643,Female,Divorced,Urban,33.0,0.038928418782544105
Kyoto,Yes,4259.055122178581,Graduate School,89.0,4.371025370183309,Female,Divorced,Urban,36.0,-0.8411340546024916
Kyoto,No,3898.346246908523,Graduate School,59.0,6.43813017843804,Female,Married,Suburban,18.0,-0.6118941577386339
Kyoto,Yes,3954.2809929710597,College,48.0,5.944686519628832,Female,Divorced,Urban,32.0,-0.07335047310115161
Tokyo,Yes,3994.950564021726,High School,62.0,6.678988810068562,Female,Single,Suburban,32.0,-0.21319666702876872
Osaka,Yes,3101.713260804878,College,44.0,5.840389291117331,Male,Married,Urban,32.0,1.3812437411502043
Kyoto,Yes,6158.209328780555,Graduate School,48.0,3.6249392150596367,Female,Married,Urban,30.0,0.2764666568624531
Kyoto,Yes,5763.6068875631245,High School,49.0,5.323681286465064,Male,Divorced,Urban,34.0,0.48240259642679684
Tokyo,No,2400.0119840092084,College,62.0,5.860109330716112,Male,Married,Urban,37.0,-0.01827433799853001
Tokyo,Yes,4205.876073567672,Graduate School,32.0,5.239064206253206,Male,Divorced,Urban,39.0,0.5506312928174701
Kyoto,Yes,3508.7355719578154,College,60.0,5.6499417135030106,Female,Single,Urban,27.0,0.526458400055906
Tokyo,Yes,5727.575874054743,College,68.0,5.895929388458139,Female,Divorced,Urban,43.0,0.1286734339917709
Tokyo,,3937.6714898883724,Graduate School,69.0,7.925783689846283,Female,Divorced,Urban,38.0,-1.1660532932215117
