Renew,Brand Loyalty,Marital Status,City,Education Level,Age,Gender,Monthly Income,Months after becoming member,Location Code,Active online hours
Yes,0.35457110117792157,Divorced,,College,26.0,F,7044.575950022457,51.0,Urban,5.961691293081698
No,-0.461345555300528,Married,New Castle,College,38.0,M,5277.625023698743,49.0,Rural,4.500332915974825
No,0.03068800277411432,Married,New Castle,High School,55.0,M,4543.317476239356,60.0,Rural,5.737054566700997
Yes,-0.32409594199078473,Single,Manchester,Graduate School,53.0,F,5949.924680292848,63.0,Urban,6.126240562707892
Yes,0.0624812017709504,Divorced,London,Graduate School,41.0,M,5204.5439983645865,77.0,Rural,5.020001137297132
Yes,0.3082383686746868,Single,London,High School,33.0,F,6184.567171389867,66.0,Urban,4.74768243179158
Yes,-0.030660850506590398,Divorced,Manchester,Graduate School,60.0,F,5815.0568205693435,59.0,Rural,5.22528936067559
Yes,-0.5598048494744983,Divorced,New Castle,College,40.0,M,5638.259616223852,42.0,Urban,7.11503418951405
No,-0.08128750740299928,Married,Manchester,College,55.0,F,4424.668272531709,37.0,Suburban,3.610962907799267
Yes,0.30103509864149214,Single,Manchester,High School,60.0,F,5412.271277392424,44.0,Urban,6.714002609851745
No,0.11214288861205923,Married,New Castle,College,68.0,M,5023.770701424464,59.0,Rural,4.277768025039892
Yes,0.15127823080021224,Divorced,London,Graduate School,41.0,F,6343.2354327547,45.0,Urban,7.812037762432558
Yes,0.7703671077520907,Married,New Castle,High School,46.0,F,6744.962060448734,48.0,Urban,5.418200084909635
Yes,0.9329050162748902,Divorced,New Castle,Graduate School,49.0,F,8333.333333333334,22.0,Urban,5.719818932527094
Yes,0.4624879845119346,Divorced,Manchester,High School,44.0,F,7622.294529897013,67.0,Urban,4.896387869168722
Yes,0.7356273280285257,Single,London,College,50.0,F,6856.261396076725,50.0,Urban,3.1807816153229167
No,0.16804210447900592,Married,New Castle,High School,25.0,M,5444.4291594376455,80.0,Rural,5.465349489621907
Yes,,Divorced,Manchester,Graduate School,44.0,M,6773.446351979365,49.0,Suburban,4.115520492264543
No,-0.5043761444340147,Married,New Castle,High School,34.0,F,5206.352137641563,55.0,Rural,5.178569035095859
No,-0.16301302879022317,Divorced,New Castle,College,32.0,F,4184.215186225734,50.0,Rural,4.458563474840165
No,0.17605551468517378,Married,Manchester,Graduate School,55.0,M,5842.912863471726,67.0,Suburban,6.382742140349346
No,0.27481252255445404,Divorced,New Castle,College,40.0,F,4828.316354063712,50.0,Rural,5.5473123181608734
Yes,0.5155157190459246,Married,Manchester,High School,45.0,F,6656.929169935064,72.0,Suburban,7.156913579756494
Yes,0.1637636862313065,,London,Graduate School,53.0,F,6808.7207755652225,76.0,Urban,6.168291225442864
Yes,-0.6243228420961837,Married,Manchester,Graduate School,44.0,F,5863.337672021946,46.0,Urban,6.218864048263644
No,-0.032824066587350764,Married,Manchester,Graduate School,68.0,M,6525.859742619236,69.0,Rural,6.971327026223604
No,0.4362142409789371,Single,Manchester,Graduate School,52.0,M,5165.809565140998,47.0,Suburban,5.113216476522092
Yes,0.23108624697391478,Divorced,London,High School,41.0,M,6002.6639257441775,63.0,Urban,6.278485393294356
,-0.19745513126417502,Married,London,Graduate School,34.0,F,5340.986529309844,44.0,Rural,6.794604953717592
Yes,0.0932900960955576,Divorced,London,Graduate School,45.0,F,5736.889128057124,83.0,Urban,5.408365359137198
Yes,0.4586052787448656,Single,,High School,46.0,M,6046.435222224798,93.0,Urban,5.249182612406761
Yes,0.782041707188103,Divorced,London,High School,43.0,M,5929.490924741667,28.0,Urban,3.4063773328323057
Yes,-0.3283113168472783,Divorced,London,High School,41.0,M,6892.197901962934,65.0,Suburban,8.493350699172122
No,0.46515809651384843,Married,Manchester,Graduate School,37.0,M,4736.916971849952,52.0,Rural,5.343735567415052
,0.22644500200377596,Married,Manchester,Graduate School,42.0,M,4014.6330578640445,44.0,Rural,5.997525865625403
Yes,0.8088971708455295,Divorced,London,High School,51.0,M,7196.052438690625,51.0,Urban,6.549268663731175
Yes,0.22032785838794733,Divorced,New Castle,,43.0,M,6518.2963378481445,56.0,Urban,6.539515348571385
Yes,0.28317132395048944,Divorced,Manchester,College,62.0,F,5370.911985515729,67.0,Urban,5.142217549643467
No,0.23697714961667607,Married,London,College,42.0,M,5225.103810758632,29.0,Suburban,8.601589566031535
No,-0.10715609248277391,Married,London,High School,40.0,F,5748.438586968796,62.0,Suburban,5.643650548827786
Yes,0.5986037096554526,Divorced,Manchester,Graduate School,28.0,F,5929.328085502444,78.0,Suburban,7.602236541843161
No,-0.09844067891696862,Married,New Castle,High School,42.0,,5398.663257552963,,Rural,
Yes,-0.05886363098796654,Single,New Castle,Graduate School,42.0,M,4837.29950819876,53.0,Suburban,6.583286206274947
No,-0.11120798973678225,Married,Manchester,College,43.0,F,6066.110880503035,67.0,Suburban,6.851633641480574
Yes,0.18174170721662106,Divorced,New Castle,Graduate School,41.0,M,,45.0,Urban,4.55332478803038
Yes,0.7050859881298762,Divorced,London,High School,48.0,F,6448.00905769965,60.0,Urban,6.575571631337555
Yes,0.17960659218039463,Divorced,New Castle,College,39.0,M,5947.163730915968,47.0,Urban,8.039753600994214
Yes,-0.1318640728052285,Divorced,,High School,38.0,F,6583.762661985149,65.0,Urban,6.269391635108667
Yes,0.6383728727597227,Single,New Castle,Graduate School,49.0,F,5226.823407163506,84.0,Urban,4.529943594420528
Yes,0.8085437797269528,Single,New Castle,College,44.0,M,5729.314358803114,78.0,Urban,3.9248530527483645
Yes,0.6095803648848127,Divorced,Manchester,Graduate School,42.0,F,6177.544893594085,78.0,Rural,5.9290003808862
No,0.07946280366052638,Single,London,College,47.0,M,5809.482933027191,67.0,Suburban,8.33017703965532
Yes,0.1956693710639173,Divorced,New Castle,High School,53.0,M,6132.853287885155,33.0,Urban,5.543659828961937
Yes,0.17842728718764722,Single,Manchester,College,43.0,F,5495.747541420076,50.0,Urban,6.491948923099348
Yes,0.32675696365029816,Single,New Castle,Graduate School,49.0,M,5957.164784898875,41.0,Suburban,5.764970647934755
No,0.4003972654472112,Divorced,Manchester,High School,51.0,F,4306.2127957104585,69.0,Urban,4.61272079648935
Yes,0.4201178331387725,Divorced,London,Graduate School,50.0,M,5496.822520341107,37.0,Suburban,4.157231902720492
Yes,0.1940407738864668,Single,London,High School,57.0,F,5765.413214485562,59.0,Rural,3.4288201663347135
No,-0.5390973268722686,Married,London,Graduate School,46.0,M,7698.8303261647025,59.0,Rural,8.11655455047551
No,0.757970422149254,Divorced,New Castle,Graduate School,50.0,F,3687.8728639206847,62.0,Rural,5.12319911712562
Yes,-0.2736814032899766,Single,Manchester,College,48.0,F,5033.203839244391,43.0,Suburban,6.653836783413345
Yes,-0.1763289792434305,Married,New Castle,Graduate School,51.0,M,6548.9885484374745,53.0,Urban,7.692271157103488
No,0.5129680323074917,Married,New Castle,Graduate School,54.0,F,3881.0546722577046,53.0,Suburban,3.093689370788512
Yes,-0.4857378599056591,Divorced,New Castle,College,,F,6439.825752959176,57.0,Urban,6.462950901066031
Yes,-0.7608850147001578,Single,London,College,58.0,F,6159.399364087558,51.0,Suburban,6.545962652687867
No,0.24787439928342192,Divorced,London,High School,33.0,M,6100.574537608329,55.0,Rural,7.127775544127192
No,-0.6463225648192852,,New Castle,College,48.0,F,6095.247312067222,95.0,Suburban,5.645056808065888
Yes,0.4478723326238509,Married,New Castle,High School,44.0,M,5348.893369074281,70.0,Urban,5.198832922207103
No,0.11821815895770071,Married,London,College,43.0,F,3641.6132247908154,54.0,Rural,2.579671022015427
Yes,0.7873017036529784,Divorced,London,Graduate School,49.0,F,5576.76454945672,96.0,Suburban,3.6683250057199954
Yes,1.2374718280796064,Married,New Castle,Graduate School,53.0,M,5864.875962621585,73.0,,4.257250894049835
Yes,0.18003814233075469,,New Castle,Graduate School,46.0,M,4128.015166970496,63.0,Suburban,2.752450342195305
Yes,-0.30830136413275155,Divorced,Manchester,Graduate School,38.0,F,6343.684062718779,60.0,Urban,9.454909347408236
No,0.01677682675415154,Married,Manchester,Graduate School,54.0,F,4701.749940596922,79.0,Suburban,5.033227185880548
Yes,0.12218626151137002,Single,New Castle,College,44.0,M,5986.5182605448745,61.0,Urban,6.140374247181799
No,-0.10518528221036627,Married,New Castle,,57.0,F,5229.539230315166,70.0,Suburban,7.533297127312775
Yes,0.9987890868510586,Divorced,New Castle,Graduate School,41.0,M,8095.228714262988,66.0,Urban,6.717310249777102
Yes,0.4950750735108949,Divorced,New Castle,,59.0,F,5506.062307600211,51.0,Urban,6.61535872243316
Yes,,Divorced,London,High School,50.0,F,5388.398808702968,50.0,Suburban,8.31924971247761
No,0.4665170807250428,Married,New Castle,Graduate School,53.0,M,,63.0,Suburban,6.75374642379492
No,0.2761653504501129,Married,Manchester,High School,42.0,M,4135.29862256822,56.0,Urban,6.244610216345458
No,0.41173643461604176,Single,New Castle,Graduate School,43.0,F,5225.275956456122,80.0,Rural,6.607925874950284
Yes,0.09903832592400041,Married,New Castle,High School,41.0,M,5813.154560410708,66.0,Suburban,5.908695177308312
Yes,-0.006287673656482751,Divorced,Manchester,High School,35.0,M,6234.057457050006,70.0,Urban,5.868575160858624
Yes,0.6228697814086614,Single,New Castle,High School,59.0,F,5694.58005396193,60.0,Urban,6.089993140399429
No,-0.2131722068338907,Married,Manchester,Graduate School,40.0,F,6160.608775197059,95.0,Rural,7.161146711951009
Yes,0.3230044157486881,Married,Manchester,College,64.0,M,7168.183406264573,69.0,Urban,7.21799452262121
Yes,0.35457553170393286,Married,London,Graduate School,41.0,F,5605.565363471532,95.0,Suburban,5.994433841525611
Yes,0.23602942491199796,Married,Manchester,College,27.0,M,4469.389718191368,73.0,Urban,5.043714218276092
No,0.4850531589959749,Married,New Castle,Graduate School,36.0,F,5519.824196700326,66.0,Rural,7.305838856992128
,-0.36258827734166843,Married,New Castle,High School,43.0,,5381.979592358942,54.0,Rural,7.173528792441317
No,-0.2797976363569875,Married,London,College,40.0,F,4463.2850906554,65.0,Rural,4.698110346189055
No,-0.17670482116765973,Divorced,London,High School,46.0,M,4070.0297434322924,36.0,Rural,5.976629577924982
Yes,-0.4482065041983915,Divorced,New Castle,High School,30.0,F,5477.616975273914,39.0,Urban,7.216461607147214
Yes,-0.42573590874771783,Divorced,New Castle,Graduate School,55.0,F,5059.360733132404,66.0,Urban,6.669359537564367
Yes,-1.1047534262558563,Single,New Castle,High School,44.0,M,4670.623511762831,38.0,Urban,5.974312890667155
Yes,-0.3286815926490455,Single,London,Graduate School,46.0,M,6358.2203839998765,45.0,Urban,7.422344264899537
Yes,0.7309103353686798,Divorced,New Castle,High School,40.0,F,4890.16237404886,32.0,Urban,4.733223461701499
No,0.42754939914156176,Single,Manchester,High School,52.0,M,4002.5472476790874,67.0,Rural,7.312946214593548
Yes,-0.19215342034560345,Divorced,New Castle,College,61.0,F,4519.887596235624,44.0,Suburban,3.7953434461426037
Yes,-0.08985853140301103,Single,London,Graduate School,55.0,F,5931.161817701032,38.0,Urban,5.6227163282208785
No,0.20700745925187178,Married,London,College,55.0,M,5420.69090566492,53.0,Suburban,6.64985614280198
No,-0.11787315020207256,Married,New Castle,College,44.0,F,3596.2828279880378,61.0,Suburban,3.6265171717411246
Yes,0.5354539411749226,Divorced,New Castle,College,40.0,M,6255.063221601318,52.0,Urban,6.172736909801977
No,0.5677137530321906,Married,London,Graduate School,54.0,M,5700.489800118536,119.0,Rural,6.260708821530228
Yes,0.7189808064027982,Divorced,London,Graduate School,66.0,F,5245.2204301645515,66.0,Suburban,4.418276619503605
No,-0.32732761966138235,Married,New Castle,High School,36.0,M,4314.029219689402,39.0,Suburban,4.590493173362529
Yes,0.7930272747585883,Divorced,New Castle,High School,48.0,F,5856.666061299995,70.0,Urban,5.613320568562658
Yes,0.3256687547746232,Divorced,New Castle,Graduate School,50.0,M,6443.635961717309,50.0,Urban,6.260211419022815
Yes,0.6245627113435648,Single,New Castle,College,49.0,F,6257.535555262816,53.0,Urban,3.5557521661188143
Yes,0.9681387523418352,Divorced,Manchester,College,42.0,F,6388.405110068964,65.0,Urban,5.088858169194687
Yes,0.3662435321699459,Divorced,Manchester,Graduate School,40.0,F,6019.957810043834,65.0,Suburban,5.51478536170105
Yes,0.33605980878466607,Single,London,Graduate School,57.0,F,7059.332038798844,91.0,Urban,7.08585394535622
No,0.21685750851678695,Single,New Castle,College,40.0,M,4581.676209742892,51.0,Urban,6.247682417455136
No,0.7189646240479214,Married,Manchester,College,49.0,F,3721.9001341564963,39.0,Rural,3.1466836645453298
No,0.10611561573049128,Divorced,Manchester,Graduate School,47.0,F,6155.0866337543575,77.0,Urban,6.127578226482467
Yes,0.3067458391187009,,Manchester,College,52.0,F,7224.282478401857,62.0,Suburban,8.756223363148194
Yes,-0.17790403625123763,Divorced,Manchester,Graduate School,51.0,F,5312.655467336353,70.0,Urban,7.097621292995106
Yes,-0.7241970555611206,Divorced,London,High School,57.0,F,4695.705548725571,50.0,Urban,6.7822514651855865
Yes,0.4592034142428001,Single,New Castle,College,66.0,F,6274.008290485898,65.0,Rural,6.1967718912963985
No,-0.16329622951842104,Married,Manchester,Graduate School,54.0,F,6092.380422821963,78.0,Suburban,9.443184239126062
No,0.24362170881699471,Married,Manchester,High School,58.0,F,6019.567740053073,81.0,Rural,3.9088727926427786
No,0.5480069589148491,Married,London,High School,55.0,F,5034.993986359781,82.0,Suburban,8.539882189421329
No,0.20817472060506792,Single,New Castle,Graduate School,35.0,F,3708.9254909424044,76.0,Rural,5.687774897723559
Yes,-0.4806518068664427,Single,London,College,68.0,F,5955.150844209559,53.0,Urban,8.142075049030957
,-0.06372987343131331,Single,London,High School,53.0,F,5948.116742872825,51.0,Rural,9.845235628580646
Yes,0.15979535578534104,Divorced,London,Graduate School,43.0,F,6328.96528411381,35.0,Suburban,6.915315380197286
Yes,-0.19424292659777098,Single,London,Graduate School,56.0,F,7338.796410610178,56.0,Urban,7.057133292272476
Yes,0.2310152550080835,Single,Manchester,High School,73.0,M,6028.405373160921,69.0,Urban,5.940178871444294
No,0.4678662828394483,Divorced,New Castle,High School,50.0,F,4455.910556138604,83.0,Rural,6.941803248818685
No,-0.35136079843993373,Married,Manchester,High School,51.0,F,5457.336792643381,43.0,Suburban,
No,-0.019987842471939243,Married,Manchester,College,53.0,,4840.518016620026,92.0,Rural,3.6595386260071194
Yes,0.14570480208795872,Single,Manchester,High School,49.0,F,6598.732037168539,87.0,Suburban,5.019408629118411
Yes,0.1908978735707057,Divorced,Manchester,High School,52.0,F,5566.55922149462,75.0,Urban,5.452588847837104
Yes,-0.3303770292898087,Married,Manchester,College,48.0,M,4480.132717449452,50.0,Urban,5.3249365707943666
Yes,0.2524421325310806,Single,Manchester,High School,61.0,F,5341.221356249825,56.0,Urban,6.49852233458776
No,0.22710574265802924,Divorced,New Castle,High School,52.0,F,3565.033341258727,72.0,Suburban,3.817342439953395
Yes,0.7072027432898474,Single,New Castle,High School,31.0,M,5870.507804140425,83.0,Suburban,4.9557972158745605
Yes,1.2749697333655947,Single,Manchester,High School,47.0,F,7342.584046646918,58.0,Suburban,3.8533761757205665
Yes,-0.05946763695915852,Divorced,Manchester,College,48.0,F,6177.085078809785,44.0,Suburban,5.310444588513691
Yes,-0.26843106547021356,Divorced,Manchester,Graduate School,39.0,M,6609.029511387793,92.0,Urban,8.762660175113318
No,0.5819956820915559,Single,London,Graduate School,43.0,M,3716.8785936821596,65.0,Rural,6.11640237841428
Yes,-0.048400581339438364,Divorced,New Castle,Graduate School,45.0,F,6212.659943828791,86.0,Urban,5.55409571083213
No,-0.2167836464973979,Married,Manchester,High School,45.0,F,5545.131483952879,60.0,Suburban,6.553158275983051
Yes,0.21011443454462653,Divorced,London,High School,47.0,F,6125.257495217915,66.0,Urban,5.22947403609307
Yes,0.5979713788992569,Divorced,Manchester,College,49.0,M,5929.119947368331,60.0,Suburban,5.993612388855211
No,0.5089166719815403,Married,London,Graduate School,38.0,M,4632.387061109488,70.0,Suburban,5.804127503521601
No,-0.30748692301200464,Married,London,Graduate School,57.0,M,5680.457696062387,68.0,Rural,4.042373711834182
No,0.18608552819441618,Divorced,New Castle,High School,53.0,F,4707.393442045228,64.0,Rural,5.690784918495602
No,0.8157447339139311,Married,Manchester,Graduate School,54.0,M,5154.77401802984,48.0,Rural,5.931815629216758
No,0.25832364884485626,Married,Manchester,College,41.0,F,5282.652913335194,72.0,Rural,7.852993988833521
Yes,-0.8341573804448148,Divorced,Manchester,College,38.0,M,4654.757209402276,74.0,Urban,5.062545965217354
Yes,-0.8184667330224864,Single,New Castle,High School,47.0,M,5127.87174345799,66.0,Suburban,6.782704509066893
Yes,0.6912431433825764,Married,New Castle,High School,61.0,M,5979.113541261831,89.0,Urban,6.776098100345243
Yes,0.04789630150914387,Divorced,Manchester,College,52.0,M,5881.449766344904,60.0,Urban,4.469345786215721
Yes,-0.3412703739574917,Divorced,London,Graduate School,53.0,F,4848.889732531851,44.0,Rural,6.355887600074293
Yes,0.3244037482590583,Divorced,Manchester,Graduate School,59.0,,6169.497377453286,37.0,Urban,3.9486387647155965
Yes,-0.02434979786852115,Married,New Castle,Graduate School,39.0,F,5209.697682626745,24.0,Rural,3.405981634270182
Yes,0.2282684757525403,Single,New Castle,High School,56.0,M,5836.18971125774,64.0,Rural,4.181145197715189
Yes,0.5715518707200922,Single,New Castle,High School,45.0,F,7212.714929908205,60.0,Urban,5.525145996024234
Yes,0.3700067517973148,Single,London,High School,52.0,F,,57.0,Urban,6.231090026485122
Yes,0.4830509681927493,Divorced,New Castle,College,47.0,M,5981.014364736979,56.0,Suburban,3.2178948712573563
