Location Code,Months with Company,Education Level,Marital Status,City,Sex,Brand Loyalty,Annual Income,Active online hours,Age,Renew
Suburban,32.0,Graduate School,Divorced,Osaka,Male,-0.8895633620030299,59716.43729791286,4.521856822683812,52.0,Yes
Rural,68.0,College,Single,Kyoto,Male,0.29142848385656506,54706.398280242414,4.340885953267723,45.0,No
Suburban,49.0,College,Married,Tokyo,Female,0.6187439258971162,67694.87244983959,6.046019960632811,43.0,
Suburban,41.0,Graduate School,Single,Osaka,Female,-0.16461882423616886,49709.44540244013,6.666563071067737,54.0,Yes
Urban,48.0,High School,Married,Tokyo,Male,-0.045480679549535885,61669.99902262477,6.292948909293285,42.0,Yes
Urban,66.0,Graduate School,Married,Tokyo,Male,-0.23482715757721767,72402.58742083411,6.293446100530727,46.0,Yes
Rural,66.0,College,Married,Kyoto,Female,0.17310388006484762,59765.04780968023,5.987983229632128,41.0,No
Urban,63.0,College,Divorced,Kyoto,Male,-0.6467151584641528,66413.2595780895,7.1335105038670115,43.0,Yes
Rural,34.0,Graduate School,Divorced,Osaka,Female,-0.060126561327045164,80099.27574803453,5.212750669327138,41.0,Yes
Rural,74.0,College,Married,Tokyo,Male,0.1348429160679575,82912.82209822942,6.483461304342839,44.0,No
Urban,73.0,Graduate School,Single,Tokyo,Female,-0.32779856375024047,67005.86121245482,6.644919936570486,57.0,Yes
Rural,58.0,Graduate School,Single,Kyoto,Female,,61733.81866680508,4.822036485391654,49.0,No
Urban,60.0,Graduate School,Divorced,Tokyo,Male,-0.17656873971358594,66422.83948924854,6.024227438371211,43.0,Yes
Rural,44.0,Graduate School,Single,Osaka,Female,-0.21730434241702756,64074.97492848736,7.060046389424691,66.0,Yes
Rural,29.0,High School,Married,,Male,,56591.844624755635,5.412176583797608,61.0,No
Urban,38.0,Graduate School,Divorced,Kyoto,Female,-0.33440607124883026,59159.039988899065,5.592321815260347,48.0,Yes
Rural,78.0,Graduate School,Single,Osaka,Male,1.5,74046.46101980725,5.544967005563648,43.0,Yes
Urban,38.0,High School,Divorced,Osaka,Female,0.0643617399491355,50486.73096245082,6.296855945194748,45.0,Yes
Urban,79.0,High School,Single,Tokyo,Female,0.5176591722255529,65272.41377399211,3.98803527768213,42.0,Yes
Rural,32.0,Graduate School,,Osaka,Male,0.4405245570357487,,5.07787840907663,51.0,No
Urban,81.0,Graduate School,Single,Osaka,Female,0.19405678025352097,50692.92886750671,3.091673625901209,38.0,Yes
Rural,24.0,Graduate School,Married,Kyoto,Female,0.2199960446312824,49125.45633866053,7.520416892574213,47.0,No
Suburban,63.0,High School,,Osaka,Male,-0.04300525227602306,40823.53247477533,6.873991831207344,40.0,Yes
Rural,71.0,College,Married,Osaka,Female,0.6194210131308193,71525.99034281542,,44.0,No
Suburban,44.0,Graduate School,Single,Kyoto,Male,-0.3550460169209866,41811.830250864405,5.586375946858726,40.0,Yes
Urban,64.0,Graduate School,Married,Tokyo,Female,0.24652279289520385,67539.96211981217,5.088498496302936,36.0,Yes
Urban,58.0,College,Divorced,Kyoto,Male,0.35611736582811504,62083.23403730972,3.8403401279456775,41.0,Yes
Urban,59.0,College,Divorced,Tokyo,Female,0.4215012342546933,48927.255630952866,5.337964846421305,34.0,Yes
Urban,79.0,Graduate School,Married,Osaka,Female,-0.37512195619479066,59283.74961291866,5.115941026997685,,Yes
Rural,67.0,College,Single,Kyoto,Male,0.3863672945202473,77626.53834396524,6.777161966992585,50.0,Yes
,55.0,College,Single,Osaka,Female,-0.6431306780196624,56729.77762674118,2.5851114528388512,46.0,Yes
Suburban,68.0,Graduate School,Married,Osaka,Female,-0.18256833708980647,69061.015089282,5.888845056595373,46.0,No
Rural,65.0,Graduate School,Married,Osaka,Female,-0.3501726446888103,39665.54171958618,3.7936640299337148,42.0,Yes
Rural,49.0,High School,Married,Tokyo,Male,0.21560058632867057,65216.46824716049,5.999984308868386,43.0,No
Urban,47.0,College,Divorced,Kyoto,Female,0.8075704602086345,52610.1058596886,6.079600163513883,47.0,Yes
Urban,65.0,High School,Divorced,Osaka,Male,-0.7861639734791922,68397.224415665,3.756455114092818,43.0,Yes
Urban,46.0,College,Divorced,Osaka,Female,0.2254890007045946,47729.316058664124,7.538201536607602,53.0,Yes
Urban,57.0,Graduate School,Divorced,Tokyo,Female,-0.12164123060750459,78167.6254514812,4.663767825154645,44.0,Yes
Suburban,30.0,College,Divorced,Kyoto,Female,0.262519677249759,61031.051111993664,2.9202833356018543,40.0,Yes
Suburban,68.0,High School,Single,Osaka,Male,-0.40903341762484946,46797.78940973325,4.169666693398575,45.0,Yes
Urban,58.0,College,Single,Tokyo,Female,0.39691311472715557,54735.90443830265,4.304752250180965,44.0,Yes
Rural,48.0,Graduate School,Married,Osaka,Female,0.6138946441158771,73234.57446877185,5.803463876272096,46.0,No
Suburban,55.0,Graduate School,Divorced,Kyoto,Female,-0.7301803252107749,71040.72683644484,4.4421287641998095,52.0,Yes
Urban,36.0,College,Divorced,Osaka,Male,0.2334868612599596,72275.9321387825,7.3103932272836,36.0,Yes
Suburban,40.0,High School,Divorced,Osaka,Female,-0.25302942091501396,69020.10830460305,3.94220380413194,42.0,
Urban,52.0,College,Single,Tokyo,Female,-0.4326433177067276,49038.99501718118,3.8608026379092903,50.0,Yes
Urban,58.0,College,Married,Osaka,Female,-0.19770627342046798,41284.74099915336,7.09532737197946,37.0,Yes
Rural,56.0,High School,Married,Osaka,,0.16235570520675416,71488.60055647376,5.385457664881557,47.0,No
Rural,37.0,College,Single,Tokyo,,0.688193585843897,48007.024673841595,3.673683153553839,50.0,No
Rural,85.0,High School,Married,Osaka,Female,-0.40823556069310607,53844.83709594052,5.060885185630715,43.0,No
Urban,70.0,College,Single,Kyoto,Female,0.6041751136645923,50093.36777824574,4.266510649047386,34.0,Yes
Urban,40.0,High School,Single,Tokyo,Male,-0.8856218744289684,47945.529729301765,4.820204345162949,56.0,Yes
Urban,53.0,Graduate School,Married,Kyoto,Male,0.4393800871310015,74816.79617179131,6.77814963988001,40.0,Yes
Rural,63.0,College,Divorced,Tokyo,Female,-0.36790367886832664,55145.48302294209,3.7096286997562484,47.0,Yes
Suburban,37.0,College,Single,Tokyo,Female,-0.5990210387839694,59430.20578550777,6.808707594960161,53.0,Yes
Suburban,50.0,Graduate School,Married,Osaka,Female,0.2101821446145422,61911.68585993044,5.1374598886753695,46.0,No
Suburban,68.0,College,Married,,Female,0.5743854733901961,65617.93119734712,7.0901450769273975,37.0,No
Suburban,55.0,Graduate School,Single,Osaka,Male,-0.27422920842329873,80090.40531337814,7.63186628003943,44.0,Yes
Urban,34.0,College,Married,Tokyo,Male,0.412222966868163,60867.897929304076,3.195592249166584,56.0,No
Urban,38.0,College,Divorced,Osaka,Female,0.15853868895526546,60437.45165852644,7.31412925013082,37.0,Yes
Urban,59.0,Graduate School,Married,Osaka,Female,-0.4467442770978315,38498.31743157943,3.9760724241689838,40.0,
Urban,53.0,High School,Single,Tokyo,Male,-0.33669740048340696,78983.28688648241,6.5070916105565155,46.0,Yes
Rural,65.0,High School,Married,Osaka,Male,-0.22829630244834864,42775.777374087265,3.4444266406435506,53.0,No
Urban,83.0,High School,Divorced,Osaka,Male,0.9678919964173698,48986.988483746725,,35.0,Yes
Suburban,66.0,High School,Divorced,Kyoto,Female,,65760.58847305272,2.6095959409854093,53.0,Yes
Suburban,49.0,College,Single,Osaka,Male,0.23085613239081196,50020.248260841574,5.1413582368676405,50.0,Yes
Rural,62.0,High School,Married,Tokyo,Male,0.09949961434720078,66296.3907087896,,45.0,No
Rural,66.0,College,Married,Osaka,Male,-0.2226584970025588,74157.17063885911,5.247051162244333,47.0,No
Urban,74.0,High School,Single,Osaka,Female,-0.001458864250453426,67443.31786186057,5.112961933950947,53.0,Yes
Rural,42.0,Graduate School,Single,Tokyo,Male,0.4414489136027157,71662.40215639281,5.630722102054366,47.0,No
Suburban,65.0,Graduate School,Single,Tokyo,Male,-0.6686930565218815,44489.01022977765,4.128776450528417,47.0,Yes
Urban,78.0,High School,Married,Kyoto,Female,0.7168967799299558,61661.1053586992,5.403580260078527,40.0,No
Suburban,50.0,Graduate School,Divorced,Osaka,Female,-0.28880014244973096,66160.68426126779,,,No
Suburban,58.0,Graduate School,Married,Tokyo,Female,0.1521496267611923,58569.92181559664,8.061397087430493,49.0,Yes
Urban,52.0,Graduate School,Single,Osaka,Male,-0.4877073310878516,50424.2254101922,5.643135891396248,50.0,Yes
Urban,58.0,Graduate School,Single,Kyoto,Female,-0.7306066515042076,70183.06976452077,4.338236707215254,46.0,Yes
Urban,56.0,High School,Single,Tokyo,Female,-0.24207730839943847,48773.039130858146,4.677904897562681,34.0,Yes
Suburban,55.0,Graduate School,Divorced,Osaka,Female,0.06953473592469528,35046.11504991716,4.926277256033843,46.0,No
Suburban,,Graduate School,Divorced,Kyoto,Female,-0.4575334058580983,63289.576622353496,7.267093672636139,46.0,Yes
Rural,39.0,College,Divorced,Osaka,Male,0.4898305813374077,42420.011063626545,4.24889917948294,51.0,No
Rural,57.0,,Single,Kyoto,,0.2283062287939071,66336.94084120363,3.4513020910670273,49.0,No
Rural,63.0,Graduate School,Single,Osaka,Female,-0.7039870114277313,37106.60776400094,2.652136701620032,45.0,Yes
Urban,45.0,Graduate School,Divorced,Tokyo,Male,-0.19932990539419942,81919.93041253084,5.424626682996918,45.0,Yes
Rural,32.0,High School,Single,Osaka,Male,-0.22880368430362114,68201.18816123958,6.311297718959781,46.0,No
Urban,35.0,Graduate School,Married,Kyoto,Male,-0.6209690971307421,43000.32546929159,3.856218400681497,50.0,Yes
Urban,51.0,College,Single,Tokyo,Female,0.03603072655838485,48024.954529637514,4.8065271821498765,44.0,Yes
Suburban,70.0,College,Single,Osaka,Male,-0.2952061451064877,78734.47962392875,4.921140305547315,37.0,Yes
Urban,78.0,College,Divorced,Osaka,Male,1.0005772328835325,72732.3943596908,6.119326514463802,30.0,Yes
Rural,50.0,College,Divorced,Osaka,Female,0.1540403301780507,57252.63767568705,4.51295816715065,51.0,No
Rural,53.0,College,Married,Tokyo,Male,0.03276098596288003,64824.08768904931,4.801943550949538,50.0,
Rural,62.0,College,Married,Kyoto,Male,-0.007854763454903657,47201.424006580004,4.666772832402483,50.0,No
Suburban,71.0,High School,Divorced,Kyoto,Male,-1.110673093527715,66656.01949070556,5.22387097641616,51.0,Yes
Urban,44.0,College,Divorced,Tokyo,Male,0.8528945973356287,67372.73376937862,6.106730968298157,,Yes
Rural,50.0,Graduate School,Divorced,Osaka,Male,-0.8780140985711182,51585.51242571125,3.1141829373486694,38.0,Yes
Rural,31.0,High School,,Tokyo,Female,0.6770538966301384,64795.85028659602,3.970332472012177,53.0,No
Urban,57.0,High School,Single,Osaka,Female,0.06488099151846549,75820.98601688497,5.215935840329902,50.0,Yes
Rural,62.0,High School,Married,Osaka,Male,1.10158116921238,59845.956530630814,3.3014172626740588,43.0,No
Urban,89.0,College,Single,Kyoto,Female,0.21206109784081284,57463.58910535055,2.7851794223618604,44.0,Yes
Urban,39.0,High School,Divorced,Osaka,Female,0.25797988484204787,57697.556193842196,8.069085317726254,56.0,Yes
Suburban,26.0,High School,Divorced,Osaka,Male,-0.22528844675051762,67019.10613656601,4.55419615072309,44.0,Yes
Rural,65.0,High School,Married,Tokyo,Female,-0.13281137396237594,54872.91150197095,6.1335616227346,46.0,No
Rural,78.0,High School,Married,Kyoto,Female,0.2146514674181929,60197.82168630721,5.682365374612677,42.0,No
Suburban,69.0,Graduate School,Married,Osaka,Female,-0.30134496429346735,59262.86682477734,6.161287622426515,49.0,No
Suburban,30.0,College,Single,Tokyo,Male,-0.29508013751778867,43168.08505377051,3.338347879360226,54.0,No
,43.0,College,Single,Tokyo,Male,0.5296733187196467,46897.28314003861,4.758972073105623,47.0,No
Urban,31.0,High School,Single,Tokyo,Female,0.22291367940082982,46897.542521369585,3.9426484936085355,52.0,No
Suburban,94.0,Graduate School,Married,Kyoto,Male,-0.31970332610307983,69421.58228924811,4.854545246001378,45.0,No
Urban,83.0,High School,Divorced,Tokyo,Male,0.015010738515266978,49344.18971791977,,39.0,Yes
Rural,58.0,High School,Single,Osaka,Female,-0.23525428551479316,63346.93071211228,5.840668562453697,48.0,No
Suburban,64.0,High School,Single,Kyoto,Male,0.42687907747953907,64015.202931386,6.9610872285377425,40.0,
Rural,49.0,Graduate School,Married,Osaka,Male,-0.6035891816324903,42473.63607002658,8.31708774141177,47.0,No
Urban,59.0,High School,Single,Tokyo,Female,0.010976452921566016,60969.23168231258,6.448392500511776,51.0,Yes
Suburban,25.0,College,Divorced,Osaka,Female,-0.6719637581949093,69030.63104855029,7.018699430058248,53.0,No
Urban,58.0,High School,Divorced,Osaka,Female,0.5452654848553666,76269.95820784422,7.93621830510248,71.0,Yes
Urban,45.0,Graduate School,Married,Kyoto,Male,-0.2781508493283893,65505.85022839099,5.6900545605825625,48.0,Yes
Suburban,44.0,College,Married,Tokyo,Female,0.5721865047656602,87298.37519337969,8.032484653117676,54.0,Yes
Urban,59.0,College,Divorced,Kyoto,Male,-0.1858974415561705,39565.46202377397,5.135551325415862,41.0,Yes
Urban,66.0,Graduate School,Divorced,Tokyo,Female,0.6841313669193989,40023.69189166931,5.346489359173226,37.0,Yes
Urban,58.0,High School,Divorced,Tokyo,Male,0.04572227997257033,44024.97828846601,5.168420425036365,43.0,Yes
Rural,18.0,High School,Single,Osaka,Female,0.35008398082453185,46541.02428230792,7.536520525452344,46.0,Yes
Rural,88.0,College,Married,Kyoto,Female,0.1338351596212975,64322.556219166,4.832163447609303,45.0,No
Rural,54.0,College,Divorced,Tokyo,Male,0.5152390377098064,36119.36208740814,6.237170562581045,43.0,No
Urban,90.0,High School,Single,Osaka,Female,0.017379538230427274,44223.793019186895,1.5562641025816504,38.0,Yes
Urban,70.0,Graduate School,Married,Osaka,,0.29518739049375176,55113.08646871504,4.633974158727885,50.0,No
Suburban,74.0,Graduate School,Single,Tokyo,Male,0.07633908164817868,58715.589163542085,4.765473965501674,46.0,Yes
Urban,36.0,High School,Married,Osaka,Female,-0.7785599166385561,72933.10756136378,5.24270960425917,46.0,Yes
Rural,74.0,Graduate School,Married,Osaka,Male,-0.8942862921080417,49305.10439674648,4.554995320489794,48.0,
Urban,42.0,High School,Married,Kyoto,Female,0.6398111437426056,78863.95742278777,3.2877446457387975,53.0,No
Rural,41.0,Graduate School,Divorced,,Male,-0.1540258393156485,63157.62081723889,5.214328308824366,61.0,Yes
Urban,45.0,College,Divorced,Tokyo,Male,-0.03220466313765599,58389.53875783463,7.0128241661032895,53.0,Yes
Suburban,45.0,College,Divorced,Kyoto,Female,-0.040323708404271796,70187.38640745854,4.5209665909754415,28.0,Yes
Suburban,34.0,High School,Divorced,Osaka,Female,0.040306084334538556,48437.099042420385,4.826649737719725,45.0,Yes
Urban,50.0,Graduate School,Married,Osaka,Female,-0.9720627401820792,91846.22969712243,5.4138694962050735,50.0,Yes
Urban,83.0,College,Single,Tokyo,Male,-0.2848323076717198,55251.61034051238,3.69831456108952,43.0,Yes
Urban,62.0,Graduate School,Divorced,Osaka,Female,0.36622948567311386,82719.0792985632,5.013727383344713,56.0,
Rural,63.0,High School,Married,Tokyo,Female,0.9237466833760073,41770.30410930088,4.548441123374474,46.0,No
Suburban,35.0,Graduate School,Divorced,Tokyo,Female,-0.5607311017715622,58375.410895762296,6.140753060280806,49.0,Yes
Suburban,39.0,College,Married,Osaka,Female,-0.6678471013408163,47923.04570679698,6.955739291410408,59.0,Yes
Rural,59.0,High School,Single,Tokyo,Female,1.056322108116706,67169.59944426431,5.679198840654487,41.0,No
Suburban,57.0,High School,Single,Kyoto,Male,-0.6750414467357609,51790.77204704498,6.0008671559392495,54.0,Yes
Rural,52.0,,Divorced,Tokyo,Female,-0.19241475746388198,57512.307913186654,4.599506587731418,53.0,No
Rural,84.0,College,Single,Osaka,Female,0.32385805910836574,47724.30578650033,4.44230065980609,45.0,No
Rural,68.0,College,Married,Kyoto,Male,0.21735175576599486,83839.40724422118,5.93958935828957,42.0,No
Rural,56.0,Graduate School,Married,Kyoto,Male,0.9063239571375564,52979.340098910376,5.66997203253848,42.0,No
Suburban,82.0,College,Divorced,Osaka,Male,-0.43062005784299906,55142.23488261799,4.1196322191374515,40.0,Yes
Suburban,64.0,Graduate School,Single,Kyoto,Female,0.03764897407146085,60345.63057776414,5.707155690081111,52.0,Yes
Urban,96.0,High School,Divorced,Tokyo,Female,-0.31554752900564265,60142.7795954041,4.484489443940078,50.0,Yes
Suburban,78.0,Graduate School,Married,Tokyo,Female,0.31650508283193834,53297.440318797715,5.134359821990534,,No
Urban,83.0,High School,Divorced,Kyoto,Female,0.47657857878777793,52309.356902534695,3.8230700460960794,40.0,Yes
Urban,31.0,High School,Divorced,Kyoto,Female,-0.30429885071098284,,5.290147488639831,48.0,Yes
Urban,46.0,College,Single,Osaka,Male,-0.004630069115095281,78113.6708329372,3.1595179566957614,39.0,Yes
Rural,68.0,College,Single,Kyoto,Female,-0.3988121475167734,60901.11886160993,5.444774244008826,50.0,Yes
,30.0,High School,Married,Kyoto,Female,0.4429606025111564,58942.802649218356,,49.0,No
Rural,67.0,High School,Married,Tokyo,Female,0.6638262001135147,54543.90495020616,6.038676340682218,42.0,No
Suburban,68.0,High School,Married,Osaka,Male,0.025764908771853487,39426.1280839432,6.520126350763979,42.0,No
Urban,75.0,College,Married,Tokyo,Female,0.7630530026246334,67051.19837885525,4.869004896064398,47.0,Yes
Urban,58.0,Graduate School,Married,Osaka,Male,-0.30080202636503334,,4.417275324768428,60.0,Yes
Rural,58.0,Graduate School,Divorced,Kyoto,Female,0.11300980854502223,65986.35210363414,6.419206538968551,45.0,No
Urban,53.0,High School,Single,Tokyo,Female,-0.7486121075594193,60846.90474193708,5.39842919385029,45.0,Yes
Urban,6.0,Graduate School,Divorced,Kyoto,Male,-0.22694760307244743,58413.616020916044,9.526758988536354,57.0,Yes
Rural,45.0,College,Divorced,Osaka,Female,0.28786830644619754,71108.0950718842,6.530704532261428,49.0,No
Urban,61.0,College,Divorced,Kyoto,Female,-0.20378008969642802,57364.239015810155,5.53900491074993,44.0,Yes
Urban,45.0,High School,Divorced,Osaka,Female,0.10106869658282314,60810.965139052896,6.904018444947443,56.0,Yes
Suburban,53.0,High School,Single,,Female,-0.36649989968859314,67840.46875963578,5.913009262661454,57.0,Yes
Rural,67.0,Graduate School,Single,Tokyo,Female,0.047789076497081605,45551.04477393143,4.755264989358982,54.0,Yes
Suburban,87.0,High School,Single,Kyoto,Female,0.7050874920143767,55452.24301140161,3.131114557147233,39.0,Yes
Urban,40.0,College,Single,Tokyo,Female,0.3801996576861319,56403.264106113944,,56.0,Yes
Suburban,33.0,Graduate School,Married,Tokyo,Male,0.06532133034618856,67705.66655237901,7.555698729217023,46.0,No
Suburban,74.0,Graduate School,Married,Osaka,Female,0.05875132375333909,42381.705629388656,4.074087644146432,51.0,No
Rural,74.0,Graduate School,Divorced,Osaka,Female,-0.1435447155031902,65155.780011384966,6.239487557536498,43.0,No
Urban,16.0,College,Divorced,Osaka,Male,-0.6283165728865003,71044.05524237895,5.286235702285289,63.0,Yes
Urban,30.0,College,Married,Osaka,Male,0.28249106327517454,71536.60190756388,4.559598333081852,54.0,Yes
Urban,52.0,College,Single,Osaka,Male,0.14778518512224795,48839.48538007873,5.600234590973365,44.0,No
Suburban,58.0,Graduate School,Married,Kyoto,Female,0.6229549877241402,54232.152973802185,4.642029001022214,45.0,No
Suburban,73.0,Graduate School,Single,Osaka,Male,0.22273915388944243,45126.053953884984,6.708539866324445,35.0,Yes
