Annual Income,Hours Online,Sex,Months with Company,Renew,Age,City,Brand Loyalty,Location Code,Education Level,Marital Status
34249.690446543485,3.4745584204319258,M,96.0,No,69.0,Mahasarakam,-0.06737067025332241,Rural,Graduate School,Married
60216.423794012095,6.34518274659768,F,43.0,Yes,45.0,Khon Kaen,0.6935749947550189,Urban,Graduate School,Single
71932.22908569434,3.730100014156774,F,42.0,Yes,54.0,Mahasarakam,0.09128247720043103,Urban,Graduate School,Divorced
69705.62439627438,6.891390747239057,F,73.0,No,41.0,Udon,-0.29730511263472337,Suburban,College,Married
61241.85149425181,7.471009761077337,F,94.0,No,44.0,Mahasarakam,0.19725518570492206,Urban,Graduate School,Married
62587.26143135109,4.133755767939395,M,58.0,Yes,57.0,Khon Kaen,-1.097782368470939,Urban,Graduate School,Divorced
51975.6031971946,,F,48.0,No,42.0,Mahasarakam,0.19693428533825397,Suburban,College,Married
56348.8678786876,4.398773226115727,M,66.0,Yes,66.0,Mahasarakam,0.5515490978788665,Suburban,High School,Divorced
69653.24704233062,4.102928584914129,F,36.0,Yes,58.0,Mahasarakam,0.6309576328786105,Urban,Graduate School,Divorced
69832.0150127346,6.958687523496348,F,40.0,Yes,40.0,Udon,-0.14514306309873207,Urban,College,Divorced
52162.36920633093,6.4957923844718755,M,66.0,No,33.0,Udon,0.0047246163668158425,Urban,High School,Married
72966.19884359426,5.0526961861003485,M,42.0,Yes,40.0,Khon Kaen,-0.5572877547660976,Urban,High School,Divorced
50118.435403624324,4.1913228151985,F,53.0,No,48.0,Udon,-0.24107342020092887,Rural,Graduate School,Single
79829.79856688787,5.715579024380445,M,22.0,Yes,41.0,Khon Kaen,0.2709386147888779,Suburban,High School,Single
82197.63304707922,3.674165625641297,F,29.0,Yes,44.0,Khon Kaen,-0.4558935475018944,Urban,Graduate School,Single
47728.055307921444,5.248159182351816,M,62.0,Yes,39.0,Mahasarakam,-0.5135111118307414,Urban,College,Single
67782.76822538096,7.212206493052987,F,31.0,No,35.0,Khon Kaen,0.25995930060354683,Rural,Graduate School,Divorced
52035.57707319389,4.115833061097073,M,62.0,Yes,52.0,Udon,-0.6119715531300906,Suburban,Graduate School,Divorced
31530.60359857606,5.618298815189234,F,70.0,No,62.0,Khon Kaen,0.583378633816936,Rural,College,Married
39456.940295326465,2.485084746917934,M,69.0,No,47.0,Mahasarakam,1.0888982848685187,Suburban,High School,Married
52480.82226696507,6.299991750321527,F,61.0,No,43.0,Udon,-0.6701454809816023,Urban,High School,Single
53155.564120237264,6.452480749174809,F,63.0,No,40.0,Udon,-0.00360937716912188,Rural,Graduate School,Single
56946.27774638552,3.79884486618021,F,43.0,Yes,52.0,Udon,0.5372994511077287,Suburban,Graduate School,Divorced
58622.82790893508,7.447804525814716,M,40.0,Yes,33.0,Udon,0.34606794036160804,Urban,College,Divorced
79078.3455795291,5.0272861403944,F,46.0,Yes,54.0,Udon,0.24811854495820634,Urban,Graduate School,Married
71026.03751709938,4.7296554422501424,M,35.0,Yes,46.0,Udon,-0.35026474189123347,Urban,College,Divorced
65081.927112933285,2.902155487723742,M,45.0,Yes,47.0,Khon Kaen,0.42818997415913707,,College,Married
71164.31722111184,6.793938955297828,F,49.0,Yes,32.0,Khon Kaen,0.1682539183732643,Suburban,Graduate School,
47502.41046535684,5.932331955212781,M,56.0,No,42.0,Mahasarakam,0.15403786658519958,Urban,College,Married
66580.54536037368,7.23557769980809,F,46.0,No,43.0,Udon,0.30041202517762516,Rural,College,Single
54965.911892433665,2.245777731086713,F,62.0,Yes,67.0,Mahasarakam,-0.4417279366659177,Suburban,College,Married
40400.93596323578,4.189166849055448,M,68.0,No,38.0,Mahasarakam,-0.11877758811476699,Rural,High School,Married
60339.697563017864,4.007666547913628,M,51.0,Yes,51.0,Mahasarakam,0.6392618670276045,Urban,Graduate School,
46466.561785631486,6.302417290356108,M,89.0,No,64.0,Khon Kaen,-0.5853797697186635,Suburban,Graduate School,Single
53262.93842732957,5.8012976394613816,F,50.0,No,50.0,Mahasarakam,-0.6704633562338312,Rural,High School,Single
81346.92960360649,3.3001207422193444,F,47.0,Yes,50.0,Khon Kaen,0.6378601794028115,Suburban,College,Single
72913.6401466311,6.742982167764988,F,26.0,No,21.0,Khon Kaen,-0.2256736191921137,Suburban,College,Married
65639.93335345482,5.089013697396965,M,29.0,Yes,43.0,Mahasarakam,0.5079469447004515,Rural,High School,Married
62152.07951197475,6.15962533786682,F,42.0,Yes,46.0,Udon,0.16269556954339262,Urban,College,Divorced
77501.85120092318,5.300941117556195,F,45.0,Yes,48.0,Udon,0.20304822210968393,Suburban,College,Single
40483.01397029944,5.461890148296554,F,67.0,No,54.0,Khon Kaen,0.3317548165625968,Rural,College,Married
47684.1277468341,4.513607695524242,M,39.0,No,27.0,Udon,0.13291709472892582,Rural,College,Divorced
64876.351496053285,3.9436163059535625,M,58.0,Yes,51.0,Udon,0.026891798365286282,Urban,College,Divorced
72229.62737853765,5.124278609743226,M,35.0,Yes,45.0,Udon,0.044834315472280686,Urban,Graduate School,Single
66753.13011715909,6.416414420470504,F,43.0,Yes,49.0,Mahasarakam,0.4850691934021142,Suburban,Graduate School,Married
75214.33453178845,4.924274584700998,F,48.0,Yes,49.0,Khon Kaen,0.3709852410231197,Suburban,College,Single
56043.26975708666,6.853394282862205,F,62.0,No,61.0,Udon,-0.17982257862675557,Suburban,Graduate School,Married
62782.820466196325,7.003035880048887,F,62.0,No,47.0,Mahasarakam,-0.125280984123748,Rural,Graduate School,Divorced
69698.7086403463,6.2974469273581715,M,49.0,No,42.0,Mahasarakam,0.09976123459277311,Urban,Graduate School,Single
47969.55707513752,5.053351261225556,F,32.0,No,42.0,Khon Kaen,-0.8586074979950827,Rural,College,
68020.09914416082,3.3010415079209396,F,47.0,Yes,44.0,Khon Kaen,-0.18479170708815518,Urban,Graduate School,Single
52714.56987557732,4.2120682889559715,F,55.0,No,49.0,Khon Kaen,-0.8017349094537203,Rural,College,Single
64178.58320182205,5.284550479913954,F,55.0,Yes,45.0,Udon,0.2518987339970661,Urban,High School,
74016.77468977356,3.6443429532326888,F,30.0,Yes,38.0,Khon Kaen,-0.6008098847423642,Suburban,High School,Single
45030.93780702518,5.2301834442729485,F,42.0,No,36.0,Mahasarakam,0.8945778846279971,Rural,High School,Single
62387.357601730655,3.1131664133633055,M,62.0,Yes,61.0,Khon Kaen,-0.6535692290398395,Suburban,Graduate School,Married
63948.18974830548,6.100763415234551,F,57.0,No,43.0,Mahasarakam,0.2320556014883926,Rural,Graduate School,Divorced
36975.10397404731,4.365053881427804,M,87.0,No,62.0,Udon,-0.06632042055017703,,Graduate School,Married
54234.23763089375,5.521146206535804,M,60.0,No,43.0,Udon,-0.5195930523272632,Suburban,High School,Married
72808.01126954764,5.177895540897235,M,32.0,Yes,43.0,Khon Kaen,-0.18071652259431936,Suburban,College,Single
84805.95282675949,6.93586205972257,M,27.0,Yes,32.0,Udon,-0.5537131252083618,Urban,High School,Single
48409.939152796374,6.737031701865316,M,81.0,No,63.0,Mahasarakam,-0.14245894501171558,Urban,High School,Married
78340.27846605208,9.569556158041046,M,63.0,No,38.0,Mahasarakam,-0.5208261983651832,Rural,Graduate School,Married
89890.96170012222,4.264473687603399,M,26.0,Yes,48.0,Khon Kaen,-0.13199035116141042,Urban,High School,Divorced
54368.75633036011,6.548538645838595,F,69.0,No,55.0,Khon Kaen,,Suburban,Graduate School,Divorced
75907.111460233,5.042844370957341,F,44.0,Yes,43.0,Mahasarakam,-0.8284345511090221,Urban,Graduate School,Divorced
79633.29799000843,5.8970582509362135,M,33.0,Yes,40.0,Mahasarakam,0.46018683472178146,Suburban,Graduate School,Divorced
70934.85856773022,3.7619526386673696,M,58.0,Yes,53.0,Udon,0.051579831668932194,Urban,High School,Single
47713.3061052954,5.052597362935299,M,53.0,No,40.0,Udon,0.14277914949301854,Rural,Graduate School,Married
57331.99201964435,4.646024357363828,F,63.0,Yes,64.0,Khon Kaen,0.10364260315645138,Rural,Graduate School,Divorced
52060.021170969165,6.952057363432563,F,64.0,Yes,49.0,Mahasarakam,-0.08445435774588274,Suburban,High School,Married
61668.66710075136,4.905078412966171,M,49.0,Yes,57.0,,0.1896361843431285,Suburban,Graduate School,Divorced
42302.41577926472,4.786996436935378,M,63.0,No,50.0,Mahasarakam,0.6704509383465465,Rural,High School,Married
61741.45682586992,5.384497936192173,M,41.0,No,53.0,Khon Kaen,-0.27341879912203954,Suburban,Graduate School,Married
55580.201268245946,6.354323468375647,F,67.0,No,45.0,Khon Kaen,-0.15567429045994527,Rural,College,Single
52613.3719554672,4.7969187583167185,F,43.0,No,47.0,Udon,0.8401442307619432,Rural,High School,Single
67958.66065716944,6.592462241360981,F,55.0,No,46.0,Khon Kaen,-1.0240654838224914,Suburban,Graduate School,Married
63260.12866604146,6.764643973233747,M,52.0,Yes,53.0,Udon,0.08478605185194768,Rural,High School,Single
66924.0205924937,6.580571128023686,M,56.0,No,37.0,Mahasarakam,-0.3782364321386476,Rural,College,Divorced
62247.65387047661,3.681215476067359,M,56.0,Yes,63.0,Udon,-0.034531306983131484,Rural,Graduate School,Divorced
44396.04788219559,5.318218592094499,M,79.0,No,62.0,Mahasarakam,-0.554840251218607,Rural,Graduate School,Married
47979.30812975143,5.343186978437697,M,67.0,No,50.0,Udon,-0.526833304368483,Suburban,High School,Married
31451.532846581562,5.060200712503587,M,74.0,No,65.0,Mahasarakam,-0.6619818703810457,Rural,Graduate School,Single
72775.14985837802,3.534206328796616,M,49.0,Yes,52.0,Mahasarakam,-0.8320128014474151,Urban,Graduate School,Single
60659.0677168525,7.322930144852344,M,55.0,Yes,39.0,Udon,-0.8768696194805023,Urban,Graduate School,Divorced
74947.19014071012,4.798475454110199,M,35.0,Yes,44.0,Udon,-0.23591185017653446,Suburban,Graduate School,Divorced
61131.74457882507,2.55202769809294,F,,Yes,58.0,Udon,-0.25664432163338324,Urban,High School,Divorced
70049.45959223218,6.197161131672109,M,66.0,Yes,48.0,Khon Kaen,-0.27918236503489424,Suburban,Graduate School,Single
59371.69372129261,6.860727743548533,F,55.0,No,46.0,Udon,0.17802109461026278,Rural,High School,Divorced
66916.55843400459,3.304599344315654,M,47.0,Yes,59.0,Udon,0.7735207786408336,Suburban,Graduate School,Divorced
73917.00856426083,5.364570678824586,M,42.0,Yes,55.0,Udon,0.3608894672441795,Suburban,Graduate School,Married
57133.05401112164,4.934380774559598,M,78.0,No,55.0,Mahasarakam,-0.6929205164954108,Rural,Graduate School,Married
83367.61575536148,5.443198401241401,M,25.0,Yes,36.0,Udon,0.3663977507203333,Suburban,Graduate School,Divorced
62435.207257859714,4.9460011773001895,M,43.0,Yes,55.0,Udon,-0.13905638664403627,Urban,Graduate School,Married
48149.17937599171,6.051548521246477,M,84.0,No,61.0,Udon,0.2579552159418206,Rural,College,Single
68020.65419994146,6.674404248251584,F,44.0,Yes,43.0,Udon,-0.25549542654503343,Urban,Graduate School,Married
54988.53566144178,3.4089193228298917,M,46.0,Yes,49.0,Mahasarakam,0.07886225270940048,Suburban,Graduate School,Married
71918.22028105268,3.819652254552552,F,41.0,Yes,62.0,Khon Kaen,0.3349547543217657,Suburban,Graduate School,Divorced
46407.84927158994,6.06091280116498,M,57.0,No,49.0,Mahasarakam,-0.6285075400726414,Rural,Graduate School,Single
79735.0672282983,4.22472427152796,F,30.0,Yes,49.0,Udon,-0.05671410174159122,Suburban,College,Single
47705.16155547029,5.047184571080953,F,99.0,No,61.0,Udon,0.17193995098919873,Urban,High School,Married
36705.80567777151,5.783399511680233,F,69.0,No,62.0,Mahasarakam,0.33620308816836575,Rural,College,Married
70561.42289289666,4.624700577296276,F,59.0,Yes,50.0,,0.5067062092025695,Suburban,College,Married
55137.81712471289,3.1849454550954497,M,60.0,Yes,66.0,Mahasarakam,-0.2842423245125204,Suburban,Graduate School,Single
65033.13258734152,7.274154941120653,F,69.0,No,41.0,Udon,-0.12542045277844657,Rural,College,Single
59765.58520354469,6.112753773821072,F,57.0,Yes,,Udon,-0.25757448048527776,Urban,Graduate School,Single
51806.42048387684,2.9826912877337386,M,43.0,Yes,63.0,Udon,-0.26100666425108576,Suburban,Graduate School,Single
66979.08081928417,3.5522188874646976,M,34.0,Yes,49.0,Khon Kaen,0.5082500291459618,Urban,High School,Divorced
82478.80146367977,3.502211400538933,F,37.0,Yes,37.0,Udon,0.27467831104016854,Urban,High School,Divorced
56597.594796324294,6.396782154307463,F,31.0,No,35.0,Udon,0.33975787301000065,Urban,Graduate School,Married
48735.56270202003,5.940262442700027,F,60.0,No,41.0,Mahasarakam,0.16391591066314687,Suburban,High School,Married
74830.88469811699,5.936881392200624,F,37.0,Yes,39.0,Mahasarakam,0.6886450809223713,Urban,Graduate School,Divorced
67534.94842074573,6.003551549606765,M,76.0,No,37.0,Udon,-0.7546130687956007,Rural,High School,Divorced
78211.50977106011,4.541485268425344,M,28.0,Yes,48.0,Udon,0.06264780668425379,Urban,Graduate School,Single
55691.391713641606,5.983991165385536,F,46.0,,51.0,Udon,0.06369717268781175,Suburban,High School,Married
44230.742007632645,5.90915480258048,F,88.0,No,49.0,Udon,-0.7242407809433069,Suburban,College,Single
34474.103660736,3.193621889841894,F,76.0,No,62.0,Mahasarakam,-0.9070018971369295,Suburban,High School,Married
62171.11576021065,6.260438016478632,F,67.0,No,50.0,Udon,-0.025571467333472195,Rural,Graduate School,Married
65946.06249810626,5.19292453375071,F,51.0,Yes,49.0,Udon,-0.27581719458693876,Urban,Graduate School,Divorced
74020.51024622227,3.729141667367852,F,52.0,Yes,45.0,Udon,-0.45172885706213495,Urban,Graduate School,Divorced
60559.45782774777,7.185764241422563,F,58.0,No,46.0,Mahasarakam,-1.333673478325037,Suburban,College,Divorced
65161.42292709972,4.32533937142965,M,62.0,Yes,53.0,Mahasarakam,0.017970804510525254,Rural,High School,Single
55589.93975857068,4.425897427763827,M,71.0,Yes,64.0,Udon,-0.08046957453643379,Urban,College,Single
66401.49824352888,6.248709382105034,M,38.0,No,35.0,Udon,-0.1151934037444902,Rural,Graduate School,Divorced
68705.299893725,3.473182721283822,M,39.0,Yes,60.0,Mahasarakam,-0.2423656635562919,Urban,College,Divorced
75157.46578756193,4.961167576063773,F,32.0,Yes,46.0,Udon,0.4789340479681311,Suburban,Graduate School,Divorced
47744.10251509692,5.271808053638653,M,53.0,No,47.0,Udon,-0.5193391781059188,Rural,College,Divorced
66983.01619949442,4.1766165009055545,F,51.0,Yes,50.0,Mahasarakam,-0.7422560828070969,Urban,College,Single
85813.94490402486,6.119984546053682,F,26.0,Yes,25.0,Mahasarakam,0.7554999537548491,Rural,,Married
66704.35843771079,3.5914788921628036,F,52.0,Yes,58.0,Khon Kaen,0.09659339834876571,Urban,High School,Single
67614.37792853852,7.128456249755349,M,40.0,No,38.0,Mahasarakam,-0.34724127537048394,Rural,,Single
62470.14522286123,4.2870866025672,M,61.0,Yes,55.0,Udon,-0.507287582508696,Urban,Graduate School,Divorced
56293.19009101323,3.580977942463247,F,64.0,Yes,70.0,Khon Kaen,0.03861177587405901,Suburban,Graduate School,Single
62432.017303423556,3.733955461678799,F,36.0,Yes,55.0,Udon,-0.5936866582859526,Urban,High School,Divorced
66464.0405277862,5.33095696037539,F,36.0,Yes,54.0,Mahasarakam,-0.08754446620765567,Suburban,Graduate School,Single
58289.67779303717,5.777718767140827,F,55.0,No,52.0,Mahasarakam,-0.9331649455572353,Rural,High School,Married
65940.96140284851,4.107522663791464,F,57.0,Yes,51.0,Udon,-0.8282580327439651,Urban,Graduate School,Married
59979.31171364247,6.6950026698116085,M,65.0,No,46.0,Mahasarakam,-0.41331981964540243,Suburban,,
56346.481867438146,7.959024085920268,M,51.0,No,29.0,Mahasarakam,0.21437620276209063,Rural,Graduate School,Married
66667.23887261658,7.381180371768695,M,59.0,Yes,49.0,Udon,0.5127428564888148,Rural,College,Divorced
49209.585664137674,6.730755575766616,M,96.0,No,56.0,Khon Kaen,0.49296107001735245,Rural,High School,Married
60317.92939645162,5.9770065744566026,F,34.0,No,46.0,Khon Kaen,0.2700200861836201,Suburban,High School,Married
57810.3473296366,5.683285234791805,F,74.0,No,45.0,Udon,-0.457780382527192,Suburban,High School,Married
61437.13386467393,5.848739230528894,M,42.0,No,36.0,Udon,-0.2747110871910325,Suburban,Graduate School,Married
83411.17259875395,6.2447533057302405,F,34.0,Yes,,Udon,-0.11079323933870436,Suburban,High School,Single
49428.39177439305,6.692859782709463,M,79.0,No,53.0,Khon Kaen,0.1175908381063154,Rural,Graduate School,Married
74611.83890658859,6.350137434897024,M,37.0,Yes,45.0,Mahasarakam,-0.29745276633522644,Urban,Graduate School,Divorced
67875.25018501036,5.4565462953973025,F,45.0,Yes,50.0,Khon Kaen,-0.29135689131954384,Suburban,Graduate School,Divorced
51695.987876959494,5.154958637394793,M,47.0,Yes,48.0,Mahasarakam,0.24023711126705882,Urban,College,Single
69550.51331478429,5.9733570925314226,M,40.0,,45.0,Khon Kaen,0.5062138259586869,Urban,Graduate School,Divorced
74691.0090118218,5.527346469291332,F,36.0,Yes,47.0,Mahasarakam,1.087673813100563,Urban,High School,Divorced
58089.623001985456,6.053005365948805,F,65.0,No,50.0,Mahasarakam,0.4660999319651902,Urban,High School,Married
50989.08792547526,2.8818124924479407,F,48.0,Yes,61.0,Udon,0.07653134802334513,Suburban,Graduate School,Single
73442.87495209974,3.2507727158673605,M,33.0,Yes,42.0,Khon Kaen,0.20927213035558317,Urban,College,Married
36936.74976221396,5.834522713504114,M,80.0,No,72.0,Udon,-0.3910248815395878,Suburban,High School,Married
69099.23616124297,6.127259944508465,F,51.0,Yes,41.0,Mahasarakam,-0.6032637728855608,Urban,Graduate School,Divorced
72199.1597709184,5.936280520993865,M,28.0,Yes,39.0,Mahasarakam,-0.29193260715610947,Urban,Graduate School,
79908.28260103894,5.200529642517502,F,50.0,Yes,42.0,Mahasarakam,0.0015857744767717175,Urban,High School,Divorced
95290.33247132844,4.500483016796827,M,24.0,Yes,38.0,Udon,-1.060293926297562,Urban,High School,Divorced
71484.35888256473,4.9890338636163944,F,56.0,Yes,43.0,Udon,-0.5901530550056029,Urban,High School,Divorced
64105.91589298655,4.527189850272151,F,46.0,Yes,55.0,Khon Kaen,-0.3054267581012155,Urban,High School,Single
33681.125259734064,6.284110678959236,F,67.0,No,45.0,Udon,-0.32441558332152565,Urban,High School,Married
73276.69468872437,7.1890230135643485,F,37.0,Yes,45.0,Udon,-0.24577728001091687,Urban,High School,Single
59342.52069964548,6.086792550987078,M,59.0,Yes,49.0,Khon Kaen,-0.6035189578381417,Suburban,Graduate School,Divorced
77182.40185750325,4.2268261864454475,M,31.0,Yes,46.0,Udon,-0.334926142076237,Urban,High School,Married
64412.76942850031,5.411389145917174,F,59.0,Yes,57.0,Khon Kaen,-0.25962918760614284,Rural,College,Single
66270.01717299908,6.72878822457165,F,55.0,No,44.0,Khon Kaen,,Rural,High School,Married
72604.43031777535,4.609534757720931,F,44.0,Yes,45.0,Udon,0.7551420144878892,Urban,Graduate School,Single
66093.231292496,2.6864121839642072,M,43.0,Yes,61.0,Khon Kaen,-0.7724175066897575,Suburban,Graduate School,Divorced
81388.03263791552,4.633121163057145,F,35.0,Yes,42.0,Khon Kaen,-0.23391924056603586,Urban,Graduate School,Divorced
55085.59396638944,4.35499581237108,M,46.0,Yes,57.0,Khon Kaen,0.3456151624929776,Urban,High School,Single
57134.478706620816,5.679067054224559,M,45.0,Yes,45.0,Mahasarakam,-0.13057867650860477,Urban,Graduate School,
74421.41422406831,6.874319207078984,F,36.0,No,34.0,Udon,-0.8182558096636589,Suburban,Graduate School,Divorced
51208.957427335285,6.605080973600902,F,82.0,No,56.0,Mahasarakam,-0.3428037627902015,Rural,College,Divorced
75657.39561157966,4.12871146519141,F,32.0,Yes,47.0,Udon,0.3284007087675894,Urban,Graduate School,Single
60844.475998965085,4.075315830627767,M,43.0,Yes,55.0,Udon,0.7334971009656879,Suburban,High School,Married
59118.83084565448,7.099793527162481,F,68.0,No,48.0,Udon,0.5158660240071626,Rural,Graduate School,Divorced
