Marital Status,Location Code,Monthly Income,City,Brand Loyalty,Months with Company,Online Activity,Renew,Gender,Education Level,Years after high school graduation
Single,Rural,6153.763784537031,Osaka,-1.1693969130405208,52.0,,No,Female,High School,11.0
Married,Urban,4059.2891040203604,Kyoto,0.16896588662367096,72.0,4.805904811595048,Yes,Female,College,26.0
Single,Suburban,2287.403801787901,Tokyo,-0.45890837440271404,79.0,7.326700510239485,Yes,Male,High School,18.0
Single,Urban,5405.186959371392,Kyoto,-1.0187785774831057,60.0,5.442281907669538,Yes,,College,35.0
Single,Urban,3186.2531890885193,Kyoto,0.08027784777446223,63.0,3.880852389774552,Yes,Male,,12.0
Divorced,Rural,4335.791586203506,Osaka,-0.06886328704512734,81.0,3.5025654109821494,Yes,Female,High School,17.0
Divorced,Rural,4848.297365171755,Osaka,0.2542370216811711,73.0,4.038059235966086,No,Female,College,31.0
Single,Urban,4652.4301184877295,Osaka,-0.06723170334582851,81.0,4.337109823301938,No,Female,College,32.0
Divorced,Suburban,5663.542427678154,Osaka,-0.05410213587423368,63.0,2.304181857711753,Yes,Female,High School,30.0
Married,Rural,3778.468789609029,Tokyo,-0.8191202129815223,56.0,5.8740640666455,No,Female,College,19.0
Single,Urban,4919.129647565044,Kyoto,-0.29677430589713666,68.0,3.923705876806882,Yes,Male,High School,31.0
Single,Urban,5454.369403628219,Kyoto,-0.05180911627667362,84.0,8.019894826085718,Yes,Female,Graduate School,42.0
Married,Suburban,5814.082187014663,Tokyo,0.39850238097152635,58.0,4.289736011048017,No,Female,Graduate School,33.0
Divorced,Rural,4859.719361556866,Osaka,-0.43429011936729295,99.0,4.725978950737428,No,Female,College,25.0
Single,Rural,4482.589519754585,Tokyo,-0.5577194533071856,61.0,5.176094711540131,No,Male,College,21.0
Single,Rural,5174.423106194927,Tokyo,-0.23311504077737985,22.0,5.830063256589703,No,Male,College,26.0
Single,Rural,3096.6271093775813,Tokyo,-0.23098249481451089,55.0,6.507086119941812,No,Male,Graduate School,25.0
Married,Rural,5868.368071806538,Osaka,0.28297249574511363,114.0,4.119430477557841,No,Female,College,34.0
Single,Rural,6452.979111960957,Osaka,-0.7037116322391912,51.0,5.831984618584222,No,Male,Graduate School,11.0
Divorced,Urban,4079.244485924648,Tokyo,-0.6578839924718993,48.0,5.436180342018535,Yes,Male,Graduate School,34.0
Married,Rural,5260.710693881236,Kyoto,-0.164961514220192,65.0,3.948232769107083,,Male,Graduate School,36.0
Divorced,Rural,5277.689931401544,Kyoto,-0.13723478109212178,70.0,4.562588506420255,No,Female,College,
Divorced,Urban,4391.438255982811,Tokyo,-0.16931115792144338,55.0,5.760868153569988,,Male,Graduate School,20.0
Single,Rural,,Osaka,-0.2983350653109034,69.0,5.028082914370039,No,Female,College,24.0
Divorced,Urban,3787.910817863649,Kyoto,-0.012831345614880862,67.0,4.414073558951043,Yes,Female,College,20.0
Single,Urban,4306.295647562578,Tokyo,0.23814779151908694,55.0,4.617250363617371,Yes,Female,High School,21.0
Divorced,Suburban,4172.292635880842,Kyoto,-0.8072300834849435,53.0,5.221990220679473,Yes,Male,High School,24.0
Married,Rural,7221.631332116015,Osaka,-0.37657261269302705,57.0,3.132508609986287,No,Female,College,31.0
Divorced,Suburban,4029.770232020145,Kyoto,-0.6685235289826528,56.0,5.566770628575543,Yes,Female,High School,24.0
Single,Rural,3802.2815038294293,Tokyo,-0.4567115111125003,52.0,3.979507189274481,Yes,,High School,18.0
Divorced,Rural,5418.984260084033,Tokyo,-0.17163556183713535,40.0,5.684897888248798,Yes,Female,College,29.0
Married,Urban,6295.848277075158,Tokyo,-0.2655321468610673,73.0,2.6770417132786566,Yes,Female,Graduate School,34.0
Single,Urban,2771.86491331186,Osaka,-1.2599313697742933,40.0,3.1570817118244077,Yes,,,20.0
Married,Rural,4880.380015633699,Osaka,-0.30849483771930863,81.0,5.388008574543203,No,Male,Graduate School,23.0
Divorced,Urban,2738.780997343615,Osaka,-0.030167574806971187,65.0,6.025852902166239,Yes,Female,Graduate School,15.0
Single,Urban,4402.686589011095,Osaka,-0.12925516213133367,64.0,6.044697357708247,Yes,Male,College,25.0
Divorced,Urban,4649.92730194821,,-0.10226649533459295,71.0,5.329190503167831,Yes,Male,High School,25.0
Married,Urban,3208.118789108547,Kyoto,-0.34203029027659737,62.0,6.22240594541174,No,Female,High School,24.0
Single,Urban,4929.730906284305,Kyoto,0.4181676761796479,55.0,4.406277104336209,Yes,Male,Graduate School,29.0
Single,Suburban,5424.7626404676885,Osaka,-0.21480797599235424,56.0,2.9414083463251854,Yes,Male,College,26.0
Divorced,Urban,7981.339628927425,Tokyo,0.07757276478060526,74.0,3.074280549311327,Yes,Male,Graduate School,45.0
Married,Rural,5524.944375126752,,0.0979512443408192,71.0,3.489904260755311,No,Male,College,38.0
Single,Urban,4636.767662033491,Tokyo,0.13172997119057017,44.0,4.531084234593681,Yes,Female,Graduate School,19.0
Married,Rural,4751.201035022597,Kyoto,-0.05694056238008072,64.0,5.326812493778565,No,Male,High School,31.0
Divorced,Urban,6774.298525938361,Tokyo,-0.24819708302283489,65.0,4.580043953694782,Yes,Male,High School,47.0
Divorced,Rural,3336.847121890518,Osaka,-0.15653667744643007,47.0,,No,Male,College,27.0
Divorced,Suburban,4400.590014887368,,-0.019751724611717758,44.0,5.202134584689206,Yes,Male,High School,19.0
Married,Suburban,5858.72678303318,Tokyo,-0.5260349067707615,90.0,4.984476159752417,No,Male,College,28.0
Married,Rural,3763.9950274612124,Tokyo,-0.4600313062825001,72.0,4.347621035117649,No,Male,High School,35.0
Married,Rural,3325.945882793932,Tokyo,-0.5725002524951697,78.0,6.0414465335743746,No,Female,College,21.0
Single,Urban,6329.652575156975,Tokyo,-0.3232066080601565,75.0,3.4335346861274436,Yes,Male,Graduate School,
Divorced,Rural,3623.0785114796936,Kyoto,-0.49012144597027363,,6.254357401577539,No,Male,Graduate School,20.0
Divorced,Urban,4748.158718787382,Osaka,-0.48452015405721693,74.0,4.220371278284861,Yes,Male,College,27.0
Single,Urban,3218.4881980739265,Kyoto,0.06764615198433999,48.0,7.256798291392036,Yes,Male,College,
Divorced,Urban,4073.8582562293714,Kyoto,-0.6447514387240738,85.0,4.388563205041999,Yes,Male,High School,34.0
Divorced,Suburban,3509.904810260183,Osaka,-0.8130033475362847,84.0,5.886610294051569,Yes,Male,College,31.0
Single,Rural,4458.448905610452,Kyoto,-0.5267803605493642,45.0,5.48697444116757,Yes,Female,High School,30.0
Divorced,Suburban,4383.048981387872,Tokyo,0.20939390866977492,44.0,3.707126112379588,Yes,Female,College,17.0
Divorced,Suburban,5312.2005671011175,Kyoto,-0.19938607423345617,77.0,3.9822577032212494,No,Female,Graduate School,34.0
Divorced,Suburban,7609.5934563841165,Tokyo,1.006907308707258,51.0,5.206844636629841,Yes,Female,Graduate School,43.0
Married,Urban,6044.3341265945355,Tokyo,-0.9112910308407935,81.0,5.412589136298483,Yes,Female,High School,45.0
Divorced,Suburban,4934.208330814727,Kyoto,-1.3962414814617754,61.0,3.045394935305251,Yes,Female,Graduate School,28.0
Married,Rural,5657.8166267833285,Osaka,0.13301617583826902,65.0,3.531419466851794,No,Male,High School,34.0
Divorced,Urban,1940.819549702485,Osaka,-0.5303273487834305,54.0,4.843357474172256,Yes,Female,College,17.0
Married,,4837.625225683704,Kyoto,-0.6096952479007638,64.0,5.017316742957857,No,Male,College,27.0
Divorced,Urban,2900.1692615859365,Tokyo,0.026557085575676154,67.0,5.395670010988095,Yes,Male,High School,7.0
,Rural,3487.2368283166743,Kyoto,0.05356854427514929,71.0,5.125458896885102,No,Female,College,38.0
Single,Rural,4107.630140536208,Tokyo,-0.4886112300804768,75.0,5.653345129744469,No,Female,College,20.0
Divorced,Urban,5219.577225171605,Osaka,0.13773916472849246,37.0,7.300729906182484,Yes,Female,College,29.0
Divorced,Suburban,4684.916995525214,Kyoto,-0.6094371215860698,40.0,5.205125762893799,Yes,Female,Graduate School,37.0
Married,Urban,5595.320680923182,Tokyo,-0.5567558650802725,67.0,4.137137070102258,No,Female,Graduate School,25.0
Divorced,Suburban,6031.296926580289,Kyoto,0.001721805604127713,58.0,3.8751691939476087,Yes,Female,Graduate School,39.0
Married,Rural,4428.162001962766,Kyoto,0.013374454220909271,54.0,4.473308883348166,No,Male,Graduate School,30.0
Married,Rural,5922.3250249375615,Kyoto,0.7893861234626476,64.0,3.5155920043816087,No,Male,College,42.0
Married,Urban,4414.718018233773,Osaka,-0.9720672129989223,72.0,4.131741956314336,Yes,Male,College,39.0
Divorced,Rural,3488.6022324912037,Tokyo,-0.25994596413467214,62.0,5.577315946677627,No,Male,High School,25.0
Single,Urban,3893.7057992477253,Tokyo,0.3374022589821475,66.0,4.58930374099144,Yes,Female,High School,15.0
Single,Urban,6036.390815927453,Kyoto,-0.3822915722226008,69.0,4.338943289370592,Yes,Female,College,40.0
Married,Urban,3463.2788473814066,Tokyo,0.14283033429154673,59.0,4.345245020195142,Yes,Female,High School,4.0
Single,Suburban,5398.323991313847,Kyoto,0.10508898592450666,67.0,3.400971387044534,Yes,Female,Graduate School,27.0
Married,Suburban,2427.6612769731405,,-0.5362180054674799,56.0,,Yes,Female,High School,13.0
Single,Suburban,4731.288884474255,Kyoto,-0.16147686794000674,64.0,5.849734928967874,Yes,Female,College,36.0
Married,Urban,1363.4495031967822,Tokyo,0.19885462828672573,35.0,5.910989416979657,No,Female,Graduate School,38.0
Single,Rural,3583.1590786547035,Osaka,-0.5318170449575155,67.0,3.992387013931496,Yes,Female,Graduate School,30.0
Divorced,Urban,6582.962642682927,Kyoto,0.38345563454533726,89.0,5.213240623988138,Yes,Male,High School,38.0
Divorced,Suburban,5219.037123061289,Tokyo,-0.5543118622341837,57.0,3.5827024252541553,Yes,Male,Graduate School,27.0
Married,Rural,4391.175004439627,Kyoto,-0.453113033027846,25.0,4.897211264072813,No,Female,High School,27.0
Divorced,Urban,5093.805814697994,Kyoto,-0.19875937713121403,52.0,5.330172708446723,Yes,Female,Graduate School,24.0
Single,Rural,6979.211223009438,Osaka,-0.38442288282724896,49.0,7.2455914206223415,Yes,Female,High School,46.0
Divorced,Suburban,3874.0095608512943,Tokyo,-0.34049819254429464,88.0,3.6844131374678204,Yes,Male,Graduate School,25.0
Married,Urban,5548.021380959453,Tokyo,-0.1837382034325661,56.0,5.186675234911188,Yes,Male,High School,38.0
Single,Suburban,5931.449080486793,Tokyo,-0.8257694238780253,88.0,5.005942486739929,Yes,Female,College,41.0
Single,Rural,3273.5445911690344,Kyoto,-0.020013943471557938,,5.8077208346599045,No,Male,College,31.0
Divorced,Urban,5170.777731969409,Tokyo,-0.012885189041110467,80.0,2.429454751184048,Yes,Male,High School,27.0
Married,Suburban,6195.964905963888,Osaka,-0.0045597858488389265,86.0,4.2734478895921955,,Male,Graduate School,34.0
Divorced,Urban,4608.010198119362,Kyoto,-0.6499154057880684,74.0,1.3343431240095143,Yes,Male,Graduate School,15.0
Divorced,Suburban,5447.585592549275,Osaka,-0.26185735088330137,44.0,4.216325142725124,No,Female,College,31.0
Divorced,Rural,5924.232773011573,Osaka,-0.1103158763197162,54.0,4.441575718065317,Yes,Female,Graduate School,41.0
Divorced,Suburban,2893.0170703192293,Kyoto,-0.17933160982879204,69.0,1.474277412255668,Yes,Female,Graduate School,20.0
Divorced,Urban,6469.458481201515,Tokyo,-1.197647324112646,50.0,3.064228417588624,Yes,Female,College,39.0
Married,Rural,,Kyoto,-0.1010684450081425,97.0,3.350125204565343,No,Female,Graduate School,
Single,Urban,4618.216101381576,Kyoto,,74.0,6.212166705467857,Yes,Female,Graduate School,34.0
Married,Urban,6375.250850658759,Kyoto,,54.0,,No,Male,High School,17.0
Married,Rural,6617.853678190846,Kyoto,-0.3979697585944664,77.0,4.384667283688737,No,Male,Graduate School,26.0
Married,Suburban,2992.9460090150374,Tokyo,-0.15809105054595263,32.0,6.146186162189071,No,Male,College,27.0
Married,Rural,5172.349352529452,Osaka,-0.57696914447415,85.0,5.334470369705267,No,Male,Graduate School,17.0
Divorced,Rural,6034.867100803072,Tokyo,,79.0,5.441968729259303,Yes,Female,College,34.0
Single,Urban,4788.692386982777,Tokyo,0.6810641190294993,34.0,4.617982932989982,No,Female,High School,37.0
Divorced,Suburban,4426.5244963067535,Osaka,-0.40918660088429487,40.0,3.8336782689789315,Yes,Male,College,30.0
,Rural,6926.6811424914085,Osaka,0.761275618779051,68.0,4.426669724278432,No,Male,College,32.0
Single,Urban,5179.12894700352,Osaka,0.09326485829537351,54.0,5.293419138195073,Yes,Male,Graduate School,27.0
Divorced,Urban,5786.213944958129,Kyoto,-0.16166922435019696,47.0,4.887537467111816,Yes,Male,Graduate School,26.0
Single,Urban,4841.2546791481445,Tokyo,-0.7179541000280059,73.0,5.687253272098703,Yes,Female,College,34.0
Single,Suburban,5714.04962813678,Tokyo,0.07494859936429427,71.0,4.894517242986823,No,Male,College,33.0
Divorced,Urban,3689.024077688516,Tokyo,-0.5358188355700731,75.0,5.226349489116066,Yes,Female,,22.0
Divorced,Urban,5576.481792472537,Tokyo,0.3424059666903213,67.0,3.290264828804322,Yes,Male,Graduate School,32.0
,Rural,4899.870615706058,Kyoto,-0.14325511845136477,61.0,4.47026544742097,No,Male,Graduate School,32.0
,Urban,6632.992574535977,Kyoto,-0.12012247623475625,50.0,5.828549264091187,Yes,Female,Graduate School,41.0
Married,Rural,5582.423726741175,Osaka,-0.4151130306335109,84.0,4.079800743399097,No,Female,College,28.0
Divorced,Urban,4212.476996135796,Osaka,-0.8560815254192843,42.0,4.9285791814468265,Yes,Male,,
Single,Suburban,5104.702179528647,Osaka,-0.7396161396886827,56.0,4.238298578440576,No,Female,High School,24.0
Divorced,Suburban,3614.040113199901,Tokyo,-0.17906857983680874,58.0,5.408131190245025,Yes,Male,College,25.0
Single,Suburban,5518.27036034286,Osaka,-0.4660624265916563,77.0,4.589137603277834,No,Female,College,20.0
Divorced,Rural,4271.221711273163,Kyoto,-0.24172052179701498,32.0,5.465010937112104,No,Female,Graduate School,29.0
Divorced,Urban,2762.8223669178606,Kyoto,-0.34304358568511695,52.0,3.9393888238224855,Yes,Male,Graduate School,9.0
Single,Urban,3783.3667660118554,Kyoto,-0.545173445638569,29.0,4.364607160642848,Yes,Female,Graduate School,19.0
Divorced,Urban,3806.8899751979066,Tokyo,0.2015349390904243,61.0,4.338744666763144,Yes,Female,College,17.0
Married,Rural,7054.053150096133,Osaka,0.32181887783540897,59.0,2.3203953000479025,No,Male,College,43.0
Married,Rural,4080.9404906007167,Tokyo,-0.2756796424278108,,6.16900367267258,No,Male,Graduate School,17.0
Divorced,Rural,5027.812672618143,Tokyo,-0.5398936325713606,55.0,5.681123412465444,Yes,Female,High School,41.0
Married,Suburban,4004.2980424643633,Osaka,-1.3405339375714895,54.0,2.8411974818729866,Yes,Female,High School,33.0
Single,Urban,4365.136073791994,Tokyo,-0.9246930960976765,62.0,2.8559900301148984,Yes,Male,High School,33.0
Married,Rural,5159.387393580733,Kyoto,0.14681948200331474,60.0,4.587669924917367,No,Female,College,32.0
Married,Rural,5438.211785992867,Osaka,0.1206200127025695,72.0,4.504410727174872,No,Female,College,32.0
Married,Suburban,5535.814452203893,Kyoto,0.11148142957004908,106.0,4.343752259765824,No,Male,,32.0
Married,Suburban,5332.501638972387,Osaka,0.11719347862446267,72.0,4.21729068486785,No,Female,High School,32.0
Single,Rural,6050.802881689502,Tokyo,0.5618844517646309,98.0,5.323395838859637,Yes,Male,High School,26.0
Divorced,Suburban,4932.121250616727,Kyoto,-0.3255399376079812,55.0,6.154728291285373,Yes,Female,Graduate School,38.0
Divorced,Rural,5259.858465780359,Tokyo,0.14589636747389795,63.0,4.299730463987064,Yes,Female,College,24.0
Divorced,Urban,5766.917529140585,Osaka,-0.10158089212033283,57.0,3.8740667674087716,Yes,Female,Graduate School,39.0
Divorced,Urban,3358.936847146812,Osaka,0.8076162311365498,39.0,6.380783949958815,Yes,Female,High School,9.0
Married,Rural,4854.312294499975,Kyoto,-0.09103184364796793,76.0,6.35761947397288,No,Female,Graduate School,21.0
Single,Suburban,6914.007493569412,Tokyo,0.3810671644580741,,4.6688827655882115,Yes,Female,Graduate School,36.0
Divorced,Rural,4161.702926006433,Tokyo,-0.44427878266342363,74.0,5.071126045573683,No,Female,Graduate School,28.0
Divorced,Urban,5038.897893008918,Tokyo,0.4729103349058049,82.0,7.2144415426725494,Yes,,Graduate School,27.0
Divorced,Urban,6676.540665587279,Osaka,-0.10709310075159764,21.0,5.171487353007538,No,Male,College,25.0
Divorced,Urban,3955.741780405581,Tokyo,-0.1600645685192001,88.0,6.577892984616,Yes,Female,College,28.0
Married,Suburban,4436.491608910343,Tokyo,-0.044946581284162346,60.0,4.711496396263913,No,Male,High School,33.0
Single,Urban,6229.502720817163,Tokyo,-0.3175699003440468,43.0,4.847328034596414,Yes,Male,Graduate School,38.0
Single,Rural,3160.450460168784,Tokyo,-0.6354977612586238,83.0,6.083952578843508,No,Male,High School,23.0
Divorced,Urban,5603.180125516257,Tokyo,0.2272600328906238,53.0,4.299456124416443,Yes,Female,High School,35.0
Single,,4327.414843607101,Osaka,-0.2550326420842776,68.0,3.3912167510880478,Yes,Female,High School,24.0
Divorced,Suburban,3851.7624044609684,Tokyo,0.10837095287971826,73.0,5.920755186022274,Yes,Male,High School,24.0
Married,Rural,5721.195128501848,Tokyo,-0.04961235365402833,64.0,4.565155118394549,No,Male,Graduate School,32.0
Divorced,Suburban,5039.538087964011,Tokyo,-0.807721904600277,41.0,2.8523579758886854,Yes,Male,College,42.0
Single,Urban,4809.385572444502,Osaka,-0.3816664271160741,100.0,4.873380033931589,Yes,Female,College,36.0
Single,Suburban,5618.816871443399,Kyoto,1.251444291107819,87.0,6.488682919054423,Yes,,College,17.0
Divorced,Urban,2909.4849703512346,Tokyo,-0.12618027326639977,43.0,3.1347071601013248,Yes,Female,High School,25.0
Married,Urban,5692.495165998661,Kyoto,0.19253115800278608,89.0,3.3387805547455116,Yes,Male,High School,26.0
Divorced,Urban,4994.648774727964,Tokyo,-0.19904592816956557,37.0,6.4712321557948975,Yes,Female,Graduate School,29.0
Single,Suburban,3891.614309788853,Kyoto,0.09379373894180171,39.0,5.183211331270977,No,Male,High School,36.0
Single,Suburban,7577.416941893067,Osaka,0.7468789507878315,96.0,6.775675489740959,Yes,Female,Graduate School,42.0
Divorced,Urban,5645.186042454672,Tokyo,0.013572363429843859,79.0,6.571857249885419,Yes,Female,High School,37.0
Divorced,,3625.124135207512,Kyoto,-0.842704067441151,72.0,5.028304699596987,Yes,Male,Graduate School,29.0
Married,Urban,4068.3385315500796,Kyoto,-0.6336551033229734,62.0,4.409463233637592,Yes,Female,Graduate School,20.0
Divorced,Rural,4771.770867768209,Osaka,-0.12002725451488766,54.0,4.229709948440737,No,Female,Graduate School,29.0
Single,Urban,6622.445517748121,Kyoto,0.4205812888042667,26.0,6.291758441288233,Yes,Male,Graduate School,46.0
Single,Urban,5289.9358042028725,Tokyo,-0.5889841086319274,92.0,4.296656884957854,,,High School,44.0
Divorced,Rural,7191.163551966059,Kyoto,-0.20356617892365036,49.0,4.158204508293402,No,Male,Graduate School,32.0
Divorced,Suburban,4358.388555203546,Tokyo,-0.1895596549107329,72.0,6.176096221718594,No,Male,Graduate School,25.0
Single,Urban,4854.43491480607,Tokyo,0.8474998479773952,62.0,5.881914891641794,Yes,Female,High School,24.0
Divorced,Urban,3585.4341715279716,Kyoto,-0.527275769329208,79.0,3.8339596574681196,Yes,Female,High School,29.0
Divorced,Rural,5158.364845805187,Tokyo,0.24069038994330938,58.0,4.854745429631354,No,Female,College,
Divorced,Suburban,4454.376076068692,Osaka,-0.09839219010845476,57.0,2.3235360228373936,Yes,Male,Graduate School,15.0
Married,Rural,5647.093631566043,Tokyo,-0.25104583540955855,53.0,4.738937645680265,,Male,College,27.0
Married,Urban,5422.882962962187,Osaka,0.7756766516652625,57.0,5.355786216392101,Yes,Female,College,25.0
